LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
0.000000,0.000000,1726714202.641204,494621,13436,1,HR,1,100,153
0.000000,0.000000,1726714202.881206,494861,13471,1,HR,1,100,174
0.000000,0.000000,1726714203.601214,495581,13604,1,HR,1,100,154
0.000000,0.000000,1726714203.841217,495821,13637,1,HR,1,100,175
0.000000,0.000000,1726714204.561224,496541,13762,1,HR,1,100,155
0.000000,0.000000,1726714204.801227,496781,13795,1,HR,1,100,176
0.000000,0.000000,1726714205.574235,497554,13928,1,HR,1,100,154
0.000000,0.000000,1726714205.814237,497794,13963,1,HR,1,100,176
0.000000,0.000000,1726714206.534245,498514,14079,1,HR,1,100,155
0.000000,0.000000,1726714206.774248,498754,14129,1,HR,1,100,176
0.000000,0.000000,1726714207.494255,499474,14247,1,HR,1,100,156
0.000000,0.000000,1726714207.774258,499754,14281,1,HR,1,100,169
0.000000,0.000000,1726714208.414265,500394,14398,1,HR,1,100,152
0.000000,0.000000,1726714208.694268,500674,14432,1,HR,1,100,166
0.000000,0.000000,1726714209.334275,501314,14552,1,HR,1,100,150
0.000000,0.000000,1726714209.614278,501594,14591,1,HR,1,100,164
0.000000,0.000000,1726714210.174284,502154,14691,1,HR,1,100,151
0.000000,0.000000,1726714210.453287,502433,14741,1,HR,1,100,165
0.000000,0.000000,1726714211.053293,503033,14842,1,HR,1,100,151
0.000000,0.000000,1726714211.293296,503273,14876,1,HR,1,100,173
0.000000,0.000000,1726714211.973303,503953,14992,1,HR,1,100,154
0.000000,0.000000,1726714212.213305,504193,15027,1,HR,1,100,175
0.000000,0.000000,1726714212.973313,504953,15160,1,HR,1,100,154
0.000000,0.000000,1726714213.173316,505153,15196,1,HR,1,100,186
0.000000,0.000000,1726714214.013324,505993,15328,1,HR,1,100,161
0.000000,0.000000,1726714214.253327,506233,15364,1,HR,1,100,181
0.000000,0.000000,1726714215.026335,507006,15501,1,HR,1,100,158
0.000000,0.000000,1726714215.266338,507246,15537,1,HR,1,100,178
0.000000,0.000000,1726714216.066346,508046,15669,1,HR,1,100,155
0.000000,0.000000,1726714216.306349,508286,15705,1,HR,1,100,176
0.000000,0.000000,1726714217.106357,509086,15837,1,HR,1,100,154
0.000000,0.000000,1726714217.346360,509326,15871,1,HR,1,100,175
0.000000,0.000000,1726714218.066367,510046,16003,1,HR,1,100,155
0.000000,0.000000,1726714218.346370,510326,16039,1,HR,1,100,168
0.000000,0.000000,1726714219.026378,511006,16154,1,HR,1,100,150
0.000000,0.000000,1726714219.306381,511286,16207,1,HR,1,100,165
0.000000,0.000000,1726714219.986388,511966,16313,1,HR,1,100,148
0.000000,0.000000,1726714220.266391,512246,16363,1,HR,1,100,162
0.000000,0.000000,1726714220.906397,512886,16481,1,HR,1,100,147
0.000000,0.000000,1726714221.186400,513166,16514,1,HR,1,100,162
0.000000,0.000000,1726714221.786407,513766,16615,1,HR,1,100,148
0.000000,0.000000,1726714222.026409,514006,16665,1,HR,1,100,171
0.000000,0.000000,1726714222.626416,514606,16765,1,HR,1,100,155
0.000000,0.000000,1726714222.866418,514846,16800,1,HR,1,100,176
0.000000,0.000000,1726714223.585426,515565,16916,1,HR,1,100,156
0.000000,0.000000,1726714224.625437,516605,17084,1,HR,1,100,134
0.000000,0.000000,1726714225.679448,517659,17269,1,HR,1,100,117
0.000000,0.000000,1726714226.719459,518699,17435,1,HR,1,100,104
0.000000,0.000000,1726714226.958462,518938,17469,1,HR,1,100,136
0.000000,0.000000,1726714227.798471,519778,17618,1,HR,1,100,122
0.000000,0.000000,1726714228.038473,520018,17654,1,HR,1,100,150
0.000000,0.000000,1726714228.798481,520778,17769,1,HR,1,100,134
0.000000,0.000000,1726714229.078484,521058,17820,1,HR,1,100,152
0.000000,0.000000,1726714229.798492,521778,17939,1,HR,1,100,137
0.000000,0.000000,1726714230.038494,522018,17995,1,HR,1,100,162
0.000000,0.000000,1726714230.718502,522698,18096,1,HR,1,100,146
0.000000,0.000000,1726714230.958504,522938,18146,1,HR,1,100,169
0.000000,0.000000,1726714231.638511,523618,18245,1,HR,1,100,151
0.000000,0.000000,1726714231.878514,523858,18298,1,HR,1,100,173
0.000000,0.000000,1726714232.558521,524538,18396,1,HR,1,100,154
0.000000,0.000000,1726714232.798524,524778,18448,1,HR,1,100,175
0.000000,0.000000,1726714233.478531,525458,18547,1,HR,1,100,156
0.000000,0.000000,1726714233.758534,525738,18598,1,HR,1,100,169
0.000000,0.000000,1726714234.438541,526418,18717,1,HR,1,100,151
0.000000,0.000000,1726714234.678543,526658,18751,1,HR,1,100,173
0.000000,0.000000,1726714235.398551,527378,18874,1,HR,1,100,153
0.000000,0.000000,1726714235.638554,527618,18924,1,HR,1,100,175
0.000000,0.000000,1726714236.251560,528231,19024,1,HR,1,100,158
0.000000,0.000000,1726714236.531563,528511,19076,1,HR,1,100,171
0.000000,0.000000,1726714237.131570,529111,19159,1,HR,1,100,155
0.000000,0.000000,1726714237.371572,529351,19210,1,HR,1,100,176
0.000000,0.000000,1726714238.011579,529991,19309,1,HR,1,100,158
0.000000,0.000000,1726714238.251581,530231,19344,1,HR,1,100,178
0.000000,0.000000,1726714238.891588,530871,19460,1,HR,1,100,159
0.000000,0.000000,1726714239.131591,531111,19495,1,HR,1,100,180
0.000000,0.000000,1726714239.731597,531711,19596,1,HR,1,100,162
0.000000,0.000000,1726714240.011600,531991,19649,1,HR,1,100,174
0.000000,0.000000,1726714240.611606,532591,19753,1,HR,1,100,157
0.000000,0.000000,1726714240.810609,532790,19788,1,HR,1,100,189
0.000000,0.000000,1726714241.490616,533470,19887,1,HR,1,100,167
0.000000,0.000000,1726714242.810630,534790,20103,1,HR,1,100,140
0.000000,0.000000,1726714243.770640,535750,20253,1,HR,1,100,122
0.000000,0.000000,1726714244.850651,536830,20436,1,HR,1,100,108
0.000000,0.000000,1726714245.090654,537070,20471,1,HR,1,100,139
0.000000,0.000000,1726714245.850662,537830,20609,1,HR,1,100,126
0.000000,0.000000,1726714246.130665,538110,20642,1,HR,1,100,146
0.000000,0.000000,1726714246.823672,538803,20760,1,HR,1,100,133
0.000000,0.000000,1726714247.103675,539083,20810,1,HR,1,100,151
0.000000,0.000000,1726714247.783682,539763,20926,1,HR,1,100,137
0.000000,0.000000,1726714248.023685,540003,20962,1,HR,1,100,162
0.000000,0.000000,1726714248.703692,540683,21077,1,HR,1,100,146
0.000000,0.000000,1726714248.943695,540923,21113,1,HR,1,100,169
0.000000,0.000000,1726714249.623702,541603,21231,1,HR,1,100,151
0.000000,0.000000,1726714249.863704,541843,21264,1,HR,1,100,173
0.000000,0.000000,1726714250.503711,542483,21370,1,HR,1,100,155
0.000000,0.000000,1726714250.743714,542723,21420,1,HR,1,100,176
0.000000,0.000000,1726714251.383721,543363,21521,1,HR,1,100,158
0.000000,0.000000,1726714251.623723,543603,21555,1,HR,1,100,178
0.000000,0.000000,1726714252.343731,544323,21673,1,HR,1,100,157
0.000000,0.000000,1726714253.343741,545323,21837,1,HR,1,100,136
0.000000,0.000000,1726714254.503754,546483,22036,1,HR,1,100,117
0.000000,0.000000,1726714255.582765,547562,22202,1,HR,1,100,103
0.000000,0.000000,1726714256.902779,548882,22421,1,HR,1,100,91
0.000000,0.000000,1726714257.902790,549882,22586,1,HR,1,100,84
0.000000,0.000000,1726714258.995801,550975,22769,1,HR,1,100,77
0.000000,0.000000,1726714259.235804,551215,22804,1,HR,1,100,116
0.000000,0.000000,1726714260.075813,552055,22953,1,HR,1,100,106
0.000000,0.000000,1726714260.275815,552255,22989,1,HR,1,100,149
0.000000,0.000000,1726714261.075823,553055,23126,1,HR,1,100,133
0.000000,0.000000,1726714261.315826,553295,23160,1,HR,1,100,159
0.000000,0.000000,1726714262.115834,554095,23292,1,HR,1,100,140
0.000000,0.000000,1726714262.355837,554335,23328,1,HR,1,100,165
0.000000,0.000000,1726714263.155845,555135,23460,1,HR,1,100,145
0.000000,0.000000,1726714263.395848,555375,23496,1,HR,1,100,168
0.000000,0.000000,1726714264.515860,556495,23696,1,HR,1,100,143
0.000000,0.000000,1726714265.315868,557295,23812,1,HR,1,100,128
0.000000,0.000000,1726714265.555871,557535,23862,1,HR,1,100,155
0.000000,0.000000,1726714266.395880,558375,24001,1,HR,1,100,136
0.000000,0.000000,1726714266.635882,558615,24035,1,HR,1,100,162
0.000000,0.000000,1726714267.395890,559375,24167,1,HR,1,100,143
0.000000,0.000000,1726714267.674893,559654,24203,1,HR,1,100,159
0.000000,0.000000,1726714268.394901,560374,24335,1,HR,1,100,142
0.000000,0.000000,1726714268.688904,560668,24369,1,HR,1,100,158
