LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
0.000000,0.000000,1726714200.801184,492781,13132,1,BI,1,100,680
0.000000,0.000000,1726714201.041187,493021,13168,1,BI,1,100,240
0.000000,0.000000,1726714201.721194,493701,13283,1,BI,1,100,680
0.000000,0.000000,1726714202.001197,493981,13336,1,BI,1,100,280
0.000000,0.000000,1726714202.641204,494621,13435,1,BI,1,100,640
0.000000,0.000000,1726714202.881206,494861,13470,1,BI,1,100,240
0.000000,0.000000,1726714203.601214,495581,13603,1,BI,1,100,720
0.000000,0.000000,1726714203.841217,495821,13636,1,BI,1,100,240
0.000000,0.000000,1726714204.561224,496541,13761,1,BI,1,100,720
0.000000,0.000000,1726714204.801227,496781,13794,1,BI,1,100,240
0.000000,0.000000,1726714205.574235,497554,13927,1,BI,1,100,760
0.000000,0.000000,1726714205.814237,497794,13962,1,BI,1,100,240
0.000000,0.000000,1726714206.534245,498514,14078,1,BI,1,100,720
0.000000,0.000000,1726714206.774248,498754,14128,1,BI,1,100,240
0.000000,0.000000,1726714207.494255,499474,14246,1,BI,1,100,720
0.000000,0.000000,1726714207.774258,499754,14280,1,BI,1,100,280
0.000000,0.000000,1726714208.414265,500394,14397,1,BI,1,100,640
0.000000,0.000000,1726714208.694268,500674,14431,1,BI,1,100,280
0.000000,0.000000,1726714209.334275,501314,14551,1,BI,1,100,640
0.000000,0.000000,1726714209.614278,501594,14590,1,BI,1,100,280
0.000000,0.000000,1726714210.174284,502154,14690,1,BI,1,100,560
0.000000,0.000000,1726714210.453287,502433,14740,1,BI,1,100,280
0.000000,0.000000,1726714211.053293,503033,14841,1,BI,1,100,600
0.000000,0.000000,1726714211.293296,503273,14875,1,BI,1,100,240
0.000000,0.000000,1726714211.973303,503953,14991,1,BI,1,100,680
0.000000,0.000000,1726714212.213305,504193,15026,1,BI,1,100,240
0.000000,0.000000,1726714212.973313,504953,15159,1,BI,1,100,760
0.000000,0.000000,1726714213.173316,505153,15195,1,BI,1,100,200
0.000000,0.000000,1726714214.013324,505993,15327,1,BI,1,100,840
0.000000,0.000000,1726714214.253327,506233,15363,1,BI,1,100,240
0.000000,0.000000,1726714215.026335,507006,15500,1,BI,1,100,760
0.000000,0.000000,1726714215.266338,507246,15536,1,BI,1,100,240
0.000000,0.000000,1726714216.066346,508046,15668,1,BI,1,100,800
0.000000,0.000000,1726714216.306349,508286,15704,1,BI,1,100,240
0.000000,0.000000,1726714217.106357,509086,15836,1,BI,1,100,800
0.000000,0.000000,1726714217.346360,509326,15870,1,BI,1,100,240
0.000000,0.000000,1726714218.066367,510046,16002,1,BI,1,100,720
0.000000,0.000000,1726714218.346370,510326,16038,1,BI,1,100,280
0.000000,0.000000,1726714219.026378,511006,16153,1,BI,1,100,680
0.000000,0.000000,1726714219.306381,511286,16206,1,BI,1,100,280
0.000000,0.000000,1726714219.986388,511966,16312,1,BI,1,100,680
0.000000,0.000000,1726714220.266391,512246,16362,1,BI,1,100,280
0.000000,0.000000,1726714220.906397,512886,16480,1,BI,1,100,640
0.000000,0.000000,1726714221.186400,513166,16513,1,BI,1,100,280
0.000000,0.000000,1726714221.786407,513766,16614,1,BI,1,100,600
0.000000,0.000000,1726714222.026409,514006,16664,1,BI,1,100,240
0.000000,0.000000,1726714222.626416,514606,16764,1,BI,1,100,600
0.000000,0.000000,1726714222.866418,514846,16799,1,BI,1,100,240
0.000000,0.000000,1726714223.585426,515565,16915,1,BI,1,100,720
0.000000,0.000000,1726714224.625437,516605,17083,1,BI,1,100,1040
0.000000,0.000000,1726714225.679448,517659,17268,1,BI,1,100,1040
0.000000,0.000000,1726714226.719459,518699,17434,1,BI,1,100,1040
0.000000,0.000000,1726714226.958462,518938,17468,1,BI,1,100,240
0.000000,0.000000,1726714227.798471,519778,17617,1,BI,1,100,840
0.000000,0.000000,1726714228.038473,520018,17653,1,BI,1,100,240
0.000000,0.000000,1726714228.798481,520778,17768,1,BI,1,100,760
0.000000,0.000000,1726714229.078484,521058,17819,1,BI,1,100,280
0.000000,0.000000,1726714229.798492,521778,17938,1,BI,1,100,720
0.000000,0.000000,1726714230.038494,522018,17994,1,BI,1,100,240
0.000000,0.000000,1726714230.718502,522698,18095,1,BI,1,100,680
0.000000,0.000000,1726714230.958504,522938,18145,1,BI,1,100,240
0.000000,0.000000,1726714231.638511,523618,18244,1,BI,1,100,680
0.000000,0.000000,1726714231.878514,523858,18297,1,BI,1,100,240
0.000000,0.000000,1726714232.558521,524538,18395,1,BI,1,100,680
0.000000,0.000000,1726714232.798524,524778,18447,1,BI,1,100,240
0.000000,0.000000,1726714233.478531,525458,18546,1,BI,1,100,680
0.000000,0.000000,1726714233.758534,525738,18597,1,BI,1,100,280
0.000000,0.000000,1726714234.438541,526418,18716,1,BI,1,100,680
0.000000,0.000000,1726714234.678543,526658,18750,1,BI,1,100,240
0.000000,0.000000,1726714235.398551,527378,18873,1,BI,1,100,720
0.000000,0.000000,1726714235.638554,527618,18923,1,BI,1,100,240
0.000000,0.000000,1726714236.251560,528231,19023,1,BI,1,100,600
0.000000,0.000000,1726714236.531563,528511,19075,1,BI,1,100,280
0.000000,0.000000,1726714237.131570,529111,19158,1,BI,1,100,600
0.000000,0.000000,1726714237.371572,529351,19209,1,BI,1,100,240
0.000000,0.000000,1726714238.011579,529991,19308,1,BI,1,100,640
0.000000,0.000000,1726714238.251581,530231,19343,1,BI,1,100,240
0.000000,0.000000,1726714238.891588,530871,19459,1,BI,1,100,640
0.000000,0.000000,1726714239.131591,531111,19494,1,BI,1,100,240
0.000000,0.000000,1726714239.731597,531711,19595,1,BI,1,100,600
0.000000,0.000000,1726714240.011600,531991,19648,1,BI,1,100,280
0.000000,0.000000,1726714240.611606,532591,19752,1,BI,1,100,600
0.000000,0.000000,1726714240.810609,532790,19787,1,BI,1,100,200
0.000000,0.000000,1726714241.490616,533470,19886,1,BI,1,100,680
0.000000,0.000000,1726714242.810630,534790,20102,1,BI,1,100,1320
0.000000,0.000000,1726714243.770640,535750,20252,1,BI,1,100,960
0.000000,0.000000,1726714244.850651,536830,20435,1,BI,1,100,1080
0.000000,0.000000,1726714245.090654,537070,20470,1,BI,1,100,240
0.000000,0.000000,1726714245.850662,537830,20608,1,BI,1,100,760
0.000000,0.000000,1726714246.130665,538110,20641,1,BI,1,100,280
0.000000,0.000000,1726714246.823672,538803,20759,1,BI,1,100,680
0.000000,0.000000,1726714247.103675,539083,20809,1,BI,1,100,280
0.000000,0.000000,1726714247.783682,539763,20925,1,BI,1,100,680
0.000000,0.000000,1726714248.023685,540003,20961,1,BI,1,100,240
0.000000,0.000000,1726714248.703692,540683,21076,1,BI,1,100,680
0.000000,0.000000,1726714248.943695,540923,21112,1,BI,1,100,240
0.000000,0.000000,1726714249.623702,541603,21230,1,BI,1,100,680
0.000000,0.000000,1726714249.863704,541843,21263,1,BI,1,100,240
0.000000,0.000000,1726714250.503711,542483,21369,1,BI,1,100,640
0.000000,0.000000,1726714250.743714,542723,21419,1,BI,1,100,240
0.000000,0.000000,1726714251.383721,543363,21520,1,BI,1,100,640
0.000000,0.000000,1726714251.623723,543603,21554,1,BI,1,100,240
0.000000,0.000000,1726714252.343731,544323,21672,1,BI,1,100,720
0.000000,0.000000,1726714253.343741,545323,21836,1,BI,1,100,1000
0.000000,0.000000,1726714254.503754,546483,22035,1,BI,1,100,1160
0.000000,0.000000,1726714255.582765,547562,22201,1,BI,1,100,1080
0.000000,0.000000,1726714256.902779,548882,22420,1,BI,1,100,1320
0.000000,0.000000,1726714257.902790,549882,22585,1,BI,1,100,1000
0.000000,0.000000,1726714258.995801,550975,22768,1,BI,1,100,1080
0.000000,0.000000,1726714259.235804,551215,22803,1,BI,1,100,240
0.000000,0.000000,1726714260.075813,552055,22952,1,BI,1,100,840
0.000000,0.000000,1726714260.275815,552255,22988,1,BI,1,100,200
0.000000,0.000000,1726714261.075823,553055,23125,1,BI,1,100,800
0.000000,0.000000,1726714261.315826,553295,23159,1,BI,1,100,240
0.000000,0.000000,1726714262.115834,554095,23291,1,BI,1,100,800
0.000000,0.000000,1726714262.355837,554335,23327,1,BI,1,100,240
0.000000,0.000000,1726714263.155845,555135,23459,1,BI,1,100,800
0.000000,0.000000,1726714263.395848,555375,23495,1,BI,1,100,240
0.000000,0.000000,1726714264.515860,556495,23695,1,BI,1,100,1120
0.000000,0.000000,1726714265.315868,557295,23811,1,BI,1,100,800
0.000000,0.000000,1726714265.555871,557535,23861,1,BI,1,100,240
0.000000,0.000000,1726714266.395880,558375,24000,1,BI,1,100,840
0.000000,0.000000,1726714266.635882,558615,24034,1,BI,1,100,240
0.000000,0.000000,1726714267.395890,559375,24166,1,BI,1,100,760
0.000000,0.000000,1726714267.674893,559654,24202,1,BI,1,100,280
0.000000,0.000000,1726714268.394901,560374,24334,1,BI,1,100,720
0.000000,0.000000,1726714268.688904,560668,24368,1,BI,1,100,280
