LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AZ
0.000000,0.000000,1726714057.693667,349675.000,55020,2,AZ,1,100,-0.334
0.000000,0.000000,1726714057.734001,349715.333,55037,3,AZ,1,100,-0.339
0.000000,0.000000,1726714057.774335,349755.667,55037,3,AZ,1,100,-0.334
0.000000,0.000000,1726714057.814668,349796.000,55037,3,AZ,1,100,-0.336
0.000000,0.000000,1726714057.854669,349836.000,55054,2,AZ,1,100,-0.338
0.000000,0.000000,1726714057.894669,349876.000,55054,2,AZ,1,100,-0.341
0.000000,0.000000,1726714057.934336,349915.667,55073,3,AZ,1,100,-0.335
0.000000,0.000000,1726714057.974003,349955.333,55073,3,AZ,1,100,-0.335
0.000000,0.000000,1726714058.013671,349995.000,55073,3,AZ,1,100,-0.337
0.000000,0.000000,1726714058.053671,350035.000,55089,2,AZ,1,100,-0.336
0.000000,0.000000,1726714058.093671,350075.000,55089,2,AZ,1,100,-0.338
0.000000,0.000000,1726714058.133672,350115.000,55106,3,AZ,1,100,-0.334
0.000000,0.000000,1726714058.173672,350155.000,55106,3,AZ,1,100,-0.335
0.000000,0.000000,1726714058.213673,350195.000,55106,3,AZ,1,100,-0.336
0.000000,0.000000,1726714058.254006,350235.333,55121,3,AZ,1,100,-0.338
0.000000,0.000000,1726714058.294340,350275.667,55121,3,AZ,1,100,-0.337
0.000000,0.000000,1726714058.334674,350316.000,55121,3,AZ,1,100,-0.332
0.000000,0.000000,1726714058.374174,350355.500,55138,2,AZ,1,100,-0.334
0.000000,0.000000,1726714058.413675,350395.000,55138,2,AZ,1,100,-0.338
0.000000,0.000000,1726714058.454009,350435.333,55155,3,AZ,1,100,-0.334
0.000000,0.000000,1726714058.494342,350475.667,55155,3,AZ,1,100,-0.337
0.000000,0.000000,1726714058.534676,350516.000,55155,3,AZ,1,100,-0.340
0.000000,0.000000,1726714058.574676,350556.000,55172,2,AZ,1,100,-0.329
0.000000,0.000000,1726714058.614677,350596.000,55172,2,AZ,1,100,-0.337
0.000000,0.000000,1726714058.654344,350635.667,55186,3,AZ,1,100,-0.336
0.000000,0.000000,1726714058.694011,350675.333,55186,3,AZ,1,100,-0.340
0.000000,0.000000,1726714058.733678,350715.000,55186,3,AZ,1,100,-0.333
0.000000,0.000000,1726714058.773679,350755.000,55204,2,AZ,1,100,-0.339
0.000000,0.000000,1726714058.813679,350795.000,55204,2,AZ,1,100,-0.334
0.000000,0.000000,1726714058.853679,350835.000,55222,3,AZ,1,100,-0.335
0.000000,0.000000,1726714058.893680,350875.000,55222,3,AZ,1,100,-0.336
0.000000,0.000000,1726714058.933680,350915.000,55222,3,AZ,1,100,-0.335
0.000000,0.000000,1726714058.973681,350955.000,55239,2,AZ,1,100,-0.333
0.000000,0.000000,1726714059.013681,350995.000,55239,2,AZ,1,100,-0.335
0.000000,0.000000,1726714059.053682,351035.000,55253,3,AZ,1,100,-0.335
0.000000,0.000000,1726714059.093682,351075.000,55253,3,AZ,1,100,-0.335
0.000000,0.000000,1726714059.133682,351115.000,55253,3,AZ,1,100,-0.334
0.000000,0.000000,1726714059.173683,351155.000,55275,2,AZ,1,100,-0.333
0.000000,0.000000,1726714059.213683,351195.000,55275,2,AZ,1,100,-0.335
0.000000,0.000000,1726714059.253684,351235.000,55291,3,AZ,1,100,-0.334
0.000000,0.000000,1726714059.293684,351275.000,55291,3,AZ,1,100,-0.332
0.000000,0.000000,1726714059.333685,351315.000,55291,3,AZ,1,100,-0.333
0.000000,0.000000,1726714059.373685,351355.000,55308,2,AZ,1,100,-0.337
0.000000,0.000000,1726714059.413685,351395.000,55308,2,AZ,1,100,-0.333
0.000000,0.000000,1726714059.453686,351435.000,55323,3,AZ,1,100,-0.337
0.000000,0.000000,1726714059.493686,351475.000,55323,3,AZ,1,100,-0.332
0.000000,0.000000,1726714059.533687,351515.000,55323,3,AZ,1,100,-0.334
0.000000,0.000000,1726714059.573687,351555.000,55340,3,AZ,1,100,-0.329
0.000000,0.000000,1726714059.613688,351595.000,55340,3,AZ,1,100,-0.340
0.000000,0.000000,1726714059.653688,351635.000,55340,3,AZ,1,100,-0.330
0.000000,0.000000,1726714059.693688,351675.000,55356,2,AZ,1,100,-0.332
0.000000,0.000000,1726714059.733689,351715.000,55356,2,AZ,1,100,-0.333
0.000000,0.000000,1726714059.773689,351755.000,55374,3,AZ,1,100,-0.337
0.000000,0.000000,1726714059.813690,351795.000,55374,3,AZ,1,100,-0.336
0.000000,0.000000,1726714059.853690,351835.000,55374,3,AZ,1,100,-0.330
0.000000,0.000000,1726714059.893690,351875.000,55388,2,AZ,1,100,-0.334
0.000000,0.000000,1726714059.933691,351915.000,55388,2,AZ,1,100,-0.329
0.000000,0.000000,1726714059.973691,351955.000,55407,3,AZ,1,100,-0.335
0.000000,0.000000,1726714060.013692,351995.000,55407,3,AZ,1,100,-0.334
0.000000,0.000000,1726714060.053692,352035.000,55407,3,AZ,1,100,-0.335
0.000000,0.000000,1726714060.093693,352075.000,55423,2,AZ,1,100,-0.330
0.000000,0.000000,1726714060.133693,352115.000,55423,2,AZ,1,100,-0.334
0.000000,0.000000,1726714060.173693,352155.000,55443,3,AZ,1,100,-0.332
0.000000,0.000000,1726714060.213694,352195.000,55443,3,AZ,1,100,-0.332
0.000000,0.000000,1726714060.253694,352235.000,55443,3,AZ,1,100,-0.331
0.000000,0.000000,1726714060.293695,352275.000,55457,2,AZ,1,100,-0.331
0.000000,0.000000,1726714060.333695,352315.000,55457,2,AZ,1,100,-0.332
0.000000,0.000000,1726714060.373696,352355.000,55474,3,AZ,1,100,-0.337
0.000000,0.000000,1726714060.413696,352395.000,55474,3,AZ,1,100,-0.331
0.000000,0.000000,1726714060.453696,352435.000,55474,3,AZ,1,100,-0.331
0.000000,0.000000,1726714060.493697,352475.000,55491,2,AZ,1,100,-0.329
0.000000,0.000000,1726714060.533697,352515.000,55491,2,AZ,1,100,-0.336
0.000000,0.000000,1726714060.573698,352555.000,55508,3,AZ,1,100,-0.330
0.000000,0.000000,1726714060.613698,352595.000,55508,3,AZ,1,100,-0.331
0.000000,0.000000,1726714060.653699,352635.000,55508,3,AZ,1,100,-0.334
0.000000,0.000000,1726714060.693699,352675.000,55523,2,AZ,1,100,-0.331
0.000000,0.000000,1726714060.733699,352715.000,55523,2,AZ,1,100,-0.333
0.000000,0.000000,1726714060.773700,352755.000,55540,3,AZ,1,100,-0.334
0.000000,0.000000,1726714060.813700,352795.000,55540,3,AZ,1,100,-0.332
0.000000,0.000000,1726714060.853701,352835.000,55540,3,AZ,1,100,-0.336
0.000000,0.000000,1726714060.893701,352875.000,55558,3,AZ,1,100,-0.331
0.000000,0.000000,1726714060.933701,352915.000,55558,3,AZ,1,100,-0.332
0.000000,0.000000,1726714060.973702,352955.000,55558,3,AZ,1,100,-0.332
0.000000,0.000000,1726714061.013702,352995.000,55575,2,AZ,1,100,-0.332
0.000000,0.000000,1726714061.053703,353035.000,55575,2,AZ,1,100,-0.333
0.000000,0.000000,1726714061.093703,353075.000,55592,3,AZ,1,100,-0.335
0.000000,0.000000,1726714061.133704,353115.000,55592,3,AZ,1,100,-0.337
0.000000,0.000000,1726714061.173704,353155.000,55592,3,AZ,1,100,-0.334
0.000000,0.000000,1726714061.213704,353195.000,55616,3,AZ,1,100,-0.336
0.000000,0.000000,1726714061.253705,353235.000,55616,3,AZ,1,100,-0.332
0.000000,0.000000,1726714061.293705,353275.000,55616,3,AZ,1,100,-0.334
0.000000,0.000000,1726714061.333706,353315.000,55630,3,AZ,1,100,-0.334
0.000000,0.000000,1726714061.373706,353355.000,55630,3,AZ,1,100,-0.333
0.000000,0.000000,1726714061.413707,353395.000,55630,3,AZ,1,100,-0.331
0.000000,0.000000,1726714061.453707,353435.000,55648,2,AZ,1,100,-0.333
0.000000,0.000000,1726714061.493707,353475.000,55648,2,AZ,1,100,-0.332
0.000000,0.000000,1726714061.533708,353515.000,55664,3,AZ,1,100,-0.340
0.000000,0.000000,1726714061.573708,353555.000,55664,3,AZ,1,100,-0.328
0.000000,0.000000,1726714061.613709,353595.000,55664,3,AZ,1,100,-0.340
0.000000,0.000000,1726714061.653709,353635.000,55681,3,AZ,1,100,-0.326
0.000000,0.000000,1726714061.693710,353675.000,55681,3,AZ,1,100,-0.334
0.000000,0.000000,1726714061.733710,353715.000,55681,3,AZ,1,100,-0.336
0.000000,0.000000,1726714061.773710,353755.000,55696,2,AZ,1,100,-0.336
0.000000,0.000000,1726714061.813711,353795.000,55696,2,AZ,1,100,-0.338
0.000000,0.000000,1726714061.853711,353835.000,55713,3,AZ,1,100,-0.330
0.000000,0.000000,1726714061.893712,353875.000,55713,3,AZ,1,100,-0.338
0.000000,0.000000,1726714061.933712,353915.000,55713,3,AZ,1,100,-0.332
0.000000,0.000000,1726714061.973713,353955.000,55731,2,AZ,1,100,-0.336
0.000000,0.000000,1726714062.013713,353995.000,55731,2,AZ,1,100,-0.333
0.000000,0.000000,1726714062.053713,354035.000,55748,3,AZ,1,100,-0.337
0.000000,0.000000,1726714062.093714,354075.000,55748,3,AZ,1,100,-0.338
0.000000,0.000000,1726714062.133714,354115.000,55748,3,AZ,1,100,-0.334
0.000000,0.000000,1726714062.173715,354155.000,55767,2,AZ,1,100,-0.336
0.000000,0.000000,1726714062.213715,354195.000,55767,2,AZ,1,100,-0.334
0.000000,0.000000,1726714062.253715,354235.000,55782,3,AZ,1,100,-0.336
0.000000,0.000000,1726714062.293716,354275.000,55782,3,AZ,1,100,-0.336
0.000000,0.000000,1726714062.333716,354315.000,55782,3,AZ,1,100,-0.335
0.000000,0.000000,1726714062.373717,354355.000,55798,2,AZ,1,100,-0.334
0.000000,0.000000,1726714062.413717,354395.000,55798,2,AZ,1,100,-0.338
0.000000,0.000000,1726714062.453718,354435.000,55816,3,AZ,1,100,-0.337
0.000000,0.000000,1726714062.493718,354475.000,55816,3,AZ,1,100,-0.336
0.000000,0.000000,1726714062.533718,354515.000,55816,3,AZ,1,100,-0.334
0.000000,0.000000,1726714062.573719,354555.000,55832,2,AZ,1,100,-0.340
0.000000,0.000000,1726714062.613719,354595.000,55832,2,AZ,1,100,-0.331
0.000000,0.000000,1726714062.653720,354635.000,55847,3,AZ,1,100,-0.336
0.000000,0.000000,1726714062.693720,354675.000,55847,3,AZ,1,100,-0.337
0.000000,0.000000,1726714062.733721,354715.000,55847,3,AZ,1,100,-0.335
0.000000,0.000000,1726714062.773721,354755.000,55864,2,AZ,1,100,-0.338
0.000000,0.000000,1726714062.813721,354795.000,55864,2,AZ,1,100,-0.332
0.000000,0.000000,1726714062.853722,354835.000,55881,3,AZ,1,100,-0.344
0.000000,0.000000,1726714062.893722,354875.000,55881,3,AZ,1,100,-0.335
0.000000,0.000000,1726714062.933723,354915.000,55881,3,AZ,1,100,-0.338
0.000000,0.000000,1726714062.973723,354955.000,55897,3,AZ,1,100,-0.331
0.000000,0.000000,1726714063.013724,354995.000,55897,3,AZ,1,100,-0.340
0.000000,0.000000,1726714063.053724,355035.000,55897,3,AZ,1,100,-0.339
0.000000,0.000000,1726714063.093724,355075.000,55912,2,AZ,1,100,-0.337
0.000000,0.000000,1726714063.133725,355115.000,55912,2,AZ,1,100,-0.333
0.000000,0.000000,1726714063.173725,355155.000,55931,3,AZ,1,100,-0.335
0.000000,0.000000,1726714063.213726,355195.000,55931,3,AZ,1,100,-0.338
0.000000,0.000000,1726714063.253726,355235.000,55931,3,AZ,1,100,-0.339
0.000000,0.000000,1726714063.293727,355275.000,55948,2,AZ,1,100,-0.334
0.000000,0.000000,1726714063.333727,355315.000,55948,2,AZ,1,100,-0.336
0.000000,0.000000,1726714063.373727,355355.000,55964,3,AZ,1,100,-0.334
0.000000,0.000000,1726714063.413728,355395.000,55964,3,AZ,1,100,-0.340
0.000000,0.000000,1726714063.453728,355435.000,55964,3,AZ,1,100,-0.336
0.000000,0.000000,1726714063.493729,355475.000,55980,2,AZ,1,100,-0.339
0.000000,0.000000,1726714063.533729,355515.000,55980,2,AZ,1,100,-0.333
0.000000,0.000000,1726714063.573729,355555.000,55996,3,AZ,1,100,-0.337
0.000000,0.000000,1726714063.613730,355595.000,55996,3,AZ,1,100,-0.335
0.000000,0.000000,1726714063.653730,355635.000,55996,3,AZ,1,100,-0.340
0.000000,0.000000,1726714063.693731,355675.000,56013,2,AZ,1,100,-0.334
0.000000,0.000000,1726714063.733731,355715.000,56013,2,AZ,1,100,-0.330
0.000000,0.000000,1726714063.773732,355755.000,56030,3,AZ,1,100,-0.346
0.000000,0.000000,1726714063.813732,355795.000,56030,3,AZ,1,100,-0.334
0.000000,0.000000,1726714063.853732,355835.000,56030,3,AZ,1,100,-0.337
0.000000,0.000000,1726714063.893733,355875.000,56045,2,AZ,1,100,-0.335
0.000000,0.000000,1726714063.933733,355915.000,56045,2,AZ,1,100,-0.337
0.000000,0.000000,1726714063.973734,355955.000,56061,3,AZ,1,100,-0.336
0.000000,0.000000,1726714064.013734,355995.000,56061,3,AZ,1,100,-0.339
0.000000,0.000000,1726714064.053735,356035.000,56061,3,AZ,1,100,-0.334
0.000000,0.000000,1726714064.093735,356075.000,56080,2,AZ,1,100,-0.332
0.000000,0.000000,1726714064.133735,356115.000,56080,2,AZ,1,100,-0.336
0.000000,0.000000,1726714064.173736,356155.000,56099,3,AZ,1,100,-0.337
0.000000,0.000000,1726714064.213736,356195.000,56099,3,AZ,1,100,-0.337
0.000000,0.000000,1726714064.253737,356235.000,56099,3,AZ,1,100,-0.334
0.000000,0.000000,1726714064.293737,356275.000,56115,2,AZ,1,100,-0.334
0.000000,0.000000,1726714064.333738,356315.000,56115,2,AZ,1,100,-0.335
0.000000,0.000000,1726714064.373738,356355.000,56130,3,AZ,1,100,-0.336
0.000000,0.000000,1726714064.413738,356395.000,56130,3,AZ,1,100,-0.335
0.000000,0.000000,1726714064.453739,356435.000,56130,3,AZ,1,100,-0.332
0.000000,0.000000,1726714064.493739,356475.000,56148,2,AZ,1,100,-0.334
0.000000,0.000000,1726714064.533740,356515.000,56148,2,AZ,1,100,-0.339
0.000000,0.000000,1726714064.573740,356555.000,56164,3,AZ,1,100,-0.338
0.000000,0.000000,1726714064.613741,356595.000,56164,3,AZ,1,100,-0.335
0.000000,0.000000,1726714064.653741,356635.000,56164,3,AZ,1,100,-0.333
0.000000,0.000000,1726714064.693741,356675.000,56181,3,AZ,1,100,-0.335
0.000000,0.000000,1726714064.733742,356715.000,56181,3,AZ,1,100,-0.335
0.000000,0.000000,1726714064.773742,356755.000,56181,3,AZ,1,100,-0.335
0.000000,0.000000,1726714064.813743,356795.000,56196,2,AZ,1,100,-0.335
0.000000,0.000000,1726714064.853743,356835.000,56196,2,AZ,1,100,-0.333
0.000000,0.000000,1726714064.893743,356875.000,56213,3,AZ,1,100,-0.337
0.000000,0.000000,1726714064.933744,356915.000,56213,3,AZ,1,100,-0.332
0.000000,0.000000,1726714064.973744,356955.000,56213,3,AZ,1,100,-0.337
0.000000,0.000000,1726714065.013745,356995.000,56229,2,AZ,1,100,-0.330
0.000000,0.000000,1726714065.053745,357035.000,56229,2,AZ,1,100,-0.332
0.000000,0.000000,1726714065.093746,357075.000,56247,3,AZ,1,100,-0.337
0.000000,0.000000,1726714065.133746,357115.000,56247,3,AZ,1,100,-0.331
0.000000,0.000000,1726714065.173746,357155.000,56247,3,AZ,1,100,-0.340
0.000000,0.000000,1726714065.213747,357195.000,56261,2,AZ,1,100,-0.334
0.000000,0.000000,1726714065.253747,357235.000,56261,2,AZ,1,100,-0.331
0.000000,0.000000,1726714065.293748,357275.000,56280,3,AZ,1,100,-0.335
0.000000,0.000000,1726714065.333748,357315.000,56280,3,AZ,1,100,-0.332
0.000000,0.000000,1726714065.373749,357355.000,56280,3,AZ,1,100,-0.335
0.000000,0.000000,1726714065.413749,357395.000,56296,2,AZ,1,100,-0.335
0.000000,0.000000,1726714065.453749,357435.000,56296,2,AZ,1,100,-0.332
0.000000,0.000000,1726714065.493750,357475.000,56316,3,AZ,1,100,-0.334
0.000000,0.000000,1726714065.533750,357515.000,56316,3,AZ,1,100,-0.335
0.000000,0.000000,1726714065.573751,357555.000,56316,3,AZ,1,100,-0.334
0.000000,0.000000,1726714065.613751,357595.000,56330,2,AZ,1,100,-0.336
0.000000,0.000000,1726714065.653752,357635.000,56330,2,AZ,1,100,-0.334
0.000000,0.000000,1726714065.693752,357675.000,56347,3,AZ,1,100,-0.336
0.000000,0.000000,1726714065.733752,357715.000,56347,3,AZ,1,100,-0.337
0.000000,0.000000,1726714065.773753,357755.000,56347,3,AZ,1,100,-0.335
0.000000,0.000000,1726714065.813753,357795.000,56364,2,AZ,1,100,-0.335
0.000000,0.000000,1726714065.853754,357835.000,56364,2,AZ,1,100,-0.335
0.000000,0.000000,1726714065.893754,357875.000,56381,3,AZ,1,100,-0.334
0.000000,0.000000,1726714065.933755,357915.000,56381,3,AZ,1,100,-0.338
0.000000,0.000000,1726714065.973755,357955.000,56381,3,AZ,1,100,-0.330
0.000000,0.000000,1726714066.013755,357995.000,56395,2,AZ,1,100,-0.341
0.000000,0.000000,1726714066.053756,358035.000,56395,2,AZ,1,100,-0.330
0.000000,0.000000,1726714066.093756,358075.000,56413,3,AZ,1,100,-0.341
0.000000,0.000000,1726714066.133757,358115.000,56413,3,AZ,1,100,-0.332
0.000000,0.000000,1726714066.173757,358155.000,56413,3,AZ,1,100,-0.334
0.000000,0.000000,1726714066.213757,358195.000,56429,3,AZ,1,100,-0.331
0.000000,0.000000,1726714066.253758,358235.000,56429,3,AZ,1,100,-0.337
0.000000,0.000000,1726714066.293758,358275.000,56429,3,AZ,1,100,-0.344
0.000000,0.000000,1726714066.333425,358314.667,56451,3,AZ,1,100,-0.331
0.000000,0.000000,1726714066.373092,358354.333,56451,3,AZ,1,100,-0.336
0.000000,0.000000,1726714066.412760,358394.000,56451,3,AZ,1,100,-0.334
0.000000,0.000000,1726714066.453093,358434.333,56470,3,AZ,1,100,-0.336
0.000000,0.000000,1726714066.493427,358474.667,56470,3,AZ,1,100,-0.336
0.000000,0.000000,1726714066.533761,358515.000,56470,3,AZ,1,100,-0.333
0.000000,0.000000,1726714066.573761,358555.000,56487,2,AZ,1,100,-0.335
0.000000,0.000000,1726714066.613762,358595.000,56487,2,AZ,1,100,-0.336
0.000000,0.000000,1726714066.653762,358635.000,56503,3,AZ,1,100,-0.338
0.000000,0.000000,1726714066.693763,358675.000,56503,3,AZ,1,100,-0.335
0.000000,0.000000,1726714066.733763,358715.000,56503,3,AZ,1,100,-0.336
0.000000,0.000000,1726714066.773763,358755.000,56521,3,AZ,1,100,-0.335
0.000000,0.000000,1726714066.813764,358795.000,56521,3,AZ,1,100,-0.338
0.000000,0.000000,1726714066.853764,358835.000,56521,3,AZ,1,100,-0.336
0.000000,0.000000,1726714066.893765,358875.000,56537,2,AZ,1,100,-0.340
0.000000,0.000000,1726714066.933765,358915.000,56537,2,AZ,1,100,-0.335
0.000000,0.000000,1726714066.973766,358955.000,56554,3,AZ,1,100,-0.332
0.000000,0.000000,1726714067.013766,358995.000,56554,3,AZ,1,100,-0.337
0.000000,0.000000,1726714067.053766,359035.000,56554,3,AZ,1,100,-0.337
0.000000,0.000000,1726714067.093767,359075.000,56568,2,AZ,1,100,-0.335
0.000000,0.000000,1726714067.133767,359115.000,56568,2,AZ,1,100,-0.340
0.000000,0.000000,1726714067.173768,359155.000,56586,3,AZ,1,100,-0.326
0.000000,0.000000,1726714067.213768,359195.000,56586,3,AZ,1,100,-0.341
0.000000,0.000000,1726714067.253769,359235.000,56586,3,AZ,1,100,-0.336
0.000000,0.000000,1726714067.293769,359275.000,56602,2,AZ,1,100,-0.337
0.000000,0.000000,1726714067.333769,359315.000,56602,2,AZ,1,100,-0.337
0.000000,0.000000,1726714067.373436,359354.667,56619,3,AZ,1,100,-0.335
0.000000,0.000000,1726714067.413104,359394.333,56619,3,AZ,1,100,-0.343
0.000000,0.000000,1726714067.452771,359434.000,56619,3,AZ,1,100,-0.334
0.000000,0.000000,1726714067.492771,359474.000,56634,2,AZ,1,100,-0.334
0.000000,0.000000,1726714067.532771,359514.000,56634,2,AZ,1,100,-0.334
0.000000,0.000000,1726714067.573105,359554.333,56653,3,AZ,1,100,-0.337
0.000000,0.000000,1726714067.613439,359594.667,56653,3,AZ,1,100,-0.337
0.000000,0.000000,1726714067.653773,359635.000,56653,3,AZ,1,100,-0.335
0.000000,0.000000,1726714067.693773,359675.000,56669,2,AZ,1,100,-0.337
0.000000,0.000000,1726714067.733774,359715.000,56669,2,AZ,1,100,-0.334
0.000000,0.000000,1726714067.773774,359755.000,56689,3,AZ,1,100,-0.334
0.000000,0.000000,1726714067.813774,359795.000,56689,3,AZ,1,100,-0.335
0.000000,0.000000,1726714067.853775,359835.000,56689,3,AZ,1,100,-0.334
0.000000,0.000000,1726714067.893775,359875.000,56704,2,AZ,1,100,-0.331
0.000000,0.000000,1726714067.933776,359915.000,56704,2,AZ,1,100,-0.335
0.000000,0.000000,1726714067.973776,359955.000,56720,3,AZ,1,100,-0.334
0.000000,0.000000,1726714068.013777,359995.000,56720,3,AZ,1,100,-0.336
0.000000,0.000000,1726714068.053777,360035.000,56720,3,AZ,1,100,-0.333
0.000000,0.000000,1726714068.093444,360074.667,56737,3,AZ,1,100,-0.335
0.000000,0.000000,1726714068.133111,360114.333,56737,3,AZ,1,100,-0.334
0.000000,0.000000,1726714068.172778,360154.000,56737,3,AZ,1,100,-0.335
0.000000,0.000000,1726714068.213279,360194.500,56754,2,AZ,1,100,-0.333
0.000000,0.000000,1726714068.253779,360235.000,56754,2,AZ,1,100,-0.337
0.000000,0.000000,1726714068.293446,360274.667,56770,3,AZ,1,100,-0.331
0.000000,0.000000,1726714068.333113,360314.333,56770,3,AZ,1,100,-0.334
0.000000,0.000000,1726714068.372780,360354.000,56770,3,AZ,1,100,-0.334
0.000000,0.000000,1726714068.412781,360394.000,56785,2,AZ,1,100,-0.330
0.000000,0.000000,1726714068.452781,360434.000,56785,2,AZ,1,100,-0.335
0.000000,0.000000,1726714068.492782,360474.000,56802,3,AZ,1,100,-0.330
0.000000,0.000000,1726714068.532782,360514.000,56802,3,AZ,1,100,-0.337
0.000000,0.000000,1726714068.572782,360554.000,56802,3,AZ,1,100,-0.331
0.000000,0.000000,1726714068.612783,360594.000,56821,2,AZ,1,100,-0.333
0.000000,0.000000,1726714068.652783,360634.000,56821,2,AZ,1,100,-0.331
0.000000,0.000000,1726714068.692784,360674.000,56837,3,AZ,1,100,-0.333
0.000000,0.000000,1726714068.732784,360714.000,56837,3,AZ,1,100,-0.335
0.000000,0.000000,1726714068.772785,360754.000,56837,3,AZ,1,100,-0.336
0.000000,0.000000,1726714068.812785,360794.000,56857,3,AZ,1,100,-0.333
0.000000,0.000000,1726714068.852785,360834.000,56857,3,AZ,1,100,-0.332
0.000000,0.000000,1726714068.892786,360874.000,56857,3,AZ,1,100,-0.331
0.000000,0.000000,1726714068.932786,360914.000,56871,3,AZ,1,100,-0.334
0.000000,0.000000,1726714068.972787,360954.000,56871,3,AZ,1,100,-0.334
0.000000,0.000000,1726714069.012787,360994.000,56871,3,AZ,1,100,-0.330
0.000000,0.000000,1726714069.052788,361034.000,56888,2,AZ,1,100,-0.331
0.000000,0.000000,1726714069.092788,361074.000,56888,2,AZ,1,100,-0.332
0.000000,0.000000,1726714069.132788,361114.000,56905,3,AZ,1,100,-0.333
0.000000,0.000000,1726714069.172789,361154.000,56905,3,AZ,1,100,-0.332
0.000000,0.000000,1726714069.212789,361194.000,56905,3,AZ,1,100,-0.332
0.000000,0.000000,1726714069.252790,361234.000,56924,2,AZ,1,100,-0.329
0.000000,0.000000,1726714069.292790,361274.000,56924,2,AZ,1,100,-0.330
0.000000,0.000000,1726714069.332791,361314.000,56938,3,AZ,1,100,-0.332
0.000000,0.000000,1726714069.372791,361354.000,56938,3,AZ,1,100,-0.337
0.000000,0.000000,1726714069.412791,361394.000,56938,3,AZ,1,100,-0.327
0.000000,0.000000,1726714069.452792,361434.000,56956,2,AZ,1,100,-0.332
0.000000,0.000000,1726714069.492792,361474.000,56956,2,AZ,1,100,-0.333
0.000000,0.000000,1726714069.532793,361514.000,56972,3,AZ,1,100,-0.330
0.000000,0.000000,1726714069.572793,361554.000,56972,3,AZ,1,100,-0.337
0.000000,0.000000,1726714069.612794,361594.000,56972,3,AZ,1,100,-0.328
0.000000,0.000000,1726714069.652794,361634.000,56991,2,AZ,1,100,-0.329
0.000000,0.000000,1726714069.692794,361674.000,56991,2,AZ,1,100,-0.329
0.000000,0.000000,1726714069.732795,361714.000,57005,3,AZ,1,100,-0.331
0.000000,0.000000,1726714069.772795,361754.000,57005,3,AZ,1,100,-0.332
0.000000,0.000000,1726714069.812796,361794.000,57005,3,AZ,1,100,-0.326
0.000000,0.000000,1726714069.852796,361834.000,57023,2,AZ,1,100,-0.329
0.000000,0.000000,1726714069.892796,361874.000,57023,2,AZ,1,100,-0.334
0.000000,0.000000,1726714069.932797,361914.000,57041,3,AZ,1,100,-0.332
0.000000,0.000000,1726714069.972797,361954.000,57041,3,AZ,1,100,-0.325
0.000000,0.000000,1726714070.012798,361994.000,57041,3,AZ,1,100,-0.329
0.000000,0.000000,1726714070.052798,362034.000,57058,3,AZ,1,100,-0.331
0.000000,0.000000,1726714070.092799,362074.000,57058,3,AZ,1,100,-0.329
0.000000,0.000000,1726714070.132799,362114.000,57058,3,AZ,1,100,-0.331
0.000000,0.000000,1726714070.172299,362153.500,57074,2,AZ,1,100,-0.326
0.000000,0.000000,1726714070.211800,362193.000,57074,2,AZ,1,100,-0.331
0.000000,0.000000,1726714070.252134,362233.333,57090,3,AZ,1,100,-0.329
0.000000,0.000000,1726714070.292467,362273.667,57090,3,AZ,1,100,-0.334
0.000000,0.000000,1726714070.332801,362314.000,57090,3,AZ,1,100,-0.332
0.000000,0.000000,1726714070.372802,362354.000,57106,2,AZ,1,100,-0.326
0.000000,0.000000,1726714070.412802,362394.000,57106,2,AZ,1,100,-0.332
0.000000,0.000000,1726714070.452802,362434.000,57124,3,AZ,1,100,-0.334
0.000000,0.000000,1726714070.492803,362474.000,57124,3,AZ,1,100,-0.327
0.000000,0.000000,1726714070.532803,362514.000,57124,3,AZ,1,100,-0.336
0.000000,0.000000,1726714070.572804,362554.000,57140,2,AZ,1,100,-0.326
0.000000,0.000000,1726714070.612804,362594.000,57140,2,AZ,1,100,-0.328
0.000000,0.000000,1726714070.652805,362634.000,57157,3,AZ,1,100,-0.332
0.000000,0.000000,1726714070.692805,362674.000,57157,3,AZ,1,100,-0.327
0.000000,0.000000,1726714070.732805,362714.000,57157,3,AZ,1,100,-0.333
0.000000,0.000000,1726714070.772806,362754.000,57174,2,AZ,1,100,-0.330
0.000000,0.000000,1726714070.812806,362794.000,57174,2,AZ,1,100,-0.334
0.000000,0.000000,1726714070.852807,362834.000,57193,3,AZ,1,100,-0.329
0.000000,0.000000,1726714070.892807,362874.000,57193,3,AZ,1,100,-0.332
0.000000,0.000000,1726714070.932808,362914.000,57193,3,AZ,1,100,-0.331
0.000000,0.000000,1726714070.972808,362954.000,57209,2,AZ,1,100,-0.330
0.000000,0.000000,1726714071.012808,362994.000,57209,2,AZ,1,100,-0.333
0.000000,0.000000,1726714071.052809,363034.000,57224,3,AZ,1,100,-0.332
0.000000,0.000000,1726714071.092809,363074.000,57224,3,AZ,1,100,-0.334
0.000000,0.000000,1726714071.132810,363114.000,57224,3,AZ,1,100,-0.331
0.000000,0.000000,1726714071.172810,363154.000,57241,2,AZ,1,100,-0.334
0.000000,0.000000,1726714071.212810,363194.000,57241,2,AZ,1,100,-0.332
