LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MX
0.000000,0.000000,1726714051.121597,343103.000,53954,3,MX,1,100,-20
0.000000,0.000000,1726714051.161598,343143.000,53954,3,MX,1,100,-19
0.000000,0.000000,1726714051.201598,343183.000,53969,2,MX,1,100,-19
0.000000,0.000000,1726714051.241599,343223.000,53969,2,MX,1,100,-19
0.000000,0.000000,1726714051.281599,343263.000,53987,3,MX,1,100,-18
0.000000,0.000000,1726714051.321600,343303.000,53987,3,MX,1,100,-20
0.000000,0.000000,1726714051.361600,343343.000,53987,3,MX,1,100,-19
0.000000,0.000000,1726714051.401600,343383.000,54004,3,MX,1,100,-19
0.000000,0.000000,1726714051.441601,343423.000,54004,3,MX,1,100,-20
0.000000,0.000000,1726714051.481601,343463.000,54004,3,MX,1,100,-20
0.000000,0.000000,1726714051.521602,343503.000,54021,2,MX,1,100,-19
0.000000,0.000000,1726714051.561602,343543.000,54021,2,MX,1,100,-19
0.000000,0.000000,1726714051.601603,343583.000,54038,3,MX,1,100,-20
0.000000,0.000000,1726714051.641603,343623.000,54038,3,MX,1,100,-19
0.000000,0.000000,1726714051.681603,343663.000,54038,3,MX,1,100,-20
0.000000,0.000000,1726714051.721604,343703.000,54054,2,MX,1,100,-19
0.000000,0.000000,1726714051.761604,343743.000,54054,2,MX,1,100,-19
0.000000,0.000000,1726714051.801605,343783.000,54072,3,MX,1,100,-19
0.000000,0.000000,1726714051.841605,343823.000,54072,3,MX,1,100,-19
0.000000,0.000000,1726714051.881606,343863.000,54072,3,MX,1,100,-19
0.000000,0.000000,1726714051.921606,343903.000,54088,2,MX,1,100,-18
0.000000,0.000000,1726714051.961606,343943.000,54088,2,MX,1,100,-19
0.000000,0.000000,1726714052.001607,343983.000,54103,3,MX,1,100,-19
0.000000,0.000000,1726714052.041607,344023.000,54103,3,MX,1,100,-19
0.000000,0.000000,1726714052.081608,344063.000,54103,3,MX,1,100,-19
0.000000,0.000000,1726714052.121608,344103.000,54120,2,MX,1,100,-20
0.000000,0.000000,1726714052.161608,344143.000,54120,2,MX,1,100,-19
0.000000,0.000000,1726714052.201609,344183.000,54137,3,MX,1,100,-19
0.000000,0.000000,1726714052.241609,344223.000,54137,3,MX,1,100,-19
0.000000,0.000000,1726714052.281610,344263.000,54137,3,MX,1,100,-19
0.000000,0.000000,1726714052.321610,344303.000,54155,2,MX,1,100,-19
0.000000,0.000000,1726714052.361611,344343.000,54155,2,MX,1,100,-19
0.000000,0.000000,1726714052.401611,344383.000,54170,3,MX,1,100,-19
0.000000,0.000000,1726714052.441611,344423.000,54170,3,MX,1,100,-20
0.000000,0.000000,1726714052.481612,344463.000,54170,3,MX,1,100,-19
0.000000,0.000000,1726714052.521612,344503.000,54189,3,MX,1,100,-20
0.000000,0.000000,1726714052.561613,344543.000,54189,3,MX,1,100,-19
0.000000,0.000000,1726714052.601613,344583.000,54189,3,MX,1,100,-19
0.000000,0.000000,1726714052.641614,344623.000,54206,2,MX,1,100,-20
0.000000,0.000000,1726714052.681614,344663.000,54206,2,MX,1,100,-19
0.000000,0.000000,1726714052.721614,344703.000,54222,3,MX,1,100,-20
0.000000,0.000000,1726714052.761615,344743.000,54222,3,MX,1,100,-19
0.000000,0.000000,1726714052.801615,344783.000,54222,3,MX,1,100,-18
0.000000,0.000000,1726714052.841616,344823.000,54240,2,MX,1,100,-19
0.000000,0.000000,1726714052.881616,344863.000,54240,2,MX,1,100,-19
0.000000,0.000000,1726714052.921617,344903.000,54254,3,MX,1,100,-18
0.000000,0.000000,1726714052.961617,344943.000,54254,3,MX,1,100,-19
0.000000,0.000000,1726714053.001617,344983.000,54254,3,MX,1,100,-19
0.000000,0.000000,1726714053.041618,345023.000,54271,2,MX,1,100,-20
0.000000,0.000000,1726714053.081618,345063.000,54271,2,MX,1,100,-19
0.000000,0.000000,1726714053.121619,345103.000,54288,3,MX,1,100,-18
0.000000,0.000000,1726714053.161619,345143.000,54288,3,MX,1,100,-19
0.000000,0.000000,1726714053.201620,345183.000,54288,3,MX,1,100,-19
0.000000,0.000000,1726714053.241620,345223.000,54307,2,MX,1,100,-18
0.000000,0.000000,1726714053.281620,345263.000,54307,2,MX,1,100,-19
0.000000,0.000000,1726714053.321621,345303.000,54321,3,MX,1,100,-20
0.000000,0.000000,1726714053.361621,345343.000,54321,3,MX,1,100,-19
0.000000,0.000000,1726714053.401622,345383.000,54321,3,MX,1,100,-19
0.000000,0.000000,1726714053.441622,345423.000,54339,2,MX,1,100,-19
0.000000,0.000000,1726714053.481622,345463.000,54339,2,MX,1,100,-19
0.000000,0.000000,1726714053.521623,345503.000,54355,3,MX,1,100,-19
0.000000,0.000000,1726714053.561623,345543.000,54355,3,MX,1,100,-20
0.000000,0.000000,1726714053.601624,345583.000,54355,3,MX,1,100,-20
0.000000,0.000000,1726714053.641624,345623.000,54372,2,MX,1,100,-19
0.000000,0.000000,1726714053.681625,345663.000,54372,2,MX,1,100,-19
0.000000,0.000000,1726714053.721292,345702.667,54386,3,MX,1,100,-19
0.000000,0.000000,1726714053.760959,345742.333,54386,3,MX,1,100,-19
0.000000,0.000000,1726714053.800626,345782.000,54386,3,MX,1,100,-20
0.000000,0.000000,1726714053.840960,345822.333,54404,3,MX,1,100,-19
0.000000,0.000000,1726714053.881293,345862.667,54404,3,MX,1,100,-20
0.000000,0.000000,1726714053.921627,345903.000,54404,3,MX,1,100,-19
0.000000,0.000000,1726714053.961628,345943.000,54420,2,MX,1,100,-19
0.000000,0.000000,1726714054.001628,345983.000,54420,2,MX,1,100,-19
0.000000,0.000000,1726714054.041628,346023.000,54437,3,MX,1,100,-19
0.000000,0.000000,1726714054.081629,346063.000,54437,3,MX,1,100,-19
0.000000,0.000000,1726714054.121629,346103.000,54437,3,MX,1,100,-19
0.000000,0.000000,1726714054.161130,346142.500,54452,2,MX,1,100,-19
0.000000,0.000000,1726714054.200630,346182.000,54452,2,MX,1,100,-19
0.000000,0.000000,1726714054.240631,346222.000,54471,3,MX,1,100,-19
0.000000,0.000000,1726714054.280631,346262.000,54471,3,MX,1,100,-19
0.000000,0.000000,1726714054.320631,346302.000,54471,3,MX,1,100,-20
0.000000,0.000000,1726714054.361132,346342.500,54487,2,MX,1,100,-19
0.000000,0.000000,1726714054.401632,346383.000,54487,2,MX,1,100,-18
0.000000,0.000000,1726714054.441633,346423.000,54507,3,MX,1,100,-19
0.000000,0.000000,1726714054.481633,346463.000,54507,3,MX,1,100,-19
0.000000,0.000000,1726714054.521634,346503.000,54507,3,MX,1,100,-19
0.000000,0.000000,1726714054.561134,346542.500,54521,2,MX,1,100,-19
0.000000,0.000000,1726714054.600634,346582.000,54521,2,MX,1,100,-19
0.000000,0.000000,1726714054.640635,346622.000,54538,3,MX,1,100,-19
0.000000,0.000000,1726714054.680635,346662.000,54538,3,MX,1,100,-19
0.000000,0.000000,1726714054.720636,346702.000,54538,3,MX,1,100,-19
0.000000,0.000000,1726714054.760636,346742.000,54554,2,MX,1,100,-19
0.000000,0.000000,1726714054.800636,346782.000,54554,2,MX,1,100,-19
0.000000,0.000000,1726714054.840637,346822.000,54572,3,MX,1,100,-19
0.000000,0.000000,1726714054.880637,346862.000,54572,3,MX,1,100,-19
0.000000,0.000000,1726714054.920638,346902.000,54572,3,MX,1,100,-18
0.000000,0.000000,1726714054.960638,346942.000,54587,2,MX,1,100,-19
0.000000,0.000000,1726714055.000639,346982.000,54587,2,MX,1,100,-18
0.000000,0.000000,1726714055.040639,347022.000,54603,3,MX,1,100,-20
0.000000,0.000000,1726714055.080639,347062.000,54603,3,MX,1,100,-19
0.000000,0.000000,1726714055.120640,347102.000,54603,3,MX,1,100,-18
0.000000,0.000000,1726714055.160640,347142.000,54620,2,MX,1,100,-19
0.000000,0.000000,1726714055.200641,347182.000,54620,2,MX,1,100,-19
0.000000,0.000000,1726714055.240641,347222.000,54637,3,MX,1,100,-18
0.000000,0.000000,1726714055.280642,347262.000,54637,3,MX,1,100,-19
0.000000,0.000000,1726714055.320642,347302.000,54637,3,MX,1,100,-18
0.000000,0.000000,1726714055.360642,347342.000,54653,3,MX,1,100,-20
0.000000,0.000000,1726714055.400643,347382.000,54653,3,MX,1,100,-20
0.000000,0.000000,1726714055.440643,347422.000,54653,3,MX,1,100,-19
0.000000,0.000000,1726714055.480644,347462.000,54671,2,MX,1,100,-17
0.000000,0.000000,1726714055.520644,347502.000,54671,2,MX,1,100,-19
0.000000,0.000000,1726714055.560645,347542.000,54687,3,MX,1,100,-19
0.000000,0.000000,1726714055.600645,347582.000,54687,3,MX,1,100,-19
0.000000,0.000000,1726714055.640645,347622.000,54687,3,MX,1,100,-19
0.000000,0.000000,1726714055.680646,347662.000,54704,2,MX,1,100,-19
0.000000,0.000000,1726714055.720646,347702.000,54704,2,MX,1,100,-19
0.000000,0.000000,1726714055.760647,347742.000,54721,3,MX,1,100,-19
0.000000,0.000000,1726714055.800647,347782.000,54721,3,MX,1,100,-19
0.000000,0.000000,1726714055.840648,347822.000,54721,3,MX,1,100,-19
0.000000,0.000000,1726714055.880648,347862.000,54736,2,MX,1,100,-20
0.000000,0.000000,1726714055.920648,347902.000,54736,2,MX,1,100,-19
0.000000,0.000000,1726714055.960649,347942.000,54752,3,MX,1,100,-20
0.000000,0.000000,1726714056.000649,347982.000,54752,3,MX,1,100,-19
0.000000,0.000000,1726714056.040650,348022.000,54752,3,MX,1,100,-19
0.000000,0.000000,1726714056.080650,348062.000,54775,3,MX,1,100,-19
0.000000,0.000000,1726714056.120650,348102.000,54775,3,MX,1,100,-19
0.000000,0.000000,1726714056.160651,348142.000,54775,3,MX,1,100,-19
0.000000,0.000000,1726714056.200651,348182.000,54791,3,MX,1,100,-19
0.000000,0.000000,1726714056.240652,348222.000,54791,3,MX,1,100,-20
0.000000,0.000000,1726714056.280652,348262.000,54791,3,MX,1,100,-20
0.000000,0.000000,1726714056.327153,348308.500,54808,2,MX,1,100,-19
0.000000,0.000000,1726714056.373653,348355.000,54808,2,MX,1,100,-19
0.000000,0.000000,1726714056.409320,348390.667,54825,3,MX,1,100,-18
0.000000,0.000000,1726714056.444987,348426.333,54825,3,MX,1,100,-19
0.000000,0.000000,1726714056.480654,348462.000,54825,3,MX,1,100,-19
0.000000,0.000000,1726714056.527155,348508.500,54840,2,MX,1,100,-19
0.000000,0.000000,1726714056.573655,348555.000,54840,2,MX,1,100,-19
0.000000,0.000000,1726714056.613656,348595.000,54858,3,MX,1,100,-19
0.000000,0.000000,1726714056.653656,348635.000,54858,3,MX,1,100,-19
0.000000,0.000000,1726714056.693657,348675.000,54858,3,MX,1,100,-19
0.000000,0.000000,1726714056.733657,348715.000,54875,3,MX,1,100,-19
0.000000,0.000000,1726714056.773657,348755.000,54875,3,MX,1,100,-19
0.000000,0.000000,1726714056.813658,348795.000,54875,3,MX,1,100,-19
0.000000,0.000000,1726714056.853658,348835.000,54892,2,MX,1,100,-19
0.000000,0.000000,1726714056.893659,348875.000,54892,2,MX,1,100,-19
0.000000,0.000000,1726714056.933992,348915.333,54909,3,MX,1,100,-19
0.000000,0.000000,1726714056.974326,348955.667,54909,3,MX,1,100,-19
0.000000,0.000000,1726714057.014660,348996.000,54909,3,MX,1,100,-19
0.000000,0.000000,1726714057.054660,349036.000,54925,2,MX,1,100,-19
0.000000,0.000000,1726714057.094661,349076.000,54925,2,MX,1,100,-20
0.000000,0.000000,1726714057.134661,349116.000,54943,3,MX,1,100,-19
0.000000,0.000000,1726714057.174662,349156.000,54943,3,MX,1,100,-19
0.000000,0.000000,1726714057.214662,349196.000,54943,3,MX,1,100,-19
0.000000,0.000000,1726714057.254662,349236.000,54959,2,MX,1,100,-19
0.000000,0.000000,1726714057.294663,349276.000,54959,2,MX,1,100,-19
0.000000,0.000000,1726714057.334663,349316.000,54974,3,MX,1,100,-19
0.000000,0.000000,1726714057.374664,349356.000,54974,3,MX,1,100,-19
0.000000,0.000000,1726714057.414664,349396.000,54974,3,MX,1,100,-19
0.000000,0.000000,1726714057.454665,349436.000,54991,2,MX,1,100,-19
0.000000,0.000000,1726714057.494665,349476.000,54991,2,MX,1,100,-19
0.000000,0.000000,1726714057.534665,349516.000,55008,3,MX,1,100,-19
0.000000,0.000000,1726714057.574666,349556.000,55008,3,MX,1,100,-19
0.000000,0.000000,1726714057.614666,349596.000,55008,3,MX,1,100,-19
0.000000,0.000000,1726714057.654167,349635.500,55024,2,MX,1,100,-19
0.000000,0.000000,1726714057.693667,349675.000,55024,2,MX,1,100,-18
0.000000,0.000000,1726714057.734001,349715.333,55041,3,MX,1,100,-19
0.000000,0.000000,1726714057.774335,349755.667,55041,3,MX,1,100,-18
0.000000,0.000000,1726714057.814668,349796.000,55041,3,MX,1,100,-19
0.000000,0.000000,1726714057.854669,349836.000,55058,2,MX,1,100,-20
0.000000,0.000000,1726714057.894669,349876.000,55058,2,MX,1,100,-19
0.000000,0.000000,1726714057.934336,349915.667,55077,3,MX,1,100,-19
0.000000,0.000000,1726714057.974003,349955.333,55077,3,MX,1,100,-19
0.000000,0.000000,1726714058.013671,349995.000,55077,3,MX,1,100,-19
0.000000,0.000000,1726714058.053671,350035.000,55093,2,MX,1,100,-19
0.000000,0.000000,1726714058.093671,350075.000,55093,2,MX,1,100,-19
0.000000,0.000000,1726714058.133672,350115.000,55110,3,MX,1,100,-19
0.000000,0.000000,1726714058.173672,350155.000,55110,3,MX,1,100,-19
0.000000,0.000000,1726714058.213673,350195.000,55110,3,MX,1,100,-19
0.000000,0.000000,1726714058.254006,350235.333,55125,3,MX,1,100,-19
0.000000,0.000000,1726714058.294340,350275.667,55125,3,MX,1,100,-19
0.000000,0.000000,1726714058.334674,350316.000,55125,3,MX,1,100,-18
0.000000,0.000000,1726714058.374174,350355.500,55142,2,MX,1,100,-18
0.000000,0.000000,1726714058.413675,350395.000,55142,2,MX,1,100,-19
0.000000,0.000000,1726714058.454009,350435.333,55159,3,MX,1,100,-20
0.000000,0.000000,1726714058.494342,350475.667,55159,3,MX,1,100,-20
0.000000,0.000000,1726714058.534676,350516.000,55159,3,MX,1,100,-19
0.000000,0.000000,1726714058.574676,350556.000,55176,2,MX,1,100,-19
0.000000,0.000000,1726714058.614677,350596.000,55176,2,MX,1,100,-19
0.000000,0.000000,1726714058.654344,350635.667,55190,3,MX,1,100,-19
0.000000,0.000000,1726714058.694011,350675.333,55190,3,MX,1,100,-18
0.000000,0.000000,1726714058.733678,350715.000,55190,3,MX,1,100,-19
0.000000,0.000000,1726714058.773679,350755.000,55208,2,MX,1,100,-19
0.000000,0.000000,1726714058.813679,350795.000,55208,2,MX,1,100,-20
0.000000,0.000000,1726714058.853679,350835.000,55226,3,MX,1,100,-18
0.000000,0.000000,1726714058.893680,350875.000,55226,3,MX,1,100,-20
0.000000,0.000000,1726714058.933680,350915.000,55226,3,MX,1,100,-20
0.000000,0.000000,1726714058.973681,350955.000,55243,2,MX,1,100,-19
0.000000,0.000000,1726714059.013681,350995.000,55243,2,MX,1,100,-18
0.000000,0.000000,1726714059.053682,351035.000,55257,3,MX,1,100,-19
0.000000,0.000000,1726714059.093682,351075.000,55257,3,MX,1,100,-20
0.000000,0.000000,1726714059.133682,351115.000,55257,3,MX,1,100,-20
0.000000,0.000000,1726714059.173683,351155.000,55279,2,MX,1,100,-19
0.000000,0.000000,1726714059.213683,351195.000,55279,2,MX,1,100,-19
0.000000,0.000000,1726714059.253684,351235.000,55295,3,MX,1,100,-19
0.000000,0.000000,1726714059.293684,351275.000,55295,3,MX,1,100,-19
0.000000,0.000000,1726714059.333685,351315.000,55295,3,MX,1,100,-19
0.000000,0.000000,1726714059.373685,351355.000,55312,2,MX,1,100,-20
0.000000,0.000000,1726714059.413685,351395.000,55312,2,MX,1,100,-19
0.000000,0.000000,1726714059.453686,351435.000,55327,3,MX,1,100,-20
0.000000,0.000000,1726714059.493686,351475.000,55327,3,MX,1,100,-20
0.000000,0.000000,1726714059.533687,351515.000,55327,3,MX,1,100,-19
0.000000,0.000000,1726714059.573687,351555.000,55344,3,MX,1,100,-19
0.000000,0.000000,1726714059.613688,351595.000,55344,3,MX,1,100,-19
0.000000,0.000000,1726714059.653688,351635.000,55344,3,MX,1,100,-19
0.000000,0.000000,1726714059.693688,351675.000,55360,2,MX,1,100,-19
0.000000,0.000000,1726714059.733689,351715.000,55360,2,MX,1,100,-19
0.000000,0.000000,1726714059.773689,351755.000,55378,3,MX,1,100,-19
0.000000,0.000000,1726714059.813690,351795.000,55378,3,MX,1,100,-19
0.000000,0.000000,1726714059.853690,351835.000,55378,3,MX,1,100,-18
0.000000,0.000000,1726714059.893690,351875.000,55392,2,MX,1,100,-19
0.000000,0.000000,1726714059.933691,351915.000,55392,2,MX,1,100,-19
0.000000,0.000000,1726714059.973691,351955.000,55411,3,MX,1,100,-18
0.000000,0.000000,1726714060.013692,351995.000,55411,3,MX,1,100,-19
0.000000,0.000000,1726714060.053692,352035.000,55411,3,MX,1,100,-19
0.000000,0.000000,1726714060.093693,352075.000,55427,2,MX,1,100,-20
0.000000,0.000000,1726714060.133693,352115.000,55427,2,MX,1,100,-18
0.000000,0.000000,1726714060.173693,352155.000,55447,3,MX,1,100,-20
0.000000,0.000000,1726714060.213694,352195.000,55447,3,MX,1,100,-19
0.000000,0.000000,1726714060.253694,352235.000,55447,3,MX,1,100,-20
0.000000,0.000000,1726714060.293695,352275.000,55461,2,MX,1,100,-19
0.000000,0.000000,1726714060.333695,352315.000,55461,2,MX,1,100,-19
0.000000,0.000000,1726714060.373696,352355.000,55478,3,MX,1,100,-19
0.000000,0.000000,1726714060.413696,352395.000,55478,3,MX,1,100,-19
0.000000,0.000000,1726714060.453696,352435.000,55478,3,MX,1,100,-19
0.000000,0.000000,1726714060.493697,352475.000,55495,2,MX,1,100,-19
0.000000,0.000000,1726714060.533697,352515.000,55495,2,MX,1,100,-18
0.000000,0.000000,1726714060.573698,352555.000,55512,3,MX,1,100,-19
0.000000,0.000000,1726714060.613698,352595.000,55512,3,MX,1,100,-19
0.000000,0.000000,1726714060.653699,352635.000,55512,3,MX,1,100,-19
0.000000,0.000000,1726714060.693699,352675.000,55527,2,MX,1,100,-19
0.000000,0.000000,1726714060.733699,352715.000,55527,2,MX,1,100,-19
0.000000,0.000000,1726714060.773700,352755.000,55544,3,MX,1,100,-19
0.000000,0.000000,1726714060.813700,352795.000,55544,3,MX,1,100,-19
0.000000,0.000000,1726714060.853701,352835.000,55544,3,MX,1,100,-19
0.000000,0.000000,1726714060.893701,352875.000,55562,3,MX,1,100,-19
0.000000,0.000000,1726714060.933701,352915.000,55562,3,MX,1,100,-20
0.000000,0.000000,1726714060.973702,352955.000,55562,3,MX,1,100,-19
0.000000,0.000000,1726714061.013702,352995.000,55579,2,MX,1,100,-20
0.000000,0.000000,1726714061.053703,353035.000,55579,2,MX,1,100,-18
0.000000,0.000000,1726714061.093703,353075.000,55596,3,MX,1,100,-19
0.000000,0.000000,1726714061.133704,353115.000,55596,3,MX,1,100,-19
0.000000,0.000000,1726714061.173704,353155.000,55596,3,MX,1,100,-19
0.000000,0.000000,1726714061.213704,353195.000,55620,3,MX,1,100,-19
0.000000,0.000000,1726714061.253705,353235.000,55620,3,MX,1,100,-19
0.000000,0.000000,1726714061.293705,353275.000,55620,3,MX,1,100,-18
0.000000,0.000000,1726714061.333706,353315.000,55634,3,MX,1,100,-19
0.000000,0.000000,1726714061.373706,353355.000,55634,3,MX,1,100,-19
0.000000,0.000000,1726714061.413707,353395.000,55634,3,MX,1,100,-19
0.000000,0.000000,1726714061.453707,353435.000,55652,2,MX,1,100,-18
0.000000,0.000000,1726714061.493707,353475.000,55652,2,MX,1,100,-19
0.000000,0.000000,1726714061.533708,353515.000,55668,3,MX,1,100,-18
0.000000,0.000000,1726714061.573708,353555.000,55668,3,MX,1,100,-19
0.000000,0.000000,1726714061.613709,353595.000,55668,3,MX,1,100,-19
0.000000,0.000000,1726714061.653709,353635.000,55685,3,MX,1,100,-19
0.000000,0.000000,1726714061.693710,353675.000,55685,3,MX,1,100,-18
0.000000,0.000000,1726714061.733710,353715.000,55685,3,MX,1,100,-19
0.000000,0.000000,1726714061.773710,353755.000,55700,2,MX,1,100,-19
0.000000,0.000000,1726714061.813711,353795.000,55700,2,MX,1,100,-19
0.000000,0.000000,1726714061.853711,353835.000,55717,3,MX,1,100,-18
0.000000,0.000000,1726714061.893712,353875.000,55717,3,MX,1,100,-19
0.000000,0.000000,1726714061.933712,353915.000,55717,3,MX,1,100,-19
0.000000,0.000000,1726714061.973713,353955.000,55735,2,MX,1,100,-19
0.000000,0.000000,1726714062.013713,353995.000,55735,2,MX,1,100,-19
0.000000,0.000000,1726714062.053713,354035.000,55752,3,MX,1,100,-19
0.000000,0.000000,1726714062.093714,354075.000,55752,3,MX,1,100,-19
0.000000,0.000000,1726714062.133714,354115.000,55752,3,MX,1,100,-19
0.000000,0.000000,1726714062.173715,354155.000,55771,2,MX,1,100,-19
0.000000,0.000000,1726714062.213715,354195.000,55771,2,MX,1,100,-19
0.000000,0.000000,1726714062.253715,354235.000,55786,3,MX,1,100,-18
0.000000,0.000000,1726714062.293716,354275.000,55786,3,MX,1,100,-19
0.000000,0.000000,1726714062.333716,354315.000,55786,3,MX,1,100,-18
0.000000,0.000000,1726714062.373717,354355.000,55802,2,MX,1,100,-18
0.000000,0.000000,1726714062.413717,354395.000,55802,2,MX,1,100,-18
0.000000,0.000000,1726714062.453718,354435.000,55820,3,MX,1,100,-19
0.000000,0.000000,1726714062.493718,354475.000,55820,3,MX,1,100,-19
0.000000,0.000000,1726714062.533718,354515.000,55820,3,MX,1,100,-18
0.000000,0.000000,1726714062.573719,354555.000,55836,2,MX,1,100,-19
0.000000,0.000000,1726714062.613719,354595.000,55836,2,MX,1,100,-18
0.000000,0.000000,1726714062.653720,354635.000,55851,3,MX,1,100,-19
0.000000,0.000000,1726714062.693720,354675.000,55851,3,MX,1,100,-18
0.000000,0.000000,1726714062.733721,354715.000,55851,3,MX,1,100,-19
0.000000,0.000000,1726714062.773721,354755.000,55868,2,MX,1,100,-19
0.000000,0.000000,1726714062.813721,354795.000,55868,2,MX,1,100,-19
0.000000,0.000000,1726714062.853722,354835.000,55885,3,MX,1,100,-19
0.000000,0.000000,1726714062.893722,354875.000,55885,3,MX,1,100,-19
0.000000,0.000000,1726714062.933723,354915.000,55885,3,MX,1,100,-18
0.000000,0.000000,1726714062.973723,354955.000,55901,3,MX,1,100,-18
0.000000,0.000000,1726714063.013724,354995.000,55901,3,MX,1,100,-18
0.000000,0.000000,1726714063.053724,355035.000,55901,3,MX,1,100,-19
0.000000,0.000000,1726714063.093724,355075.000,55916,2,MX,1,100,-19
0.000000,0.000000,1726714063.133725,355115.000,55916,2,MX,1,100,-18
0.000000,0.000000,1726714063.173725,355155.000,55935,3,MX,1,100,-19
0.000000,0.000000,1726714063.213726,355195.000,55935,3,MX,1,100,-19
0.000000,0.000000,1726714063.253726,355235.000,55935,3,MX,1,100,-19
0.000000,0.000000,1726714063.293727,355275.000,55952,2,MX,1,100,-19
0.000000,0.000000,1726714063.333727,355315.000,55952,2,MX,1,100,-19
0.000000,0.000000,1726714063.373727,355355.000,55968,3,MX,1,100,-18
0.000000,0.000000,1726714063.413728,355395.000,55968,3,MX,1,100,-18
0.000000,0.000000,1726714063.453728,355435.000,55968,3,MX,1,100,-19
0.000000,0.000000,1726714063.493729,355475.000,55984,2,MX,1,100,-19
0.000000,0.000000,1726714063.533729,355515.000,55984,2,MX,1,100,-19
0.000000,0.000000,1726714063.573729,355555.000,56000,3,MX,1,100,-19
0.000000,0.000000,1726714063.613730,355595.000,56000,3,MX,1,100,-18
0.000000,0.000000,1726714063.653730,355635.000,56000,3,MX,1,100,-19
0.000000,0.000000,1726714063.693731,355675.000,56017,2,MX,1,100,-18
0.000000,0.000000,1726714063.733731,355715.000,56017,2,MX,1,100,-19
0.000000,0.000000,1726714063.773732,355755.000,56034,3,MX,1,100,-19
0.000000,0.000000,1726714063.813732,355795.000,56034,3,MX,1,100,-19
0.000000,0.000000,1726714063.853732,355835.000,56034,3,MX,1,100,-20
0.000000,0.000000,1726714063.893733,355875.000,56049,2,MX,1,100,-19
0.000000,0.000000,1726714063.933733,355915.000,56049,2,MX,1,100,-19
0.000000,0.000000,1726714063.973734,355955.000,56065,3,MX,1,100,-19
0.000000,0.000000,1726714064.013734,355995.000,56065,3,MX,1,100,-18
0.000000,0.000000,1726714064.053735,356035.000,56065,3,MX,1,100,-18
0.000000,0.000000,1726714064.093735,356075.000,56084,2,MX,1,100,-18
0.000000,0.000000,1726714064.133735,356115.000,56084,2,MX,1,100,-19
0.000000,0.000000,1726714064.173736,356155.000,56103,3,MX,1,100,-18
0.000000,0.000000,1726714064.213736,356195.000,56103,3,MX,1,100,-19
0.000000,0.000000,1726714064.253737,356235.000,56103,3,MX,1,100,-18
0.000000,0.000000,1726714064.293737,356275.000,56119,2,MX,1,100,-19
0.000000,0.000000,1726714064.333738,356315.000,56119,2,MX,1,100,-19
0.000000,0.000000,1726714064.373738,356355.000,56134,3,MX,1,100,-19
0.000000,0.000000,1726714064.413738,356395.000,56134,3,MX,1,100,-19
0.000000,0.000000,1726714064.453739,356435.000,56134,3,MX,1,100,-18
0.000000,0.000000,1726714064.493739,356475.000,56152,2,MX,1,100,-18
0.000000,0.000000,1726714064.533740,356515.000,56152,2,MX,1,100,-18
0.000000,0.000000,1726714064.573740,356555.000,56168,3,MX,1,100,-18
0.000000,0.000000,1726714064.613741,356595.000,56168,3,MX,1,100,-18
0.000000,0.000000,1726714064.653741,356635.000,56168,3,MX,1,100,-19
0.000000,0.000000,1726714064.693741,356675.000,56185,3,MX,1,100,-19
0.000000,0.000000,1726714064.733742,356715.000,56185,3,MX,1,100,-19
0.000000,0.000000,1726714064.773742,356755.000,56185,3,MX,1,100,-19
0.000000,0.000000,1726714064.813743,356795.000,56200,2,MX,1,100,-19
0.000000,0.000000,1726714064.853743,356835.000,56200,2,MX,1,100,-19
0.000000,0.000000,1726714064.893743,356875.000,56217,3,MX,1,100,-18
0.000000,0.000000,1726714064.933744,356915.000,56217,3,MX,1,100,-19
0.000000,0.000000,1726714064.973744,356955.000,56217,3,MX,1,100,-19
0.000000,0.000000,1726714065.013745,356995.000,56233,2,MX,1,100,-19
0.000000,0.000000,1726714065.053745,357035.000,56233,2,MX,1,100,-19
0.000000,0.000000,1726714065.093746,357075.000,56251,3,MX,1,100,-19
0.000000,0.000000,1726714065.133746,357115.000,56251,3,MX,1,100,-17
0.000000,0.000000,1726714065.173746,357155.000,56251,3,MX,1,100,-19
0.000000,0.000000,1726714065.213747,357195.000,56265,2,MX,1,100,-19
0.000000,0.000000,1726714065.253747,357235.000,56265,2,MX,1,100,-19
0.000000,0.000000,1726714065.293748,357275.000,56284,3,MX,1,100,-18
0.000000,0.000000,1726714065.333748,357315.000,56284,3,MX,1,100,-19
0.000000,0.000000,1726714065.373749,357355.000,56284,3,MX,1,100,-19
0.000000,0.000000,1726714065.413749,357395.000,56300,2,MX,1,100,-19
0.000000,0.000000,1726714065.453749,357435.000,56300,2,MX,1,100,-19
0.000000,0.000000,1726714065.493750,357475.000,56320,3,MX,1,100,-18
0.000000,0.000000,1726714065.533750,357515.000,56320,3,MX,1,100,-20
0.000000,0.000000,1726714065.573751,357555.000,56320,3,MX,1,100,-18
0.000000,0.000000,1726714065.613751,357595.000,56334,2,MX,1,100,-19
0.000000,0.000000,1726714065.653752,357635.000,56334,2,MX,1,100,-19
0.000000,0.000000,1726714065.693752,357675.000,56351,3,MX,1,100,-18
0.000000,0.000000,1726714065.733752,357715.000,56351,3,MX,1,100,-18
