EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AZ
1886330.000,40532,3,AZ,1,100,-0.388
1886370.000,40532,3,AZ,1,100,-0.386
1886410.000,40546,2,AZ,1,100,-0.378
1886450.000,40546,2,AZ,1,100,-0.388
1886490.000,40563,3,AZ,1,100,-0.386
1886530.000,40563,3,AZ,1,100,-0.403
1886570.000,40563,3,AZ,1,100,-0.381
1886610.000,40580,2,AZ,1,100,-0.370
1886650.000,40580,2,AZ,1,100,-0.403
1886690.000,40597,3,AZ,1,100,-0.390
1886730.000,40597,3,AZ,1,100,-0.379
1886770.000,40597,3,AZ,1,100,-0.380
1886810.000,40611,2,AZ,1,100,-0.386
1886850.000,40611,2,AZ,1,100,-0.387
1886890.000,40629,3,AZ,1,100,-0.394
1886930.000,40629,3,AZ,1,100,-0.382
1886970.000,40629,3,AZ,1,100,-0.374
1887010.000,40645,2,AZ,1,100,-0.392
1887050.000,40645,2,AZ,1,100,-0.394
1887090.000,40662,3,AZ,1,100,-0.381
1887130.000,40662,3,AZ,1,100,-0.375
1887170.000,40662,3,AZ,1,100,-0.389
1887210.000,40676,2,AZ,1,100,-0.392
1887250.000,40676,2,AZ,1,100,-0.390
1887290.000,40694,3,AZ,1,100,-0.375
1887330.000,40694,3,AZ,1,100,-0.384
1887370.000,40694,3,AZ,1,100,-0.396
1887410.000,40710,3,AZ,1,100,-0.385
1887450.000,40710,3,AZ,1,100,-0.376
1887490.000,40710,3,AZ,1,100,-0.385
1887530.000,40727,2,AZ,1,100,-0.395
1887570.000,40727,2,AZ,1,100,-0.387
1887610.000,40742,3,AZ,1,100,-0.378
1887650.000,40742,3,AZ,1,100,-0.381
1887690.000,40742,3,AZ,1,100,-0.394
1887730.000,40763,3,AZ,1,100,-0.388
1887770.000,40763,3,AZ,1,100,-0.381
1887810.000,40763,3,AZ,1,100,-0.384
1887850.000,40777,3,AZ,1,100,-0.390
1887890.000,40777,3,AZ,1,100,-0.388
1887930.000,40777,3,AZ,1,100,-0.384
1887970.000,40795,2,AZ,1,100,-0.382
1888010.000,40795,2,AZ,1,100,-0.386
1888050.000,40811,3,AZ,1,100,-0.388
1888090.000,40811,3,AZ,1,100,-0.383
1888130.000,40811,3,AZ,1,100,-0.383
1888170.000,40828,3,AZ,1,100,-0.386
1888210.000,40828,3,AZ,1,100,-0.387
1888250.000,40828,3,AZ,1,100,-0.385
1888290.000,40843,2,AZ,1,100,-0.384
1888330.000,40843,2,AZ,1,100,-0.389
1888370.000,40860,3,AZ,1,100,-0.389
1888410.000,40860,3,AZ,1,100,-0.383
1888450.000,40860,3,AZ,1,100,-0.380
1888490.000,40876,2,AZ,1,100,-0.387
1888530.000,40876,2,AZ,1,100,-0.390
1888570.000,40894,3,AZ,1,100,-0.386
1888610.000,40894,3,AZ,1,100,-0.380
1888650.000,40894,3,AZ,1,100,-0.385
1888696.500,40908,2,AZ,1,100,-0.387
1888743.000,40908,2,AZ,1,100,-0.385
1888778.667,40925,3,AZ,1,100,-0.384
1888814.333,40925,3,AZ,1,100,-0.382
1888850.000,40925,3,AZ,1,100,-0.388
1888896.500,40941,2,AZ,1,100,-0.385
1888943.000,40941,2,AZ,1,100,-0.384
1888983.000,40959,3,AZ,1,100,-0.385
1889023.000,40959,3,AZ,1,100,-0.387
1889063.000,40959,3,AZ,1,100,-0.384
1889103.000,40974,2,AZ,1,100,-0.385
1889143.000,40974,2,AZ,1,100,-0.384
1889183.000,40990,3,AZ,1,100,-0.387
1889223.000,40990,3,AZ,1,100,-0.386
1889263.000,40990,3,AZ,1,100,-0.386
1889303.000,41007,2,AZ,1,100,-0.384
1889343.000,41007,2,AZ,1,100,-0.387
1889383.000,41024,3,AZ,1,100,-0.385
1889423.000,41024,3,AZ,1,100,-0.384
1889463.000,41024,3,AZ,1,100,-0.391
1889503.000,41039,2,AZ,1,100,-0.385
1889543.000,41039,2,AZ,1,100,-0.385
1889583.000,41056,3,AZ,1,100,-0.389
1889623.000,41056,3,AZ,1,100,-0.383
1889663.000,41056,3,AZ,1,100,-0.385
1889703.000,41072,2,AZ,1,100,-0.388
1889743.000,41072,2,AZ,1,100,-0.382
1889783.000,41089,3,AZ,1,100,-0.385
1889823.000,41089,3,AZ,1,100,-0.385
1889863.000,41089,3,AZ,1,100,-0.383
1889903.000,41106,2,AZ,1,100,-0.387
1889943.000,41106,2,AZ,1,100,-0.383
1889983.000,41121,3,AZ,1,100,-0.384
1890023.000,41121,3,AZ,1,100,-0.388
1890063.000,41121,3,AZ,1,100,-0.384
1890103.000,41137,2,AZ,1,100,-0.387
1890143.000,41137,2,AZ,1,100,-0.382
1890183.000,41154,3,AZ,1,100,-0.386
1890223.000,41154,3,AZ,1,100,-0.389
1890263.000,41154,3,AZ,1,100,-0.386
1890302.500,41171,2,AZ,1,100,-0.382
1890342.000,41171,2,AZ,1,100,-0.387
1890382.333,41186,3,AZ,1,100,-0.387
1890422.667,41186,3,AZ,1,100,-0.385
1890463.000,41186,3,AZ,1,100,-0.385
1890503.000,41202,3,AZ,1,100,-0.385
1890543.000,41202,3,AZ,1,100,-0.388
1890583.000,41202,3,AZ,1,100,-0.388
1890623.000,41220,2,AZ,1,100,-0.384
1890663.000,41220,2,AZ,1,100,-0.383
1890703.000,41236,3,AZ,1,100,-0.390
1890743.000,41236,3,AZ,1,100,-0.386
1890783.000,41236,3,AZ,1,100,-0.384
1890823.000,41251,2,AZ,1,100,-0.385
1890863.000,41251,2,AZ,1,100,-0.384
1890902.667,41268,3,AZ,1,100,-0.386
1890942.333,41268,3,AZ,1,100,-0.385
1890982.000,41268,3,AZ,1,100,-0.386
1891022.000,41285,2,AZ,1,100,-0.388
1891062.000,41285,2,AZ,1,100,-0.387
1891102.000,41301,3,AZ,1,100,-0.384
1891142.000,41301,3,AZ,1,100,-0.387
1891182.000,41301,3,AZ,1,100,-0.386
1891222.500,41316,2,AZ,1,100,-0.385
1891263.000,41316,2,AZ,1,100,-0.384
1891303.000,41335,3,AZ,1,100,-0.385
1891343.000,41335,3,AZ,1,100,-0.386
1891383.000,41335,3,AZ,1,100,-0.386
1891423.000,41352,2,AZ,1,100,-0.385
1891463.000,41352,2,AZ,1,100,-0.383
1891502.667,41368,3,AZ,1,100,-0.387
1891542.333,41368,3,AZ,1,100,-0.389
1891582.000,41368,3,AZ,1,100,-0.389
1891622.000,41385,2,AZ,1,100,-0.384
1891662.000,41385,2,AZ,1,100,-0.383
1891702.000,41400,3,AZ,1,100,-0.389
1891742.000,41400,3,AZ,1,100,-0.384
1891782.000,41400,3,AZ,1,100,-0.384
1891822.000,41417,3,AZ,1,100,-0.386
1891862.000,41417,3,AZ,1,100,-0.385
1891902.000,41417,3,AZ,1,100,-0.386
1891942.500,41434,2,AZ,1,100,-0.386
1891983.000,41434,2,AZ,1,100,-0.388
1892022.667,41451,3,AZ,1,100,-0.385
1892062.333,41451,3,AZ,1,100,-0.383
1892102.000,41451,3,AZ,1,100,-0.388
1892142.000,41465,2,AZ,1,100,-0.388
1892182.000,41465,2,AZ,1,100,-0.385
1892222.000,41483,3,AZ,1,100,-0.381
1892262.000,41483,3,AZ,1,100,-0.386
1892302.000,41483,3,AZ,1,100,-0.391
1892342.000,41499,2,AZ,1,100,-0.387
1892382.000,41499,2,AZ,1,100,-0.383
1892422.000,41516,3,AZ,1,100,-0.383
1892462.000,41516,3,AZ,1,100,-0.391
1892502.000,41516,3,AZ,1,100,-0.385
1892542.000,41530,2,AZ,1,100,-0.383
1892582.000,41530,2,AZ,1,100,-0.385
1892622.000,41548,3,AZ,1,100,-0.389
1892662.000,41548,3,AZ,1,100,-0.390
1892702.000,41548,3,AZ,1,100,-0.382
1892742.000,41564,2,AZ,1,100,-0.384
1892782.000,41564,2,AZ,1,100,-0.393
1892822.000,41587,4,AZ,1,100,-0.388
1892862.000,41587,4,AZ,1,100,-0.381
1892902.000,41587,4,AZ,1,100,-0.383
1892942.000,41587,4,AZ,1,100,-0.390
1892982.000,41604,3,AZ,1,100,-0.388
1893022.000,41604,3,AZ,1,100,-0.385
1893062.000,41604,3,AZ,1,100,-0.382
1893102.000,41620,2,AZ,1,100,-0.387
1893142.000,41620,2,AZ,1,100,-0.387
1893182.000,41635,3,AZ,1,100,-0.383
1893222.000,41635,3,AZ,1,100,-0.383
1893262.000,41635,3,AZ,1,100,-0.388
1893302.000,41653,2,AZ,1,100,-0.388
1893342.000,41653,2,AZ,1,100,-0.385
1893382.000,41669,3,AZ,1,100,-0.382
1893422.000,41669,3,AZ,1,100,-0.388
1893462.000,41669,3,AZ,1,100,-0.388
1893502.000,41685,2,AZ,1,100,-0.384
1893542.000,41685,2,AZ,1,100,-0.384
1893582.000,41701,3,AZ,1,100,-0.386
1893622.000,41701,3,AZ,1,100,-0.385
1893662.000,41701,3,AZ,1,100,-0.386
1893702.000,41718,2,AZ,1,100,-0.384
1893742.000,41718,2,AZ,1,100,-0.385
1893782.000,41734,3,AZ,1,100,-0.388
1893822.000,41734,3,AZ,1,100,-0.386
1893862.000,41734,3,AZ,1,100,-0.384
1893902.000,41752,2,AZ,1,100,-0.388
1893942.000,41752,2,AZ,1,100,-0.386
1893982.000,41766,3,AZ,1,100,-0.384
1894022.000,41766,3,AZ,1,100,-0.387
1894062.000,41766,3,AZ,1,100,-0.389
1894102.000,41783,2,AZ,1,100,-0.388
1894142.000,41783,2,AZ,1,100,-0.386
1894182.000,41799,3,AZ,1,100,-0.384
1894222.000,41799,3,AZ,1,100,-0.387
1894262.000,41799,3,AZ,1,100,-0.385
1894302.000,41817,2,AZ,1,100,-0.383
1894342.000,41817,2,AZ,1,100,-0.385
1894382.000,41831,3,AZ,1,100,-0.386
1894422.000,41831,3,AZ,1,100,-0.389
1894462.000,41831,3,AZ,1,100,-0.385
1894502.000,41848,3,AZ,1,100,-0.383
1894542.000,41848,3,AZ,1,100,-0.385
1894582.000,41848,3,AZ,1,100,-0.387
1894622.000,41865,2,AZ,1,100,-0.386
1894662.000,41865,2,AZ,1,100,-0.383
1894702.000,41882,3,AZ,1,100,-0.386
1894742.000,41882,3,AZ,1,100,-0.391
1894782.000,41882,3,AZ,1,100,-0.383
1894822.000,41896,2,AZ,1,100,-0.382
1894862.000,41896,2,AZ,1,100,-0.389
1894902.000,41914,3,AZ,1,100,-0.386
1894942.000,41914,3,AZ,1,100,-0.384
1894982.000,41914,3,AZ,1,100,-0.383
1895022.000,41930,2,AZ,1,100,-0.387
1895062.000,41930,2,AZ,1,100,-0.389
1895102.000,41947,3,AZ,1,100,-0.385
1895142.000,41947,3,AZ,1,100,-0.381
1895182.000,41947,3,AZ,1,100,-0.387
1895222.000,41961,2,AZ,1,100,-0.390
1895262.000,41961,2,AZ,1,100,-0.386
1895302.000,41979,3,AZ,1,100,-0.383
1895342.000,41979,3,AZ,1,100,-0.383
1895382.000,41979,3,AZ,1,100,-0.387
1895422.000,41995,2,AZ,1,100,-0.387
1895462.000,41995,2,AZ,1,100,-0.382
1895502.000,42012,3,AZ,1,100,-0.385
1895542.000,42012,3,AZ,1,100,-0.388
1895582.000,42012,3,AZ,1,100,-0.388
1895622.000,42028,2,AZ,1,100,-0.385
1895662.000,42028,2,AZ,1,100,-0.382
1895702.000,42044,3,AZ,1,100,-0.387
1895742.000,42044,3,AZ,1,100,-0.387
1895782.000,42044,3,AZ,1,100,-0.382
1895822.000,42060,2,AZ,1,100,-0.384
1895862.000,42060,2,AZ,1,100,-0.386
1895902.000,42078,3,AZ,1,100,-0.387
1895942.000,42078,3,AZ,1,100,-0.386
1895982.000,42078,3,AZ,1,100,-0.384
1896022.000,42094,3,AZ,1,100,-0.383
1896062.000,42094,3,AZ,1,100,-0.389
1896102.000,42094,3,AZ,1,100,-0.385
1896142.000,42109,2,AZ,1,100,-0.384
1896182.000,42109,2,AZ,1,100,-0.386
1896222.000,42126,3,AZ,1,100,-0.389
1896262.000,42126,3,AZ,1,100,-0.385
1896302.000,42126,3,AZ,1,100,-0.387
1896342.000,42145,2,AZ,1,100,-0.385
1896382.000,42145,2,AZ,1,100,-0.386
1896422.000,42161,3,AZ,1,100,-0.386
1896462.000,42161,3,AZ,1,100,-0.384
1896502.000,42161,3,AZ,1,100,-0.386
1896542.000,42176,2,AZ,1,100,-0.389
1896582.000,42176,2,AZ,1,100,-0.385
1896622.000,42193,3,AZ,1,100,-0.384
1896662.000,42193,3,AZ,1,100,-0.386
1896702.000,42193,3,AZ,1,100,-0.386
1896742.000,42210,2,AZ,1,100,-0.388
1896782.000,42210,2,AZ,1,100,-0.385
1896822.000,42226,3,AZ,1,100,-0.382
1896862.000,42226,3,AZ,1,100,-0.385
1896902.000,42226,3,AZ,1,100,-0.386
1896942.000,42242,2,AZ,1,100,-0.386
1896982.000,42242,2,AZ,1,100,-0.385
1897022.000,42258,3,AZ,1,100,-0.386
1897062.000,42258,3,AZ,1,100,-0.383
1897102.000,42258,3,AZ,1,100,-0.385
1897142.000,42275,2,AZ,1,100,-0.384
1897182.000,42275,2,AZ,1,100,-0.386
1897222.000,42292,3,AZ,1,100,-0.388
1897262.000,42292,3,AZ,1,100,-0.385
1897302.000,42292,3,AZ,1,100,-0.385
1897342.000,42307,2,AZ,1,100,-0.385
1897382.000,42307,2,AZ,1,100,-0.384
1897422.000,42323,3,AZ,1,100,-0.388
1897462.000,42323,3,AZ,1,100,-0.388
1897502.000,42323,3,AZ,1,100,-0.387
1897542.000,42340,3,AZ,1,100,-0.382
1897582.000,42340,3,AZ,1,100,-0.385
1897622.000,42340,3,AZ,1,100,-0.387
1897662.000,42357,2,AZ,1,100,-0.388
1897702.000,42357,2,AZ,1,100,-0.383
1897742.000,42373,3,AZ,1,100,-0.384
1897782.000,42373,3,AZ,1,100,-0.388
1897822.000,42373,3,AZ,1,100,-0.385
1897862.000,42388,2,AZ,1,100,-0.383
1897902.000,42388,2,AZ,1,100,-0.386
1897942.000,42411,4,AZ,1,100,-0.388
1897982.000,42411,4,AZ,1,100,-0.384
1898022.000,42411,4,AZ,1,100,-0.384
1898062.000,42411,4,AZ,1,100,-0.386
1898102.000,42427,2,AZ,1,100,-0.387
1898142.000,42427,2,AZ,1,100,-0.384
1898182.000,42444,3,AZ,1,100,-0.385
1898222.000,42444,3,AZ,1,100,-0.385
1898262.000,42444,3,AZ,1,100,-0.387
1898302.000,42461,2,AZ,1,100,-0.387
1898342.000,42461,2,AZ,1,100,-0.383
1898382.000,42476,3,AZ,1,100,-0.388
1898422.000,42476,3,AZ,1,100,-0.388
1898462.000,42476,3,AZ,1,100,-0.386
1898502.000,42492,3,AZ,1,100,-0.384
1898542.000,42492,3,AZ,1,100,-0.384
1898582.000,42492,3,AZ,1,100,-0.386
1898622.000,42510,2,AZ,1,100,-0.388
1898662.000,42510,2,AZ,1,100,-0.385
1898702.000,42526,3,AZ,1,100,-0.383
1898742.000,42526,3,AZ,1,100,-0.386
1898782.000,42526,3,AZ,1,100,-0.387
1898822.000,42541,2,AZ,1,100,-0.385
1898862.000,42541,2,AZ,1,100,-0.384
1898902.000,42558,3,AZ,1,100,-0.388
1898942.000,42558,3,AZ,1,100,-0.390
1898982.000,42558,3,AZ,1,100,-0.387
1899022.000,42575,2,AZ,1,100,-0.384
1899062.000,42575,2,AZ,1,100,-0.386
1899102.000,42591,3,AZ,1,100,-0.389
1899142.000,42591,3,AZ,1,100,-0.387
1899182.000,42591,3,AZ,1,100,-0.384
1899222.000,42606,2,AZ,1,100,-0.385
1899262.000,42606,2,AZ,1,100,-0.384
1899302.000,42623,3,AZ,1,100,-0.385
1899342.000,42623,3,AZ,1,100,-0.385
1899382.000,42623,3,AZ,1,100,-0.387
1899422.000,42640,2,AZ,1,100,-0.389
1899462.000,42640,2,AZ,1,100,-0.385
1899502.000,42656,3,AZ,1,100,-0.385
1899542.000,42656,3,AZ,1,100,-0.387
1899582.000,42656,3,AZ,1,100,-0.385
1899622.000,42673,2,AZ,1,100,-0.385
1899662.000,42673,2,AZ,1,100,-0.384
1899702.000,42688,3,AZ,1,100,-0.386
1899742.000,42688,3,AZ,1,100,-0.386
1899782.000,42688,3,AZ,1,100,-0.386
1899822.000,42705,2,AZ,1,100,-0.387
1899862.000,42705,2,AZ,1,100,-0.385
1899902.000,42722,3,AZ,1,100,-0.387
1899942.000,42722,3,AZ,1,100,-0.385
1899982.000,42722,3,AZ,1,100,-0.382
1900022.000,42738,2,AZ,1,100,-0.385
1900062.000,42738,2,AZ,1,100,-0.385
1900102.000,42753,3,AZ,1,100,-0.391
1900142.000,42753,3,AZ,1,100,-0.385
1900182.000,42753,3,AZ,1,100,-0.382
1900222.000,42771,3,AZ,1,100,-0.387
1900262.000,42771,3,AZ,1,100,-0.391
1900302.000,42771,3,AZ,1,100,-0.383
1900342.000,42787,2,AZ,1,100,-0.379
1900382.000,42787,2,AZ,1,100,-0.386
1900422.000,42804,3,AZ,1,100,-0.389
1900462.000,42804,3,AZ,1,100,-0.385
1900502.000,42804,3,AZ,1,100,-0.385
1900542.000,42818,2,AZ,1,100,-0.385
1900582.000,42818,2,AZ,1,100,-0.388
1900622.000,42836,3,AZ,1,100,-0.386
1900662.000,42836,3,AZ,1,100,-0.383
1900702.000,42836,3,AZ,1,100,-0.387
1900741.500,42852,2,AZ,1,100,-0.389
1900781.000,42852,2,AZ,1,100,-0.386
1900821.333,42869,3,AZ,1,100,-0.383
1900861.667,42869,3,AZ,1,100,-0.387
1900902.000,42869,3,AZ,1,100,-0.388
1900942.000,42884,2,AZ,1,100,-0.388
1900982.000,42884,2,AZ,1,100,-0.383
1901022.000,42901,3,AZ,1,100,-0.386
1901062.000,42901,3,AZ,1,100,-0.389
1901102.000,42901,3,AZ,1,100,-0.389
1901141.500,42917,2,AZ,1,100,-0.383
1901181.000,42917,2,AZ,1,100,-0.383
1901221.333,42935,3,AZ,1,100,-0.387
1901261.667,42935,3,AZ,1,100,-0.389
1901302.000,42935,3,AZ,1,100,-0.385
1901342.000,42951,2,AZ,1,100,-0.382
1901382.000,42951,2,AZ,1,100,-0.385
1901422.000,42968,3,AZ,1,100,-0.388
1901462.000,42968,3,AZ,1,100,-0.384
1901502.000,42968,3,AZ,1,100,-0.386
1901542.000,42984,3,AZ,1,100,-0.383
1901582.000,42984,3,AZ,1,100,-0.386
1901622.000,42984,3,AZ,1,100,-0.389
1901662.000,43002,2,AZ,1,100,-0.385
1901702.000,43002,2,AZ,1,100,-0.387
1901741.667,43016,3,AZ,1,100,-0.386
1901781.333,43016,3,AZ,1,100,-0.386
1901821.000,43016,3,AZ,1,100,-0.386
1901861.000,43033,2,AZ,1,100,-0.385
1901901.000,43033,2,AZ,1,100,-0.389
1901941.000,43050,3,AZ,1,100,-0.386
1901981.000,43050,3,AZ,1,100,-0.386
1902021.000,43050,3,AZ,1,100,-0.387
1902061.500,43067,2,AZ,1,100,-0.387
1902102.000,43067,2,AZ,1,100,-0.386
1902141.800,43085,5,AZ,1,100,-0.384
1902181.600,43085,5,AZ,1,100,-0.389
1902221.400,43085,5,AZ,1,100,-0.389
1902261.200,43085,5,AZ,1,100,-0.387
1902301.000,43085,5,AZ,1,100,-0.385
1902341.000,43101,2,AZ,1,100,-0.385
1902381.000,43101,2,AZ,1,100,-0.387
1902421.000,43118,3,AZ,1,100,-0.386
1902461.000,43118,3,AZ,1,100,-0.384
1902501.000,43118,3,AZ,1,100,-0.385
1902541.000,43132,2,AZ,1,100,-0.388
1902581.000,43132,2,AZ,1,100,-0.385
1902621.000,43150,3,AZ,1,100,-0.384
1902661.000,43150,3,AZ,1,100,-0.384
1902701.000,43150,3,AZ,1,100,-0.390
1902741.000,43166,3,AZ,1,100,-0.387
1902781.000,43166,3,AZ,1,100,-0.383
1902821.000,43166,3,AZ,1,100,-0.385
1902861.000,43183,2,AZ,1,100,-0.385
1902901.000,43183,2,AZ,1,100,-0.385
1902941.000,43198,3,AZ,1,100,-0.387
1902981.000,43198,3,AZ,1,100,-0.386
1903021.000,43198,3,AZ,1,100,-0.388
1903061.000,43220,4,AZ,1,100,-0.386
1903101.000,43220,4,AZ,1,100,-0.383
1903141.000,43220,4,AZ,1,100,-0.385
1903181.000,43220,4,AZ,1,100,-0.388
1903221.000,43234,2,AZ,1,100,-0.386
1903261.000,43234,2,AZ,1,100,-0.385
1903301.000,43252,3,AZ,1,100,-0.385
1903341.000,43252,3,AZ,1,100,-0.388
1903381.000,43252,3,AZ,1,100,-0.387
1903421.000,43268,2,AZ,1,100,-0.386
1903461.000,43268,2,AZ,1,100,-0.383
1903501.000,43285,3,AZ,1,100,-0.386
1903541.000,43285,3,AZ,1,100,-0.387
1903581.000,43285,3,AZ,1,100,-0.386
1903621.000,43300,2,AZ,1,100,-0.383
1903661.000,43300,2,AZ,1,100,-0.384
1903701.000,43317,3,AZ,1,100,-0.386
1903741.000,43317,3,AZ,1,100,-0.386
1903781.000,43317,3,AZ,1,100,-0.389
1903821.000,43333,2,AZ,1,100,-0.385
1903861.000,43333,2,AZ,1,100,-0.386
1903901.000,43351,3,AZ,1,100,-0.385
1903941.000,43351,3,AZ,1,100,-0.386
1903981.000,43351,3,AZ,1,100,-0.385
1904021.000,43366,2,AZ,1,100,-0.385
1904061.000,43366,2,AZ,1,100,-0.387
1904101.000,43382,3,AZ,1,100,-0.388
1904141.000,43382,3,AZ,1,100,-0.388
1904181.000,43382,3,AZ,1,100,-0.386
1904221.000,43398,2,AZ,1,100,-0.386
1904261.000,43398,2,AZ,1,100,-0.385
1904301.000,43416,3,AZ,1,100,-0.385
1904341.000,43416,3,AZ,1,100,-0.387
1904381.000,43416,3,AZ,1,100,-0.387
1904421.000,43432,3,AZ,1,100,-0.382
1904461.000,43432,3,AZ,1,100,-0.383
1904501.000,43432,3,AZ,1,100,-0.389
1904541.000,43450,3,AZ,1,100,-0.388
1904581.000,43450,3,AZ,1,100,-0.385
1904621.000,43450,3,AZ,1,100,-0.385
1904661.000,43464,2,AZ,1,100,-0.391
1904701.000,43464,2,AZ,1,100,-0.390
1904741.000,43481,3,AZ,1,100,-0.381
1904781.000,43481,3,AZ,1,100,-0.382
1904821.000,43481,3,AZ,1,100,-0.389
1904861.000,43497,2,AZ,1,100,-0.389
1904901.000,43497,2,AZ,1,100,-0.387
1904941.000,43515,3,AZ,1,100,-0.384
1904981.000,43515,3,AZ,1,100,-0.390
1905021.000,43515,3,AZ,1,100,-0.390
1905061.000,43529,3,AZ,1,100,-0.389
1905101.000,43529,3,AZ,1,100,-0.387
1905141.000,43529,3,AZ,1,100,-0.385
1905181.000,43546,2,AZ,1,100,-0.387
1905221.000,43546,2,AZ,1,100,-0.388
1905261.000,43563,3,AZ,1,100,-0.386
1905301.000,43563,3,AZ,1,100,-0.385
1905341.000,43563,3,AZ,1,100,-0.384
1905381.000,43580,2,AZ,1,100,-0.388
1905421.000,43580,2,AZ,1,100,-0.389
1905461.000,43594,3,AZ,1,100,-0.385
1905501.000,43594,3,AZ,1,100,-0.384
1905541.000,43594,3,AZ,1,100,-0.387
1905581.000,43612,2,AZ,1,100,-0.387
1905621.000,43612,2,AZ,1,100,-0.382
1905661.000,43628,3,AZ,1,100,-0.387
1905701.000,43628,3,AZ,1,100,-0.390
1905741.000,43628,3,AZ,1,100,-0.389
1905781.000,43645,2,AZ,1,100,-0.382
1905821.000,43645,2,AZ,1,100,-0.383
1905861.000,43659,3,AZ,1,100,-0.389
1905901.000,43659,3,AZ,1,100,-0.391
1905941.000,43659,3,AZ,1,100,-0.382
1905981.000,43677,2,AZ,1,100,-0.383
1906021.000,43677,2,AZ,1,100,-0.390
1906061.000,43693,3,AZ,1,100,-0.391
1906101.000,43693,3,AZ,1,100,-0.384
1906141.000,43693,3,AZ,1,100,-0.383
1906181.000,43710,2,AZ,1,100,-0.386
1906221.000,43710,2,AZ,1,100,-0.390
1906261.000,43725,3,AZ,1,100,-0.386
1906301.000,43725,3,AZ,1,100,-0.385
1906341.000,43725,3,AZ,1,100,-0.382
1906381.000,43744,3,AZ,1,100,-0.389
1906421.000,43744,3,AZ,1,100,-0.389
1906461.000,43744,3,AZ,1,100,-0.382
1906501.000,43760,2,AZ,1,100,-0.383
1906541.000,43760,2,AZ,1,100,-0.391
1906581.000,43778,3,AZ,1,100,-0.387
1906621.000,43778,3,AZ,1,100,-0.382
1906661.000,43778,3,AZ,1,100,-0.382
1906701.000,43793,2,AZ,1,100,-0.389
1906741.000,43793,2,AZ,1,100,-0.388
1906781.000,43809,3,AZ,1,100,-0.384
1906821.000,43809,3,AZ,1,100,-0.382
1906861.000,43809,3,AZ,1,100,-0.388
1906901.000,43826,3,AZ,1,100,-0.386
1906941.000,43826,3,AZ,1,100,-0.384
1906981.000,43826,3,AZ,1,100,-0.386
1907021.000,43843,2,AZ,1,100,-0.390
1907061.000,43843,2,AZ,1,100,-0.386
1907101.000,43859,3,AZ,1,100,-0.379
1907141.000,43859,3,AZ,1,100,-0.382
1907181.000,43859,3,AZ,1,100,-0.387
1907221.000,43875,2,AZ,1,100,-0.389
1907261.000,43875,2,AZ,1,100,-0.380
1907301.000,43891,3,AZ,1,100,-0.382
1907341.000,43891,3,AZ,1,100,-0.391
1907381.000,43891,3,AZ,1,100,-0.387
1907421.000,43908,2,AZ,1,100,-0.379
1907461.000,43908,2,AZ,1,100,-0.385
1907501.000,43924,3,AZ,1,100,-0.386
1907541.000,43924,3,AZ,1,100,-0.389
1907581.000,43924,3,AZ,1,100,-0.385
1907621.000,43941,2,AZ,1,100,-0.381
1907661.000,43941,2,AZ,1,100,-0.387
1907701.000,43956,3,AZ,1,100,-0.390
1907741.000,43956,3,AZ,1,100,-0.383
1907781.000,43956,3,AZ,1,100,-0.385
1907821.000,43973,3,AZ,1,100,-0.391
1907861.000,43973,3,AZ,1,100,-0.383
1907901.000,43973,3,AZ,1,100,-0.383
1907941.000,43990,2,AZ,1,100,-0.386
1907981.000,43990,2,AZ,1,100,-0.385
1908021.000,44007,3,AZ,1,100,-0.388
1908061.000,44007,3,AZ,1,100,-0.385
1908101.000,44007,3,AZ,1,100,-0.384
1908141.000,44028,4,AZ,1,100,-0.386
1908181.000,44028,4,AZ,1,100,-0.386
1908221.000,44028,4,AZ,1,100,-0.381
1908261.000,44028,4,AZ,1,100,-0.388
1908301.000,44046,3,AZ,1,100,-0.388
1908341.000,44046,3,AZ,1,100,-0.388
1908381.000,44046,3,AZ,1,100,-0.388
1908421.000,44060,2,AZ,1,100,-0.385
1908461.000,44060,2,AZ,1,100,-0.389
1908501.000,44077,3,AZ,1,100,-0.385
1908541.000,44077,3,AZ,1,100,-0.385
1908581.000,44077,3,AZ,1,100,-0.385
1908621.000,44094,2,AZ,1,100,-0.386
1908661.000,44094,2,AZ,1,100,-0.386
1908701.000,44111,3,AZ,1,100,-0.387
1908741.000,44111,3,AZ,1,100,-0.387
1908781.000,44111,3,AZ,1,100,-0.384
1908821.000,44126,2,AZ,1,100,-0.386
1908861.000,44126,2,AZ,1,100,-0.385
1908901.000,44143,3,AZ,1,100,-0.387
1908941.000,44143,3,AZ,1,100,-0.385
1908981.000,44143,3,AZ,1,100,-0.386
1909021.000,44159,3,AZ,1,100,-0.387
1909061.000,44159,3,AZ,1,100,-0.384
1909101.000,44159,3,AZ,1,100,-0.388
1909141.000,44176,2,AZ,1,100,-0.387
1909181.000,44176,2,AZ,1,100,-0.384
1909221.000,44193,3,AZ,1,100,-0.385
1909261.000,44193,3,AZ,1,100,-0.387
1909301.000,44193,3,AZ,1,100,-0.387
1909341.000,44208,2,AZ,1,100,-0.386
1909381.000,44208,2,AZ,1,100,-0.385
1909421.000,44224,3,AZ,1,100,-0.388
1909461.000,44224,3,AZ,1,100,-0.386
1909501.000,44224,3,AZ,1,100,-0.388
1909541.000,44241,3,AZ,1,100,-0.388
