EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1892530.000,41524,3,PR,1,100,1789
1892570.000,41524,3,PR,1,100,1799
1892610.000,41524,3,PR,1,100,1803
1892650.000,41540,2,PR,1,100,1799
1892690.000,41540,2,PR,1,100,1795
1892730.000,41556,3,PR,1,100,1803
1892770.000,41556,3,PR,1,100,1805
1892810.000,41556,3,PR,1,100,1795
1892850.000,41579,3,PR,1,100,1798
1892890.000,41579,3,PR,1,100,1794
1892930.000,41579,3,PR,1,100,1798
1892970.000,41596,3,PR,1,100,1781
1893010.000,41596,3,PR,1,100,1791
1893050.000,41596,3,PR,1,100,1800
1893090.000,41613,2,PR,1,100,1785
1893130.000,41613,2,PR,1,100,1791
1893170.000,41628,3,PR,1,100,1783
1893210.000,41628,3,PR,1,100,1797
1893250.000,41628,3,PR,1,100,1792
1893290.000,41645,2,PR,1,100,1803
1893330.000,41645,2,PR,1,100,1788
1893370.000,41661,3,PR,1,100,1782
1893410.000,41661,3,PR,1,100,1802
1893450.000,41661,3,PR,1,100,1801
1893489.500,41678,2,PR,1,100,1788
1893529.000,41678,2,PR,1,100,1803
1893569.333,41694,3,PR,1,100,1802
1893609.667,41694,3,PR,1,100,1798
1893650.000,41694,3,PR,1,100,1803
1893690.000,41710,2,PR,1,100,1782
1893730.000,41710,2,PR,1,100,1799
1893769.667,41726,3,PR,1,100,1801
1893809.333,41726,3,PR,1,100,1797
1893849.000,41726,3,PR,1,100,1802
1893889.333,41744,3,PR,1,100,1784
1893929.667,41744,3,PR,1,100,1785
1893970.000,41744,3,PR,1,100,1791
1894009.500,41760,2,PR,1,100,1798
1894049.000,41760,2,PR,1,100,1797
1894089.333,41775,3,PR,1,100,1799
1894129.667,41775,3,PR,1,100,1794
1894170.000,41775,3,PR,1,100,1797
1894209.500,41791,2,PR,1,100,1791
1894249.000,41791,2,PR,1,100,1801
1894289.333,41809,3,PR,1,100,1790
1894329.667,41809,3,PR,1,100,1782
1894370.000,41809,3,PR,1,100,1790
1894410.000,41825,2,PR,1,100,1791
1894450.000,41825,2,PR,1,100,1807
1894490.000,41840,3,PR,1,100,1788
1894530.000,41840,3,PR,1,100,1787
1894570.000,41840,3,PR,1,100,1784
1894609.500,41857,2,PR,1,100,1784
1894649.000,41857,2,PR,1,100,1789
1894689.000,41874,3,PR,1,100,1791
1894729.000,41874,3,PR,1,100,1778
1894769.000,41874,3,PR,1,100,1778
1894809.000,41890,2,PR,1,100,1786
1894849.000,41890,2,PR,1,100,1790
1894889.000,41906,3,PR,1,100,1788
1894929.000,41906,3,PR,1,100,1796
1894969.000,41906,3,PR,1,100,1798
1895009.000,41922,3,PR,1,100,1805
1895049.000,41922,3,PR,1,100,1799
1895089.000,41922,3,PR,1,100,1806
1895129.000,41939,2,PR,1,100,1808
1895169.000,41939,2,PR,1,100,1819
1895209.000,41955,3,PR,1,100,1808
1895249.000,41955,3,PR,1,100,1813
1895289.000,41955,3,PR,1,100,1809
1895329.000,41971,2,PR,1,100,1807
1895369.000,41971,2,PR,1,100,1793
1895409.000,41987,3,PR,1,100,1799
1895449.000,41987,3,PR,1,100,1795
1895489.000,41987,3,PR,1,100,1787
1895529.000,42004,2,PR,1,100,1800
1895569.000,42004,2,PR,1,100,1796
1895609.000,42021,3,PR,1,100,1807
1895649.000,42021,3,PR,1,100,1800
1895689.000,42021,3,PR,1,100,1799
1895729.000,42037,2,PR,1,100,1804
1895769.000,42037,2,PR,1,100,1800
1895809.000,42052,3,PR,1,100,1800
1895849.000,42052,3,PR,1,100,1800
1895889.000,42052,3,PR,1,100,1809
1895929.000,42070,2,PR,1,100,1799
1895969.000,42070,2,PR,1,100,1799
1896009.000,42086,3,PR,1,100,1796
1896049.000,42086,3,PR,1,100,1804
1896089.000,42086,3,PR,1,100,1802
1896129.000,42103,2,PR,1,100,1801
1896169.000,42103,2,PR,1,100,1795
1896209.000,42118,3,PR,1,100,1800
1896249.000,42118,3,PR,1,100,1804
1896289.000,42118,3,PR,1,100,1786
1896329.000,42137,2,PR,1,100,1795
1896369.000,42137,2,PR,1,100,1796
1896409.000,42153,3,PR,1,100,1789
1896449.000,42153,3,PR,1,100,1790
1896489.000,42153,3,PR,1,100,1796
1896529.000,42170,3,PR,1,100,1788
1896569.000,42170,3,PR,1,100,1800
1896609.000,42170,3,PR,1,100,1786
1896649.000,42185,2,PR,1,100,1788
1896689.000,42185,2,PR,1,100,1786
1896729.000,42202,3,PR,1,100,1793
1896769.000,42202,3,PR,1,100,1780
1896809.000,42202,3,PR,1,100,1785
1896849.000,42218,2,PR,1,100,1785
1896889.000,42218,2,PR,1,100,1783
1896929.000,42236,3,PR,1,100,1800
1896969.000,42236,3,PR,1,100,1805
1897009.000,42236,3,PR,1,100,1791
1897049.000,42250,2,PR,1,100,1805
1897089.000,42250,2,PR,1,100,1802
1897129.000,42267,3,PR,1,100,1803
1897169.000,42267,3,PR,1,100,1789
1897209.000,42267,3,PR,1,100,1798
1897249.000,42284,2,PR,1,100,1791
1897289.000,42284,2,PR,1,100,1794
1897329.000,42301,3,PR,1,100,1801
1897369.000,42301,3,PR,1,100,1792
1897409.000,42301,3,PR,1,100,1786
1897449.000,42315,2,PR,1,100,1796
1897489.000,42315,2,PR,1,100,1807
1897529.000,42332,3,PR,1,100,1805
1897569.000,42332,3,PR,1,100,1799
1897609.000,42332,3,PR,1,100,1794
1897649.000,42349,2,PR,1,100,1792
1897689.000,42349,2,PR,1,100,1789
1897729.000,42366,3,PR,1,100,1806
1897769.000,42366,3,PR,1,100,1809
1897809.000,42366,3,PR,1,100,1804
1897849.000,42381,3,PR,1,100,1800
1897889.000,42381,3,PR,1,100,1792
1897929.000,42381,3,PR,1,100,1801
1897969.000,42403,3,PR,1,100,1799
1898009.000,42403,3,PR,1,100,1803
1898049.000,42403,3,PR,1,100,1805
1898089.000,42419,3,PR,1,100,1796
1898129.000,42419,3,PR,1,100,1787
1898169.000,42419,3,PR,1,100,1794
1898209.000,42436,2,PR,1,100,1793
1898249.000,42436,2,PR,1,100,1797
1898289.000,42453,3,PR,1,100,1797
1898329.000,42453,3,PR,1,100,1799
1898369.000,42453,3,PR,1,100,1791
1898409.000,42470,2,PR,1,100,1793
1898449.000,42470,2,PR,1,100,1797
1898489.000,42484,3,PR,1,100,1798
1898529.000,42484,3,PR,1,100,1797
1898569.000,42484,3,PR,1,100,1784
1898609.000,42502,2,PR,1,100,1785
1898649.000,42502,2,PR,1,100,1791
1898689.000,42518,3,PR,1,100,1794
1898729.000,42518,3,PR,1,100,1789
1898769.000,42518,3,PR,1,100,1792
1898809.000,42535,2,PR,1,100,1779
1898849.000,42535,2,PR,1,100,1795
1898889.000,42550,3,PR,1,100,1794
1898929.000,42550,3,PR,1,100,1789
1898969.000,42550,3,PR,1,100,1790
1899009.000,42567,2,PR,1,100,1784
1899049.000,42567,2,PR,1,100,1786
1899089.000,42583,3,PR,1,100,1786
1899129.000,42583,3,PR,1,100,1786
1899169.000,42583,3,PR,1,100,1788
1899209.000,42600,3,PR,1,100,1797
1899249.000,42600,3,PR,1,100,1795
1899289.000,42600,3,PR,1,100,1788
1899329.000,42615,2,PR,1,100,1800
1899369.000,42615,2,PR,1,100,1792
1899409.000,42632,3,PR,1,100,1792
1899449.000,42632,3,PR,1,100,1803
1899489.000,42632,3,PR,1,100,1799
1899529.000,42648,2,PR,1,100,1795
1899569.000,42648,2,PR,1,100,1802
1899609.000,42666,3,PR,1,100,1793
1899649.000,42666,3,PR,1,100,1802
1899689.000,42666,3,PR,1,100,1806
1899729.000,42681,2,PR,1,100,1792
1899769.000,42681,2,PR,1,100,1790
1899809.000,42697,3,PR,1,100,1797
1899849.000,42697,3,PR,1,100,1786
1899889.000,42697,3,PR,1,100,1790
1899929.000,42714,2,PR,1,100,1801
1899969.000,42714,2,PR,1,100,1784
1900009.000,42731,3,PR,1,100,1793
1900049.000,42731,3,PR,1,100,1796
1900089.000,42731,3,PR,1,100,1791
1900129.000,42746,2,PR,1,100,1793
1900169.000,42746,2,PR,1,100,1790
1900209.000,42763,3,PR,1,100,1797
1900249.000,42763,3,PR,1,100,1803
1900289.000,42763,3,PR,1,100,1796
1900329.000,42779,2,PR,1,100,1799
1900369.000,42779,2,PR,1,100,1805
1900409.000,42796,3,PR,1,100,1797
1900449.000,42796,3,PR,1,100,1789
1900489.000,42796,3,PR,1,100,1802
1900529.000,42812,2,PR,1,100,1789
1900569.000,42812,2,PR,1,100,1792
1900609.000,42828,3,PR,1,100,1794
1900649.000,42828,3,PR,1,100,1784
1900689.000,42828,3,PR,1,100,1792
1900729.000,42844,3,PR,1,100,1781
1900769.000,42844,3,PR,1,100,1776
1900809.000,42844,3,PR,1,100,1791
1900849.000,42861,2,PR,1,100,1778
1900889.000,42861,2,PR,1,100,1782
1900929.000,42878,3,PR,1,100,1796
1900969.000,42878,3,PR,1,100,1782
1901009.000,42878,3,PR,1,100,1778
1901049.000,42893,2,PR,1,100,1795
1901089.000,42893,2,PR,1,100,1794
1901129.000,42909,3,PR,1,100,1789
1901169.000,42909,3,PR,1,100,1789
1901209.000,42909,3,PR,1,100,1799
1901249.000,42927,2,PR,1,100,1804
1901289.000,42927,2,PR,1,100,1807
1901329.000,42945,3,PR,1,100,1801
1901369.000,42945,3,PR,1,100,1814
1901409.000,42945,3,PR,1,100,1813
1901449.000,42960,2,PR,1,100,1797
1901489.000,42960,2,PR,1,100,1796
1901529.000,42976,3,PR,1,100,1795
1901569.000,42976,3,PR,1,100,1809
1901609.000,42976,3,PR,1,100,1792
1901649.000,42994,2,PR,1,100,1800
1901689.000,42994,2,PR,1,100,1804
1901729.000,43010,3,PR,1,100,1798
1901769.000,43010,3,PR,1,100,1799
1901809.000,43010,3,PR,1,100,1798
1901849.000,43025,2,PR,1,100,1810
1901889.000,43025,2,PR,1,100,1797
1901929.000,43042,3,PR,1,100,1797
1901969.000,43042,3,PR,1,100,1800
1902009.000,43042,3,PR,1,100,1796
1902049.000,43059,3,PR,1,100,1799
1902089.000,43059,3,PR,1,100,1798
1902129.000,43059,3,PR,1,100,1801
1902169.000,43077,4,PR,1,100,1789
1902209.000,43077,4,PR,1,100,1806
1902249.000,43077,4,PR,1,100,1790
1902289.000,43077,4,PR,1,100,1777
1902329.000,43093,3,PR,1,100,1795
1902369.000,43093,3,PR,1,100,1789
1902409.000,43093,3,PR,1,100,1797
1902449.000,43110,2,PR,1,100,1790
1902489.000,43110,2,PR,1,100,1797
1902529.000,43126,3,PR,1,100,1791
1902569.000,43126,3,PR,1,100,1793
1902609.000,43126,3,PR,1,100,1786
1902649.000,43142,2,PR,1,100,1796
1902689.000,43142,2,PR,1,100,1793
1902729.000,43158,3,PR,1,100,1786
1902769.000,43158,3,PR,1,100,1797
1902809.000,43158,3,PR,1,100,1785
1902849.000,43175,2,PR,1,100,1794
1902889.000,43175,2,PR,1,100,1795
1902929.000,43192,3,PR,1,100,1805
1902969.000,43192,3,PR,1,100,1800
1903009.000,43192,3,PR,1,100,1799
1903049.000,43212,4,PR,1,100,1787
1903089.000,43212,4,PR,1,100,1797
1903129.000,43212,4,PR,1,100,1797
1903169.000,43212,4,PR,1,100,1799
1903209.000,43228,2,PR,1,100,1788
1903249.000,43228,2,PR,1,100,1793
1903289.000,43244,3,PR,1,100,1802
1903329.000,43244,3,PR,1,100,1799
1903369.000,43244,3,PR,1,100,1785
1903409.000,43260,2,PR,1,100,1791
1903449.000,43260,2,PR,1,100,1789
1903489.000,43277,3,PR,1,100,1802
1903529.000,43277,3,PR,1,100,1804
1903569.000,43277,3,PR,1,100,1798
1903609.000,43294,3,PR,1,100,1793
1903649.000,43294,3,PR,1,100,1791
1903689.000,43294,3,PR,1,100,1791
1903729.000,43309,2,PR,1,100,1802
1903769.000,43309,2,PR,1,100,1800
1903808.667,43325,3,PR,1,100,1805
1903848.333,43325,3,PR,1,100,1797
1903888.000,43325,3,PR,1,100,1794
1903928.500,43343,2,PR,1,100,1796
1903969.000,43343,2,PR,1,100,1792
1904009.000,43359,3,PR,1,100,1798
1904049.000,43359,3,PR,1,100,1795
1904089.000,43359,3,PR,1,100,1794
1904129.000,43375,2,PR,1,100,1794
1904169.000,43375,2,PR,1,100,1792
1904209.000,43390,3,PR,1,100,1790
1904249.000,43390,3,PR,1,100,1786
1904289.000,43390,3,PR,1,100,1796
1904328.500,43408,2,PR,1,100,1785
1904368.000,43408,2,PR,1,100,1793
1904408.000,43424,3,PR,1,100,1796
1904448.000,43424,3,PR,1,100,1789
1904488.000,43424,3,PR,1,100,1782
1904528.000,43442,3,PR,1,100,1799
1904568.000,43442,3,PR,1,100,1801
1904608.000,43442,3,PR,1,100,1801
1904648.000,43458,3,PR,1,100,1801
1904688.000,43458,3,PR,1,100,1798
1904728.000,43458,3,PR,1,100,1798
1904768.000,43473,2,PR,1,100,1798
1904808.000,43473,2,PR,1,100,1792
1904848.000,43489,3,PR,1,100,1804
1904888.000,43489,3,PR,1,100,1790
1904928.000,43489,3,PR,1,100,1799
1904968.000,43507,2,PR,1,100,1779
1905008.000,43507,2,PR,1,100,1787
1905048.000,43523,3,PR,1,100,1802
1905088.000,43523,3,PR,1,100,1791
1905128.000,43523,3,PR,1,100,1794
1905168.000,43538,2,PR,1,100,1792
1905208.000,43538,2,PR,1,100,1798
1905248.000,43555,3,PR,1,100,1786
1905288.000,43555,3,PR,1,100,1799
1905328.000,43555,3,PR,1,100,1786
1905368.000,43572,3,PR,1,100,1796
1905408.000,43572,3,PR,1,100,1800
1905448.000,43572,3,PR,1,100,1789
1905488.000,43588,2,PR,1,100,1798
1905528.000,43588,2,PR,1,100,1802
1905568.000,43604,3,PR,1,100,1799
1905608.000,43604,3,PR,1,100,1791
1905648.000,43604,3,PR,1,100,1801
1905688.000,43620,2,PR,1,100,1799
1905728.000,43620,2,PR,1,100,1803
1905768.000,43637,3,PR,1,100,1792
1905808.000,43637,3,PR,1,100,1791
1905848.000,43637,3,PR,1,100,1802
1905888.000,43653,2,PR,1,100,1783
1905928.000,43653,2,PR,1,100,1792
1905968.000,43669,3,PR,1,100,1783
1906008.000,43669,3,PR,1,100,1793
1906048.000,43669,3,PR,1,100,1784
1906088.000,43685,2,PR,1,100,1783
1906128.000,43685,2,PR,1,100,1793
1906168.000,43702,3,PR,1,100,1779
1906208.000,43702,3,PR,1,100,1786
1906248.000,43702,3,PR,1,100,1786
1906288.000,43719,2,PR,1,100,1783
1906328.000,43719,2,PR,1,100,1778
1906368.000,43736,3,PR,1,100,1778
1906408.000,43736,3,PR,1,100,1795
1906448.000,43736,3,PR,1,100,1786
1906488.000,43752,2,PR,1,100,1786
1906528.000,43752,2,PR,1,100,1812
1906568.000,43770,3,PR,1,100,1775
1906608.000,43770,3,PR,1,100,1805
1906648.000,43770,3,PR,1,100,1781
1906688.000,43786,2,PR,1,100,1780
1906728.000,43786,2,PR,1,100,1812
1906768.000,43802,3,PR,1,100,1814
1906808.000,43802,3,PR,1,100,1786
1906848.000,43802,3,PR,1,100,1805
1906888.000,43818,3,PR,1,100,1808
1906928.000,43818,3,PR,1,100,1797
1906968.000,43818,3,PR,1,100,1821
1907008.000,43835,3,PR,1,100,1790
1907048.000,43835,3,PR,1,100,1803
1907088.000,43835,3,PR,1,100,1804
1907128.000,43851,2,PR,1,100,1799
1907168.000,43851,2,PR,1,100,1804
1907208.000,43868,3,PR,1,100,1799
1907248.000,43868,3,PR,1,100,1796
1907288.000,43868,3,PR,1,100,1802
1907328.000,43884,2,PR,1,100,1798
1907368.000,43884,2,PR,1,100,1815
1907408.000,43900,3,PR,1,100,1800
1907448.000,43900,3,PR,1,100,1788
1907488.000,43900,3,PR,1,100,1803
1907528.000,43916,2,PR,1,100,1791
1907568.000,43916,2,PR,1,100,1800
1907608.000,43934,3,PR,1,100,1785
1907648.000,43934,3,PR,1,100,1783
1907688.000,43934,3,PR,1,100,1797
1907728.000,43949,2,PR,1,100,1785
1907768.000,43949,2,PR,1,100,1783
1907808.000,43965,3,PR,1,100,1791
1907848.000,43965,3,PR,1,100,1789
1907888.000,43965,3,PR,1,100,1791
1907928.000,43982,2,PR,1,100,1791
1907968.000,43982,2,PR,1,100,1788
1908008.000,43999,3,PR,1,100,1795
1908048.000,43999,3,PR,1,100,1796
1908088.000,43999,3,PR,1,100,1779
1908128.000,44020,4,PR,1,100,1800
1908168.000,44020,4,PR,1,100,1792
1908208.000,44020,4,PR,1,100,1799
1908248.000,44020,4,PR,1,100,1805
1908288.000,44038,3,PR,1,100,1792
1908328.000,44038,3,PR,1,100,1804
1908368.000,44038,3,PR,1,100,1796
1908408.000,44054,3,PR,1,100,1801
1908448.000,44054,3,PR,1,100,1800
1908488.000,44054,3,PR,1,100,1794
1908528.000,44069,2,PR,1,100,1794
1908568.000,44069,2,PR,1,100,1787
1908608.000,44086,3,PR,1,100,1783
1908648.000,44086,3,PR,1,100,1787
1908688.000,44086,3,PR,1,100,1787
1908728.000,44103,2,PR,1,100,1788
1908768.000,44103,2,PR,1,100,1783
1908808.000,44119,3,PR,1,100,1781
1908848.000,44119,3,PR,1,100,1787
1908888.000,44119,3,PR,1,100,1792
1908928.000,44136,2,PR,1,100,1798
1908968.000,44136,2,PR,1,100,1794
1909008.000,44151,3,PR,1,100,1806
1909048.000,44151,3,PR,1,100,1804
1909088.000,44151,3,PR,1,100,1795
1909128.000,44168,3,PR,1,100,1794
1909168.000,44168,3,PR,1,100,1796
1909208.000,44168,3,PR,1,100,1804
1909248.000,44185,2,PR,1,100,1795
1909288.000,44185,2,PR,1,100,1798
1909328.000,44202,3,PR,1,100,1802
1909368.000,44202,3,PR,1,100,1792
1909408.000,44202,3,PR,1,100,1802
1909448.000,44216,2,PR,1,100,1791
1909488.000,44216,2,PR,1,100,1790
1909528.000,44233,3,PR,1,100,1792
1909568.000,44233,3,PR,1,100,1787
1909608.000,44233,3,PR,1,100,1787
1909648.000,44250,2,PR,1,100,1788
1909688.000,44250,2,PR,1,100,1793
1909728.000,44267,3,PR,1,100,1791
1909768.000,44267,3,PR,1,100,1788
1909808.000,44267,3,PR,1,100,1788
1909848.000,44281,2,PR,1,100,1793
1909888.000,44281,2,PR,1,100,1802
1909928.000,44299,3,PR,1,100,1801
1909968.000,44299,3,PR,1,100,1802
1910008.000,44299,3,PR,1,100,1790
1910048.000,44315,2,PR,1,100,1801
1910088.000,44315,2,PR,1,100,1806
1910128.000,44332,3,PR,1,100,1793
1910168.000,44332,3,PR,1,100,1795
1910208.000,44332,3,PR,1,100,1800
1910248.000,44348,3,PR,1,100,1804
1910288.000,44348,3,PR,1,100,1790
1910328.000,44348,3,PR,1,100,1801
1910368.000,44364,2,PR,1,100,1791
1910408.000,44364,2,PR,1,100,1786
1910448.000,44380,3,PR,1,100,1799
1910488.000,44380,3,PR,1,100,1798
1910528.000,44380,3,PR,1,100,1789
1910568.000,44397,2,PR,1,100,1790
1910608.000,44397,2,PR,1,100,1798
1910648.000,44413,3,PR,1,100,1798
1910688.000,44413,3,PR,1,100,1789
1910728.000,44413,3,PR,1,100,1802
1910768.000,44429,2,PR,1,100,1798
1910808.000,44429,2,PR,1,100,1795
1910848.000,44445,3,PR,1,100,1785
1910888.000,44445,3,PR,1,100,1793
1910928.000,44445,3,PR,1,100,1799
1910968.000,44463,2,PR,1,100,1802
1911008.000,44463,2,PR,1,100,1795
1911048.000,44479,3,PR,1,100,1785
1911088.000,44479,3,PR,1,100,1788
1911128.000,44479,3,PR,1,100,1782
1911168.000,44494,2,PR,1,100,1801
1911208.000,44494,2,PR,1,100,1792
1911248.000,44512,4,PR,1,100,1791
1911288.000,44512,4,PR,1,100,1795
1911328.000,44512,4,PR,1,100,1783
1911368.000,44512,4,PR,1,100,1774
1911408.000,44530,2,PR,1,100,1787
1911448.000,44530,2,PR,1,100,1796
1911488.000,44547,3,PR,1,100,1783
1911528.000,44547,3,PR,1,100,1782
1911568.000,44547,3,PR,1,100,1776
1911608.000,44564,2,PR,1,100,1778
1911648.000,44564,2,PR,1,100,1781
1911688.000,44579,3,PR,1,100,1780
1911728.000,44579,3,PR,1,100,1787
1911768.000,44579,3,PR,1,100,1773
1911808.000,44595,2,PR,1,100,1792
1911848.000,44595,2,PR,1,100,1784
1911888.000,44613,3,PR,1,100,1776
1911928.000,44613,3,PR,1,100,1798
1911968.000,44613,3,PR,1,100,1779
1912008.000,44629,2,PR,1,100,1800
1912048.000,44629,2,PR,1,100,1795
1912088.000,44644,3,PR,1,100,1797
1912128.000,44644,3,PR,1,100,1813
1912168.000,44644,3,PR,1,100,1808
1912208.000,44660,3,PR,1,100,1800
1912248.000,44660,3,PR,1,100,1815
1912288.000,44660,3,PR,1,100,1800
1912328.000,44678,2,PR,1,100,1790
1912368.000,44678,2,PR,1,100,1801
1912408.000,44694,3,PR,1,100,1788
1912448.000,44694,3,PR,1,100,1801
1912488.000,44694,3,PR,1,100,1808
1912528.000,44709,2,PR,1,100,1795
1912568.000,44709,2,PR,1,100,1806
1912614.500,44726,2,PR,1,100,1814
1912661.000,44726,2,PR,1,100,1810
1912701.000,44743,3,PR,1,100,1811
1912741.000,44743,3,PR,1,100,1803
1912781.000,44743,3,PR,1,100,1786
1912821.000,44759,2,PR,1,100,1805
1912861.000,44759,2,PR,1,100,1795
1912901.000,44776,3,PR,1,100,1803
1912941.000,44776,3,PR,1,100,1796
1912981.000,44776,3,PR,1,100,1795
1913021.000,44791,2,PR,1,100,1800
1913061.000,44791,2,PR,1,100,1794
1913101.000,44808,3,PR,1,100,1799
1913141.000,44808,3,PR,1,100,1790
1913181.000,44808,3,PR,1,100,1794
1913221.000,44829,5,PR,1,100,1784
1913261.000,44829,5,PR,1,100,1792
1913301.000,44829,5,PR,1,100,1789
1913341.000,44829,5,PR,1,100,1789
1913381.000,44829,5,PR,1,100,1797
1913421.000,44845,3,PR,1,100,1785
1913461.000,44845,3,PR,1,100,1788
1913501.000,44845,3,PR,1,100,1770
