EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GX
1889503.000,41040,2,GX,1,100,0.671
1889543.000,41040,2,GX,1,100,0.793
1889583.000,41057,3,GX,1,100,0.793
1889623.000,41057,3,GX,1,100,0.763
1889663.000,41057,3,GX,1,100,0.793
1889703.000,41073,2,GX,1,100,0.702
1889743.000,41073,2,GX,1,100,0.763
1889783.000,41090,3,GX,1,100,0.763
1889823.000,41090,3,GX,1,100,0.732
1889863.000,41090,3,GX,1,100,0.793
1889903.000,41107,2,GX,1,100,0.793
1889943.000,41107,2,GX,1,100,0.793
1889983.000,41122,3,GX,1,100,0.732
1890023.000,41122,3,GX,1,100,0.671
1890063.000,41122,3,GX,1,100,0.763
1890103.000,41138,2,GX,1,100,0.763
1890143.000,41138,2,GX,1,100,0.732
1890183.000,41155,3,GX,1,100,0.763
1890223.000,41155,3,GX,1,100,0.824
1890263.000,41155,3,GX,1,100,0.763
1890302.500,41172,2,GX,1,100,0.732
1890342.000,41172,2,GX,1,100,0.732
1890382.333,41187,3,GX,1,100,0.763
1890422.667,41187,3,GX,1,100,0.732
1890463.000,41187,3,GX,1,100,0.763
1890503.000,41203,3,GX,1,100,0.732
1890543.000,41203,3,GX,1,100,0.763
1890583.000,41203,3,GX,1,100,0.732
1890623.000,41221,2,GX,1,100,0.732
1890663.000,41221,2,GX,1,100,0.732
1890703.000,41237,3,GX,1,100,0.793
1890743.000,41237,3,GX,1,100,0.793
1890783.000,41237,3,GX,1,100,0.763
1890823.000,41252,2,GX,1,100,0.763
1890863.000,41252,2,GX,1,100,0.732
1890902.667,41269,3,GX,1,100,0.732
1890942.333,41269,3,GX,1,100,0.702
1890982.000,41269,3,GX,1,100,0.732
1891022.000,41286,2,GX,1,100,0.763
1891062.000,41286,2,GX,1,100,0.732
1891102.000,41302,3,GX,1,100,0.763
1891142.000,41302,3,GX,1,100,0.763
1891182.000,41302,3,GX,1,100,0.763
1891222.500,41317,2,GX,1,100,0.763
1891263.000,41317,2,GX,1,100,0.732
1891303.000,41336,3,GX,1,100,0.793
1891343.000,41336,3,GX,1,100,0.763
1891383.000,41336,3,GX,1,100,0.763
1891423.000,41353,2,GX,1,100,0.793
1891463.000,41353,2,GX,1,100,0.732
1891502.667,41369,3,GX,1,100,0.732
1891542.333,41369,3,GX,1,100,0.793
1891582.000,41369,3,GX,1,100,0.732
1891622.000,41386,2,GX,1,100,0.732
1891662.000,41386,2,GX,1,100,0.763
1891702.000,41401,3,GX,1,100,0.763
1891742.000,41401,3,GX,1,100,0.763
1891782.000,41401,3,GX,1,100,0.732
1891822.000,41418,3,GX,1,100,0.763
1891862.000,41418,3,GX,1,100,0.702
1891902.000,41418,3,GX,1,100,0.732
1891942.500,41435,2,GX,1,100,0.763
1891983.000,41435,2,GX,1,100,0.732
1892022.667,41452,3,GX,1,100,0.732
1892062.333,41452,3,GX,1,100,0.702
1892102.000,41452,3,GX,1,100,0.702
1892142.000,41466,2,GX,1,100,0.763
1892182.000,41466,2,GX,1,100,0.763
1892222.000,41484,3,GX,1,100,0.702
1892262.000,41484,3,GX,1,100,0.702
1892302.000,41484,3,GX,1,100,0.763
1892342.000,41500,2,GX,1,100,0.732
1892382.000,41500,2,GX,1,100,0.702
1892422.000,41517,3,GX,1,100,0.732
1892462.000,41517,3,GX,1,100,0.732
1892502.000,41517,3,GX,1,100,0.763
1892542.000,41531,2,GX,1,100,0.763
1892582.000,41531,2,GX,1,100,0.732
1892622.000,41549,3,GX,1,100,0.763
1892662.000,41549,3,GX,1,100,0.763
1892702.000,41549,3,GX,1,100,0.702
1892742.000,41565,2,GX,1,100,0.732
1892782.000,41565,2,GX,1,100,0.732
1892822.000,41588,4,GX,1,100,0.732
1892862.000,41588,4,GX,1,100,0.702
1892902.000,41588,4,GX,1,100,0.732
1892942.000,41588,4,GX,1,100,0.763
1892982.000,41605,3,GX,1,100,0.763
1893022.000,41605,3,GX,1,100,0.732
1893062.000,41605,3,GX,1,100,0.732
1893102.000,41621,2,GX,1,100,0.793
1893142.000,41621,2,GX,1,100,0.793
1893182.000,41636,3,GX,1,100,0.763
1893222.000,41636,3,GX,1,100,0.732
1893262.000,41636,3,GX,1,100,0.732
1893302.000,41654,2,GX,1,100,0.763
1893342.000,41654,2,GX,1,100,0.763
1893382.000,41670,3,GX,1,100,0.732
1893422.000,41670,3,GX,1,100,0.763
1893462.000,41670,3,GX,1,100,0.671
1893502.000,41686,2,GX,1,100,0.763
1893542.000,41686,2,GX,1,100,0.763
1893582.000,41702,3,GX,1,100,0.793
1893622.000,41702,3,GX,1,100,0.793
1893662.000,41702,3,GX,1,100,0.763
1893702.000,41719,2,GX,1,100,0.763
1893742.000,41719,2,GX,1,100,0.763
1893782.000,41735,3,GX,1,100,0.763
1893822.000,41735,3,GX,1,100,0.824
1893862.000,41735,3,GX,1,100,0.793
1893902.000,41753,2,GX,1,100,0.732
1893942.000,41753,2,GX,1,100,0.763
1893982.000,41767,3,GX,1,100,0.763
1894022.000,41767,3,GX,1,100,0.732
1894062.000,41767,3,GX,1,100,0.732
1894102.000,41784,2,GX,1,100,0.763
1894142.000,41784,2,GX,1,100,0.763
1894182.000,41800,3,GX,1,100,0.763
1894222.000,41800,3,GX,1,100,0.763
1894262.000,41800,3,GX,1,100,0.732
1894302.000,41818,2,GX,1,100,0.732
1894342.000,41818,2,GX,1,100,0.793
1894382.000,41832,3,GX,1,100,0.763
1894422.000,41832,3,GX,1,100,0.732
1894462.000,41832,3,GX,1,100,0.763
1894502.000,41849,3,GX,1,100,0.732
1894542.000,41849,3,GX,1,100,0.732
1894582.000,41849,3,GX,1,100,0.732
1894622.000,41866,2,GX,1,100,0.763
1894662.000,41866,2,GX,1,100,0.732
1894702.000,41883,3,GX,1,100,0.732
1894742.000,41883,3,GX,1,100,0.763
1894782.000,41883,3,GX,1,100,0.732
1894822.000,41897,2,GX,1,100,0.763
1894862.000,41897,2,GX,1,100,0.793
1894902.000,41915,3,GX,1,100,0.793
1894942.000,41915,3,GX,1,100,0.732
1894982.000,41915,3,GX,1,100,0.732
1895022.000,41931,2,GX,1,100,0.793
1895062.000,41931,2,GX,1,100,0.763
1895102.000,41948,3,GX,1,100,0.732
1895142.000,41948,3,GX,1,100,0.702
1895182.000,41948,3,GX,1,100,0.732
1895222.000,41962,2,GX,1,100,0.732
1895262.000,41962,2,GX,1,100,0.763
1895302.000,41980,3,GX,1,100,0.763
1895342.000,41980,3,GX,1,100,0.763
1895382.000,41980,3,GX,1,100,0.793
1895422.000,41996,2,GX,1,100,0.763
1895462.000,41996,2,GX,1,100,0.732
1895502.000,42013,3,GX,1,100,0.702
1895542.000,42013,3,GX,1,100,0.732
1895582.000,42013,3,GX,1,100,0.793
1895622.000,42029,2,GX,1,100,0.763
1895662.000,42029,2,GX,1,100,0.793
1895702.000,42045,3,GX,1,100,0.732
1895742.000,42045,3,GX,1,100,0.732
1895782.000,42045,3,GX,1,100,0.732
1895822.000,42061,2,GX,1,100,0.793
1895862.000,42061,2,GX,1,100,0.763
1895902.000,42079,3,GX,1,100,0.763
1895942.000,42079,3,GX,1,100,0.763
1895982.000,42079,3,GX,1,100,0.702
1896022.000,42095,3,GX,1,100,0.732
1896062.000,42095,3,GX,1,100,0.763
1896102.000,42095,3,GX,1,100,0.763
1896142.000,42110,2,GX,1,100,0.763
1896182.000,42110,2,GX,1,100,0.732
1896222.000,42127,3,GX,1,100,0.732
1896262.000,42127,3,GX,1,100,0.702
1896302.000,42127,3,GX,1,100,0.732
1896342.000,42146,2,GX,1,100,0.824
1896382.000,42146,2,GX,1,100,0.763
1896422.000,42162,3,GX,1,100,0.732
1896462.000,42162,3,GX,1,100,0.732
1896502.000,42162,3,GX,1,100,0.793
1896542.000,42177,2,GX,1,100,0.793
1896582.000,42177,2,GX,1,100,0.702
1896622.000,42194,3,GX,1,100,0.732
1896662.000,42194,3,GX,1,100,0.763
1896702.000,42194,3,GX,1,100,0.793
1896742.000,42211,2,GX,1,100,0.763
1896782.000,42211,2,GX,1,100,0.763
1896822.000,42227,3,GX,1,100,0.732
1896862.000,42227,3,GX,1,100,0.732
1896902.000,42227,3,GX,1,100,0.732
1896942.000,42243,2,GX,1,100,0.793
1896982.000,42243,2,GX,1,100,0.702
1897022.000,42259,3,GX,1,100,0.763
1897062.000,42259,3,GX,1,100,0.793
1897102.000,42259,3,GX,1,100,0.763
1897142.000,42276,2,GX,1,100,0.763
1897182.000,42276,2,GX,1,100,0.732
1897222.000,42293,3,GX,1,100,0.732
1897262.000,42293,3,GX,1,100,0.702
1897302.000,42293,3,GX,1,100,0.732
1897342.000,42308,2,GX,1,100,0.763
1897382.000,42308,2,GX,1,100,0.732
1897422.000,42324,3,GX,1,100,0.763
1897462.000,42324,3,GX,1,100,0.732
1897502.000,42324,3,GX,1,100,0.732
1897542.000,42341,3,GX,1,100,0.763
1897582.000,42341,3,GX,1,100,0.732
1897622.000,42341,3,GX,1,100,0.732
1897662.000,42358,2,GX,1,100,0.763
1897702.000,42358,2,GX,1,100,0.732
1897742.000,42374,3,GX,1,100,0.732
1897782.000,42374,3,GX,1,100,0.732
1897822.000,42374,3,GX,1,100,0.732
1897862.000,42389,2,GX,1,100,0.763
1897902.000,42389,2,GX,1,100,0.732
1897942.000,42412,4,GX,1,100,0.763
1897982.000,42412,4,GX,1,100,0.732
1898022.000,42412,4,GX,1,100,0.702
1898062.000,42412,4,GX,1,100,0.732
1898102.000,42428,2,GX,1,100,0.763
1898142.000,42428,2,GX,1,100,0.763
1898182.000,42445,3,GX,1,100,0.732
1898222.000,42445,3,GX,1,100,0.763
1898262.000,42445,3,GX,1,100,0.763
1898302.000,42462,2,GX,1,100,0.732
1898342.000,42462,2,GX,1,100,0.732
1898382.000,42477,3,GX,1,100,0.763
1898422.000,42477,3,GX,1,100,0.732
1898462.000,42477,3,GX,1,100,0.793
1898502.000,42493,3,GX,1,100,0.763
1898542.000,42493,3,GX,1,100,0.763
1898582.000,42493,3,GX,1,100,0.763
1898622.000,42511,2,GX,1,100,0.732
1898662.000,42511,2,GX,1,100,0.702
1898702.000,42527,3,GX,1,100,0.702
1898742.000,42527,3,GX,1,100,0.702
1898782.000,42527,3,GX,1,100,0.702
1898822.000,42542,2,GX,1,100,0.763
1898862.000,42542,2,GX,1,100,0.824
1898902.000,42559,3,GX,1,100,0.793
1898942.000,42559,3,GX,1,100,0.763
1898982.000,42559,3,GX,1,100,0.732
1899022.000,42576,2,GX,1,100,0.702
1899062.000,42576,2,GX,1,100,0.732
1899102.000,42592,3,GX,1,100,0.702
1899142.000,42592,3,GX,1,100,0.732
1899182.000,42592,3,GX,1,100,0.732
1899222.000,42607,2,GX,1,100,0.702
1899262.000,42607,2,GX,1,100,0.702
1899302.000,42624,3,GX,1,100,0.763
1899342.000,42624,3,GX,1,100,0.763
1899382.000,42624,3,GX,1,100,0.763
1899422.000,42641,2,GX,1,100,0.763
1899462.000,42641,2,GX,1,100,0.732
1899502.000,42657,3,GX,1,100,0.763
1899542.000,42657,3,GX,1,100,0.763
1899582.000,42657,3,GX,1,100,0.763
1899622.000,42674,2,GX,1,100,0.763
1899662.000,42674,2,GX,1,100,0.763
1899702.000,42689,3,GX,1,100,0.702
1899742.000,42689,3,GX,1,100,0.763
1899782.000,42689,3,GX,1,100,0.793
1899822.000,42706,2,GX,1,100,0.763
1899862.000,42706,2,GX,1,100,0.732
1899902.000,42723,3,GX,1,100,0.763
1899942.000,42723,3,GX,1,100,0.732
1899982.000,42723,3,GX,1,100,0.793
1900022.000,42739,2,GX,1,100,0.732
1900062.000,42739,2,GX,1,100,0.732
1900102.000,42754,3,GX,1,100,0.763
1900142.000,42754,3,GX,1,100,0.793
1900182.000,42754,3,GX,1,100,0.763
1900222.000,42772,3,GX,1,100,0.702
1900262.000,42772,3,GX,1,100,0.732
1900302.000,42772,3,GX,1,100,0.824
1900342.000,42788,2,GX,1,100,0.763
1900382.000,42788,2,GX,1,100,0.763
1900422.000,42805,3,GX,1,100,0.793
1900462.000,42805,3,GX,1,100,0.793
1900502.000,42805,3,GX,1,100,0.732
1900542.000,42819,2,GX,1,100,0.732
1900582.000,42819,2,GX,1,100,0.763
1900622.000,42837,3,GX,1,100,0.763
1900662.000,42837,3,GX,1,100,0.793
1900702.000,42837,3,GX,1,100,0.763
1900741.500,42853,2,GX,1,100,0.732
1900781.000,42853,2,GX,1,100,0.824
1900821.333,42870,3,GX,1,100,0.732
1900861.667,42870,3,GX,1,100,0.732
1900902.000,42870,3,GX,1,100,0.793
1900942.000,42885,2,GX,1,100,0.763
1900982.000,42885,2,GX,1,100,0.763
1901022.000,42902,3,GX,1,100,0.732
1901062.000,42902,3,GX,1,100,0.702
1901102.000,42902,3,GX,1,100,0.763
1901141.500,42918,2,GX,1,100,0.793
1901181.000,42918,2,GX,1,100,0.763
1901221.333,42936,3,GX,1,100,0.732
1901261.667,42936,3,GX,1,100,0.763
1901302.000,42936,3,GX,1,100,0.763
1901342.000,42952,2,GX,1,100,0.732
1901382.000,42952,2,GX,1,100,0.763
1901422.000,42969,3,GX,1,100,0.732
1901462.000,42969,3,GX,1,100,0.763
1901502.000,42969,3,GX,1,100,0.763
1901542.000,42985,3,GX,1,100,0.763
1901582.000,42985,3,GX,1,100,0.763
1901622.000,42985,3,GX,1,100,0.763
1901662.000,43003,2,GX,1,100,0.763
1901702.000,43003,2,GX,1,100,0.793
1901741.667,43017,3,GX,1,100,0.763
1901781.333,43017,3,GX,1,100,0.793
1901821.000,43017,3,GX,1,100,0.732
1901861.000,43034,2,GX,1,100,0.732
1901901.000,43034,2,GX,1,100,0.763
1901941.000,43051,3,GX,1,100,0.763
1901981.000,43051,3,GX,1,100,0.763
1902021.000,43051,3,GX,1,100,0.763
1902061.500,43068,2,GX,1,100,0.763
1902102.000,43068,2,GX,1,100,0.732
1902141.800,43086,5,GX,1,100,0.702
1902181.600,43086,5,GX,1,100,0.763
1902221.400,43086,5,GX,1,100,0.732
1902261.200,43086,5,GX,1,100,0.763
1902301.000,43086,5,GX,1,100,0.732
1902341.000,43102,2,GX,1,100,0.763
1902381.000,43102,2,GX,1,100,0.793
1902421.000,43119,3,GX,1,100,0.793
1902461.000,43119,3,GX,1,100,0.763
1902501.000,43119,3,GX,1,100,0.732
1902541.000,43133,2,GX,1,100,0.763
1902581.000,43133,2,GX,1,100,0.793
1902621.000,43151,3,GX,1,100,0.732
1902661.000,43151,3,GX,1,100,0.732
1902701.000,43151,3,GX,1,100,0.793
1902741.000,43167,3,GX,1,100,0.793
1902781.000,43167,3,GX,1,100,0.763
1902821.000,43167,3,GX,1,100,0.763
1902861.000,43184,2,GX,1,100,0.763
1902901.000,43184,2,GX,1,100,0.763
1902941.000,43199,3,GX,1,100,0.763
1902981.000,43199,3,GX,1,100,0.763
1903021.000,43199,3,GX,1,100,0.793
1903061.000,43221,4,GX,1,100,0.793
1903101.000,43221,4,GX,1,100,0.763
1903141.000,43221,4,GX,1,100,0.732
1903181.000,43221,4,GX,1,100,0.763
1903221.000,43235,2,GX,1,100,0.732
1903261.000,43235,2,GX,1,100,0.702
1903301.000,43253,3,GX,1,100,0.732
1903341.000,43253,3,GX,1,100,0.763
1903381.000,43253,3,GX,1,100,0.702
1903421.000,43269,2,GX,1,100,0.732
1903461.000,43269,2,GX,1,100,0.732
1903501.000,43286,3,GX,1,100,0.763
1903541.000,43286,3,GX,1,100,0.793
1903581.000,43286,3,GX,1,100,0.763
1903621.000,43301,2,GX,1,100,0.732
1903661.000,43301,2,GX,1,100,0.732
1903701.000,43318,3,GX,1,100,0.732
1903741.000,43318,3,GX,1,100,0.732
1903781.000,43318,3,GX,1,100,0.763
1903821.000,43334,2,GX,1,100,0.793
1903861.000,43334,2,GX,1,100,0.763
1903901.000,43352,3,GX,1,100,0.763
1903941.000,43352,3,GX,1,100,0.732
1903981.000,43352,3,GX,1,100,0.732
1904021.000,43367,2,GX,1,100,0.793
1904061.000,43367,2,GX,1,100,0.732
1904101.000,43383,3,GX,1,100,0.732
1904141.000,43383,3,GX,1,100,0.793
1904181.000,43383,3,GX,1,100,0.763
1904221.000,43399,2,GX,1,100,0.793
1904261.000,43399,2,GX,1,100,0.732
1904301.000,43417,3,GX,1,100,0.793
1904341.000,43417,3,GX,1,100,0.793
1904381.000,43417,3,GX,1,100,0.793
1904421.000,43433,3,GX,1,100,0.763
1904461.000,43433,3,GX,1,100,0.824
1904501.000,43433,3,GX,1,100,0.763
1904541.000,43451,3,GX,1,100,0.763
1904581.000,43451,3,GX,1,100,0.702
1904621.000,43451,3,GX,1,100,0.763
1904661.000,43465,2,GX,1,100,0.793
1904701.000,43465,2,GX,1,100,0.763
1904741.000,43482,3,GX,1,100,0.732
1904781.000,43482,3,GX,1,100,0.793
1904821.000,43482,3,GX,1,100,0.763
1904861.000,43498,2,GX,1,100,0.732
1904901.000,43498,2,GX,1,100,0.732
1904941.000,43516,3,GX,1,100,0.732
1904981.000,43516,3,GX,1,100,0.824
1905021.000,43516,3,GX,1,100,0.793
1905061.000,43530,3,GX,1,100,0.732
1905101.000,43530,3,GX,1,100,0.702
1905141.000,43530,3,GX,1,100,0.824
1905181.000,43547,2,GX,1,100,0.793
1905221.000,43547,2,GX,1,100,0.793
1905261.000,43564,3,GX,1,100,0.763
1905301.000,43564,3,GX,1,100,0.732
1905341.000,43564,3,GX,1,100,0.793
1905381.000,43581,2,GX,1,100,0.793
1905421.000,43581,2,GX,1,100,0.763
1905461.000,43595,3,GX,1,100,0.763
1905501.000,43595,3,GX,1,100,0.732
1905541.000,43595,3,GX,1,100,0.732
1905581.000,43613,2,GX,1,100,0.732
1905621.000,43613,2,GX,1,100,0.732
1905661.000,43629,3,GX,1,100,0.732
1905701.000,43629,3,GX,1,100,0.763
1905741.000,43629,3,GX,1,100,0.763
1905781.000,43646,2,GX,1,100,0.732
1905821.000,43646,2,GX,1,100,0.763
1905861.000,43660,3,GX,1,100,0.763
1905901.000,43660,3,GX,1,100,0.763
1905941.000,43660,3,GX,1,100,0.732
1905981.000,43678,2,GX,1,100,0.702
1906021.000,43678,2,GX,1,100,0.793
1906061.000,43694,3,GX,1,100,0.824
1906101.000,43694,3,GX,1,100,0.763
1906141.000,43694,3,GX,1,100,0.763
1906181.000,43711,2,GX,1,100,0.763
1906221.000,43711,2,GX,1,100,0.732
1906261.000,43726,3,GX,1,100,0.824
1906301.000,43726,3,GX,1,100,0.732
1906341.000,43726,3,GX,1,100,0.702
1906381.000,43745,3,GX,1,100,0.793
1906421.000,43745,3,GX,1,100,0.763
1906461.000,43745,3,GX,1,100,0.732
1906501.000,43761,2,GX,1,100,0.732
1906541.000,43761,2,GX,1,100,0.793
1906581.000,43779,3,GX,1,100,0.763
1906621.000,43779,3,GX,1,100,0.763
1906661.000,43779,3,GX,1,100,0.702
1906701.000,43794,2,GX,1,100,0.732
1906741.000,43794,2,GX,1,100,0.763
1906781.000,43810,3,GX,1,100,0.763
1906821.000,43810,3,GX,1,100,0.732
1906861.000,43810,3,GX,1,100,0.763
1906901.000,43827,3,GX,1,100,0.763
1906941.000,43827,3,GX,1,100,0.763
1906981.000,43827,3,GX,1,100,0.763
1907021.000,43844,2,GX,1,100,0.732
1907061.000,43844,2,GX,1,100,0.732
1907101.000,43860,3,GX,1,100,0.763
1907141.000,43860,3,GX,1,100,0.763
1907181.000,43860,3,GX,1,100,0.793
1907221.000,43876,2,GX,1,100,0.793
1907261.000,43876,2,GX,1,100,0.732
1907301.000,43892,3,GX,1,100,0.702
1907341.000,43892,3,GX,1,100,0.763
1907381.000,43892,3,GX,1,100,0.732
1907421.000,43909,2,GX,1,100,0.732
1907461.000,43909,2,GX,1,100,0.732
1907501.000,43925,3,GX,1,100,0.732
1907541.000,43925,3,GX,1,100,0.763
1907581.000,43925,3,GX,1,100,0.763
1907621.000,43942,2,GX,1,100,0.763
1907661.000,43942,2,GX,1,100,0.702
1907701.000,43957,3,GX,1,100,0.702
1907741.000,43957,3,GX,1,100,0.702
1907781.000,43957,3,GX,1,100,0.732
1907821.000,43974,3,GX,1,100,0.763
1907861.000,43974,3,GX,1,100,0.732
1907901.000,43974,3,GX,1,100,0.702
1907941.000,43991,2,GX,1,100,0.732
1907981.000,43991,2,GX,1,100,0.793
1908021.000,44008,3,GX,1,100,0.763
1908061.000,44008,3,GX,1,100,0.763
1908101.000,44008,3,GX,1,100,0.793
1908141.000,44029,4,GX,1,100,0.732
1908181.000,44029,4,GX,1,100,0.732
1908221.000,44029,4,GX,1,100,0.793
1908261.000,44029,4,GX,1,100,0.732
1908301.000,44047,3,GX,1,100,0.732
1908341.000,44047,3,GX,1,100,0.732
1908381.000,44047,3,GX,1,100,0.732
1908421.000,44061,2,GX,1,100,0.763
1908461.000,44061,2,GX,1,100,0.732
1908501.000,44078,3,GX,1,100,0.793
1908541.000,44078,3,GX,1,100,0.793
1908581.000,44078,3,GX,1,100,0.763
1908621.000,44095,2,GX,1,100,0.732
1908661.000,44095,2,GX,1,100,0.793
1908701.000,44112,3,GX,1,100,0.732
1908741.000,44112,3,GX,1,100,0.732
1908781.000,44112,3,GX,1,100,0.763
1908821.000,44127,2,GX,1,100,0.763
1908861.000,44127,2,GX,1,100,0.732
1908901.000,44144,3,GX,1,100,0.763
1908941.000,44144,3,GX,1,100,0.763
1908981.000,44144,3,GX,1,100,0.732
1909021.000,44160,3,GX,1,100,0.763
1909061.000,44160,3,GX,1,100,0.763
1909101.000,44160,3,GX,1,100,0.763
1909141.000,44177,2,GX,1,100,0.763
1909181.000,44177,2,GX,1,100,0.732
1909221.000,44194,3,GX,1,100,0.732
1909261.000,44194,3,GX,1,100,0.732
1909301.000,44194,3,GX,1,100,0.732
1909341.000,44209,2,GX,1,100,0.702
1909381.000,44209,2,GX,1,100,0.732
1909421.000,44225,3,GX,1,100,0.793
1909461.000,44225,3,GX,1,100,0.763
1909501.000,44225,3,GX,1,100,0.702
1909541.000,44242,3,GX,1,100,0.732
1909581.000,44242,3,GX,1,100,0.763
1909621.000,44242,3,GX,1,100,0.763
1909661.000,44259,2,GX,1,100,0.732
1909701.000,44259,2,GX,1,100,0.732
1909741.000,44274,3,GX,1,100,0.763
1909781.000,44274,3,GX,1,100,0.732
1909821.000,44274,3,GX,1,100,0.732
1909861.000,44290,2,GX,1,100,0.763
1909901.000,44290,2,GX,1,100,0.763
1909941.000,44308,3,GX,1,100,0.793
1909981.000,44308,3,GX,1,100,0.732
1910021.000,44308,3,GX,1,100,0.702
1910061.000,44324,2,GX,1,100,0.763
1910101.000,44324,2,GX,1,100,0.763
1910140.667,44340,3,GX,1,100,0.763
1910180.333,44340,3,GX,1,100,0.732
1910220.000,44340,3,GX,1,100,0.732
1910260.500,44356,2,GX,1,100,0.793
1910301.000,44356,2,GX,1,100,0.763
1910340.667,44373,3,GX,1,100,0.732
1910380.333,44373,3,GX,1,100,0.732
1910420.000,44373,3,GX,1,100,0.763
1910460.500,44389,2,GX,1,100,0.763
1910501.000,44389,2,GX,1,100,0.702
1910541.000,44405,3,GX,1,100,0.702
1910581.000,44405,3,GX,1,100,0.702
1910621.000,44405,3,GX,1,100,0.763
1910661.000,44421,2,GX,1,100,0.793
1910701.000,44421,2,GX,1,100,0.763
1910741.000,44438,3,GX,1,100,0.732
1910781.000,44438,3,GX,1,100,0.732
1910821.000,44438,3,GX,1,100,0.763
1910860.500,44454,2,GX,1,100,0.793
1910900.000,44454,2,GX,1,100,0.702
1910940.000,44472,3,GX,1,100,0.763
1910980.000,44472,3,GX,1,100,0.763
1911020.000,44472,3,GX,1,100,0.732
1911060.500,44486,2,GX,1,100,0.732
1911101.000,44486,2,GX,1,100,0.763
1911141.000,44503,3,GX,1,100,0.732
1911181.000,44503,3,GX,1,100,0.763
1911221.000,44503,3,GX,1,100,0.732
1911260.667,44521,3,GX,1,100,0.732
1911300.333,44521,3,GX,1,100,0.763
1911340.000,44521,3,GX,1,100,0.763
1911380.333,44539,3,GX,1,100,0.732
1911420.667,44539,3,GX,1,100,0.763
1911461.000,44539,3,GX,1,100,0.763
1911500.500,44556,2,GX,1,100,0.763
1911540.000,44556,2,GX,1,100,0.732
1911580.000,44571,3,GX,1,100,0.763
1911620.000,44571,3,GX,1,100,0.763
1911660.000,44571,3,GX,1,100,0.763
1911700.000,44588,3,GX,1,100,0.793
1911740.000,44588,3,GX,1,100,0.793
1911780.000,44588,3,GX,1,100,0.763
1911820.000,44604,2,GX,1,100,0.763
1911860.000,44604,2,GX,1,100,0.824
1911900.000,44622,3,GX,1,100,0.763
1911940.000,44622,3,GX,1,100,0.732
1911980.000,44622,3,GX,1,100,0.763
1912020.500,44636,2,GX,1,100,0.732
1912061.000,44636,2,GX,1,100,0.732
1912100.667,44653,3,GX,1,100,0.732
1912140.333,44653,3,GX,1,100,0.702
1912180.000,44653,3,GX,1,100,0.732
1912220.000,44669,2,GX,1,100,0.793
1912260.000,44669,2,GX,1,100,0.763
1912300.000,44687,3,GX,1,100,0.763
1912340.000,44687,3,GX,1,100,0.763
1912380.000,44687,3,GX,1,100,0.732
1912420.000,44701,2,GX,1,100,0.763
1912460.000,44701,2,GX,1,100,0.793
1912500.000,44718,3,GX,1,100,0.732
1912540.000,44718,3,GX,1,100,0.732
1912580.000,44718,3,GX,1,100,0.763
1912620.500,44735,2,GX,1,100,0.732
1912661.000,44735,2,GX,1,100,0.763
1912701.000,44752,3,GX,1,100,0.732
1912741.000,44752,3,GX,1,100,0.793
1912781.000,44752,3,GX,1,100,0.793
1912821.000,44767,2,GX,1,100,0.793
1912861.000,44767,2,GX,1,100,0.763
1912901.000,44784,3,GX,1,100,0.702
1912941.000,44784,3,GX,1,100,0.763
1912981.000,44784,3,GX,1,100,0.732
1913021.000,44800,3,GX,1,100,0.732
1913061.000,44800,3,GX,1,100,0.763
1913101.000,44800,3,GX,1,100,0.763
1913141.000,44817,2,GX,1,100,0.763
1913181.000,44817,2,GX,1,100,0.763
1913221.000,44838,5,GX,1,100,0.763
1913261.000,44838,5,GX,1,100,0.763
1913301.000,44838,5,GX,1,100,0.763
1913341.000,44838,5,GX,1,100,0.763
1913381.000,44838,5,GX,1,100,0.702
1913421.000,44854,3,GX,1,100,0.763
1913461.000,44854,3,GX,1,100,0.793
1913501.000,44854,3,GX,1,100,0.763
