EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1888250.000,40827,3,AY,1,100,-0.004
1888290.000,40842,2,AY,1,100,-0.008
1888330.000,40842,2,AY,1,100,-0.008
1888370.000,40859,3,AY,1,100,-0.008
1888410.000,40859,3,AY,1,100,-0.008
1888450.000,40859,3,AY,1,100,-0.005
1888490.000,40875,2,AY,1,100,-0.007
1888530.000,40875,2,AY,1,100,-0.010
1888570.000,40893,3,AY,1,100,-0.008
1888610.000,40893,3,AY,1,100,-0.008
1888650.000,40893,3,AY,1,100,-0.005
1888696.500,40907,2,AY,1,100,-0.009
1888743.000,40907,2,AY,1,100,-0.008
1888778.667,40924,3,AY,1,100,-0.006
1888814.333,40924,3,AY,1,100,-0.008
1888850.000,40924,3,AY,1,100,-0.010
1888896.500,40940,2,AY,1,100,-0.009
1888943.000,40940,2,AY,1,100,-0.008
1888983.000,40958,3,AY,1,100,-0.008
1889023.000,40958,3,AY,1,100,-0.009
1889063.000,40958,3,AY,1,100,-0.008
1889103.000,40973,2,AY,1,100,-0.007
1889143.000,40973,2,AY,1,100,-0.006
1889183.000,40989,3,AY,1,100,-0.010
1889223.000,40989,3,AY,1,100,-0.009
1889263.000,40989,3,AY,1,100,-0.007
1889303.000,41006,2,AY,1,100,-0.008
1889343.000,41006,2,AY,1,100,-0.006
1889383.000,41023,3,AY,1,100,-0.008
1889423.000,41023,3,AY,1,100,-0.011
1889463.000,41023,3,AY,1,100,-0.005
1889503.000,41038,2,AY,1,100,-0.006
1889543.000,41038,2,AY,1,100,-0.010
1889583.000,41055,3,AY,1,100,-0.004
1889623.000,41055,3,AY,1,100,-0.006
1889663.000,41055,3,AY,1,100,-0.006
1889703.000,41071,2,AY,1,100,-0.007
1889743.000,41071,2,AY,1,100,-0.014
1889783.000,41088,3,AY,1,100,-0.004
1889823.000,41088,3,AY,1,100,-0.007
1889863.000,41088,3,AY,1,100,-0.010
1889903.000,41105,2,AY,1,100,-0.009
1889943.000,41105,2,AY,1,100,-0.008
1889983.000,41120,3,AY,1,100,-0.007
1890023.000,41120,3,AY,1,100,-0.004
1890063.000,41120,3,AY,1,100,-0.012
1890103.000,41136,2,AY,1,100,-0.006
1890143.000,41136,2,AY,1,100,-0.004
1890183.000,41153,3,AY,1,100,-0.011
1890223.000,41153,3,AY,1,100,-0.008
1890263.000,41153,3,AY,1,100,-0.007
1890302.500,41170,2,AY,1,100,-0.007
1890342.000,41170,2,AY,1,100,-0.006
1890382.333,41185,3,AY,1,100,-0.011
1890422.667,41185,3,AY,1,100,-0.009
1890463.000,41185,3,AY,1,100,-0.005
1890503.000,41201,3,AY,1,100,-0.007
1890543.000,41201,3,AY,1,100,-0.011
1890583.000,41201,3,AY,1,100,-0.007
1890623.000,41219,2,AY,1,100,-0.006
1890663.000,41219,2,AY,1,100,-0.009
1890703.000,41235,3,AY,1,100,-0.009
1890743.000,41235,3,AY,1,100,-0.009
1890783.000,41235,3,AY,1,100,-0.007
1890823.000,41250,2,AY,1,100,-0.009
1890863.000,41250,2,AY,1,100,-0.009
1890902.667,41267,3,AY,1,100,-0.009
1890942.333,41267,3,AY,1,100,-0.009
1890982.000,41267,3,AY,1,100,-0.006
1891022.000,41284,2,AY,1,100,-0.010
1891062.000,41284,2,AY,1,100,-0.010
1891102.000,41300,3,AY,1,100,-0.008
1891142.000,41300,3,AY,1,100,-0.008
1891182.000,41300,3,AY,1,100,-0.007
1891222.500,41315,2,AY,1,100,-0.009
1891263.000,41315,2,AY,1,100,-0.008
1891303.000,41334,3,AY,1,100,-0.008
1891343.000,41334,3,AY,1,100,-0.008
1891383.000,41334,3,AY,1,100,-0.007
1891423.000,41351,2,AY,1,100,-0.008
1891463.000,41351,2,AY,1,100,-0.007
1891502.667,41367,3,AY,1,100,-0.009
1891542.333,41367,3,AY,1,100,-0.010
1891582.000,41367,3,AY,1,100,-0.008
1891622.000,41384,2,AY,1,100,-0.009
1891662.000,41384,2,AY,1,100,-0.009
1891702.000,41399,3,AY,1,100,-0.008
1891742.000,41399,3,AY,1,100,-0.008
1891782.000,41399,3,AY,1,100,-0.007
1891822.000,41416,3,AY,1,100,-0.009
1891862.000,41416,3,AY,1,100,-0.010
1891902.000,41416,3,AY,1,100,-0.006
1891942.500,41433,2,AY,1,100,-0.007
1891983.000,41433,2,AY,1,100,-0.010
1892022.667,41450,3,AY,1,100,-0.007
1892062.333,41450,3,AY,1,100,-0.008
1892102.000,41450,3,AY,1,100,-0.009
1892142.000,41464,2,AY,1,100,-0.009
1892182.000,41464,2,AY,1,100,-0.009
1892222.000,41482,3,AY,1,100,-0.009
1892262.000,41482,3,AY,1,100,-0.009
1892302.000,41482,3,AY,1,100,-0.009
1892342.000,41498,2,AY,1,100,-0.008
1892382.000,41498,2,AY,1,100,-0.004
1892422.000,41515,3,AY,1,100,-0.008
1892462.000,41515,3,AY,1,100,-0.011
1892502.000,41515,3,AY,1,100,-0.011
1892542.000,41529,2,AY,1,100,-0.002
1892582.000,41529,2,AY,1,100,-0.009
1892622.000,41547,3,AY,1,100,-0.016
1892662.000,41547,3,AY,1,100,-0.005
1892702.000,41547,3,AY,1,100,-0.002
1892742.000,41563,2,AY,1,100,-0.008
1892782.000,41563,2,AY,1,100,-0.009
1892822.000,41586,4,AY,1,100,-0.011
1892862.000,41586,4,AY,1,100,-0.006
1892902.000,41586,4,AY,1,100,-0.008
1892942.000,41586,4,AY,1,100,-0.010
1892982.000,41603,3,AY,1,100,-0.012
1893022.000,41603,3,AY,1,100,-0.007
1893062.000,41603,3,AY,1,100,-0.008
1893102.000,41619,2,AY,1,100,-0.008
1893142.000,41619,2,AY,1,100,-0.010
1893182.000,41634,3,AY,1,100,-0.010
1893222.000,41634,3,AY,1,100,-0.006
1893262.000,41634,3,AY,1,100,-0.008
1893302.000,41652,2,AY,1,100,-0.010
1893342.000,41652,2,AY,1,100,-0.006
1893382.000,41668,3,AY,1,100,-0.007
1893422.000,41668,3,AY,1,100,-0.010
1893462.000,41668,3,AY,1,100,-0.009
1893502.000,41684,2,AY,1,100,-0.011
1893542.000,41684,2,AY,1,100,-0.003
1893582.000,41700,3,AY,1,100,-0.010
1893622.000,41700,3,AY,1,100,-0.013
1893662.000,41700,3,AY,1,100,-0.005
1893702.000,41717,2,AY,1,100,-0.005
1893742.000,41717,2,AY,1,100,-0.010
1893782.000,41733,3,AY,1,100,-0.008
1893822.000,41733,3,AY,1,100,-0.007
1893862.000,41733,3,AY,1,100,-0.006
1893902.000,41751,2,AY,1,100,-0.009
1893942.000,41751,2,AY,1,100,-0.010
1893982.000,41765,3,AY,1,100,-0.007
1894022.000,41765,3,AY,1,100,-0.005
1894062.000,41765,3,AY,1,100,-0.009
1894102.000,41782,2,AY,1,100,-0.006
1894142.000,41782,2,AY,1,100,-0.006
1894182.000,41798,3,AY,1,100,-0.010
1894222.000,41798,3,AY,1,100,-0.008
1894262.000,41798,3,AY,1,100,-0.008
1894302.000,41816,2,AY,1,100,-0.007
1894342.000,41816,2,AY,1,100,-0.007
1894382.000,41830,3,AY,1,100,-0.009
1894422.000,41830,3,AY,1,100,-0.008
1894462.000,41830,3,AY,1,100,-0.006
1894502.000,41847,3,AY,1,100,-0.007
1894542.000,41847,3,AY,1,100,-0.009
1894582.000,41847,3,AY,1,100,-0.011
1894622.000,41864,2,AY,1,100,-0.008
1894662.000,41864,2,AY,1,100,-0.006
1894702.000,41881,3,AY,1,100,-0.009
1894742.000,41881,3,AY,1,100,-0.010
1894782.000,41881,3,AY,1,100,-0.007
1894822.000,41895,2,AY,1,100,-0.006
1894862.000,41895,2,AY,1,100,-0.008
1894902.000,41913,3,AY,1,100,-0.014
1894942.000,41913,3,AY,1,100,-0.008
1894982.000,41913,3,AY,1,100,-0.003
1895022.000,41929,2,AY,1,100,-0.010
1895062.000,41929,2,AY,1,100,-0.011
1895102.000,41946,3,AY,1,100,-0.007
1895142.000,41946,3,AY,1,100,-0.007
1895182.000,41946,3,AY,1,100,-0.006
1895222.000,41960,2,AY,1,100,-0.011
1895262.000,41960,2,AY,1,100,-0.009
1895302.000,41978,3,AY,1,100,-0.005
1895342.000,41978,3,AY,1,100,-0.010
1895382.000,41978,3,AY,1,100,-0.011
1895422.000,41994,2,AY,1,100,-0.007
1895462.000,41994,2,AY,1,100,-0.008
1895502.000,42011,3,AY,1,100,-0.007
1895542.000,42011,3,AY,1,100,-0.010
1895582.000,42011,3,AY,1,100,-0.008
1895622.000,42027,2,AY,1,100,-0.007
1895662.000,42027,2,AY,1,100,-0.008
1895702.000,42043,3,AY,1,100,-0.010
1895742.000,42043,3,AY,1,100,-0.010
1895782.000,42043,3,AY,1,100,-0.007
1895822.000,42059,2,AY,1,100,-0.006
1895862.000,42059,2,AY,1,100,-0.009
1895902.000,42077,3,AY,1,100,-0.009
1895942.000,42077,3,AY,1,100,-0.006
1895982.000,42077,3,AY,1,100,-0.005
1896022.000,42093,3,AY,1,100,-0.010
1896062.000,42093,3,AY,1,100,-0.010
1896102.000,42093,3,AY,1,100,-0.007
1896142.000,42108,2,AY,1,100,-0.007
1896182.000,42108,2,AY,1,100,-0.010
1896222.000,42125,3,AY,1,100,-0.011
1896262.000,42125,3,AY,1,100,-0.008
1896302.000,42125,3,AY,1,100,-0.006
1896342.000,42144,2,AY,1,100,-0.006
1896382.000,42144,2,AY,1,100,-0.008
1896422.000,42160,3,AY,1,100,-0.006
1896462.000,42160,3,AY,1,100,-0.008
1896502.000,42160,3,AY,1,100,-0.007
1896542.000,42175,2,AY,1,100,-0.009
1896582.000,42175,2,AY,1,100,-0.012
1896622.000,42192,3,AY,1,100,-0.007
1896662.000,42192,3,AY,1,100,-0.008
1896702.000,42192,3,AY,1,100,-0.010
1896742.000,42209,2,AY,1,100,-0.008
1896782.000,42209,2,AY,1,100,-0.009
1896822.000,42225,3,AY,1,100,-0.010
1896862.000,42225,3,AY,1,100,-0.005
1896902.000,42225,3,AY,1,100,-0.008
1896942.000,42241,2,AY,1,100,-0.008
1896982.000,42241,2,AY,1,100,-0.008
1897022.000,42257,3,AY,1,100,-0.009
1897062.000,42257,3,AY,1,100,-0.009
1897102.000,42257,3,AY,1,100,-0.007
1897142.000,42274,2,AY,1,100,-0.009
1897182.000,42274,2,AY,1,100,-0.008
1897222.000,42291,3,AY,1,100,-0.010
1897262.000,42291,3,AY,1,100,-0.007
1897302.000,42291,3,AY,1,100,-0.008
1897342.000,42306,2,AY,1,100,-0.011
1897382.000,42306,2,AY,1,100,-0.007
1897422.000,42322,3,AY,1,100,-0.009
1897462.000,42322,3,AY,1,100,-0.010
1897502.000,42322,3,AY,1,100,-0.008
1897542.000,42339,3,AY,1,100,-0.007
1897582.000,42339,3,AY,1,100,-0.008
1897622.000,42339,3,AY,1,100,-0.010
1897662.000,42356,2,AY,1,100,-0.009
1897702.000,42356,2,AY,1,100,-0.004
1897742.000,42372,3,AY,1,100,-0.009
1897782.000,42372,3,AY,1,100,-0.009
1897822.000,42372,3,AY,1,100,-0.010
1897862.000,42387,2,AY,1,100,-0.006
1897902.000,42387,2,AY,1,100,-0.008
1897942.000,42410,4,AY,1,100,-0.010
1897982.000,42410,4,AY,1,100,-0.008
1898022.000,42410,4,AY,1,100,-0.006
1898062.000,42410,4,AY,1,100,-0.011
1898102.000,42426,2,AY,1,100,-0.009
1898142.000,42426,2,AY,1,100,-0.008
1898182.000,42443,3,AY,1,100,-0.006
1898222.000,42443,3,AY,1,100,-0.009
1898262.000,42443,3,AY,1,100,-0.010
1898302.000,42460,2,AY,1,100,-0.010
1898342.000,42460,2,AY,1,100,-0.006
1898382.000,42475,3,AY,1,100,-0.008
1898422.000,42475,3,AY,1,100,-0.009
1898462.000,42475,3,AY,1,100,-0.008
1898502.000,42491,3,AY,1,100,-0.006
1898542.000,42491,3,AY,1,100,-0.006
1898582.000,42491,3,AY,1,100,-0.009
1898622.000,42509,2,AY,1,100,-0.009
1898662.000,42509,2,AY,1,100,-0.006
1898702.000,42525,3,AY,1,100,-0.007
1898742.000,42525,3,AY,1,100,-0.009
1898782.000,42525,3,AY,1,100,-0.008
1898822.000,42540,2,AY,1,100,-0.008
1898862.000,42540,2,AY,1,100,-0.008
1898902.000,42557,3,AY,1,100,-0.008
1898942.000,42557,3,AY,1,100,-0.009
1898982.000,42557,3,AY,1,100,-0.008
1899022.000,42574,2,AY,1,100,-0.007
1899062.000,42574,2,AY,1,100,-0.007
1899102.000,42590,3,AY,1,100,-0.010
1899142.000,42590,3,AY,1,100,-0.007
1899182.000,42590,3,AY,1,100,-0.006
1899222.000,42605,2,AY,1,100,-0.007
1899262.000,42605,2,AY,1,100,-0.010
1899302.000,42622,3,AY,1,100,-0.006
1899342.000,42622,3,AY,1,100,-0.007
1899382.000,42622,3,AY,1,100,-0.005
1899422.000,42639,2,AY,1,100,-0.009
1899462.000,42639,2,AY,1,100,-0.009
1899502.000,42655,3,AY,1,100,-0.006
1899542.000,42655,3,AY,1,100,-0.007
1899582.000,42655,3,AY,1,100,-0.011
1899622.000,42672,2,AY,1,100,-0.008
1899662.000,42672,2,AY,1,100,-0.008
1899702.000,42687,3,AY,1,100,-0.006
1899742.000,42687,3,AY,1,100,-0.012
1899782.000,42687,3,AY,1,100,-0.008
1899822.000,42704,2,AY,1,100,-0.006
1899862.000,42704,2,AY,1,100,-0.010
1899902.000,42721,3,AY,1,100,-0.008
1899942.000,42721,3,AY,1,100,-0.009
1899982.000,42721,3,AY,1,100,-0.008
1900022.000,42737,2,AY,1,100,-0.005
1900062.000,42737,2,AY,1,100,-0.010
1900102.000,42752,3,AY,1,100,-0.005
1900142.000,42752,3,AY,1,100,-0.010
1900182.000,42752,3,AY,1,100,-0.004
1900222.000,42770,3,AY,1,100,-0.005
1900262.000,42770,3,AY,1,100,-0.010
1900302.000,42770,3,AY,1,100,-0.008
1900342.000,42786,2,AY,1,100,-0.010
1900382.000,42786,2,AY,1,100,-0.005
1900422.000,42803,3,AY,1,100,-0.013
1900462.000,42803,3,AY,1,100,-0.011
1900502.000,42803,3,AY,1,100,-0.002
1900542.000,42817,2,AY,1,100,-0.008
1900582.000,42817,2,AY,1,100,-0.010
1900622.000,42835,3,AY,1,100,-0.010
1900662.000,42835,3,AY,1,100,-0.006
1900702.000,42835,3,AY,1,100,-0.006
1900741.500,42851,2,AY,1,100,-0.010
1900781.000,42851,2,AY,1,100,-0.011
1900821.333,42868,3,AY,1,100,-0.004
1900861.667,42868,3,AY,1,100,-0.006
1900902.000,42868,3,AY,1,100,-0.010
1900942.000,42883,2,AY,1,100,-0.008
1900982.000,42883,2,AY,1,100,-0.007
1901022.000,42900,3,AY,1,100,-0.009
1901062.000,42900,3,AY,1,100,-0.009
1901102.000,42900,3,AY,1,100,-0.011
1901141.500,42916,2,AY,1,100,-0.007
1901181.000,42916,2,AY,1,100,-0.007
1901221.333,42934,3,AY,1,100,-0.010
1901261.667,42934,3,AY,1,100,-0.009
1901302.000,42934,3,AY,1,100,-0.007
1901342.000,42950,2,AY,1,100,-0.010
1901382.000,42950,2,AY,1,100,-0.008
1901422.000,42967,3,AY,1,100,-0.010
1901462.000,42967,3,AY,1,100,-0.007
1901502.000,42967,3,AY,1,100,-0.005
1901542.000,42983,3,AY,1,100,-0.010
1901582.000,42983,3,AY,1,100,-0.010
1901622.000,42983,3,AY,1,100,-0.008
1901662.000,43001,2,AY,1,100,-0.008
1901702.000,43001,2,AY,1,100,-0.008
1901741.667,43015,3,AY,1,100,-0.008
1901781.333,43015,3,AY,1,100,-0.008
1901821.000,43015,3,AY,1,100,-0.007
1901861.000,43032,2,AY,1,100,-0.007
1901901.000,43032,2,AY,1,100,-0.009
1901941.000,43049,3,AY,1,100,-0.008
1901981.000,43049,3,AY,1,100,-0.010
1902021.000,43049,3,AY,1,100,-0.008
1902061.500,43066,2,AY,1,100,-0.010
1902102.000,43066,2,AY,1,100,-0.010
1902141.800,43084,5,AY,1,100,-0.009
1902181.600,43084,5,AY,1,100,-0.008
1902221.400,43084,5,AY,1,100,-0.009
1902261.200,43084,5,AY,1,100,-0.007
1902301.000,43084,5,AY,1,100,-0.009
1902341.000,43100,2,AY,1,100,-0.008
1902381.000,43100,2,AY,1,100,-0.010
1902421.000,43117,3,AY,1,100,-0.010
1902461.000,43117,3,AY,1,100,-0.008
1902501.000,43117,3,AY,1,100,-0.007
1902541.000,43131,2,AY,1,100,-0.013
1902581.000,43131,2,AY,1,100,-0.006
1902621.000,43149,3,AY,1,100,-0.006
1902661.000,43149,3,AY,1,100,-0.010
1902701.000,43149,3,AY,1,100,-0.010
1902741.000,43165,3,AY,1,100,-0.009
1902781.000,43165,3,AY,1,100,-0.005
1902821.000,43165,3,AY,1,100,-0.005
1902861.000,43182,2,AY,1,100,-0.009
1902901.000,43182,2,AY,1,100,-0.008
1902941.000,43197,3,AY,1,100,-0.007
1902981.000,43197,3,AY,1,100,-0.008
1903021.000,43197,3,AY,1,100,-0.008
1903061.000,43219,4,AY,1,100,-0.008
1903101.000,43219,4,AY,1,100,-0.007
1903141.000,43219,4,AY,1,100,-0.007
1903181.000,43219,4,AY,1,100,-0.010
1903221.000,43233,2,AY,1,100,-0.011
1903261.000,43233,2,AY,1,100,-0.006
1903301.000,43251,3,AY,1,100,-0.009
1903341.000,43251,3,AY,1,100,-0.007
1903381.000,43251,3,AY,1,100,-0.008
1903421.000,43267,2,AY,1,100,-0.009
1903461.000,43267,2,AY,1,100,-0.006
1903501.000,43284,3,AY,1,100,-0.009
1903541.000,43284,3,AY,1,100,-0.010
1903581.000,43284,3,AY,1,100,-0.009
1903621.000,43299,2,AY,1,100,-0.010
1903661.000,43299,2,AY,1,100,-0.007
1903701.000,43316,3,AY,1,100,-0.008
1903741.000,43316,3,AY,1,100,-0.007
1903781.000,43316,3,AY,1,100,-0.008
1903821.000,43332,2,AY,1,100,-0.007
1903861.000,43332,2,AY,1,100,-0.009
1903901.000,43350,3,AY,1,100,-0.007
1903941.000,43350,3,AY,1,100,-0.009
1903981.000,43350,3,AY,1,100,-0.008
1904021.000,43365,2,AY,1,100,-0.008
1904061.000,43365,2,AY,1,100,-0.008
1904101.000,43381,3,AY,1,100,-0.006
1904141.000,43381,3,AY,1,100,-0.008
1904181.000,43381,3,AY,1,100,-0.010
1904221.000,43397,2,AY,1,100,-0.008
1904261.000,43397,2,AY,1,100,-0.007
1904301.000,43415,3,AY,1,100,-0.008
1904341.000,43415,3,AY,1,100,-0.009
1904381.000,43415,3,AY,1,100,-0.007
1904421.000,43431,3,AY,1,100,-0.005
1904461.000,43431,3,AY,1,100,-0.005
1904501.000,43431,3,AY,1,100,-0.013
1904541.000,43449,3,AY,1,100,-0.010
1904581.000,43449,3,AY,1,100,-0.003
1904621.000,43449,3,AY,1,100,-0.008
1904661.000,43463,2,AY,1,100,-0.011
1904701.000,43463,2,AY,1,100,-0.007
1904741.000,43480,3,AY,1,100,-0.006
1904781.000,43480,3,AY,1,100,-0.005
1904821.000,43480,3,AY,1,100,-0.011
1904861.000,43496,2,AY,1,100,-0.010
1904901.000,43496,2,AY,1,100,-0.004
1904941.000,43514,3,AY,1,100,-0.006
1904981.000,43514,3,AY,1,100,-0.007
1905021.000,43514,3,AY,1,100,-0.013
1905061.000,43528,3,AY,1,100,-0.006
1905101.000,43528,3,AY,1,100,-0.007
1905141.000,43528,3,AY,1,100,-0.009
1905181.000,43545,2,AY,1,100,-0.005
1905221.000,43545,2,AY,1,100,-0.014
1905261.000,43562,3,AY,1,100,-0.010
1905301.000,43562,3,AY,1,100,-0.004
1905341.000,43562,3,AY,1,100,-0.009
1905381.000,43579,2,AY,1,100,-0.007
1905421.000,43579,2,AY,1,100,-0.011
1905461.000,43593,3,AY,1,100,-0.009
1905501.000,43593,3,AY,1,100,-0.005
1905541.000,43593,3,AY,1,100,-0.009
1905581.000,43611,2,AY,1,100,-0.011
1905621.000,43611,2,AY,1,100,-0.007
1905661.000,43627,3,AY,1,100,-0.005
1905701.000,43627,3,AY,1,100,-0.012
1905741.000,43627,3,AY,1,100,-0.012
1905781.000,43644,2,AY,1,100,-0.005
1905821.000,43644,2,AY,1,100,-0.006
1905861.000,43658,3,AY,1,100,-0.009
1905901.000,43658,3,AY,1,100,-0.010
1905941.000,43658,3,AY,1,100,-0.008
1905981.000,43676,2,AY,1,100,-0.004
1906021.000,43676,2,AY,1,100,-0.010
1906061.000,43692,3,AY,1,100,-0.012
1906101.000,43692,3,AY,1,100,-0.004
1906141.000,43692,3,AY,1,100,-0.006
1906181.000,43709,2,AY,1,100,-0.008
1906221.000,43709,2,AY,1,100,-0.010
1906261.000,43724,3,AY,1,100,-0.007
1906301.000,43724,3,AY,1,100,-0.006
1906341.000,43724,3,AY,1,100,-0.009
1906381.000,43743,3,AY,1,100,-0.013
1906421.000,43743,3,AY,1,100,-0.007
1906461.000,43743,3,AY,1,100,-0.006
1906501.000,43759,2,AY,1,100,-0.008
1906541.000,43759,2,AY,1,100,-0.012
1906581.000,43777,3,AY,1,100,-0.010
1906621.000,43777,3,AY,1,100,-0.005
1906661.000,43777,3,AY,1,100,-0.009
1906701.000,43792,2,AY,1,100,-0.012
1906741.000,43792,2,AY,1,100,-0.011
1906781.000,43808,3,AY,1,100,-0.008
1906821.000,43808,3,AY,1,100,-0.006
1906861.000,43808,3,AY,1,100,-0.013
1906901.000,43825,3,AY,1,100,-0.010
1906941.000,43825,3,AY,1,100,-0.007
1906981.000,43825,3,AY,1,100,-0.007
1907021.000,43842,2,AY,1,100,-0.010
1907061.000,43842,2,AY,1,100,-0.010
1907101.000,43858,3,AY,1,100,-0.005
1907141.000,43858,3,AY,1,100,-0.004
1907181.000,43858,3,AY,1,100,-0.015
1907221.000,43874,2,AY,1,100,-0.008
1907261.000,43874,2,AY,1,100,-0.003
1907301.000,43890,3,AY,1,100,-0.011
1907341.000,43890,3,AY,1,100,-0.012
1907381.000,43890,3,AY,1,100,-0.006
1907421.000,43907,2,AY,1,100,-0.006
1907461.000,43907,2,AY,1,100,-0.007
1907501.000,43923,3,AY,1,100,-0.016
1907541.000,43923,3,AY,1,100,-0.009
1907581.000,43923,3,AY,1,100,-0.003
1907621.000,43940,2,AY,1,100,-0.011
1907661.000,43940,2,AY,1,100,-0.010
1907701.000,43955,3,AY,1,100,-0.007
1907741.000,43955,3,AY,1,100,-0.007
1907781.000,43955,3,AY,1,100,-0.004
1907821.000,43972,3,AY,1,100,-0.011
1907861.000,43972,3,AY,1,100,-0.014
1907901.000,43972,3,AY,1,100,-0.004
1907941.000,43989,2,AY,1,100,-0.008
1907981.000,43989,2,AY,1,100,-0.011
1908021.000,44006,3,AY,1,100,-0.005
1908061.000,44006,3,AY,1,100,-0.008
1908101.000,44006,3,AY,1,100,-0.013
1908141.000,44027,4,AY,1,100,-0.006
1908181.000,44027,4,AY,1,100,-0.010
1908221.000,44027,4,AY,1,100,-0.009
1908261.000,44027,4,AY,1,100,-0.005
1908301.000,44045,3,AY,1,100,-0.010
1908341.000,44045,3,AY,1,100,-0.007
1908381.000,44045,3,AY,1,100,-0.007
1908421.000,44059,2,AY,1,100,-0.011
1908461.000,44059,2,AY,1,100,-0.006
1908501.000,44076,3,AY,1,100,-0.008
1908541.000,44076,3,AY,1,100,-0.009
1908581.000,44076,3,AY,1,100,-0.006
1908621.000,44093,2,AY,1,100,-0.010
1908661.000,44093,2,AY,1,100,-0.008
1908701.000,44110,3,AY,1,100,-0.007
1908741.000,44110,3,AY,1,100,-0.011
1908781.000,44110,3,AY,1,100,-0.008
1908821.000,44125,2,AY,1,100,-0.009
1908861.000,44125,2,AY,1,100,-0.011
1908901.000,44142,3,AY,1,100,-0.007
1908941.000,44142,3,AY,1,100,-0.009
1908981.000,44142,3,AY,1,100,-0.008
1909021.000,44158,3,AY,1,100,-0.006
1909061.000,44158,3,AY,1,100,-0.009
1909101.000,44158,3,AY,1,100,-0.010
1909141.000,44175,2,AY,1,100,-0.010
1909181.000,44175,2,AY,1,100,-0.008
1909221.000,44192,3,AY,1,100,-0.007
1909261.000,44192,3,AY,1,100,-0.010
1909301.000,44192,3,AY,1,100,-0.010
1909341.000,44207,2,AY,1,100,-0.009
1909381.000,44207,2,AY,1,100,-0.007
1909421.000,44223,3,AY,1,100,-0.008
1909461.000,44223,3,AY,1,100,-0.007
1909501.000,44223,3,AY,1,100,-0.009
1909541.000,44240,3,AY,1,100,-0.007
1909581.000,44240,3,AY,1,100,-0.010
1909621.000,44240,3,AY,1,100,-0.010
1909661.000,44257,2,AY,1,100,-0.004
1909701.000,44257,2,AY,1,100,-0.009
1909741.000,44272,3,AY,1,100,-0.005
1909781.000,44272,3,AY,1,100,-0.008
1909821.000,44272,3,AY,1,100,-0.013
1909861.000,44288,2,AY,1,100,-0.000
1909901.000,44288,2,AY,1,100,-0.006
1909941.000,44306,3,AY,1,100,-0.016
1909981.000,44306,3,AY,1,100,-0.007
1910021.000,44306,3,AY,1,100,-0.005
1910061.000,44322,2,AY,1,100,-0.009
1910101.000,44322,2,AY,1,100,-0.008
1910140.667,44338,3,AY,1,100,-0.012
1910180.333,44338,3,AY,1,100,-0.004
1910220.000,44338,3,AY,1,100,-0.007
1910260.500,44354,2,AY,1,100,-0.010
1910301.000,44354,2,AY,1,100,-0.009
1910340.667,44371,3,AY,1,100,-0.009
1910380.333,44371,3,AY,1,100,-0.006
1910420.000,44371,3,AY,1,100,-0.009
1910460.500,44387,2,AY,1,100,-0.011
1910501.000,44387,2,AY,1,100,-0.006
1910541.000,44403,3,AY,1,100,-0.008
1910581.000,44403,3,AY,1,100,-0.009
1910621.000,44403,3,AY,1,100,-0.006
1910661.000,44419,2,AY,1,100,-0.010
1910701.000,44419,2,AY,1,100,-0.006
1910741.000,44436,3,AY,1,100,-0.007
1910781.000,44436,3,AY,1,100,-0.011
1910821.000,44436,3,AY,1,100,-0.006
1910860.500,44452,2,AY,1,100,-0.009
1910900.000,44452,2,AY,1,100,-0.008
1910940.000,44470,3,AY,1,100,-0.009
1910980.000,44470,3,AY,1,100,-0.007
1911020.000,44470,3,AY,1,100,-0.006
1911060.500,44484,2,AY,1,100,-0.006
1911101.000,44484,2,AY,1,100,-0.010
1911141.000,44501,3,AY,1,100,-0.008
1911181.000,44501,3,AY,1,100,-0.007
1911221.000,44501,3,AY,1,100,-0.005
1911260.667,44519,3,AY,1,100,-0.008
1911300.333,44519,3,AY,1,100,-0.008
1911340.000,44519,3,AY,1,100,-0.005
1911380.333,44537,3,AY,1,100,-0.009
1911420.667,44537,3,AY,1,100,-0.010
1911461.000,44537,3,AY,1,100,-0.006
1911500.500,44554,2,AY,1,100,-0.009
1911540.000,44554,2,AY,1,100,-0.008
1911580.000,44569,3,AY,1,100,-0.006
1911620.000,44569,3,AY,1,100,-0.007
1911660.000,44569,3,AY,1,100,-0.007
1911700.000,44586,3,AY,1,100,-0.010
1911740.000,44586,3,AY,1,100,-0.009
1911780.000,44586,3,AY,1,100,-0.005
1911820.000,44602,2,AY,1,100,-0.008
1911860.000,44602,2,AY,1,100,-0.009
1911900.000,44620,3,AY,1,100,-0.010
1911940.000,44620,3,AY,1,100,-0.009
1911980.000,44620,3,AY,1,100,-0.007
1912020.500,44634,2,AY,1,100,-0.008
1912061.000,44634,2,AY,1,100,-0.009
1912100.667,44651,3,AY,1,100,-0.008
1912140.333,44651,3,AY,1,100,-0.006
1912180.000,44651,3,AY,1,100,-0.009
1912220.000,44667,2,AY,1,100,-0.009
1912260.000,44667,2,AY,1,100,-0.009
1912300.000,44685,3,AY,1,100,-0.009
1912340.000,44685,3,AY,1,100,-0.006
1912380.000,44685,3,AY,1,100,-0.008
1912420.000,44699,2,AY,1,100,-0.009
1912460.000,44699,2,AY,1,100,-0.010
