EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
1889743.000,41074,2,GY,1,100,1.007
1889783.000,41091,3,GY,1,100,1.007
1889823.000,41091,3,GY,1,100,1.038
1889863.000,41091,3,GY,1,100,1.038
1889903.000,41108,2,GY,1,100,1.068
1889943.000,41108,2,GY,1,100,1.007
1889983.000,41123,3,GY,1,100,1.038
1890023.000,41123,3,GY,1,100,1.099
1890063.000,41123,3,GY,1,100,1.038
1890103.000,41139,2,GY,1,100,1.038
1890143.000,41139,2,GY,1,100,1.068
1890183.000,41156,3,GY,1,100,0.977
1890223.000,41156,3,GY,1,100,1.038
1890263.000,41156,3,GY,1,100,1.038
1890302.500,41173,2,GY,1,100,0.977
1890342.000,41173,2,GY,1,100,1.068
1890382.333,41188,3,GY,1,100,1.068
1890422.667,41188,3,GY,1,100,1.068
1890463.000,41188,3,GY,1,100,1.068
1890503.000,41204,3,GY,1,100,1.038
1890543.000,41204,3,GY,1,100,1.038
1890583.000,41204,3,GY,1,100,1.068
1890623.000,41222,2,GY,1,100,1.038
1890663.000,41222,2,GY,1,100,1.007
1890703.000,41238,3,GY,1,100,1.068
1890743.000,41238,3,GY,1,100,1.038
1890783.000,41238,3,GY,1,100,1.007
1890823.000,41253,2,GY,1,100,1.007
1890863.000,41253,2,GY,1,100,1.038
1890902.667,41270,3,GY,1,100,1.068
1890942.333,41270,3,GY,1,100,1.038
1890982.000,41270,3,GY,1,100,1.007
1891022.000,41287,2,GY,1,100,1.038
1891062.000,41287,2,GY,1,100,1.038
1891102.000,41303,3,GY,1,100,1.007
1891142.000,41303,3,GY,1,100,1.038
1891182.000,41303,3,GY,1,100,1.068
1891222.500,41318,2,GY,1,100,1.038
1891263.000,41318,2,GY,1,100,1.038
1891303.000,41337,3,GY,1,100,1.007
1891343.000,41337,3,GY,1,100,1.038
1891383.000,41337,3,GY,1,100,1.038
1891423.000,41354,2,GY,1,100,1.007
1891463.000,41354,2,GY,1,100,1.038
1891502.667,41370,3,GY,1,100,1.068
1891542.333,41370,3,GY,1,100,1.007
1891582.000,41370,3,GY,1,100,1.038
1891622.000,41387,2,GY,1,100,1.068
1891662.000,41387,2,GY,1,100,1.038
1891702.000,41402,3,GY,1,100,1.068
1891742.000,41402,3,GY,1,100,1.068
1891782.000,41402,3,GY,1,100,1.038
1891822.000,41419,3,GY,1,100,1.038
1891862.000,41419,3,GY,1,100,1.007
1891902.000,41419,3,GY,1,100,1.038
1891942.500,41436,2,GY,1,100,1.068
1891983.000,41436,2,GY,1,100,1.038
1892022.667,41453,3,GY,1,100,1.068
1892062.333,41453,3,GY,1,100,1.038
1892102.000,41453,3,GY,1,100,1.038
1892142.000,41467,2,GY,1,100,1.038
1892182.000,41467,2,GY,1,100,1.038
1892222.000,41485,3,GY,1,100,1.038
1892262.000,41485,3,GY,1,100,1.038
1892302.000,41485,3,GY,1,100,1.007
1892342.000,41501,2,GY,1,100,1.038
1892382.000,41501,2,GY,1,100,1.038
1892422.000,41518,3,GY,1,100,1.038
1892462.000,41518,3,GY,1,100,1.099
1892502.000,41518,3,GY,1,100,1.068
1892542.000,41532,2,GY,1,100,1.038
1892582.000,41532,2,GY,1,100,1.068
1892622.000,41550,3,GY,1,100,1.068
1892662.000,41550,3,GY,1,100,1.068
1892702.000,41550,3,GY,1,100,1.007
1892742.000,41566,2,GY,1,100,0.977
1892782.000,41566,2,GY,1,100,1.129
1892822.000,41589,4,GY,1,100,1.099
1892862.000,41589,4,GY,1,100,0.977
1892902.000,41589,4,GY,1,100,1.038
1892942.000,41589,4,GY,1,100,1.099
1892982.000,41606,3,GY,1,100,1.068
1893022.000,41606,3,GY,1,100,1.068
1893062.000,41606,3,GY,1,100,1.007
1893102.000,41622,2,GY,1,100,1.068
1893142.000,41622,2,GY,1,100,1.068
1893182.000,41637,3,GY,1,100,0.977
1893222.000,41637,3,GY,1,100,1.007
1893262.000,41637,3,GY,1,100,1.099
1893302.000,41655,2,GY,1,100,1.038
1893342.000,41655,2,GY,1,100,1.007
1893382.000,41671,3,GY,1,100,1.007
1893422.000,41671,3,GY,1,100,1.007
1893462.000,41671,3,GY,1,100,1.038
1893502.000,41687,2,GY,1,100,1.007
1893542.000,41687,2,GY,1,100,1.038
1893582.000,41703,3,GY,1,100,1.068
1893622.000,41703,3,GY,1,100,1.007
1893662.000,41703,3,GY,1,100,1.068
1893702.000,41720,2,GY,1,100,1.038
1893742.000,41720,2,GY,1,100,1.038
1893782.000,41736,3,GY,1,100,1.099
1893822.000,41736,3,GY,1,100,1.068
1893862.000,41736,3,GY,1,100,1.038
1893902.000,41754,2,GY,1,100,1.068
1893942.000,41754,2,GY,1,100,1.038
1893982.000,41768,3,GY,1,100,0.977
1894022.000,41768,3,GY,1,100,1.038
1894062.000,41768,3,GY,1,100,1.038
1894102.000,41785,2,GY,1,100,1.038
1894142.000,41785,2,GY,1,100,1.038
1894182.000,41801,3,GY,1,100,1.007
1894222.000,41801,3,GY,1,100,1.068
1894262.000,41801,3,GY,1,100,1.038
1894302.000,41819,2,GY,1,100,1.007
1894342.000,41819,2,GY,1,100,1.038
1894382.000,41833,3,GY,1,100,1.068
1894422.000,41833,3,GY,1,100,1.099
1894462.000,41833,3,GY,1,100,1.038
1894502.000,41850,3,GY,1,100,0.977
1894542.000,41850,3,GY,1,100,1.099
1894582.000,41850,3,GY,1,100,1.068
1894622.000,41867,2,GY,1,100,1.038
1894662.000,41867,2,GY,1,100,1.068
1894702.000,41884,3,GY,1,100,1.038
1894742.000,41884,3,GY,1,100,1.129
1894782.000,41884,3,GY,1,100,1.007
1894822.000,41898,2,GY,1,100,0.916
1894862.000,41898,2,GY,1,100,1.099
1894902.000,41916,3,GY,1,100,1.068
1894942.000,41916,3,GY,1,100,0.977
1894982.000,41916,3,GY,1,100,1.007
1895022.000,41932,2,GY,1,100,1.007
1895062.000,41932,2,GY,1,100,1.038
1895102.000,41949,3,GY,1,100,1.038
1895142.000,41949,3,GY,1,100,0.977
1895182.000,41949,3,GY,1,100,1.038
1895222.000,41963,2,GY,1,100,1.129
1895262.000,41963,2,GY,1,100,1.038
1895302.000,41981,3,GY,1,100,1.007
1895342.000,41981,3,GY,1,100,1.038
1895382.000,41981,3,GY,1,100,1.068
1895422.000,41997,2,GY,1,100,1.099
1895462.000,41997,2,GY,1,100,1.007
1895502.000,42014,3,GY,1,100,1.007
1895542.000,42014,3,GY,1,100,1.068
1895582.000,42014,3,GY,1,100,1.038
1895622.000,42030,2,GY,1,100,1.038
1895662.000,42030,2,GY,1,100,1.038
1895702.000,42046,3,GY,1,100,1.038
1895742.000,42046,3,GY,1,100,1.068
1895782.000,42046,3,GY,1,100,0.977
1895822.000,42062,2,GY,1,100,1.007
1895862.000,42062,2,GY,1,100,1.099
1895902.000,42080,3,GY,1,100,1.068
1895942.000,42080,3,GY,1,100,1.038
1895982.000,42080,3,GY,1,100,1.038
1896022.000,42096,3,GY,1,100,1.038
1896062.000,42096,3,GY,1,100,1.038
1896102.000,42096,3,GY,1,100,1.038
1896142.000,42111,2,GY,1,100,1.007
1896182.000,42111,2,GY,1,100,1.007
1896222.000,42128,3,GY,1,100,1.038
1896262.000,42128,3,GY,1,100,1.038
1896302.000,42128,3,GY,1,100,1.038
1896342.000,42147,2,GY,1,100,1.038
1896382.000,42147,2,GY,1,100,1.038
1896422.000,42163,3,GY,1,100,1.068
1896462.000,42163,3,GY,1,100,1.007
1896502.000,42163,3,GY,1,100,1.068
1896542.000,42178,2,GY,1,100,1.099
1896582.000,42178,2,GY,1,100,1.038
1896622.000,42195,3,GY,1,100,1.038
1896662.000,42195,3,GY,1,100,1.038
1896702.000,42195,3,GY,1,100,1.038
1896742.000,42212,2,GY,1,100,1.038
1896782.000,42212,2,GY,1,100,1.038
1896822.000,42228,3,GY,1,100,1.038
1896862.000,42228,3,GY,1,100,1.129
1896902.000,42228,3,GY,1,100,1.038
1896942.000,42244,2,GY,1,100,1.007
1896982.000,42244,2,GY,1,100,1.068
1897022.000,42260,3,GY,1,100,1.038
1897062.000,42260,3,GY,1,100,1.068
1897102.000,42260,3,GY,1,100,1.068
1897142.000,42277,2,GY,1,100,1.007
1897182.000,42277,2,GY,1,100,1.007
1897222.000,42294,3,GY,1,100,1.038
1897262.000,42294,3,GY,1,100,1.068
1897302.000,42294,3,GY,1,100,1.068
1897342.000,42309,2,GY,1,100,1.038
1897382.000,42309,2,GY,1,100,1.038
1897422.000,42325,3,GY,1,100,1.007
1897462.000,42325,3,GY,1,100,1.068
1897502.000,42325,3,GY,1,100,1.038
1897542.000,42342,3,GY,1,100,1.038
1897582.000,42342,3,GY,1,100,1.007
1897622.000,42342,3,GY,1,100,1.038
1897662.000,42359,2,GY,1,100,1.007
1897702.000,42359,2,GY,1,100,0.977
1897742.000,42375,3,GY,1,100,1.007
1897782.000,42375,3,GY,1,100,1.007
1897822.000,42375,3,GY,1,100,1.007
1897862.000,42390,2,GY,1,100,1.007
1897902.000,42390,2,GY,1,100,1.068
1897942.000,42413,4,GY,1,100,1.068
1897982.000,42413,4,GY,1,100,1.007
1898022.000,42413,4,GY,1,100,1.007
1898062.000,42413,4,GY,1,100,1.007
1898102.000,42429,2,GY,1,100,1.068
1898142.000,42429,2,GY,1,100,1.068
1898182.000,42446,3,GY,1,100,1.038
1898222.000,42446,3,GY,1,100,1.038
1898262.000,42446,3,GY,1,100,1.038
1898302.000,42463,2,GY,1,100,1.007
1898342.000,42463,2,GY,1,100,1.007
1898382.000,42478,3,GY,1,100,1.007
1898422.000,42478,3,GY,1,100,1.068
1898462.000,42478,3,GY,1,100,1.038
1898502.000,42494,3,GY,1,100,1.038
1898542.000,42494,3,GY,1,100,1.038
1898582.000,42494,3,GY,1,100,1.038
1898622.000,42512,2,GY,1,100,1.068
1898662.000,42512,2,GY,1,100,1.068
1898702.000,42528,3,GY,1,100,0.977
1898742.000,42528,3,GY,1,100,1.038
1898782.000,42528,3,GY,1,100,1.068
1898822.000,42543,2,GY,1,100,1.038
1898862.000,42543,2,GY,1,100,1.068
1898902.000,42560,3,GY,1,100,1.038
1898942.000,42560,3,GY,1,100,1.038
1898982.000,42560,3,GY,1,100,1.038
1899022.000,42577,2,GY,1,100,1.038
1899062.000,42577,2,GY,1,100,1.038
1899102.000,42593,3,GY,1,100,1.068
1899142.000,42593,3,GY,1,100,1.038
1899182.000,42593,3,GY,1,100,1.038
1899222.000,42608,2,GY,1,100,1.068
1899262.000,42608,2,GY,1,100,1.038
1899302.000,42625,3,GY,1,100,1.038
1899342.000,42625,3,GY,1,100,0.977
1899382.000,42625,3,GY,1,100,1.007
1899422.000,42642,2,GY,1,100,1.099
1899462.000,42642,2,GY,1,100,1.068
1899502.000,42658,3,GY,1,100,1.007
1899542.000,42658,3,GY,1,100,1.038
1899582.000,42658,3,GY,1,100,1.068
1899622.000,42675,2,GY,1,100,1.068
1899662.000,42675,2,GY,1,100,1.038
1899702.000,42690,3,GY,1,100,1.038
1899742.000,42690,3,GY,1,100,1.038
1899782.000,42690,3,GY,1,100,1.068
1899822.000,42707,2,GY,1,100,1.068
1899862.000,42707,2,GY,1,100,1.007
1899902.000,42724,3,GY,1,100,1.038
1899942.000,42724,3,GY,1,100,1.038
1899982.000,42724,3,GY,1,100,1.007
1900022.000,42740,2,GY,1,100,1.068
1900062.000,42740,2,GY,1,100,1.038
1900102.000,42755,3,GY,1,100,1.038
1900142.000,42755,3,GY,1,100,1.007
1900182.000,42755,3,GY,1,100,0.946
1900222.000,42773,3,GY,1,100,1.099
1900262.000,42773,3,GY,1,100,1.099
1900302.000,42773,3,GY,1,100,0.977
1900342.000,42789,2,GY,1,100,0.977
1900382.000,42789,2,GY,1,100,1.129
1900422.000,42806,3,GY,1,100,1.099
1900462.000,42806,3,GY,1,100,0.977
1900502.000,42806,3,GY,1,100,1.038
1900542.000,42820,2,GY,1,100,1.038
1900582.000,42820,2,GY,1,100,1.038
1900622.000,42838,3,GY,1,100,1.038
1900662.000,42838,3,GY,1,100,0.977
1900702.000,42838,3,GY,1,100,1.038
1900741.500,42854,2,GY,1,100,1.099
1900781.000,42854,2,GY,1,100,1.038
1900821.333,42871,3,GY,1,100,1.007
1900861.667,42871,3,GY,1,100,1.038
1900902.000,42871,3,GY,1,100,1.007
1900942.000,42886,2,GY,1,100,1.038
1900982.000,42886,2,GY,1,100,1.007
1901022.000,42903,3,GY,1,100,0.977
1901062.000,42903,3,GY,1,100,1.038
1901102.000,42903,3,GY,1,100,1.038
1901141.500,42919,2,GY,1,100,1.038
1901181.000,42919,2,GY,1,100,1.068
1901221.333,42937,3,GY,1,100,1.038
1901261.667,42937,3,GY,1,100,1.068
1901302.000,42937,3,GY,1,100,1.038
1901342.000,42953,2,GY,1,100,1.007
1901382.000,42953,2,GY,1,100,1.068
1901422.000,42970,3,GY,1,100,1.068
1901462.000,42970,3,GY,1,100,1.007
1901502.000,42970,3,GY,1,100,1.038
1901542.000,42986,3,GY,1,100,1.038
1901582.000,42986,3,GY,1,100,1.068
1901622.000,42986,3,GY,1,100,1.068
1901662.000,43004,2,GY,1,100,0.977
1901702.000,43004,2,GY,1,100,1.038
1901741.667,43018,3,GY,1,100,1.068
1901781.333,43018,3,GY,1,100,1.068
1901821.000,43018,3,GY,1,100,1.068
1901861.000,43035,2,GY,1,100,1.068
1901901.000,43035,2,GY,1,100,1.038
1901941.000,43052,3,GY,1,100,1.038
1901981.000,43052,3,GY,1,100,1.068
1902021.000,43052,3,GY,1,100,1.068
1902061.500,43069,2,GY,1,100,1.007
1902102.000,43069,2,GY,1,100,1.038
1902141.800,43087,5,GY,1,100,1.038
1902181.600,43087,5,GY,1,100,1.007
1902221.400,43087,5,GY,1,100,1.038
1902261.200,43087,5,GY,1,100,1.068
1902301.000,43087,5,GY,1,100,1.038
1902341.000,43103,2,GY,1,100,1.038
1902381.000,43103,2,GY,1,100,1.038
1902421.000,43120,3,GY,1,100,1.038
1902461.000,43120,3,GY,1,100,1.007
1902501.000,43120,3,GY,1,100,1.038
1902541.000,43134,2,GY,1,100,1.007
1902581.000,43134,2,GY,1,100,1.007
1902621.000,43152,3,GY,1,100,1.007
1902661.000,43152,3,GY,1,100,0.946
1902701.000,43152,3,GY,1,100,1.068
1902741.000,43168,3,GY,1,100,1.099
1902781.000,43168,3,GY,1,100,1.007
1902821.000,43168,3,GY,1,100,1.038
1902861.000,43185,2,GY,1,100,1.038
1902901.000,43185,2,GY,1,100,1.038
1902941.000,43200,3,GY,1,100,1.038
1902981.000,43200,3,GY,1,100,1.007
1903021.000,43200,3,GY,1,100,1.038
1903061.000,43222,4,GY,1,100,1.068
1903101.000,43222,4,GY,1,100,1.007
1903141.000,43222,4,GY,1,100,1.038
1903181.000,43222,4,GY,1,100,1.038
1903221.000,43236,2,GY,1,100,1.038
1903261.000,43236,2,GY,1,100,1.068
1903301.000,43254,3,GY,1,100,1.068
1903341.000,43254,3,GY,1,100,1.038
1903381.000,43254,3,GY,1,100,1.068
1903421.000,43270,2,GY,1,100,1.068
1903461.000,43270,2,GY,1,100,1.038
1903501.000,43287,3,GY,1,100,1.038
1903541.000,43287,3,GY,1,100,1.068
1903581.000,43287,3,GY,1,100,1.068
1903621.000,43302,2,GY,1,100,1.007
1903661.000,43302,2,GY,1,100,1.038
1903701.000,43319,3,GY,1,100,1.068
1903741.000,43319,3,GY,1,100,1.038
1903781.000,43319,3,GY,1,100,1.007
1903821.000,43335,2,GY,1,100,1.038
1903861.000,43335,2,GY,1,100,1.038
1903901.000,43353,3,GY,1,100,1.099
1903941.000,43353,3,GY,1,100,1.038
1903981.000,43353,3,GY,1,100,1.007
1904021.000,43368,2,GY,1,100,1.099
1904061.000,43368,2,GY,1,100,1.068
1904101.000,43384,3,GY,1,100,1.007
1904141.000,43384,3,GY,1,100,1.038
1904181.000,43384,3,GY,1,100,1.068
1904221.000,43400,2,GY,1,100,1.038
1904261.000,43400,2,GY,1,100,1.038
1904301.000,43418,3,GY,1,100,1.007
1904341.000,43418,3,GY,1,100,1.038
1904381.000,43418,3,GY,1,100,1.038
1904421.000,43434,3,GY,1,100,1.007
1904461.000,43434,3,GY,1,100,1.007
1904501.000,43434,3,GY,1,100,1.068
1904541.000,43452,3,GY,1,100,1.038
1904581.000,43452,3,GY,1,100,1.038
1904621.000,43452,3,GY,1,100,1.038
1904661.000,43466,2,GY,1,100,1.068
1904701.000,43466,2,GY,1,100,1.129
1904741.000,43483,3,GY,1,100,0.977
1904781.000,43483,3,GY,1,100,1.007
1904821.000,43483,3,GY,1,100,1.129
1904861.000,43499,2,GY,1,100,1.068
1904901.000,43499,2,GY,1,100,1.007
1904941.000,43517,3,GY,1,100,1.038
1904981.000,43517,3,GY,1,100,1.099
1905021.000,43517,3,GY,1,100,1.068
1905061.000,43531,3,GY,1,100,1.038
1905101.000,43531,3,GY,1,100,1.007
1905141.000,43531,3,GY,1,100,1.007
1905181.000,43548,2,GY,1,100,1.068
1905221.000,43548,2,GY,1,100,1.068
1905261.000,43565,3,GY,1,100,1.038
1905301.000,43565,3,GY,1,100,1.038
1905341.000,43565,3,GY,1,100,1.007
1905381.000,43582,2,GY,1,100,1.068
1905421.000,43582,2,GY,1,100,1.038
1905461.000,43596,3,GY,1,100,1.007
1905501.000,43596,3,GY,1,100,1.068
1905541.000,43596,3,GY,1,100,1.068
1905581.000,43614,2,GY,1,100,1.068
1905621.000,43614,2,GY,1,100,1.007
1905661.000,43630,3,GY,1,100,1.038
1905701.000,43630,3,GY,1,100,1.099
1905741.000,43630,3,GY,1,100,1.068
1905781.000,43647,2,GY,1,100,1.038
1905821.000,43647,2,GY,1,100,1.068
1905861.000,43661,3,GY,1,100,1.068
1905901.000,43661,3,GY,1,100,1.038
1905941.000,43661,3,GY,1,100,1.007
1905981.000,43679,2,GY,1,100,1.038
1906021.000,43679,2,GY,1,100,1.099
1906061.000,43695,3,GY,1,100,1.068
1906101.000,43695,3,GY,1,100,1.038
1906141.000,43695,3,GY,1,100,1.007
1906181.000,43712,2,GY,1,100,1.038
1906221.000,43712,2,GY,1,100,1.099
1906261.000,43727,3,GY,1,100,1.038
1906301.000,43727,3,GY,1,100,1.007
1906341.000,43727,3,GY,1,100,1.068
1906381.000,43746,3,GY,1,100,1.068
1906421.000,43746,3,GY,1,100,1.038
1906461.000,43746,3,GY,1,100,1.007
1906501.000,43762,2,GY,1,100,1.038
1906541.000,43762,2,GY,1,100,1.068
1906581.000,43780,3,GY,1,100,1.038
1906621.000,43780,3,GY,1,100,0.977
1906661.000,43780,3,GY,1,100,1.068
1906701.000,43795,2,GY,1,100,1.068
1906741.000,43795,2,GY,1,100,1.038
1906781.000,43811,3,GY,1,100,0.977
1906821.000,43811,3,GY,1,100,1.038
1906861.000,43811,3,GY,1,100,1.068
1906901.000,43828,3,GY,1,100,1.038
1906941.000,43828,3,GY,1,100,1.007
1906981.000,43828,3,GY,1,100,1.007
1907021.000,43845,2,GY,1,100,1.038
1907061.000,43845,2,GY,1,100,1.007
1907101.000,43861,3,GY,1,100,0.977
1907141.000,43861,3,GY,1,100,1.038
1907181.000,43861,3,GY,1,100,1.068
1907221.000,43877,2,GY,1,100,1.038
1907261.000,43877,2,GY,1,100,1.068
1907301.000,43893,3,GY,1,100,1.007
1907341.000,43893,3,GY,1,100,1.099
1907381.000,43893,3,GY,1,100,1.068
1907421.000,43910,2,GY,1,100,0.977
1907461.000,43910,2,GY,1,100,1.099
1907501.000,43926,3,GY,1,100,1.068
1907541.000,43926,3,GY,1,100,1.038
1907581.000,43926,3,GY,1,100,1.038
1907621.000,43943,2,GY,1,100,0.977
1907661.000,43943,2,GY,1,100,1.068
1907701.000,43958,3,GY,1,100,1.099
1907741.000,43958,3,GY,1,100,0.977
1907781.000,43958,3,GY,1,100,1.038
1907821.000,43975,3,GY,1,100,1.129
1907861.000,43975,3,GY,1,100,1.038
1907901.000,43975,3,GY,1,100,1.007
1907941.000,43992,2,GY,1,100,1.068
1907981.000,43992,2,GY,1,100,1.007
1908021.000,44009,3,GY,1,100,1.099
1908061.000,44009,3,GY,1,100,1.038
1908101.000,44009,3,GY,1,100,0.977
1908141.000,44030,4,GY,1,100,1.099
1908181.000,44030,4,GY,1,100,1.038
1908221.000,44030,4,GY,1,100,1.007
1908261.000,44030,4,GY,1,100,1.068
1908301.000,44048,3,GY,1,100,1.007
1908341.000,44048,3,GY,1,100,1.038
1908381.000,44048,3,GY,1,100,1.038
1908421.000,44062,2,GY,1,100,1.007
1908461.000,44062,2,GY,1,100,1.038
1908501.000,44079,3,GY,1,100,1.038
1908541.000,44079,3,GY,1,100,1.038
1908581.000,44079,3,GY,1,100,1.068
1908621.000,44096,2,GY,1,100,1.038
1908661.000,44096,2,GY,1,100,1.038
1908701.000,44113,3,GY,1,100,1.068
1908741.000,44113,3,GY,1,100,1.068
1908781.000,44113,3,GY,1,100,1.038
1908821.000,44128,2,GY,1,100,1.007
1908861.000,44128,2,GY,1,100,1.007
1908901.000,44145,3,GY,1,100,1.068
1908941.000,44145,3,GY,1,100,1.068
1908981.000,44145,3,GY,1,100,1.007
1909021.000,44161,3,GY,1,100,1.038
1909061.000,44161,3,GY,1,100,1.007
1909101.000,44161,3,GY,1,100,1.038
1909141.000,44178,2,GY,1,100,1.068
1909181.000,44178,2,GY,1,100,1.007
1909221.000,44195,3,GY,1,100,1.038
1909261.000,44195,3,GY,1,100,1.099
1909301.000,44195,3,GY,1,100,1.038
1909341.000,44210,2,GY,1,100,1.068
1909381.000,44210,2,GY,1,100,1.007
1909421.000,44226,3,GY,1,100,1.007
1909461.000,44226,3,GY,1,100,1.068
1909501.000,44226,3,GY,1,100,1.068
1909541.000,44243,3,GY,1,100,1.038
1909581.000,44243,3,GY,1,100,1.007
1909621.000,44243,3,GY,1,100,1.038
1909661.000,44260,2,GY,1,100,1.038
1909701.000,44260,2,GY,1,100,1.007
1909741.000,44275,3,GY,1,100,1.068
1909781.000,44275,3,GY,1,100,1.068
1909821.000,44275,3,GY,1,100,0.977
1909861.000,44291,2,GY,1,100,1.038
1909901.000,44291,2,GY,1,100,1.038
1909941.000,44309,3,GY,1,100,1.007
1909981.000,44309,3,GY,1,100,1.099
1910021.000,44309,3,GY,1,100,1.007
1910061.000,44325,2,GY,1,100,0.946
1910101.000,44325,2,GY,1,100,1.129
1910140.667,44341,3,GY,1,100,1.038
1910180.333,44341,3,GY,1,100,1.007
1910220.000,44341,3,GY,1,100,1.038
1910260.500,44357,2,GY,1,100,1.007
1910301.000,44357,2,GY,1,100,1.038
1910340.667,44374,3,GY,1,100,0.946
1910380.333,44374,3,GY,1,100,1.007
1910420.000,44374,3,GY,1,100,1.099
1910460.500,44390,2,GY,1,100,1.007
1910501.000,44390,2,GY,1,100,1.068
1910541.000,44406,3,GY,1,100,1.038
1910581.000,44406,3,GY,1,100,1.038
1910621.000,44406,3,GY,1,100,1.099
1910661.000,44422,2,GY,1,100,1.007
1910701.000,44422,2,GY,1,100,0.977
1910741.000,44439,3,GY,1,100,1.068
1910781.000,44439,3,GY,1,100,1.038
1910821.000,44439,3,GY,1,100,1.038
1910860.500,44455,2,GY,1,100,1.038
1910900.000,44455,2,GY,1,100,0.977
1910940.000,44473,3,GY,1,100,1.038
1910980.000,44473,3,GY,1,100,1.007
1911020.000,44473,3,GY,1,100,1.007
1911060.500,44487,2,GY,1,100,1.007
1911101.000,44487,2,GY,1,100,1.038
1911141.000,44504,3,GY,1,100,1.099
1911181.000,44504,3,GY,1,100,1.007
1911221.000,44504,3,GY,1,100,1.007
1911260.667,44522,3,GY,1,100,1.007
1911300.333,44522,3,GY,1,100,1.007
1911340.000,44522,3,GY,1,100,1.099
1911380.333,44540,3,GY,1,100,1.099
1911420.667,44540,3,GY,1,100,1.038
1911461.000,44540,3,GY,1,100,1.038
1911500.500,44557,2,GY,1,100,1.007
1911540.000,44557,2,GY,1,100,1.068
1911580.000,44572,3,GY,1,100,1.068
1911620.000,44572,3,GY,1,100,0.977
1911660.000,44572,3,GY,1,100,1.007
1911700.000,44589,3,GY,1,100,1.068
1911740.000,44589,3,GY,1,100,1.038
1911780.000,44589,3,GY,1,100,1.038
1911820.000,44605,2,GY,1,100,1.007
1911860.000,44605,2,GY,1,100,1.038
1911900.000,44623,3,GY,1,100,1.099
1911940.000,44623,3,GY,1,100,1.099
1911980.000,44623,3,GY,1,100,1.007
1912020.500,44637,2,GY,1,100,1.068
1912061.000,44637,2,GY,1,100,1.068
1912100.667,44654,3,GY,1,100,1.068
1912140.333,44654,3,GY,1,100,1.038
1912180.000,44654,3,GY,1,100,1.038
1912220.000,44670,2,GY,1,100,1.038
1912260.000,44670,2,GY,1,100,1.007
1912300.000,44688,3,GY,1,100,1.007
1912340.000,44688,3,GY,1,100,1.038
1912380.000,44688,3,GY,1,100,1.007
1912420.000,44702,2,GY,1,100,1.038
1912460.000,44702,2,GY,1,100,1.007
1912500.000,44719,3,GY,1,100,1.038
1912540.000,44719,3,GY,1,100,1.038
1912580.000,44719,3,GY,1,100,1.038
1912620.500,44736,2,GY,1,100,1.038
1912661.000,44736,2,GY,1,100,1.068
1912701.000,44753,3,GY,1,100,1.038
1912741.000,44753,3,GY,1,100,1.038
1912781.000,44753,3,GY,1,100,1.038
1912821.000,44768,2,GY,1,100,1.038
1912861.000,44768,2,GY,1,100,1.007
1912901.000,44785,3,GY,1,100,1.038
1912941.000,44785,3,GY,1,100,1.038
1912981.000,44785,3,GY,1,100,1.099
1913021.000,44801,3,GY,1,100,1.007
1913061.000,44801,3,GY,1,100,1.007
1913101.000,44801,3,GY,1,100,1.068
1913141.000,44818,2,GY,1,100,1.007
1913181.000,44818,2,GY,1,100,1.038
1913221.000,44839,5,GY,1,100,1.007
1913261.000,44839,5,GY,1,100,1.038
1913301.000,44839,5,GY,1,100,1.038
1913341.000,44839,5,GY,1,100,1.038
1913381.000,44839,5,GY,1,100,1.007
1913421.000,44855,3,GY,1,100,1.038
1913461.000,44855,3,GY,1,100,1.038
1913501.000,44855,3,GY,1,100,1.068
