EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1896584.000,42168,4,EM,1,100,PS
1896634.000,42200,4,EM,1,100,RS
1896684.000,42200,4,EM,1,100,RB
1896734.000,42200,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1896784.000,42200,4,EM,1,100,PS
1896834.250,42233,4,EM,1,100,RS
1896884.500,42233,4,EM,1,100,RB
1896934.750,42233,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1896985.000,42233,4,EM,1,100,PS
1897035.250,42265,4,EM,1,100,RS
1897085.500,42265,4,EM,1,100,RB
1897135.750,42265,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1897186.000,42265,4,EM,1,100,PS
1897236.250,42299,4,EM,1,100,RS
1897286.500,42299,4,EM,1,100,RB
1897336.750,42299,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1897387.000,42299,4,EM,1,100,PS
1897437.250,42330,4,EM,1,100,RS
1897487.500,42330,4,EM,1,100,RB
1897537.750,42330,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1897588.000,42330,4,EM,1,100,PS
1897638.250,42364,4,EM,1,100,RS
1897688.500,42364,4,EM,1,100,RB
1897738.750,42364,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1897789.000,42364,4,EM,1,100,PS
1897859.250,42400,4,EM,1,100,RS
1897929.500,42400,4,EM,1,100,RB
1897999.750,42400,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1898070.000,42400,4,EM,1,100,PS
1898120.250,42434,4,EM,1,100,RS
1898170.500,42434,4,EM,1,100,RB
1898220.750,42434,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1898271.000,42434,4,EM,1,100,PS
1898321.250,42468,4,EM,1,100,RS
1898371.500,42468,4,EM,1,100,RB
1898421.750,42468,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1898472.000,42468,4,EM,1,100,PS
1898522.250,42499,4,EM,1,100,RS
1898572.500,42499,4,EM,1,100,RB
1898622.750,42499,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1898673.000,42499,4,EM,1,100,PS
1898723.750,42533,4,EM,1,100,RS
1898774.500,42533,4,EM,1,100,RB
1898825.250,42533,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1898876.000,42533,4,EM,1,100,PS
1898926.250,42565,4,EM,1,100,RS
1898976.500,42565,4,EM,1,100,RB
1899026.750,42565,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1899077.000,42565,4,EM,1,100,PS
1899127.500,42598,4,EM,1,100,RS
1899178.000,42598,4,EM,1,100,RB
1899228.500,42598,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1899279.000,42598,4,EM,1,100,PS
1899329.500,42630,4,EM,1,100,RS
1899380.000,42630,4,EM,1,100,RB
1899430.500,42630,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1899481.000,42630,4,EM,1,100,PS
1899531.000,42663,4,EM,1,100,RS
1899581.000,42663,4,EM,1,100,RB
1899631.000,42663,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1899681.000,42663,4,EM,1,100,PS
1899731.250,42695,4,EM,1,100,RS
1899781.500,42695,4,EM,1,100,RB
1899831.750,42695,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1899882.000,42695,4,EM,1,100,PS
1899932.250,42729,4,EM,1,100,RS
1899982.500,42729,4,EM,1,100,RB
1900032.750,42729,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1900083.000,42729,4,EM,1,100,PS
1900133.250,42760,4,EM,1,100,RS
1900183.500,42760,4,EM,1,100,RB
1900233.750,42760,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1900284.000,42760,4,EM,1,100,PS
1900334.250,42794,4,EM,1,100,RS
1900384.500,42794,4,EM,1,100,RB
1900434.750,42794,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1900485.000,42794,4,EM,1,100,PS
1900535.250,42825,4,EM,1,100,RS
1900585.500,42825,4,EM,1,100,RB
1900635.750,42825,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1900686.000,42825,4,EM,1,100,PS
1900737.000,42859,4,EM,1,100,RS
1900788.000,42859,4,EM,1,100,RB
1900839.000,42859,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1900890.000,42859,4,EM,1,100,PS
1900940.000,42891,4,EM,1,100,RS
1900990.000,42891,4,EM,1,100,RB
1901040.000,42891,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1901090.000,42891,4,EM,1,100,PS
1901140.250,42924,4,EM,1,100,RS
1901190.500,42924,4,EM,1,100,RB
1901240.750,42924,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1901291.000,42924,4,EM,1,100,PS
1901341.250,42958,4,EM,1,100,RS
1901391.500,42958,4,EM,1,100,RB
1901441.750,42958,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1901492.000,42958,4,EM,1,100,PS
1901542.750,42991,4,EM,1,100,RS
1901593.500,42991,4,EM,1,100,RB
1901644.250,42991,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1901695.000,42991,4,EM,1,100,PS
1901745.000,43023,4,EM,1,100,RS
1901795.000,43023,4,EM,1,100,RB
1901845.000,43023,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1901895.000,43023,4,EM,1,100,PS
1901945.250,43057,4,EM,1,100,RS
1901995.500,43057,4,EM,1,100,RB
1902045.750,43057,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1902096.000,43057,4,EM,1,100,PS
1902149.250,43074,4,EM,1,100,RS
1902202.500,43074,4,EM,1,100,RB
1902255.750,43074,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1902309.000,43074,4,EM,1,100,PS
1902359.500,43108,4,EM,1,100,RS
1902410.000,43108,4,EM,1,100,RB
1902460.500,43108,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1902511.000,43108,4,EM,1,100,PS
1902561.250,43139,4,EM,1,100,RS
1902611.500,43139,4,EM,1,100,RB
1902661.750,43139,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1902712.000,43139,4,EM,1,100,PS
1902763.000,43173,4,EM,1,100,RS
1902814.000,43173,4,EM,1,100,RB
1902865.000,43173,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1902916.000,43173,4,EM,1,100,PS
1902980.000,43210,4,EM,1,100,RS
1903044.000,43210,4,EM,1,100,RB
1903108.000,43210,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1903172.000,43210,4,EM,1,100,PS
1903222.250,43241,4,EM,1,100,RS
1903272.500,43241,4,EM,1,100,RB
1903322.750,43241,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1903373.000,43241,4,EM,1,100,PS
1903424.000,43275,4,EM,1,100,RS
1903475.000,43275,4,EM,1,100,RB
1903526.000,43275,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1903577.000,43275,4,EM,1,100,PS
1903627.250,43307,4,EM,1,100,RS
1903677.500,43307,4,EM,1,100,RB
1903727.750,43307,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1903778.000,43307,4,EM,1,100,PS
1903828.250,43340,4,EM,1,100,RS
1903878.500,43340,4,EM,1,100,RB
1903928.750,43340,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1903979.000,43340,4,EM,1,100,PS
1904030.000,43373,4,EM,1,100,RS
1904081.000,43373,4,EM,1,100,RB
1904132.000,43373,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1904183.000,43373,4,EM,1,100,PS
1904233.250,43405,4,EM,1,100,RS
1904283.500,43405,4,EM,1,100,RB
1904333.750,43405,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1904384.000,43405,4,EM,1,100,PS
1904445.500,43439,4,EM,1,100,RS
1904507.000,43439,4,EM,1,100,RB
1904568.500,43439,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1904630.000,43439,4,EM,1,100,PS
1904680.250,43471,4,EM,1,100,RS
1904730.500,43471,4,EM,1,100,RB
1904780.750,43471,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1904831.000,43471,4,EM,1,100,PS
1904881.250,43504,4,EM,1,100,RS
1904931.500,43504,4,EM,1,100,RB
1904981.750,43504,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1905032.000,43504,4,EM,1,100,PS
1905082.750,43536,4,EM,1,100,RS
1905133.500,43536,4,EM,1,100,RB
1905184.250,43536,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1905235.000,43536,4,EM,1,100,PS
1905285.250,43570,4,EM,1,100,RS
1905335.500,43570,4,EM,1,100,RB
1905385.750,43570,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1905436.000,43570,4,EM,1,100,PS
1905486.250,43601,4,EM,1,100,RS
1905536.500,43601,4,EM,1,100,RB
1905586.750,43601,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1905637.000,43601,4,EM,1,100,PS
1905687.250,43635,4,EM,1,100,RS
1905737.500,43635,4,EM,1,100,RB
1905787.750,43635,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1905838.000,43635,4,EM,1,100,PS
1905888.250,43666,4,EM,1,100,RS
1905938.500,43666,4,EM,1,100,RB
1905988.750,43666,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1906039.000,43666,4,EM,1,100,PS
1906090.250,43700,4,EM,1,100,RS
1906141.500,43700,4,EM,1,100,RB
1906192.750,43700,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1906244.000,43700,4,EM,1,100,PS
1906294.250,43734,4,EM,1,100,RS
1906344.500,43734,4,EM,1,100,RB
1906394.750,43734,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1906445.000,43734,4,EM,1,100,PS
1906496.000,43767,4,EM,1,100,RS
1906547.000,43767,4,EM,1,100,RB
1906598.000,43767,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1906649.000,43767,4,EM,1,100,PS
1906707.500,43800,4,EM,1,100,RS
1906766.000,43800,4,EM,1,100,RB
1906824.500,43800,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1906883.000,43800,4,EM,1,100,PS
1906933.250,43833,4,EM,1,100,RS
1906983.500,43833,4,EM,1,100,RB
1907033.750,43833,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1907084.000,43833,4,EM,1,100,PS
1907134.250,43866,4,EM,1,100,RS
1907184.500,43866,4,EM,1,100,RB
1907234.750,43866,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1907285.000,43866,4,EM,1,100,PS
1907336.000,43898,4,EM,1,100,RS
1907387.000,43898,4,EM,1,100,RB
1907438.000,43898,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1907489.000,43898,4,EM,1,100,PS
1907539.250,43931,4,EM,1,100,RS
1907589.500,43931,4,EM,1,100,RB
1907639.750,43931,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1907690.000,43931,4,EM,1,100,PS
1907740.250,43963,4,EM,1,100,RS
1907790.500,43963,4,EM,1,100,RB
1907840.750,43963,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1907891.000,43963,4,EM,1,100,PS
1907941.250,43997,4,EM,1,100,RS
1907991.500,43997,4,EM,1,100,RB
1908041.750,43997,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1908092.000,43997,4,EM,1,100,PS
1908150.000,44035,4,EM,1,100,RS
1908208.000,44035,4,EM,1,100,RB
1908266.000,44035,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1908324.000,44035,4,EM,1,100,PS
1908374.250,44067,4,EM,1,100,RS
1908424.500,44067,4,EM,1,100,RB
1908474.750,44067,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1908525.000,44067,4,EM,1,100,PS
1908576.000,44101,4,EM,1,100,RS
1908627.000,44101,4,EM,1,100,RB
1908678.000,44101,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1908729.000,44101,4,EM,1,100,PS
1908779.250,44133,4,EM,1,100,RS
1908829.500,44133,4,EM,1,100,RB
1908879.750,44133,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1908930.000,44133,4,EM,1,100,PS
1908983.250,44166,4,EM,1,100,RS
1909036.500,44166,4,EM,1,100,RB
1909089.750,44166,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1909143.000,44166,4,EM,1,100,PS
1909193.500,44200,4,EM,1,100,RS
1909244.000,44200,4,EM,1,100,RB
1909294.500,44200,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1909345.000,44200,4,EM,1,100,PS
1909395.500,44231,4,EM,1,100,RS
1909446.000,44231,4,EM,1,100,RB
1909496.500,44231,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1909547.000,44231,4,EM,1,100,PS
1909597.500,44265,4,EM,1,100,RS
1909648.000,44265,4,EM,1,100,RB
1909698.500,44265,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1909749.000,44265,4,EM,1,100,PS
1909800.500,44296,4,EM,1,100,RS
1909852.000,44296,4,EM,1,100,RB
1909903.500,44296,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1909955.000,44296,4,EM,1,100,PS
1910005.250,44330,4,EM,1,100,RS
1910055.500,44330,4,EM,1,100,RB
1910105.750,44330,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1910156.000,44330,4,EM,1,100,PS
1910206.500,44362,4,EM,1,100,RS
1910257.000,44362,4,EM,1,100,RB
1910307.500,44362,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1910358.000,44362,4,EM,1,100,PS
1910409.000,44395,4,EM,1,100,RS
1910460.000,44395,4,EM,1,100,RB
1910511.000,44395,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1910562.000,44395,4,EM,1,100,PS
1910612.250,44427,4,EM,1,100,RS
1910662.500,44427,4,EM,1,100,RB
1910712.750,44427,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1910763.000,44427,4,EM,1,100,PS
1910813.250,44460,4,EM,1,100,RS
1910863.500,44460,4,EM,1,100,RB
1910913.750,44460,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1910964.000,44460,4,EM,1,100,PS
1911014.250,44492,4,EM,1,100,RS
1911064.500,44492,4,EM,1,100,RB
1911114.750,44492,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1911165.000,44492,4,EM,1,100,PS
1911216.000,44509,4,EM,1,100,RS
1911267.000,44509,4,EM,1,100,RB
1911318.000,44509,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1911369.000,44509,4,EM,1,100,PS
1911419.250,44545,4,EM,1,100,RS
1911469.500,44545,4,EM,1,100,RB
1911519.750,44545,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1911570.000,44545,4,EM,1,100,PS
1911620.250,44577,4,EM,1,100,RS
1911670.500,44577,4,EM,1,100,RB
1911720.750,44577,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1911771.000,44577,4,EM,1,100,PS
1911822.250,44610,4,EM,1,100,RS
1911873.500,44610,4,EM,1,100,RB
1911924.750,44610,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1911976.000,44610,4,EM,1,100,PS
1912025.250,44642,4,EM,1,100,RS
1912074.500,44642,4,EM,1,100,RB
1912123.750,44642,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1912173.000,44642,4,EM,1,100,PS
1912224.000,44675,4,EM,1,100,RS
1912275.000,44675,4,EM,1,100,RB
1912326.000,44675,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1912377.000,44675,4,EM,1,100,PS
1912427.250,44707,4,EM,1,100,RS
1912477.500,44707,4,EM,1,100,RB
1912527.750,44707,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1912578.000,44707,4,EM,1,100,PS
1912629.250,44741,4,EM,1,100,RS
1912680.500,44741,4,EM,1,100,RB
1912731.750,44741,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1912783.000,44741,4,EM,1,100,PS
1912833.250,44773,4,EM,1,100,RS
1912883.500,44773,4,EM,1,100,RB
1912933.750,44773,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1912984.000,44773,4,EM,1,100,PS
1913034.250,44806,4,EM,1,100,RS
1913084.500,44806,4,EM,1,100,RB
1913134.750,44806,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1913185.000,44806,4,EM,1,100,PS
1913237.500,44826,4,EM,1,100,RS
1913290.000,44826,4,EM,1,100,RB
1913342.500,44826,4,EM,1,100,2024-09-18_13-07-51-985797.csv
1913395.000,44826,4,EM,1,100,PS
