EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MX
1895142.000,41951,3,MX,1,100,24
1895182.000,41951,3,MX,1,100,24
1895222.000,41965,2,MX,1,100,24
1895262.000,41965,2,MX,1,100,24
1895302.000,41983,3,MX,1,100,24
1895342.000,41983,3,MX,1,100,24
1895382.000,41983,3,MX,1,100,24
1895422.000,41999,2,MX,1,100,24
1895462.000,41999,2,MX,1,100,24
1895502.000,42016,3,MX,1,100,23
1895542.000,42016,3,MX,1,100,24
1895582.000,42016,3,MX,1,100,23
1895622.000,42032,2,MX,1,100,24
1895662.000,42032,2,MX,1,100,24
1895702.000,42048,3,MX,1,100,24
1895742.000,42048,3,MX,1,100,23
1895782.000,42048,3,MX,1,100,24
1895822.000,42064,2,MX,1,100,24
1895862.000,42064,2,MX,1,100,24
1895902.000,42082,3,MX,1,100,24
1895942.000,42082,3,MX,1,100,24
1895982.000,42082,3,MX,1,100,24
1896022.000,42098,3,MX,1,100,24
1896062.000,42098,3,MX,1,100,23
1896102.000,42098,3,MX,1,100,23
1896142.000,42113,2,MX,1,100,24
1896182.000,42113,2,MX,1,100,23
1896222.000,42130,3,MX,1,100,24
1896262.000,42130,3,MX,1,100,24
1896302.000,42130,3,MX,1,100,24
1896342.000,42149,2,MX,1,100,24
1896382.000,42149,2,MX,1,100,24
1896422.000,42165,3,MX,1,100,24
1896462.000,42165,3,MX,1,100,24
1896502.000,42165,3,MX,1,100,24
1896542.000,42180,2,MX,1,100,25
1896582.000,42180,2,MX,1,100,23
1896622.000,42197,3,MX,1,100,25
1896662.000,42197,3,MX,1,100,24
1896702.000,42197,3,MX,1,100,24
1896742.000,42214,2,MX,1,100,24
1896782.000,42214,2,MX,1,100,24
1896822.000,42230,3,MX,1,100,23
1896862.000,42230,3,MX,1,100,24
1896902.000,42230,3,MX,1,100,24
1896942.000,42246,2,MX,1,100,23
1896982.000,42246,2,MX,1,100,24
1897022.000,42262,3,MX,1,100,24
1897062.000,42262,3,MX,1,100,23
1897102.000,42262,3,MX,1,100,23
1897142.000,42279,2,MX,1,100,24
1897182.000,42279,2,MX,1,100,23
1897222.000,42296,3,MX,1,100,23
1897262.000,42296,3,MX,1,100,24
1897302.000,42296,3,MX,1,100,24
1897342.000,42311,2,MX,1,100,24
1897382.000,42311,2,MX,1,100,24
1897422.000,42327,3,MX,1,100,24
1897462.000,42327,3,MX,1,100,24
1897502.000,42327,3,MX,1,100,25
1897542.000,42344,3,MX,1,100,23
1897582.000,42344,3,MX,1,100,23
1897622.000,42344,3,MX,1,100,24
1897662.000,42361,2,MX,1,100,24
1897702.000,42361,2,MX,1,100,23
1897742.000,42377,3,MX,1,100,24
1897782.000,42377,3,MX,1,100,24
1897822.000,42377,3,MX,1,100,24
1897862.000,42392,2,MX,1,100,23
1897902.000,42392,2,MX,1,100,24
1897942.000,42415,4,MX,1,100,24
1897982.000,42415,4,MX,1,100,24
1898022.000,42415,4,MX,1,100,24
1898062.000,42415,4,MX,1,100,24
1898102.000,42431,2,MX,1,100,25
1898142.000,42431,2,MX,1,100,23
1898182.000,42448,3,MX,1,100,24
1898222.000,42448,3,MX,1,100,24
1898262.000,42448,3,MX,1,100,24
1898302.000,42465,2,MX,1,100,24
1898342.000,42465,2,MX,1,100,24
1898382.000,42480,3,MX,1,100,24
1898422.000,42480,3,MX,1,100,23
1898462.000,42480,3,MX,1,100,24
1898502.000,42496,3,MX,1,100,24
1898542.000,42496,3,MX,1,100,24
1898582.000,42496,3,MX,1,100,24
1898622.000,42514,2,MX,1,100,24
1898662.000,42514,2,MX,1,100,24
1898702.000,42530,3,MX,1,100,23
1898742.000,42530,3,MX,1,100,25
1898782.000,42530,3,MX,1,100,23
1898822.000,42545,2,MX,1,100,23
1898862.000,42545,2,MX,1,100,23
1898902.000,42562,3,MX,1,100,24
1898942.000,42562,3,MX,1,100,23
1898982.000,42562,3,MX,1,100,24
1899022.000,42579,2,MX,1,100,24
1899062.000,42579,2,MX,1,100,23
1899102.000,42595,3,MX,1,100,23
1899142.000,42595,3,MX,1,100,24
1899182.000,42595,3,MX,1,100,23
1899222.000,42610,2,MX,1,100,24
1899262.000,42610,2,MX,1,100,23
1899302.000,42627,3,MX,1,100,24
1899342.000,42627,3,MX,1,100,23
1899382.000,42627,3,MX,1,100,24
1899422.000,42644,2,MX,1,100,24
1899462.000,42644,2,MX,1,100,23
1899502.000,42660,3,MX,1,100,24
1899542.000,42660,3,MX,1,100,24
1899582.000,42660,3,MX,1,100,24
1899622.000,42677,2,MX,1,100,24
1899662.000,42677,2,MX,1,100,24
1899702.000,42692,3,MX,1,100,24
1899742.000,42692,3,MX,1,100,24
1899782.000,42692,3,MX,1,100,24
1899822.000,42709,2,MX,1,100,24
1899862.000,42709,2,MX,1,100,24
1899902.000,42726,3,MX,1,100,24
1899942.000,42726,3,MX,1,100,24
1899982.000,42726,3,MX,1,100,24
1900022.000,42742,2,MX,1,100,24
1900062.000,42742,2,MX,1,100,25
1900102.000,42757,3,MX,1,100,23
1900142.000,42757,3,MX,1,100,24
1900182.000,42757,3,MX,1,100,24
1900222.000,42775,3,MX,1,100,24
1900262.000,42775,3,MX,1,100,24
1900302.000,42775,3,MX,1,100,24
1900342.000,42791,2,MX,1,100,23
1900382.000,42791,2,MX,1,100,24
1900422.000,42808,3,MX,1,100,24
1900462.000,42808,3,MX,1,100,24
1900502.000,42808,3,MX,1,100,24
1900542.000,42822,2,MX,1,100,23
1900582.000,42822,2,MX,1,100,24
1900622.000,42840,3,MX,1,100,23
1900662.000,42840,3,MX,1,100,23
1900702.000,42840,3,MX,1,100,24
1900741.500,42856,2,MX,1,100,23
1900781.000,42856,2,MX,1,100,24
1900821.333,42873,3,MX,1,100,24
1900861.667,42873,3,MX,1,100,23
1900902.000,42873,3,MX,1,100,24
1900942.000,42888,2,MX,1,100,24
1900982.000,42888,2,MX,1,100,23
1901022.000,42905,3,MX,1,100,23
1901062.000,42905,3,MX,1,100,24
1901102.000,42905,3,MX,1,100,24
1901141.500,42921,2,MX,1,100,24
1901181.000,42921,2,MX,1,100,23
1901221.333,42939,3,MX,1,100,24
1901261.667,42939,3,MX,1,100,24
1901302.000,42939,3,MX,1,100,24
1901342.000,42955,2,MX,1,100,24
1901382.000,42955,2,MX,1,100,24
1901422.000,42972,3,MX,1,100,24
1901462.000,42972,3,MX,1,100,23
1901502.000,42972,3,MX,1,100,24
1901542.000,42988,3,MX,1,100,24
1901582.000,42988,3,MX,1,100,23
1901622.000,42988,3,MX,1,100,24
1901662.000,43006,2,MX,1,100,24
1901702.000,43006,2,MX,1,100,23
1901741.667,43020,3,MX,1,100,24
1901781.333,43020,3,MX,1,100,24
1901821.000,43020,3,MX,1,100,24
1901861.000,43037,2,MX,1,100,24
1901901.000,43037,2,MX,1,100,23
1901941.000,43054,3,MX,1,100,23
1901981.000,43054,3,MX,1,100,24
1902021.000,43054,3,MX,1,100,24
1902061.500,43071,2,MX,1,100,23
1902102.000,43071,2,MX,1,100,24
1902141.800,43089,5,MX,1,100,24
1902181.600,43089,5,MX,1,100,24
1902221.400,43089,5,MX,1,100,24
1902261.200,43089,5,MX,1,100,24
1902301.000,43089,5,MX,1,100,23
1902341.000,43105,2,MX,1,100,24
1902381.000,43105,2,MX,1,100,24
1902421.000,43122,3,MX,1,100,25
1902461.000,43122,3,MX,1,100,24
1902501.000,43122,3,MX,1,100,24
1902541.000,43136,2,MX,1,100,24
1902581.000,43136,2,MX,1,100,24
1902621.000,43154,3,MX,1,100,24
1902661.000,43154,3,MX,1,100,24
1902701.000,43154,3,MX,1,100,24
1902741.000,43170,3,MX,1,100,24
1902781.000,43170,3,MX,1,100,24
1902821.000,43170,3,MX,1,100,24
1902861.000,43187,2,MX,1,100,23
1902901.000,43187,2,MX,1,100,25
1902941.000,43202,3,MX,1,100,24
1902981.000,43202,3,MX,1,100,23
1903021.000,43202,3,MX,1,100,23
1903061.000,43224,4,MX,1,100,24
1903101.000,43224,4,MX,1,100,23
1903141.000,43224,4,MX,1,100,24
1903181.000,43224,4,MX,1,100,24
1903221.000,43238,2,MX,1,100,24
1903261.000,43238,2,MX,1,100,23
1903301.000,43256,3,MX,1,100,23
1903341.000,43256,3,MX,1,100,24
1903381.000,43256,3,MX,1,100,25
1903421.000,43272,2,MX,1,100,24
1903461.000,43272,2,MX,1,100,23
1903501.000,43289,3,MX,1,100,23
1903541.000,43289,3,MX,1,100,25
1903581.000,43289,3,MX,1,100,24
1903621.000,43304,2,MX,1,100,24
1903661.000,43304,2,MX,1,100,24
1903701.000,43321,3,MX,1,100,24
1903741.000,43321,3,MX,1,100,24
1903781.000,43321,3,MX,1,100,24
1903821.000,43337,2,MX,1,100,23
1903861.000,43337,2,MX,1,100,25
1903901.000,43355,3,MX,1,100,24
1903941.000,43355,3,MX,1,100,24
1903981.000,43355,3,MX,1,100,24
1904021.000,43370,2,MX,1,100,23
1904061.000,43370,2,MX,1,100,24
1904101.000,43386,3,MX,1,100,25
1904141.000,43386,3,MX,1,100,23
1904181.000,43386,3,MX,1,100,24
1904221.000,43402,2,MX,1,100,23
1904261.000,43402,2,MX,1,100,23
1904301.000,43420,3,MX,1,100,24
1904341.000,43420,3,MX,1,100,24
1904381.000,43420,3,MX,1,100,24
1904421.000,43436,3,MX,1,100,24
1904461.000,43436,3,MX,1,100,23
1904501.000,43436,3,MX,1,100,24
1904541.000,43454,3,MX,1,100,24
1904581.000,43454,3,MX,1,100,23
1904621.000,43454,3,MX,1,100,24
1904661.000,43468,2,MX,1,100,24
1904701.000,43468,2,MX,1,100,23
1904741.000,43485,3,MX,1,100,24
1904781.000,43485,3,MX,1,100,24
1904821.000,43485,3,MX,1,100,24
1904861.000,43501,2,MX,1,100,24
1904901.000,43501,2,MX,1,100,24
1904941.000,43519,3,MX,1,100,24
1904981.000,43519,3,MX,1,100,23
1905021.000,43519,3,MX,1,100,24
1905061.000,43533,3,MX,1,100,24
1905101.000,43533,3,MX,1,100,24
1905141.000,43533,3,MX,1,100,23
1905181.000,43550,2,MX,1,100,23
1905221.000,43550,2,MX,1,100,24
1905261.000,43567,3,MX,1,100,24
1905301.000,43567,3,MX,1,100,25
1905341.000,43567,3,MX,1,100,25
1905381.000,43584,2,MX,1,100,24
1905421.000,43584,2,MX,1,100,24
1905461.000,43598,3,MX,1,100,25
1905501.000,43598,3,MX,1,100,24
1905541.000,43598,3,MX,1,100,23
1905581.000,43616,2,MX,1,100,24
1905621.000,43616,2,MX,1,100,24
1905661.000,43632,3,MX,1,100,24
1905701.000,43632,3,MX,1,100,24
1905741.000,43632,3,MX,1,100,23
1905781.000,43649,2,MX,1,100,24
1905821.000,43649,2,MX,1,100,24
1905861.000,43663,3,MX,1,100,24
1905901.000,43663,3,MX,1,100,24
1905941.000,43663,3,MX,1,100,24
1905981.000,43681,2,MX,1,100,24
1906021.000,43681,2,MX,1,100,24
1906061.000,43697,3,MX,1,100,24
1906101.000,43697,3,MX,1,100,23
1906141.000,43697,3,MX,1,100,24
1906181.000,43714,2,MX,1,100,23
1906221.000,43714,2,MX,1,100,24
1906261.000,43729,3,MX,1,100,24
1906301.000,43729,3,MX,1,100,24
1906341.000,43729,3,MX,1,100,24
1906381.000,43748,3,MX,1,100,24
1906421.000,43748,3,MX,1,100,23
1906461.000,43748,3,MX,1,100,24
1906501.000,43764,2,MX,1,100,23
1906541.000,43764,2,MX,1,100,24
1906581.000,43782,3,MX,1,100,24
1906621.000,43782,3,MX,1,100,23
1906661.000,43782,3,MX,1,100,24
1906701.000,43797,2,MX,1,100,24
1906741.000,43797,2,MX,1,100,24
1906781.000,43813,3,MX,1,100,24
1906821.000,43813,3,MX,1,100,23
1906861.000,43813,3,MX,1,100,23
1906901.000,43830,3,MX,1,100,24
1906941.000,43830,3,MX,1,100,24
1906981.000,43830,3,MX,1,100,24
1907021.000,43847,2,MX,1,100,24
1907061.000,43847,2,MX,1,100,24
1907101.000,43863,3,MX,1,100,23
1907141.000,43863,3,MX,1,100,24
1907181.000,43863,3,MX,1,100,24
1907221.000,43879,2,MX,1,100,24
1907261.000,43879,2,MX,1,100,24
1907301.000,43895,3,MX,1,100,24
1907341.000,43895,3,MX,1,100,24
1907381.000,43895,3,MX,1,100,24
1907421.000,43912,2,MX,1,100,25
1907461.000,43912,2,MX,1,100,24
1907501.000,43928,3,MX,1,100,24
1907541.000,43928,3,MX,1,100,24
1907581.000,43928,3,MX,1,100,24
1907621.000,43945,2,MX,1,100,25
1907661.000,43945,2,MX,1,100,23
1907701.000,43960,3,MX,1,100,24
1907741.000,43960,3,MX,1,100,23
1907781.000,43960,3,MX,1,100,23
1907821.000,43977,3,MX,1,100,24
1907861.000,43977,3,MX,1,100,24
1907901.000,43977,3,MX,1,100,23
1907941.000,43994,2,MX,1,100,24
1907981.000,43994,2,MX,1,100,24
1908021.000,44011,3,MX,1,100,23
1908061.000,44011,3,MX,1,100,24
1908101.000,44011,3,MX,1,100,24
1908141.000,44032,4,MX,1,100,24
1908181.000,44032,4,MX,1,100,23
1908221.000,44032,4,MX,1,100,24
1908261.000,44032,4,MX,1,100,24
1908301.000,44050,3,MX,1,100,24
1908341.000,44050,3,MX,1,100,24
1908381.000,44050,3,MX,1,100,24
1908421.000,44064,2,MX,1,100,24
1908461.000,44064,2,MX,1,100,24
1908501.000,44081,3,MX,1,100,25
1908541.000,44081,3,MX,1,100,24
1908581.000,44081,3,MX,1,100,24
1908621.000,44098,2,MX,1,100,24
1908661.000,44098,2,MX,1,100,24
1908701.000,44115,3,MX,1,100,25
1908741.000,44115,3,MX,1,100,24
1908781.000,44115,3,MX,1,100,24
1908821.000,44130,2,MX,1,100,24
1908861.000,44130,2,MX,1,100,24
1908901.000,44147,3,MX,1,100,24
1908941.000,44147,3,MX,1,100,24
1908981.000,44147,3,MX,1,100,24
1909021.000,44163,3,MX,1,100,23
1909061.000,44163,3,MX,1,100,23
1909101.000,44163,3,MX,1,100,23
1909141.000,44180,2,MX,1,100,24
1909181.000,44180,2,MX,1,100,24
1909221.000,44197,3,MX,1,100,24
1909261.000,44197,3,MX,1,100,24
1909301.000,44197,3,MX,1,100,23
1909341.000,44212,2,MX,1,100,25
1909381.000,44212,2,MX,1,100,24
1909421.000,44228,3,MX,1,100,24
1909461.000,44228,3,MX,1,100,24
1909501.000,44228,3,MX,1,100,25
1909541.000,44245,3,MX,1,100,24
1909581.000,44245,3,MX,1,100,25
1909621.000,44245,3,MX,1,100,24
1909661.000,44262,2,MX,1,100,23
1909701.000,44262,2,MX,1,100,24
1909741.000,44277,3,MX,1,100,24
1909781.000,44277,3,MX,1,100,24
1909821.000,44277,3,MX,1,100,23
1909861.000,44293,2,MX,1,100,24
1909901.000,44293,2,MX,1,100,24
1909941.000,44311,3,MX,1,100,24
1909981.000,44311,3,MX,1,100,23
1910021.000,44311,3,MX,1,100,24
1910061.000,44327,2,MX,1,100,24
1910101.000,44327,2,MX,1,100,24
1910140.667,44343,3,MX,1,100,24
1910180.333,44343,3,MX,1,100,24
1910220.000,44343,3,MX,1,100,25
1910260.500,44359,2,MX,1,100,23
1910301.000,44359,2,MX,1,100,24
1910340.667,44376,3,MX,1,100,24
1910380.333,44376,3,MX,1,100,24
1910420.000,44376,3,MX,1,100,23
1910460.500,44392,2,MX,1,100,24
1910501.000,44392,2,MX,1,100,23
1910541.000,44408,3,MX,1,100,24
1910581.000,44408,3,MX,1,100,24
1910621.000,44408,3,MX,1,100,24
1910661.000,44424,2,MX,1,100,24
1910701.000,44424,2,MX,1,100,23
1910741.000,44441,3,MX,1,100,24
1910781.000,44441,3,MX,1,100,24
1910821.000,44441,3,MX,1,100,24
1910860.500,44457,2,MX,1,100,23
1910900.000,44457,2,MX,1,100,24
1910940.000,44475,3,MX,1,100,24
1910980.000,44475,3,MX,1,100,25
1911020.000,44475,3,MX,1,100,23
1911060.500,44489,2,MX,1,100,24
1911101.000,44489,2,MX,1,100,24
1911141.000,44506,3,MX,1,100,24
1911181.000,44506,3,MX,1,100,24
1911221.000,44506,3,MX,1,100,24
1911260.667,44524,3,MX,1,100,24
1911300.333,44524,3,MX,1,100,24
1911340.000,44524,3,MX,1,100,23
1911380.333,44542,3,MX,1,100,23
1911420.667,44542,3,MX,1,100,24
1911461.000,44542,3,MX,1,100,23
1911500.500,44559,2,MX,1,100,24
1911540.000,44559,2,MX,1,100,24
1911580.000,44574,3,MX,1,100,23
1911620.000,44574,3,MX,1,100,24
1911660.000,44574,3,MX,1,100,24
1911700.000,44591,3,MX,1,100,24
1911740.000,44591,3,MX,1,100,24
1911780.000,44591,3,MX,1,100,24
1911820.000,44607,2,MX,1,100,23
1911860.000,44607,2,MX,1,100,24
1911900.000,44625,3,MX,1,100,23
1911940.000,44625,3,MX,1,100,24
1911980.000,44625,3,MX,1,100,24
1912020.500,44639,2,MX,1,100,23
1912061.000,44639,2,MX,1,100,24
1912100.667,44656,3,MX,1,100,24
1912140.333,44656,3,MX,1,100,23
1912180.000,44656,3,MX,1,100,24
1912220.000,44672,2,MX,1,100,24
1912260.000,44672,2,MX,1,100,24
1912300.000,44690,3,MX,1,100,24
1912340.000,44690,3,MX,1,100,24
1912380.000,44690,3,MX,1,100,23
1912420.000,44704,2,MX,1,100,24
1912460.000,44704,2,MX,1,100,24
1912500.000,44721,3,MX,1,100,23
1912540.000,44721,3,MX,1,100,24
1912580.000,44721,3,MX,1,100,23
1912620.500,44738,2,MX,1,100,24
1912661.000,44738,2,MX,1,100,24
1912701.000,44755,3,MX,1,100,24
1912741.000,44755,3,MX,1,100,24
1912781.000,44755,3,MX,1,100,24
1912821.000,44770,2,MX,1,100,24
1912861.000,44770,2,MX,1,100,24
1912901.000,44787,3,MX,1,100,24
1912941.000,44787,3,MX,1,100,24
1912981.000,44787,3,MX,1,100,24
1913021.000,44803,3,MX,1,100,23
1913061.000,44803,3,MX,1,100,24
1913101.000,44803,3,MX,1,100,24
1913141.000,44820,2,MX,1,100,23
1913181.000,44820,2,MX,1,100,24
1913221.000,44841,5,MX,1,100,24
1913261.000,44841,5,MX,1,100,24
1913301.000,44841,5,MX,1,100,24
1913341.000,44841,5,MX,1,100,25
1913381.000,44841,5,MX,1,100,25
1913421.000,44857,3,MX,1,100,24
1913461.000,44857,3,MX,1,100,25
1913501.000,44857,3,MX,1,100,24
