EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MY
1893182.000,41640,3,MY,1,100,-45
1893222.000,41640,3,MY,1,100,-46
1893262.000,41640,3,MY,1,100,-46
1893302.000,41658,2,MY,1,100,-44
1893342.000,41658,2,MY,1,100,-46
1893382.000,41674,3,MY,1,100,-46
1893422.000,41674,3,MY,1,100,-45
1893462.000,41674,3,MY,1,100,-45
1893502.000,41690,2,MY,1,100,-46
1893542.000,41690,2,MY,1,100,-45
1893582.000,41706,3,MY,1,100,-45
1893622.000,41706,3,MY,1,100,-44
1893662.000,41706,3,MY,1,100,-46
1893702.000,41723,2,MY,1,100,-46
1893742.000,41723,2,MY,1,100,-44
1893782.000,41739,3,MY,1,100,-46
1893822.000,41739,3,MY,1,100,-46
1893862.000,41739,3,MY,1,100,-45
1893902.000,41757,2,MY,1,100,-45
1893942.000,41757,2,MY,1,100,-46
1893982.000,41771,3,MY,1,100,-46
1894022.000,41771,3,MY,1,100,-46
1894062.000,41771,3,MY,1,100,-46
1894102.000,41788,2,MY,1,100,-46
1894142.000,41788,2,MY,1,100,-45
1894182.000,41804,3,MY,1,100,-45
1894222.000,41804,3,MY,1,100,-46
1894262.000,41804,3,MY,1,100,-46
1894302.000,41822,2,MY,1,100,-46
1894342.000,41822,2,MY,1,100,-45
1894382.000,41836,3,MY,1,100,-46
1894422.000,41836,3,MY,1,100,-47
1894462.000,41836,3,MY,1,100,-46
1894502.000,41853,3,MY,1,100,-45
1894542.000,41853,3,MY,1,100,-46
1894582.000,41853,3,MY,1,100,-44
1894622.000,41870,2,MY,1,100,-45
1894662.000,41870,2,MY,1,100,-46
1894702.000,41887,3,MY,1,100,-46
1894742.000,41887,3,MY,1,100,-45
1894782.000,41887,3,MY,1,100,-45
1894822.000,41901,2,MY,1,100,-45
1894862.000,41901,2,MY,1,100,-46
1894902.000,41919,3,MY,1,100,-45
1894942.000,41919,3,MY,1,100,-46
1894982.000,41919,3,MY,1,100,-45
1895022.000,41935,2,MY,1,100,-45
1895062.000,41935,2,MY,1,100,-44
1895102.000,41952,3,MY,1,100,-46
1895142.000,41952,3,MY,1,100,-46
1895182.000,41952,3,MY,1,100,-46
1895222.000,41966,2,MY,1,100,-45
1895262.000,41966,2,MY,1,100,-46
1895302.000,41984,3,MY,1,100,-46
1895342.000,41984,3,MY,1,100,-46
1895382.000,41984,3,MY,1,100,-45
1895422.000,42000,2,MY,1,100,-45
1895462.000,42000,2,MY,1,100,-46
1895502.000,42017,3,MY,1,100,-47
1895542.000,42017,3,MY,1,100,-46
1895582.000,42017,3,MY,1,100,-46
1895622.000,42033,2,MY,1,100,-45
1895662.000,42033,2,MY,1,100,-46
1895702.000,42049,3,MY,1,100,-46
1895742.000,42049,3,MY,1,100,-46
1895782.000,42049,3,MY,1,100,-46
1895822.000,42065,2,MY,1,100,-45
1895862.000,42065,2,MY,1,100,-46
1895902.000,42083,3,MY,1,100,-45
1895942.000,42083,3,MY,1,100,-44
1895982.000,42083,3,MY,1,100,-45
1896022.000,42099,3,MY,1,100,-46
1896062.000,42099,3,MY,1,100,-45
1896102.000,42099,3,MY,1,100,-45
1896142.000,42114,2,MY,1,100,-45
1896182.000,42114,2,MY,1,100,-46
1896222.000,42131,3,MY,1,100,-46
1896262.000,42131,3,MY,1,100,-46
1896302.000,42131,3,MY,1,100,-46
1896342.000,42150,2,MY,1,100,-45
1896382.000,42150,2,MY,1,100,-44
1896422.000,42166,3,MY,1,100,-46
1896462.000,42166,3,MY,1,100,-46
1896502.000,42166,3,MY,1,100,-44
1896542.000,42181,2,MY,1,100,-46
1896582.000,42181,2,MY,1,100,-44
1896622.000,42198,3,MY,1,100,-45
1896662.000,42198,3,MY,1,100,-44
1896702.000,42198,3,MY,1,100,-46
1896742.000,42215,2,MY,1,100,-45
1896782.000,42215,2,MY,1,100,-45
1896822.000,42231,3,MY,1,100,-46
1896862.000,42231,3,MY,1,100,-45
1896902.000,42231,3,MY,1,100,-46
1896942.000,42247,2,MY,1,100,-46
1896982.000,42247,2,MY,1,100,-46
1897022.000,42263,3,MY,1,100,-46
1897062.000,42263,3,MY,1,100,-44
1897102.000,42263,3,MY,1,100,-46
1897142.000,42280,2,MY,1,100,-46
1897182.000,42280,2,MY,1,100,-45
1897222.000,42297,3,MY,1,100,-45
1897262.000,42297,3,MY,1,100,-46
1897302.000,42297,3,MY,1,100,-46
1897342.000,42312,2,MY,1,100,-45
1897382.000,42312,2,MY,1,100,-45
1897422.000,42328,3,MY,1,100,-45
1897462.000,42328,3,MY,1,100,-45
1897502.000,42328,3,MY,1,100,-46
1897542.000,42345,3,MY,1,100,-45
1897582.000,42345,3,MY,1,100,-45
1897622.000,42345,3,MY,1,100,-46
1897662.000,42362,2,MY,1,100,-46
1897702.000,42362,2,MY,1,100,-45
1897742.000,42378,3,MY,1,100,-46
1897782.000,42378,3,MY,1,100,-46
1897822.000,42378,3,MY,1,100,-45
1897862.000,42393,2,MY,1,100,-46
1897902.000,42393,2,MY,1,100,-46
1897942.000,42416,4,MY,1,100,-46
1897982.000,42416,4,MY,1,100,-45
1898022.000,42416,4,MY,1,100,-44
1898062.000,42416,4,MY,1,100,-45
1898102.000,42432,2,MY,1,100,-46
1898142.000,42432,2,MY,1,100,-45
1898182.000,42449,3,MY,1,100,-46
1898222.000,42449,3,MY,1,100,-45
1898262.000,42449,3,MY,1,100,-45
1898302.000,42466,2,MY,1,100,-45
1898342.000,42466,2,MY,1,100,-45
1898382.000,42481,3,MY,1,100,-45
1898422.000,42481,3,MY,1,100,-46
1898462.000,42481,3,MY,1,100,-45
1898502.000,42497,3,MY,1,100,-45
1898542.000,42497,3,MY,1,100,-46
1898582.000,42497,3,MY,1,100,-45
1898622.000,42515,2,MY,1,100,-44
1898662.000,42515,2,MY,1,100,-45
1898702.000,42531,3,MY,1,100,-46
1898742.000,42531,3,MY,1,100,-45
1898782.000,42531,3,MY,1,100,-45
1898822.000,42546,2,MY,1,100,-45
1898862.000,42546,2,MY,1,100,-46
1898902.000,42563,3,MY,1,100,-46
1898942.000,42563,3,MY,1,100,-46
1898982.000,42563,3,MY,1,100,-45
1899022.000,42580,2,MY,1,100,-44
1899062.000,42580,2,MY,1,100,-45
1899102.000,42596,3,MY,1,100,-45
1899142.000,42596,3,MY,1,100,-46
1899182.000,42596,3,MY,1,100,-46
1899222.000,42611,2,MY,1,100,-44
1899262.000,42611,2,MY,1,100,-46
1899302.000,42628,3,MY,1,100,-44
1899342.000,42628,3,MY,1,100,-45
1899382.000,42628,3,MY,1,100,-46
1899422.000,42645,2,MY,1,100,-46
1899462.000,42645,2,MY,1,100,-46
1899502.000,42661,3,MY,1,100,-46
1899542.000,42661,3,MY,1,100,-45
1899582.000,42661,3,MY,1,100,-46
1899622.000,42678,2,MY,1,100,-45
1899662.000,42678,2,MY,1,100,-46
1899702.000,42693,3,MY,1,100,-45
1899742.000,42693,3,MY,1,100,-46
1899782.000,42693,3,MY,1,100,-45
1899822.000,42710,2,MY,1,100,-45
1899862.000,42710,2,MY,1,100,-46
1899902.000,42727,3,MY,1,100,-46
1899942.000,42727,3,MY,1,100,-46
1899982.000,42727,3,MY,1,100,-46
1900022.000,42743,2,MY,1,100,-46
1900062.000,42743,2,MY,1,100,-46
1900102.000,42758,3,MY,1,100,-44
1900142.000,42758,3,MY,1,100,-45
1900182.000,42758,3,MY,1,100,-45
1900222.000,42776,3,MY,1,100,-45
1900262.000,42776,3,MY,1,100,-46
1900302.000,42776,3,MY,1,100,-46
1900342.000,42792,2,MY,1,100,-45
1900382.000,42792,2,MY,1,100,-46
1900422.000,42809,3,MY,1,100,-45
1900462.000,42809,3,MY,1,100,-46
1900502.000,42809,3,MY,1,100,-45
1900542.000,42823,2,MY,1,100,-46
1900582.000,42823,2,MY,1,100,-46
1900622.000,42841,3,MY,1,100,-46
1900662.000,42841,3,MY,1,100,-45
1900702.000,42841,3,MY,1,100,-46
1900741.500,42857,2,MY,1,100,-45
1900781.000,42857,2,MY,1,100,-45
1900821.333,42874,3,MY,1,100,-45
1900861.667,42874,3,MY,1,100,-44
1900902.000,42874,3,MY,1,100,-46
1900942.000,42889,2,MY,1,100,-46
1900982.000,42889,2,MY,1,100,-45
1901022.000,42906,3,MY,1,100,-46
1901062.000,42906,3,MY,1,100,-45
1901102.000,42906,3,MY,1,100,-46
1901141.500,42922,2,MY,1,100,-45
1901181.000,42922,2,MY,1,100,-45
1901221.333,42940,3,MY,1,100,-46
1901261.667,42940,3,MY,1,100,-46
1901302.000,42940,3,MY,1,100,-45
1901342.000,42956,2,MY,1,100,-46
1901382.000,42956,2,MY,1,100,-46
1901422.000,42973,3,MY,1,100,-44
1901462.000,42973,3,MY,1,100,-44
1901502.000,42973,3,MY,1,100,-45
1901542.000,42989,3,MY,1,100,-44
1901582.000,42989,3,MY,1,100,-45
1901622.000,42989,3,MY,1,100,-45
1901662.000,43007,2,MY,1,100,-46
1901702.000,43007,2,MY,1,100,-45
1901741.667,43021,3,MY,1,100,-45
1901781.333,43021,3,MY,1,100,-45
1901821.000,43021,3,MY,1,100,-45
1901861.000,43038,2,MY,1,100,-46
1901901.000,43038,2,MY,1,100,-44
1901941.000,43055,3,MY,1,100,-45
1901981.000,43055,3,MY,1,100,-45
1902021.000,43055,3,MY,1,100,-45
1902061.500,43072,2,MY,1,100,-45
1902102.000,43072,2,MY,1,100,-46
1902141.800,43090,5,MY,1,100,-46
1902181.600,43090,5,MY,1,100,-45
1902221.400,43090,5,MY,1,100,-44
1902261.200,43090,5,MY,1,100,-44
1902301.000,43090,5,MY,1,100,-45
1902341.000,43106,2,MY,1,100,-45
1902381.000,43106,2,MY,1,100,-45
1902421.000,43123,3,MY,1,100,-45
1902461.000,43123,3,MY,1,100,-44
1902501.000,43123,3,MY,1,100,-44
1902541.000,43137,2,MY,1,100,-45
1902581.000,43137,2,MY,1,100,-44
1902621.000,43155,3,MY,1,100,-46
1902661.000,43155,3,MY,1,100,-44
1902701.000,43155,3,MY,1,100,-44
1902741.000,43171,3,MY,1,100,-45
1902781.000,43171,3,MY,1,100,-45
1902821.000,43171,3,MY,1,100,-46
1902861.000,43188,2,MY,1,100,-46
1902901.000,43188,2,MY,1,100,-45
1902941.000,43203,3,MY,1,100,-45
1902981.000,43203,3,MY,1,100,-44
1903021.000,43203,3,MY,1,100,-45
1903061.000,43225,4,MY,1,100,-45
1903101.000,43225,4,MY,1,100,-46
1903141.000,43225,4,MY,1,100,-46
1903181.000,43225,4,MY,1,100,-46
1903221.000,43239,2,MY,1,100,-45
1903261.000,43239,2,MY,1,100,-45
1903301.000,43257,3,MY,1,100,-45
1903341.000,43257,3,MY,1,100,-46
1903381.000,43257,3,MY,1,100,-46
1903421.000,43273,2,MY,1,100,-45
1903461.000,43273,2,MY,1,100,-46
1903501.000,43290,3,MY,1,100,-45
1903541.000,43290,3,MY,1,100,-44
1903581.000,43290,3,MY,1,100,-46
1903621.000,43305,2,MY,1,100,-47
1903661.000,43305,2,MY,1,100,-45
1903701.000,43322,3,MY,1,100,-44
1903741.000,43322,3,MY,1,100,-46
1903781.000,43322,3,MY,1,100,-45
1903821.000,43338,2,MY,1,100,-44
1903861.000,43338,2,MY,1,100,-45
1903901.000,43356,3,MY,1,100,-44
1903941.000,43356,3,MY,1,100,-45
1903981.000,43356,3,MY,1,100,-45
1904021.000,43371,2,MY,1,100,-46
1904061.000,43371,2,MY,1,100,-46
1904101.000,43387,3,MY,1,100,-46
1904141.000,43387,3,MY,1,100,-45
1904181.000,43387,3,MY,1,100,-46
1904221.000,43403,2,MY,1,100,-46
1904261.000,43403,2,MY,1,100,-46
1904301.000,43421,3,MY,1,100,-46
1904341.000,43421,3,MY,1,100,-46
1904381.000,43421,3,MY,1,100,-46
1904421.000,43437,3,MY,1,100,-45
1904461.000,43437,3,MY,1,100,-45
1904501.000,43437,3,MY,1,100,-45
1904541.000,43455,3,MY,1,100,-44
1904581.000,43455,3,MY,1,100,-44
1904621.000,43455,3,MY,1,100,-45
1904661.000,43469,2,MY,1,100,-45
1904701.000,43469,2,MY,1,100,-46
1904741.000,43486,3,MY,1,100,-46
1904781.000,43486,3,MY,1,100,-45
1904821.000,43486,3,MY,1,100,-44
1904861.000,43502,2,MY,1,100,-46
1904901.000,43502,2,MY,1,100,-45
1904941.000,43520,3,MY,1,100,-46
1904981.000,43520,3,MY,1,100,-45
1905021.000,43520,3,MY,1,100,-46
1905061.000,43534,3,MY,1,100,-45
1905101.000,43534,3,MY,1,100,-45
1905141.000,43534,3,MY,1,100,-45
1905181.000,43551,2,MY,1,100,-44
1905221.000,43551,2,MY,1,100,-46
1905261.000,43568,3,MY,1,100,-46
1905301.000,43568,3,MY,1,100,-44
1905341.000,43568,3,MY,1,100,-45
1905381.000,43585,2,MY,1,100,-46
1905421.000,43585,2,MY,1,100,-45
1905461.000,43599,3,MY,1,100,-46
1905501.000,43599,3,MY,1,100,-45
1905541.000,43599,3,MY,1,100,-46
1905581.000,43617,2,MY,1,100,-45
1905621.000,43617,2,MY,1,100,-44
1905661.000,43633,3,MY,1,100,-45
1905701.000,43633,3,MY,1,100,-46
1905741.000,43633,3,MY,1,100,-44
1905781.000,43650,2,MY,1,100,-45
1905821.000,43650,2,MY,1,100,-45
1905861.000,43664,3,MY,1,100,-45
1905901.000,43664,3,MY,1,100,-46
1905941.000,43664,3,MY,1,100,-45
1905981.000,43682,2,MY,1,100,-46
1906021.000,43682,2,MY,1,100,-45
1906061.000,43698,3,MY,1,100,-46
1906101.000,43698,3,MY,1,100,-46
1906141.000,43698,3,MY,1,100,-45
1906181.000,43715,2,MY,1,100,-45
1906221.000,43715,2,MY,1,100,-46
1906261.000,43730,3,MY,1,100,-46
1906301.000,43730,3,MY,1,100,-46
1906341.000,43730,3,MY,1,100,-46
1906381.000,43749,3,MY,1,100,-45
1906421.000,43749,3,MY,1,100,-46
1906461.000,43749,3,MY,1,100,-45
1906501.000,43765,2,MY,1,100,-44
1906541.000,43765,2,MY,1,100,-45
1906581.000,43783,3,MY,1,100,-45
1906621.000,43783,3,MY,1,100,-45
1906661.000,43783,3,MY,1,100,-43
1906701.000,43798,2,MY,1,100,-46
1906741.000,43798,2,MY,1,100,-44
1906781.000,43814,3,MY,1,100,-45
1906821.000,43814,3,MY,1,100,-45
1906861.000,43814,3,MY,1,100,-45
1906901.000,43831,3,MY,1,100,-46
1906941.000,43831,3,MY,1,100,-45
1906981.000,43831,3,MY,1,100,-45
1907021.000,43848,2,MY,1,100,-44
1907061.000,43848,2,MY,1,100,-46
1907101.000,43864,3,MY,1,100,-46
1907141.000,43864,3,MY,1,100,-45
1907181.000,43864,3,MY,1,100,-46
1907221.000,43880,2,MY,1,100,-45
1907261.000,43880,2,MY,1,100,-45
1907301.000,43896,3,MY,1,100,-45
1907341.000,43896,3,MY,1,100,-45
1907381.000,43896,3,MY,1,100,-45
1907421.000,43913,2,MY,1,100,-45
1907461.000,43913,2,MY,1,100,-45
1907501.000,43929,3,MY,1,100,-44
1907541.000,43929,3,MY,1,100,-46
1907581.000,43929,3,MY,1,100,-45
1907621.000,43946,2,MY,1,100,-45
1907661.000,43946,2,MY,1,100,-45
1907701.000,43961,3,MY,1,100,-45
1907741.000,43961,3,MY,1,100,-44
1907781.000,43961,3,MY,1,100,-45
1907821.000,43978,3,MY,1,100,-46
1907861.000,43978,3,MY,1,100,-45
1907901.000,43978,3,MY,1,100,-45
1907941.000,43995,2,MY,1,100,-45
1907981.000,43995,2,MY,1,100,-46
1908021.000,44012,3,MY,1,100,-46
1908061.000,44012,3,MY,1,100,-45
1908101.000,44012,3,MY,1,100,-46
1908141.000,44033,4,MY,1,100,-46
1908181.000,44033,4,MY,1,100,-45
1908221.000,44033,4,MY,1,100,-46
1908261.000,44033,4,MY,1,100,-45
1908301.000,44051,3,MY,1,100,-45
1908341.000,44051,3,MY,1,100,-45
1908381.000,44051,3,MY,1,100,-46
1908421.000,44065,2,MY,1,100,-46
1908461.000,44065,2,MY,1,100,-45
1908501.000,44082,3,MY,1,100,-44
1908541.000,44082,3,MY,1,100,-46
1908581.000,44082,3,MY,1,100,-46
1908621.000,44099,2,MY,1,100,-46
1908661.000,44099,2,MY,1,100,-45
1908701.000,44116,3,MY,1,100,-45
1908741.000,44116,3,MY,1,100,-44
1908781.000,44116,3,MY,1,100,-44
1908821.000,44131,2,MY,1,100,-45
1908861.000,44131,2,MY,1,100,-46
1908901.000,44148,3,MY,1,100,-46
1908941.000,44148,3,MY,1,100,-45
1908981.000,44148,3,MY,1,100,-44
1909021.000,44164,3,MY,1,100,-45
1909061.000,44164,3,MY,1,100,-45
1909101.000,44164,3,MY,1,100,-44
1909141.000,44181,2,MY,1,100,-46
1909181.000,44181,2,MY,1,100,-45
1909221.000,44198,3,MY,1,100,-46
1909261.000,44198,3,MY,1,100,-45
1909301.000,44198,3,MY,1,100,-44
1909341.000,44213,2,MY,1,100,-46
1909381.000,44213,2,MY,1,100,-45
1909421.000,44229,3,MY,1,100,-44
1909461.000,44229,3,MY,1,100,-45
1909501.000,44229,3,MY,1,100,-46
1909541.000,44246,3,MY,1,100,-45
1909581.000,44246,3,MY,1,100,-46
1909621.000,44246,3,MY,1,100,-45
1909661.000,44263,2,MY,1,100,-45
1909701.000,44263,2,MY,1,100,-44
1909741.000,44278,3,MY,1,100,-45
1909781.000,44278,3,MY,1,100,-45
1909821.000,44278,3,MY,1,100,-45
1909861.000,44294,2,MY,1,100,-45
1909901.000,44294,2,MY,1,100,-46
1909941.000,44312,3,MY,1,100,-45
1909981.000,44312,3,MY,1,100,-45
1910021.000,44312,3,MY,1,100,-45
1910061.000,44328,2,MY,1,100,-45
1910101.000,44328,2,MY,1,100,-45
1910140.667,44344,3,MY,1,100,-45
1910180.333,44344,3,MY,1,100,-46
1910220.000,44344,3,MY,1,100,-45
1910260.500,44360,2,MY,1,100,-45
1910301.000,44360,2,MY,1,100,-46
1910340.667,44377,3,MY,1,100,-45
1910380.333,44377,3,MY,1,100,-44
1910420.000,44377,3,MY,1,100,-45
1910460.500,44393,2,MY,1,100,-46
1910501.000,44393,2,MY,1,100,-45
1910541.000,44409,3,MY,1,100,-46
1910581.000,44409,3,MY,1,100,-45
1910621.000,44409,3,MY,1,100,-46
1910661.000,44425,2,MY,1,100,-44
1910701.000,44425,2,MY,1,100,-45
1910741.000,44442,3,MY,1,100,-46
1910781.000,44442,3,MY,1,100,-46
1910821.000,44442,3,MY,1,100,-46
1910860.500,44458,2,MY,1,100,-46
1910900.000,44458,2,MY,1,100,-45
1910940.000,44476,3,MY,1,100,-46
1910980.000,44476,3,MY,1,100,-44
1911020.000,44476,3,MY,1,100,-45
1911060.500,44490,2,MY,1,100,-46
1911101.000,44490,2,MY,1,100,-46
1911141.000,44507,3,MY,1,100,-45
1911181.000,44507,3,MY,1,100,-45
1911221.000,44507,3,MY,1,100,-45
1911260.667,44525,3,MY,1,100,-45
1911300.333,44525,3,MY,1,100,-46
1911340.000,44525,3,MY,1,100,-45
1911380.333,44543,3,MY,1,100,-45
1911420.667,44543,3,MY,1,100,-45
1911461.000,44543,3,MY,1,100,-45
1911500.500,44560,2,MY,1,100,-44
1911540.000,44560,2,MY,1,100,-45
1911580.000,44575,3,MY,1,100,-45
1911620.000,44575,3,MY,1,100,-46
1911660.000,44575,3,MY,1,100,-45
1911700.000,44592,3,MY,1,100,-44
1911740.000,44592,3,MY,1,100,-46
1911780.000,44592,3,MY,1,100,-46
1911820.000,44608,2,MY,1,100,-44
1911860.000,44608,2,MY,1,100,-45
1911900.000,44626,3,MY,1,100,-45
1911940.000,44626,3,MY,1,100,-46
1911980.000,44626,3,MY,1,100,-46
1912020.500,44640,2,MY,1,100,-46
1912061.000,44640,2,MY,1,100,-45
1912100.667,44657,3,MY,1,100,-44
1912140.333,44657,3,MY,1,100,-46
1912180.000,44657,3,MY,1,100,-45
1912220.000,44673,2,MY,1,100,-45
1912260.000,44673,2,MY,1,100,-45
1912300.000,44691,3,MY,1,100,-45
1912340.000,44691,3,MY,1,100,-46
1912380.000,44691,3,MY,1,100,-44
1912420.000,44705,2,MY,1,100,-45
1912460.000,44705,2,MY,1,100,-45
1912500.000,44722,3,MY,1,100,-45
1912540.000,44722,3,MY,1,100,-45
1912580.000,44722,3,MY,1,100,-47
1912620.500,44739,2,MY,1,100,-45
1912661.000,44739,2,MY,1,100,-45
1912701.000,44756,3,MY,1,100,-44
1912741.000,44756,3,MY,1,100,-45
1912781.000,44756,3,MY,1,100,-45
1912821.000,44771,2,MY,1,100,-44
1912861.000,44771,2,MY,1,100,-44
1912901.000,44788,3,MY,1,100,-45
1912941.000,44788,3,MY,1,100,-45
1912981.000,44788,3,MY,1,100,-45
1913021.000,44804,3,MY,1,100,-46
1913061.000,44804,3,MY,1,100,-45
1913101.000,44804,3,MY,1,100,-45
1913141.000,44821,2,MY,1,100,-44
1913181.000,44821,2,MY,1,100,-46
1913221.000,44842,5,MY,1,100,-46
1913261.000,44842,5,MY,1,100,-45
1913301.000,44842,5,MY,1,100,-44
1913341.000,44842,5,MY,1,100,-45
1913381.000,44842,5,MY,1,100,-45
1913421.000,44858,3,MY,1,100,-44
1913461.000,44858,3,MY,1,100,-45
1913501.000,44858,3,MY,1,100,-46
