LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
0.000000,0.000000,1726701856.876366,509652.500,15346,2,EL,1,100,-18333.199219
0.000000,0.000000,1726701856.942867,509719.000,15346,2,EL,1,100,-18333.400391
0.000000,0.000000,1726701857.009867,509786.000,15364,1,EL,1,100,-18334.000000
0.000000,0.000000,1726701857.076368,509852.500,15380,2,EL,1,100,-18334.400391
0.000000,0.000000,1726701857.142869,509919.000,15380,2,EL,1,100,-18334.199219
0.000000,0.000000,1726701857.209870,509986.000,15397,1,EL,1,100,-18334.400391
0.000000,0.000000,1726701857.276371,510052.500,15412,2,EL,1,100,-18335.199219
0.000000,0.000000,1726701857.342872,510119.000,15412,2,EL,1,100,-18335.400391
0.000000,0.000000,1726701857.409873,510186.000,15429,1,EL,1,100,-18336.000000
0.000000,0.000000,1726701857.476374,510252.500,15445,2,EL,1,100,-18336.000000
0.000000,0.000000,1726701857.542875,510319.000,15445,2,EL,1,100,-18336.199219
0.000000,0.000000,1726701857.609876,510386.000,15462,1,EL,1,100,-18336.400391
0.000000,0.000000,1726701857.676377,510452.500,15477,2,EL,1,100,-18336.800781
0.000000,0.000000,1726701857.742878,510519.000,15477,2,EL,1,100,-18337.000000
0.000000,0.000000,1726701857.809879,510586.000,15494,1,EL,1,100,-18336.800781
0.000000,0.000000,1726701857.876380,510652.500,15510,2,EL,1,100,-18336.599609
0.000000,0.000000,1726701857.942881,510719.000,15510,2,EL,1,100,-18336.800781
0.000000,0.000000,1726701858.009882,510786.000,15528,1,EL,1,100,-18336.800781
0.000000,0.000000,1726701858.076383,510852.500,15543,2,EL,1,100,-18337.000000
0.000000,0.000000,1726701858.142883,510919.000,15543,2,EL,1,100,-18336.800781
0.000000,0.000000,1726701858.209884,510986.000,15561,1,EL,1,100,-18336.800781
0.000000,0.000000,1726701858.276385,511052.500,15578,2,EL,1,100,-18337.000000
0.000000,0.000000,1726701858.342886,511119.000,15578,2,EL,1,100,-18337.000000
0.000000,0.000000,1726701858.409887,511186.000,15597,1,EL,1,100,-18337.000000
0.000000,0.000000,1726701858.476388,511252.500,15612,2,EL,1,100,-18337.000000
0.000000,0.000000,1726701858.542889,511319.000,15612,2,EL,1,100,-18337.000000
0.000000,0.000000,1726701858.609390,511385.500,15629,2,EL,1,100,-18336.599609
0.000000,0.000000,1726701858.675891,511452.000,15629,2,EL,1,100,-18336.599609
0.000000,0.000000,1726701858.742892,511519.000,15645,1,EL,1,100,-18336.199219
0.000000,0.000000,1726701858.809393,511585.500,15662,2,EL,1,100,-18336.599609
0.000000,0.000000,1726701858.875894,511652.000,15662,2,EL,1,100,-18336.599609
0.000000,0.000000,1726701858.942895,511719.000,15678,1,EL,1,100,-18336.400391
0.000000,0.000000,1726701859.009396,511785.500,15694,2,EL,1,100,-18336.800781
0.000000,0.000000,1726701859.075897,511852.000,15694,2,EL,1,100,-18336.199219
0.000000,0.000000,1726701859.142898,511919.000,15710,1,EL,1,100,-18336.000000
0.000000,0.000000,1726701859.209398,511985.500,15727,2,EL,1,100,-18336.000000
0.000000,0.000000,1726701859.275899,512052.000,15727,2,EL,1,100,-18336.400391
0.000000,0.000000,1726701859.342900,512119.000,15746,1,EL,1,100,-18336.400391
0.000000,0.000000,1726701859.409401,512185.500,15761,2,EL,1,100,-18336.000000
0.000000,0.000000,1726701859.475902,512252.000,15761,2,EL,1,100,-18335.800781
0.000000,0.000000,1726701859.542903,512319.000,15777,1,EL,1,100,-18335.800781
0.000000,0.000000,1726701859.609404,512385.500,15795,2,EL,1,100,-18336.000000
0.000000,0.000000,1726701859.675905,512452.000,15795,2,EL,1,100,-18335.400391
0.000000,0.000000,1726701859.742906,512519.000,15816,1,EL,1,100,-18335.000000
0.000000,0.000000,1726701859.809407,512585.500,15831,2,EL,1,100,-18335.000000
0.000000,0.000000,1726701859.875908,512652.000,15831,2,EL,1,100,-18334.800781
0.000000,0.000000,1726701859.942909,512719.000,15847,1,EL,1,100,-18335.000000
0.000000,0.000000,1726701860.009410,512785.500,15865,2,EL,1,100,-18335.000000
0.000000,0.000000,1726701860.075911,512852.000,15865,2,EL,1,100,-18334.400391
0.000000,0.000000,1726701860.142912,512919.000,15881,1,EL,1,100,-18334.400391
0.000000,0.000000,1726701860.209413,512985.500,15896,2,EL,1,100,-18334.400391
0.000000,0.000000,1726701860.275914,513052.000,15896,2,EL,1,100,-18334.400391
0.000000,0.000000,1726701860.342914,513119.000,15913,1,EL,1,100,-18334.800781
0.000000,0.000000,1726701860.409415,513185.500,15930,2,EL,1,100,-18333.800781
0.000000,0.000000,1726701860.475916,513252.000,15930,2,EL,1,100,-18334.000000
0.000000,0.000000,1726701860.542917,513319.000,15946,1,EL,1,100,-18333.800781
0.000000,0.000000,1726701860.609418,513385.500,15965,2,EL,1,100,-18334.199219
0.000000,0.000000,1726701860.675919,513452.000,15965,2,EL,1,100,-18333.800781
0.000000,0.000000,1726701860.742920,513519.000,15980,1,EL,1,100,-18333.599609
0.000000,0.000000,1726701860.809421,513585.500,15997,2,EL,1,100,-18333.000000
0.000000,0.000000,1726701860.875922,513652.000,15997,2,EL,1,100,-18333.199219
0.000000,0.000000,1726701860.942423,513718.500,16014,2,EL,1,100,-18333.000000
0.000000,0.000000,1726701861.008924,513785.000,16014,2,EL,1,100,-18333.000000
0.000000,0.000000,1726701861.075925,513852.000,16031,1,EL,1,100,-18333.000000
0.000000,0.000000,1726701861.142426,513918.500,16045,2,EL,1,100,-18332.800781
0.000000,0.000000,1726701861.208927,513985.000,16045,2,EL,1,100,-18332.599609
0.000000,0.000000,1726701861.275928,514052.000,16062,1,EL,1,100,-18333.000000
0.000000,0.000000,1726701861.342429,514118.500,16079,2,EL,1,100,-18333.000000
0.000000,0.000000,1726701861.408930,514185.000,16079,2,EL,1,100,-18332.000000
0.000000,0.000000,1726701861.475930,514252.000,16096,1,EL,1,100,-18332.400391
0.000000,0.000000,1726701861.542431,514318.500,16110,2,EL,1,100,-18332.400391
0.000000,0.000000,1726701861.608932,514385.000,16110,2,EL,1,100,-18332.199219
0.000000,0.000000,1726701861.675933,514452.000,16128,1,EL,1,100,-18332.199219
0.000000,0.000000,1726701861.742434,514518.500,16144,2,EL,1,100,-18332.000000
0.000000,0.000000,1726701861.808935,514585.000,16144,2,EL,1,100,-18332.000000
0.000000,0.000000,1726701861.875936,514652.000,16161,1,EL,1,100,-18331.599609
0.000000,0.000000,1726701861.942437,514718.500,16178,2,EL,1,100,-18331.400391
0.000000,0.000000,1726701862.008938,514785.000,16178,2,EL,1,100,-18331.400391
0.000000,0.000000,1726701862.075939,514852.000,16195,1,EL,1,100,-18332.000000
0.000000,0.000000,1726701862.142440,514918.500,16211,2,EL,1,100,-18331.000000
0.000000,0.000000,1726701862.208941,514985.000,16211,2,EL,1,100,-18331.000000
0.000000,0.000000,1726701862.275942,515052.000,16228,1,EL,1,100,-18330.400391
0.000000,0.000000,1726701862.342443,515118.500,16243,2,EL,1,100,-18330.199219
0.000000,0.000000,1726701862.408944,515185.000,16243,2,EL,1,100,-18330.000000
0.000000,0.000000,1726701862.475945,515252.000,16260,1,EL,1,100,-18330.199219
0.000000,0.000000,1726701862.542445,515318.500,16276,2,EL,1,100,-18330.800781
0.000000,0.000000,1726701862.608946,515385.000,16276,2,EL,1,100,-18330.800781
0.000000,0.000000,1726701862.675947,515452.000,16294,1,EL,1,100,-18331.000000
0.000000,0.000000,1726701862.742448,515518.500,16309,2,EL,1,100,-18332.000000
0.000000,0.000000,1726701862.808949,515585.000,16309,2,EL,1,100,-18331.400391
0.000000,0.000000,1726701862.875950,515652.000,16325,1,EL,1,100,-18332.000000
0.000000,0.000000,1726701862.942451,515718.500,16342,2,EL,1,100,-18331.800781
0.000000,0.000000,1726701863.008952,515785.000,16342,2,EL,1,100,-18332.000000
0.000000,0.000000,1726701863.075453,515851.500,16359,2,EL,1,100,-18332.000000
0.000000,0.000000,1726701863.141954,515918.000,16359,2,EL,1,100,-18332.000000
0.000000,0.000000,1726701863.208955,515985.000,16375,1,EL,1,100,-18332.000000
0.000000,0.000000,1726701863.275456,516051.500,16391,2,EL,1,100,-18332.000000
0.000000,0.000000,1726701863.341957,516118.000,16391,2,EL,1,100,-18332.000000
0.000000,0.000000,1726701863.408958,516185.000,16411,1,EL,1,100,-18332.000000
0.000000,0.000000,1726701863.475959,516252.000,16428,2,EL,1,100,-18331.599609
0.000000,0.000000,1726701863.542960,516319.000,16428,2,EL,1,100,-18331.599609
0.000000,0.000000,1726701863.608961,516385.000,16444,1,EL,1,100,-18331.199219
0.000000,0.000000,1726701863.675461,516451.500,16460,2,EL,1,100,-18331.400391
0.000000,0.000000,1726701863.741962,516518.000,16460,2,EL,1,100,-18331.199219
0.000000,0.000000,1726701863.808963,516585.000,16476,1,EL,1,100,-18331.199219
0.000000,0.000000,1726701863.875464,516651.500,16493,2,EL,1,100,-18331.400391
0.000000,0.000000,1726701863.941965,516718.000,16493,2,EL,1,100,-18331.599609
0.000000,0.000000,1726701864.008966,516785.000,16510,1,EL,1,100,-18331.199219
0.000000,0.000000,1726701864.075467,516851.500,16525,2,EL,1,100,-18331.599609
0.000000,0.000000,1726701864.141968,516918.000,16525,2,EL,1,100,-18331.000000
0.000000,0.000000,1726701864.208969,516985.000,16541,1,EL,1,100,-18331.199219
0.000000,0.000000,1726701864.275470,517051.500,16559,2,EL,1,100,-18330.800781
0.000000,0.000000,1726701864.341971,517118.000,16559,2,EL,1,100,-18330.800781
0.000000,0.000000,1726701864.408972,517185.000,16575,1,EL,1,100,-18330.599609
0.000000,0.000000,1726701864.475473,517251.500,16590,2,EL,1,100,-18330.400391
0.000000,0.000000,1726701864.541974,517318.000,16590,2,EL,1,100,-18330.199219
0.000000,0.000000,1726701864.608975,517385.000,16606,1,EL,1,100,-18330.599609
0.000000,0.000000,1726701864.675476,517451.500,16626,2,EL,1,100,-18330.000000
0.000000,0.000000,1726701864.741977,517518.000,16626,2,EL,1,100,-18329.800781
0.000000,0.000000,1726701864.808977,517585.000,16647,2,EL,1,100,-18329.800781
0.000000,0.000000,1726701864.875978,517652.000,16647,2,EL,1,100,-18330.000000
0.000000,0.000000,1726701864.941979,517718.000,16664,1,EL,1,100,-18329.599609
0.000000,0.000000,1726701865.008980,517785.000,16679,2,EL,1,100,-18330.000000
0.000000,0.000000,1726701865.075981,517852.000,16679,2,EL,1,100,-18329.000000
0.000000,0.000000,1726701865.141982,517918.000,16696,1,EL,1,100,-18328.800781
0.000000,0.000000,1726701865.208983,517985.000,16712,2,EL,1,100,-18328.400391
0.000000,0.000000,1726701865.275984,518052.000,16712,2,EL,1,100,-18328.000000
0.000000,0.000000,1726701865.341985,518118.000,16730,1,EL,1,100,-18327.599609
0.000000,0.000000,1726701865.408986,518185.000,16744,2,EL,1,100,-18327.599609
0.000000,0.000000,1726701865.475987,518252.000,16744,2,EL,1,100,-18326.800781
0.000000,0.000000,1726701865.541988,518318.000,16761,1,EL,1,100,-18326.800781
0.000000,0.000000,1726701865.608989,518385.000,16778,2,EL,1,100,-18326.199219
0.000000,0.000000,1726701865.675990,518452.000,16778,2,EL,1,100,-18326.800781
0.000000,0.000000,1726701865.741991,518518.000,16795,1,EL,1,100,-18326.400391
0.000000,0.000000,1726701865.808992,518585.000,16809,2,EL,1,100,-18326.400391
0.000000,0.000000,1726701865.875993,518652.000,16809,2,EL,1,100,-18326.000000
0.000000,0.000000,1726701865.941993,518718.000,16828,1,EL,1,100,-18326.000000
0.000000,0.000000,1726701866.008994,518785.000,16845,2,EL,1,100,-18326.000000
0.000000,0.000000,1726701866.075995,518852.000,16845,2,EL,1,100,-18325.400391
0.000000,0.000000,1726701866.141996,518918.000,16862,1,EL,1,100,-18325.599609
0.000000,0.000000,1726701866.208497,518984.500,16877,2,EL,1,100,-18326.000000
0.000000,0.000000,1726701866.274998,519051.000,16877,2,EL,1,100,-18325.400391
0.000000,0.000000,1726701866.341999,519118.000,16894,2,EL,1,100,-18325.599609
0.000000,0.000000,1726701866.409000,519185.000,16894,2,EL,1,100,-18326.000000
0.000000,0.000000,1726701866.475001,519251.000,16910,1,EL,1,100,-18325.800781
0.000000,0.000000,1726701866.542002,519318.000,16927,2,EL,1,100,-18325.199219
0.000000,0.000000,1726701866.609003,519385.000,16927,2,EL,1,100,-18325.400391
0.000000,0.000000,1726701866.675004,519451.000,16944,1,EL,1,100,-18325.199219
0.000000,0.000000,1726701866.742005,519518.000,16959,2,EL,1,100,-18325.800781
0.000000,0.000000,1726701866.809006,519585.000,16959,2,EL,1,100,-18325.800781
0.000000,0.000000,1726701866.875007,519651.000,16975,1,EL,1,100,-18325.599609
0.000000,0.000000,1726701866.942008,519718.000,16993,2,EL,1,100,-18325.199219
0.000000,0.000000,1726701867.009008,519785.000,16993,2,EL,1,100,-18325.000000
0.000000,0.000000,1726701867.075009,519851.000,17009,1,EL,1,100,-18324.199219
0.000000,0.000000,1726701867.142010,519918.000,17024,2,EL,1,100,-18325.000000
0.000000,0.000000,1726701867.209011,519985.000,17024,2,EL,1,100,-18325.199219
0.000000,0.000000,1726701867.275012,520051.000,17042,1,EL,1,100,-18325.599609
0.000000,0.000000,1726701867.342013,520118.000,17060,2,EL,1,100,-18325.000000
0.000000,0.000000,1726701867.409014,520185.000,17060,2,EL,1,100,-18325.000000
0.000000,0.000000,1726701867.475015,520251.000,17076,1,EL,1,100,-18325.199219
0.000000,0.000000,1726701867.542016,520318.000,17091,2,EL,1,100,-18325.000000
0.000000,0.000000,1726701867.609017,520385.000,17091,2,EL,1,100,-18325.199219
0.000000,0.000000,1726701867.675018,520451.000,17108,1,EL,1,100,-18325.400391
0.000000,0.000000,1726701867.742019,520518.000,17125,2,EL,1,100,-18324.599609
0.000000,0.000000,1726701867.809020,520585.000,17125,2,EL,1,100,-18325.000000
0.000000,0.000000,1726701867.875021,520651.000,17141,1,EL,1,100,-18325.000000
0.000000,0.000000,1726701867.942022,520718.000,17157,2,EL,1,100,-18325.000000
0.000000,0.000000,1726701868.009023,520785.000,17157,2,EL,1,100,-18324.800781
0.000000,0.000000,1726701868.075024,520851.000,17173,1,EL,1,100,-18324.800781
0.000000,0.000000,1726701868.142024,520918.000,17190,2,EL,1,100,-18325.000000
0.000000,0.000000,1726701868.209025,520985.000,17190,2,EL,1,100,-18325.000000
0.000000,0.000000,1726701868.275026,521051.000,17206,1,EL,1,100,-18325.199219
0.000000,0.000000,1726701868.342027,521118.000,17225,2,EL,1,100,-18325.000000
0.000000,0.000000,1726701868.409028,521185.000,17225,2,EL,1,100,-18325.199219
0.000000,0.000000,1726701868.475029,521251.000,17242,1,EL,1,100,-18325.400391
0.000000,0.000000,1726701868.542030,521318.000,17259,2,EL,1,100,-18325.000000
0.000000,0.000000,1726701868.609031,521385.000,17259,2,EL,1,100,-18325.000000
0.000000,0.000000,1726701868.675032,521451.000,17276,1,EL,1,100,-18325.199219
0.000000,0.000000,1726701868.742033,521518.000,17292,2,EL,1,100,-18325.000000
0.000000,0.000000,1726701868.809034,521585.000,17292,2,EL,1,100,-18325.000000
0.000000,0.000000,1726701868.875535,521651.500,17307,2,EL,1,100,-18325.199219
0.000000,0.000000,1726701868.942036,521718.000,17307,2,EL,1,100,-18325.000000
0.000000,0.000000,1726701869.009037,521785.000,17325,1,EL,1,100,-18325.000000
0.000000,0.000000,1726701869.075538,521851.500,17341,2,EL,1,100,-18325.000000
0.000000,0.000000,1726701869.142039,521918.000,17341,2,EL,1,100,-18325.400391
0.000000,0.000000,1726701869.209040,521985.000,17358,1,EL,1,100,-18325.000000
0.000000,0.000000,1726701869.275540,522051.500,17373,2,EL,1,100,-18325.599609
0.000000,0.000000,1726701869.342041,522118.000,17373,2,EL,1,100,-18325.400391
0.000000,0.000000,1726701869.409042,522185.000,17390,1,EL,1,100,-18325.000000
0.000000,0.000000,1726701869.475543,522251.500,17406,2,EL,1,100,-18325.000000
0.000000,0.000000,1726701869.542044,522318.000,17406,2,EL,1,100,-18324.400391
0.000000,0.000000,1726701869.608045,522384.000,17423,1,EL,1,100,-18324.800781
0.000000,0.000000,1726701869.675046,522451.000,17438,2,EL,1,100,-18324.400391
0.000000,0.000000,1726701869.742047,522518.000,17438,2,EL,1,100,-18325.000000
0.000000,0.000000,1726701869.808048,522584.000,17457,1,EL,1,100,-18324.800781
0.000000,0.000000,1726701869.875049,522651.000,17473,2,EL,1,100,-18324.199219
0.000000,0.000000,1726701869.942050,522718.000,17473,2,EL,1,100,-18324.000000
0.000000,0.000000,1726701870.008551,522784.500,17494,2,EL,1,100,-18324.199219
0.000000,0.000000,1726701870.075052,522851.000,17494,2,EL,1,100,-18324.000000
0.000000,0.000000,1726701870.142053,522918.000,17510,1,EL,1,100,-18324.000000
0.000000,0.000000,1726701870.208554,522984.500,17526,2,EL,1,100,-18324.000000
0.000000,0.000000,1726701870.275055,523051.000,17526,2,EL,1,100,-18324.000000
0.000000,0.000000,1726701870.342055,523118.000,17542,1,EL,1,100,-18324.199219
0.000000,0.000000,1726701870.408556,523184.500,17559,2,EL,1,100,-18324.000000
0.000000,0.000000,1726701870.475057,523251.000,17559,2,EL,1,100,-18324.000000
0.000000,0.000000,1726701870.541558,523317.500,17575,2,EL,1,100,-18323.599609
0.000000,0.000000,1726701870.608059,523384.000,17575,2,EL,1,100,-18323.800781
0.000000,0.000000,1726701870.675060,523451.000,17593,1,EL,1,100,-18323.599609
0.000000,0.000000,1726701870.741561,523517.500,17607,2,EL,1,100,-18324.000000
0.000000,0.000000,1726701870.808062,523584.000,17607,2,EL,1,100,-18323.800781
0.000000,0.000000,1726701870.875063,523651.000,17624,1,EL,1,100,-18323.400391
0.000000,0.000000,1726701870.941564,523717.500,17643,2,EL,1,100,-18323.000000
0.000000,0.000000,1726701871.008065,523784.000,17643,2,EL,1,100,-18323.599609
0.000000,0.000000,1726701871.075066,523851.000,17660,1,EL,1,100,-18323.400391
0.000000,0.000000,1726701871.141567,523917.500,17674,2,EL,1,100,-18323.800781
0.000000,0.000000,1726701871.208068,523984.000,17674,2,EL,1,100,-18323.199219
0.000000,0.000000,1726701871.275069,524051.000,17691,1,EL,1,100,-18323.599609
0.000000,0.000000,1726701871.341570,524117.500,17708,2,EL,1,100,-18323.000000
0.000000,0.000000,1726701871.408071,524184.000,17708,2,EL,1,100,-18322.800781
0.000000,0.000000,1726701871.475071,524251.000,17725,1,EL,1,100,-18323.199219
0.000000,0.000000,1726701871.541572,524317.500,17739,2,EL,1,100,-18323.400391
0.000000,0.000000,1726701871.608073,524384.000,17739,2,EL,1,100,-18322.800781
0.000000,0.000000,1726701871.675074,524451.000,17757,1,EL,1,100,-18323.000000
0.000000,0.000000,1726701871.741575,524517.500,17773,2,EL,1,100,-18323.199219
0.000000,0.000000,1726701871.808076,524584.000,17773,2,EL,1,100,-18322.800781
0.000000,0.000000,1726701871.875077,524651.000,17790,1,EL,1,100,-18322.599609
0.000000,0.000000,1726701871.941578,524717.500,17805,2,EL,1,100,-18322.599609
0.000000,0.000000,1726701872.008079,524784.000,17805,2,EL,1,100,-18322.199219
0.000000,0.000000,1726701872.075080,524851.000,17822,1,EL,1,100,-18322.199219
0.000000,0.000000,1726701872.141581,524917.500,17838,2,EL,1,100,-18322.400391
0.000000,0.000000,1726701872.208082,524984.000,17838,2,EL,1,100,-18322.199219
0.000000,0.000000,1726701872.275083,525051.000,17857,1,EL,1,100,-18322.199219
0.000000,0.000000,1726701872.341584,525117.500,17873,2,EL,1,100,-18322.199219
0.000000,0.000000,1726701872.408085,525184.000,17873,2,EL,1,100,-18322.199219
0.000000,0.000000,1726701872.475086,525251.000,17889,1,EL,1,100,-18322.000000
0.000000,0.000000,1726701872.541587,525317.500,17905,2,EL,1,100,-18322.000000
0.000000,0.000000,1726701872.608087,525384.000,17905,2,EL,1,100,-18322.400391
0.000000,0.000000,1726701872.675088,525451.000,17923,2,EL,1,100,-18322.199219
0.000000,0.000000,1726701872.742089,525518.000,17923,2,EL,1,100,-18322.000000
0.000000,0.000000,1726701872.808090,525584.000,17939,1,EL,1,100,-18321.599609
0.000000,0.000000,1726701872.875091,525651.000,17954,2,EL,1,100,-18322.000000
0.000000,0.000000,1726701872.942092,525718.000,17954,2,EL,1,100,-18321.800781
0.000000,0.000000,1726701873.008093,525784.000,17971,1,EL,1,100,-18322.000000
0.000000,0.000000,1726701873.074594,525850.500,17988,2,EL,1,100,-18321.400391
0.000000,0.000000,1726701873.141095,525917.000,17988,2,EL,1,100,-18321.800781
0.000000,0.000000,1726701873.208096,525984.000,18004,1,EL,1,100,-18321.400391
0.000000,0.000000,1726701873.275097,526051.000,18020,2,EL,1,100,-18321.599609
0.000000,0.000000,1726701873.342098,526118.000,18020,2,EL,1,100,-18321.599609
0.000000,0.000000,1726701873.408099,526184.000,18038,1,EL,1,100,-18322.000000
0.000000,0.000000,1726701873.474600,526250.500,18057,2,EL,1,100,-18321.599609
0.000000,0.000000,1726701873.541101,526317.000,18057,2,EL,1,100,-18321.800781
0.000000,0.000000,1726701873.608102,526384.000,18073,1,EL,1,100,-18321.599609
0.000000,0.000000,1726701873.674603,526450.500,18089,2,EL,1,100,-18322.000000
0.000000,0.000000,1726701873.741103,526517.000,18089,2,EL,1,100,-18320.800781
0.000000,0.000000,1726701873.808104,526584.000,18105,1,EL,1,100,-18321.800781
0.000000,0.000000,1726701873.874605,526650.500,18122,2,EL,1,100,-18321.800781
0.000000,0.000000,1726701873.941106,526717.000,18122,2,EL,1,100,-18320.800781
0.000000,0.000000,1726701874.008107,526784.000,18139,1,EL,1,100,-18321.000000
0.000000,0.000000,1726701874.075108,526851.000,18154,2,EL,1,100,-18321.599609
0.000000,0.000000,1726701874.142109,526918.000,18154,2,EL,1,100,-18320.199219
0.000000,0.000000,1726701874.208110,526984.000,18170,1,EL,1,100,-18321.000000
0.000000,0.000000,1726701874.274611,527050.500,18188,2,EL,1,100,-18321.000000
0.000000,0.000000,1726701874.341112,527117.000,18188,2,EL,1,100,-18320.199219
0.000000,0.000000,1726701874.408113,527184.000,18204,1,EL,1,100,-18320.000000
0.000000,0.000000,1726701874.474614,527250.500,18219,2,EL,1,100,-18320.400391
0.000000,0.000000,1726701874.541115,527317.000,18219,2,EL,1,100,-18320.400391
0.000000,0.000000,1726701874.608116,527384.000,18235,1,EL,1,100,-18320.800781
0.000000,0.000000,1726701874.674617,527450.500,18253,2,EL,1,100,-18319.800781
0.000000,0.000000,1726701874.741118,527517.000,18253,2,EL,1,100,-18319.800781
0.000000,0.000000,1726701874.808118,527584.000,18269,2,EL,1,100,-18319.599609
0.000000,0.000000,1726701874.875119,527651.000,18269,2,EL,1,100,-18319.599609
0.000000,0.000000,1726701874.941120,527717.000,18288,1,EL,1,100,-18320.000000
0.000000,0.000000,1726701875.008121,527784.000,18303,2,EL,1,100,-18320.000000
0.000000,0.000000,1726701875.075122,527851.000,18303,2,EL,1,100,-18319.400391
0.000000,0.000000,1726701875.141623,527917.500,18321,2,EL,1,100,-18319.400391
0.000000,0.000000,1726701875.208124,527984.000,18321,2,EL,1,100,-18319.599609
0.000000,0.000000,1726701875.275125,528051.000,18337,1,EL,1,100,-18319.599609
0.000000,0.000000,1726701875.341626,528117.500,18355,2,EL,1,100,-18319.599609
0.000000,0.000000,1726701875.408127,528184.000,18355,2,EL,1,100,-18319.599609
0.000000,0.000000,1726701875.475128,528251.000,18371,1,EL,1,100,-18319.199219
0.000000,0.000000,1726701875.541629,528317.500,18386,2,EL,1,100,-18320.000000
0.000000,0.000000,1726701875.608130,528384.000,18386,2,EL,1,100,-18319.599609
0.000000,0.000000,1726701875.675131,528451.000,18403,1,EL,1,100,-18319.800781
0.000000,0.000000,1726701875.741632,528517.500,18420,2,EL,1,100,-18319.599609
0.000000,0.000000,1726701875.808133,528584.000,18420,2,EL,1,100,-18319.800781
0.000000,0.000000,1726701875.875134,528651.000,18436,1,EL,1,100,-18319.000000
0.000000,0.000000,1726701875.941634,528717.500,18454,2,EL,1,100,-18319.800781
0.000000,0.000000,1726701876.008135,528784.000,18454,2,EL,1,100,-18319.199219
0.000000,0.000000,1726701876.075136,528851.000,18470,1,EL,1,100,-18319.199219
0.000000,0.000000,1726701876.141637,528917.500,18487,2,EL,1,100,-18319.199219
0.000000,0.000000,1726701876.208138,528984.000,18487,2,EL,1,100,-18319.400391
0.000000,0.000000,1726701876.274139,529050.000,18503,1,EL,1,100,-18319.000000
0.000000,0.000000,1726701876.341140,529117.000,18519,2,EL,1,100,-18319.400391
0.000000,0.000000,1726701876.408141,529184.000,18519,2,EL,1,100,-18319.199219
0.000000,0.000000,1726701876.475142,529251.000,18535,1,EL,1,100,-18318.800781
0.000000,0.000000,1726701876.541643,529317.500,18552,2,EL,1,100,-18318.400391
0.000000,0.000000,1726701876.608144,529384.000,18552,2,EL,1,100,-18318.800781
0.000000,0.000000,1726701876.675145,529451.000,18569,1,EL,1,100,-18318.800781
0.000000,0.000000,1726701876.741646,529517.500,18585,2,EL,1,100,-18317.800781
0.000000,0.000000,1726701876.808147,529584.000,18585,2,EL,1,100,-18317.599609
0.000000,0.000000,1726701876.874148,529650.000,18600,1,EL,1,100,-18317.599609
0.000000,0.000000,1726701876.941149,529717.000,18618,2,EL,1,100,-18317.800781
0.000000,0.000000,1726701877.008150,529784.000,18618,2,EL,1,100,-18317.800781
0.000000,0.000000,1726701877.075150,529851.000,18634,1,EL,1,100,-18317.800781
0.000000,0.000000,1726701877.141651,529917.500,18652,2,EL,1,100,-18317.599609
0.000000,0.000000,1726701877.208152,529984.000,18652,2,EL,1,100,-18317.000000
0.000000,0.000000,1726701877.274653,530050.500,18668,2,EL,1,100,-18317.599609
0.000000,0.000000,1726701877.341154,530117.000,18668,2,EL,1,100,-18318.000000
0.000000,0.000000,1726701877.408155,530184.000,18685,1,EL,1,100,-18318.400391
0.000000,0.000000,1726701877.474656,530250.500,18701,2,EL,1,100,-18318.000000
0.000000,0.000000,1726701877.541157,530317.000,18701,2,EL,1,100,-18318.199219
0.000000,0.000000,1726701877.608158,530384.000,18718,1,EL,1,100,-18318.400391
0.000000,0.000000,1726701877.674659,530450.500,18733,2,EL,1,100,-18318.000000
0.000000,0.000000,1726701877.741160,530517.000,18733,2,EL,1,100,-18317.400391
0.000000,0.000000,1726701877.808161,530584.000,18750,1,EL,1,100,-18318.199219
0.000000,0.000000,1726701877.874662,530650.500,18766,2,EL,1,100,-18318.199219
0.000000,0.000000,1726701877.941163,530717.000,18766,2,EL,1,100,-18318.000000
0.000000,0.000000,1726701878.008164,530784.000,18784,1,EL,1,100,-18317.599609
0.000000,0.000000,1726701878.074665,530850.500,18798,2,EL,1,100,-18318.000000
0.000000,0.000000,1726701878.141165,530917.000,18798,2,EL,1,100,-18317.400391
0.000000,0.000000,1726701878.208166,530984.000,18815,1,EL,1,100,-18317.800781
0.000000,0.000000,1726701878.274667,531050.500,18834,2,EL,1,100,-18317.800781
0.000000,0.000000,1726701878.341168,531117.000,18834,2,EL,1,100,-18317.800781
0.000000,0.000000,1726701878.408169,531184.000,18853,1,EL,1,100,-18318.400391
0.000000,0.000000,1726701878.474670,531250.500,18867,2,EL,1,100,-18318.599609
0.000000,0.000000,1726701878.541171,531317.000,18867,2,EL,1,100,-18318.400391
0.000000,0.000000,1726701878.608172,531384.000,18884,1,EL,1,100,-18319.000000
0.000000,0.000000,1726701878.674673,531450.500,18901,2,EL,1,100,-18318.599609
0.000000,0.000000,1726701878.741174,531517.000,18901,2,EL,1,100,-18319.000000
0.000000,0.000000,1726701878.808175,531584.000,18918,1,EL,1,100,-18319.199219
0.000000,0.000000,1726701878.874676,531650.500,18932,2,EL,1,100,-18319.599609
