LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
0.000000,0.000000,1726701836.798582,489575.000,12057,2,AY,1,100,0.550
0.000000,0.000000,1726701836.838583,489615.000,12074,3,AY,1,100,0.552
0.000000,0.000000,1726701836.878584,489655.000,12074,3,AY,1,100,0.550
0.000000,0.000000,1726701836.918584,489695.000,12074,3,AY,1,100,0.550
0.000000,0.000000,1726701836.958585,489735.000,12091,2,AY,1,100,0.550
0.000000,0.000000,1726701836.998585,489775.000,12091,2,AY,1,100,0.550
0.000000,0.000000,1726701837.038586,489815.000,12106,3,AY,1,100,0.551
0.000000,0.000000,1726701837.078586,489855.000,12106,3,AY,1,100,0.550
0.000000,0.000000,1726701837.118587,489895.000,12106,3,AY,1,100,0.548
0.000000,0.000000,1726701837.158587,489935.000,12124,3,AY,1,100,0.549
0.000000,0.000000,1726701837.198588,489975.000,12124,3,AY,1,100,0.550
0.000000,0.000000,1726701837.238589,490015.000,12124,3,AY,1,100,0.550
0.000000,0.000000,1726701837.278589,490055.000,12141,2,AY,1,100,0.550
0.000000,0.000000,1726701837.318590,490095.000,12141,2,AY,1,100,0.551
0.000000,0.000000,1726701837.358590,490135.000,12158,3,AY,1,100,0.548
0.000000,0.000000,1726701837.398591,490175.000,12158,3,AY,1,100,0.549
0.000000,0.000000,1726701837.438591,490215.000,12158,3,AY,1,100,0.549
0.000000,0.000000,1726701837.478592,490255.000,12174,2,AY,1,100,0.548
0.000000,0.000000,1726701837.518593,490295.000,12174,2,AY,1,100,0.550
0.000000,0.000000,1726701837.558593,490335.000,12189,3,AY,1,100,0.549
0.000000,0.000000,1726701837.598594,490375.000,12189,3,AY,1,100,0.550
0.000000,0.000000,1726701837.638594,490415.000,12189,3,AY,1,100,0.550
0.000000,0.000000,1726701837.678595,490455.000,12207,2,AY,1,100,0.547
0.000000,0.000000,1726701837.718595,490495.000,12207,2,AY,1,100,0.549
0.000000,0.000000,1726701837.758596,490535.000,12223,3,AY,1,100,0.552
0.000000,0.000000,1726701837.798597,490575.000,12223,3,AY,1,100,0.546
0.000000,0.000000,1726701837.838597,490615.000,12223,3,AY,1,100,0.551
0.000000,0.000000,1726701837.878598,490655.000,12240,2,AY,1,100,0.551
0.000000,0.000000,1726701837.918598,490695.000,12240,2,AY,1,100,0.552
0.000000,0.000000,1726701837.958599,490735.000,12255,3,AY,1,100,0.552
0.000000,0.000000,1726701837.998599,490775.000,12255,3,AY,1,100,0.548
0.000000,0.000000,1726701838.038600,490815.000,12255,3,AY,1,100,0.547
0.000000,0.000000,1726701838.078600,490855.000,12272,2,AY,1,100,0.549
0.000000,0.000000,1726701838.118601,490895.000,12272,2,AY,1,100,0.551
0.000000,0.000000,1726701838.158602,490935.000,12288,3,AY,1,100,0.550
0.000000,0.000000,1726701838.198602,490975.000,12288,3,AY,1,100,0.551
0.000000,0.000000,1726701838.238603,491015.000,12288,3,AY,1,100,0.553
0.000000,0.000000,1726701838.278603,491055.000,12306,2,AY,1,100,0.551
0.000000,0.000000,1726701838.318604,491095.000,12306,2,AY,1,100,0.550
0.000000,0.000000,1726701838.358604,491135.000,12322,3,AY,1,100,0.550
0.000000,0.000000,1726701838.398605,491175.000,12322,3,AY,1,100,0.549
0.000000,0.000000,1726701838.438606,491215.000,12322,3,AY,1,100,0.551
0.000000,0.000000,1726701838.478606,491255.000,12339,3,AY,1,100,0.552
0.000000,0.000000,1726701838.518607,491295.000,12339,3,AY,1,100,0.552
0.000000,0.000000,1726701838.558607,491335.000,12339,3,AY,1,100,0.550
0.000000,0.000000,1726701838.598608,491375.000,12357,2,AY,1,100,0.552
0.000000,0.000000,1726701838.638608,491415.000,12357,2,AY,1,100,0.551
0.000000,0.000000,1726701838.678609,491455.000,12375,3,AY,1,100,0.550
0.000000,0.000000,1726701838.718609,491495.000,12375,3,AY,1,100,0.551
0.000000,0.000000,1726701838.758610,491535.000,12375,3,AY,1,100,0.552
0.000000,0.000000,1726701838.798611,491575.000,12389,2,AY,1,100,0.551
0.000000,0.000000,1726701838.838611,491615.000,12389,2,AY,1,100,0.552
0.000000,0.000000,1726701838.878612,491655.000,12406,3,AY,1,100,0.553
0.000000,0.000000,1726701838.918612,491695.000,12406,3,AY,1,100,0.553
0.000000,0.000000,1726701838.958613,491735.000,12406,3,AY,1,100,0.551
0.000000,0.000000,1726701838.998613,491775.000,12423,2,AY,1,100,0.551
0.000000,0.000000,1726701839.038614,491815.000,12423,2,AY,1,100,0.551
0.000000,0.000000,1726701839.078615,491855.000,12440,3,AY,1,100,0.548
0.000000,0.000000,1726701839.118615,491895.000,12440,3,AY,1,100,0.548
0.000000,0.000000,1726701839.158616,491935.000,12440,3,AY,1,100,0.550
0.000000,0.000000,1726701839.198616,491975.000,12454,2,AY,1,100,0.552
0.000000,0.000000,1726701839.238617,492015.000,12454,2,AY,1,100,0.551
0.000000,0.000000,1726701839.278617,492055.000,12477,3,AY,1,100,0.552
0.000000,0.000000,1726701839.318618,492095.000,12477,3,AY,1,100,0.547
0.000000,0.000000,1726701839.358619,492135.000,12477,3,AY,1,100,0.550
0.000000,0.000000,1726701839.398619,492175.000,12493,2,AY,1,100,0.550
0.000000,0.000000,1726701839.438620,492215.000,12493,2,AY,1,100,0.550
0.000000,0.000000,1726701839.478620,492255.000,12510,3,AY,1,100,0.550
0.000000,0.000000,1726701839.518621,492295.000,12510,3,AY,1,100,0.551
0.000000,0.000000,1726701839.558621,492335.000,12510,3,AY,1,100,0.551
0.000000,0.000000,1726701839.598622,492375.000,12524,2,AY,1,100,0.552
0.000000,0.000000,1726701839.638622,492415.000,12524,2,AY,1,100,0.550
0.000000,0.000000,1726701839.678623,492455.000,12544,3,AY,1,100,0.550
0.000000,0.000000,1726701839.718624,492495.000,12544,3,AY,1,100,0.549
0.000000,0.000000,1726701839.758624,492535.000,12544,3,AY,1,100,0.549
0.000000,0.000000,1726701839.798625,492575.000,12560,2,AY,1,100,0.552
0.000000,0.000000,1726701839.838625,492615.000,12560,2,AY,1,100,0.551
0.000000,0.000000,1726701839.878626,492655.000,12577,3,AY,1,100,0.552
0.000000,0.000000,1726701839.918626,492695.000,12577,3,AY,1,100,0.551
0.000000,0.000000,1726701839.958627,492735.000,12577,3,AY,1,100,0.550
0.000000,0.000000,1726701839.998628,492775.000,12594,3,AY,1,100,0.550
0.000000,0.000000,1726701840.038628,492815.000,12594,3,AY,1,100,0.551
0.000000,0.000000,1726701840.078629,492855.000,12594,3,AY,1,100,0.551
0.000000,0.000000,1726701840.118629,492895.000,12609,2,AY,1,100,0.551
0.000000,0.000000,1726701840.158630,492935.000,12609,2,AY,1,100,0.551
0.000000,0.000000,1726701840.198630,492975.000,12625,3,AY,1,100,0.552
0.000000,0.000000,1726701840.238631,493015.000,12625,3,AY,1,100,0.551
0.000000,0.000000,1726701840.278631,493055.000,12625,3,AY,1,100,0.549
0.000000,0.000000,1726701840.318632,493095.000,12643,2,AY,1,100,0.552
0.000000,0.000000,1726701840.358633,493135.000,12643,2,AY,1,100,0.551
0.000000,0.000000,1726701840.398633,493175.000,12659,3,AY,1,100,0.548
0.000000,0.000000,1726701840.438634,493215.000,12659,3,AY,1,100,0.551
0.000000,0.000000,1726701840.478634,493255.000,12659,3,AY,1,100,0.553
0.000000,0.000000,1726701840.518635,493295.000,12674,2,AY,1,100,0.552
0.000000,0.000000,1726701840.558635,493335.000,12674,2,AY,1,100,0.552
0.000000,0.000000,1726701840.598636,493375.000,12691,3,AY,1,100,0.551
0.000000,0.000000,1726701840.638637,493415.000,12691,3,AY,1,100,0.549
0.000000,0.000000,1726701840.678637,493455.000,12691,3,AY,1,100,0.549
0.000000,0.000000,1726701840.718638,493495.000,12708,2,AY,1,100,0.552
0.000000,0.000000,1726701840.758638,493535.000,12708,2,AY,1,100,0.552
0.000000,0.000000,1726701840.798639,493575.000,12724,3,AY,1,100,0.552
0.000000,0.000000,1726701840.838639,493615.000,12724,3,AY,1,100,0.554
0.000000,0.000000,1726701840.878640,493655.000,12724,3,AY,1,100,0.551
0.000000,0.000000,1726701840.918641,493695.000,12739,2,AY,1,100,0.550
0.000000,0.000000,1726701840.958641,493735.000,12739,2,AY,1,100,0.552
0.000000,0.000000,1726701840.998642,493775.000,12756,3,AY,1,100,0.552
0.000000,0.000000,1726701841.038642,493815.000,12756,3,AY,1,100,0.553
0.000000,0.000000,1726701841.078643,493855.000,12756,3,AY,1,100,0.553
0.000000,0.000000,1726701841.118643,493895.000,12775,3,AY,1,100,0.552
0.000000,0.000000,1726701841.158644,493935.000,12775,3,AY,1,100,0.552
0.000000,0.000000,1726701841.198644,493975.000,12775,3,AY,1,100,0.553
0.000000,0.000000,1726701841.238645,494015.000,12791,2,AY,1,100,0.552
0.000000,0.000000,1726701841.278646,494055.000,12791,2,AY,1,100,0.552
0.000000,0.000000,1726701841.318646,494095.000,12807,3,AY,1,100,0.550
0.000000,0.000000,1726701841.358647,494135.000,12807,3,AY,1,100,0.550
0.000000,0.000000,1726701841.398647,494175.000,12807,3,AY,1,100,0.552
0.000000,0.000000,1726701841.438648,494215.000,12823,2,AY,1,100,0.552
0.000000,0.000000,1726701841.478648,494255.000,12823,2,AY,1,100,0.553
0.000000,0.000000,1726701841.518649,494295.000,12840,3,AY,1,100,0.553
0.000000,0.000000,1726701841.558650,494335.000,12840,3,AY,1,100,0.550
0.000000,0.000000,1726701841.598650,494375.000,12840,3,AY,1,100,0.553
0.000000,0.000000,1726701841.638651,494415.000,12857,2,AY,1,100,0.549
0.000000,0.000000,1726701841.678651,494455.000,12857,2,AY,1,100,0.552
0.000000,0.000000,1726701841.718652,494495.000,12873,3,AY,1,100,0.554
0.000000,0.000000,1726701841.758652,494535.000,12873,3,AY,1,100,0.552
0.000000,0.000000,1726701841.798653,494575.000,12873,3,AY,1,100,0.551
0.000000,0.000000,1726701841.838653,494615.000,12888,2,AY,1,100,0.550
0.000000,0.000000,1726701841.878654,494655.000,12888,2,AY,1,100,0.551
0.000000,0.000000,1726701841.918655,494695.000,12905,3,AY,1,100,0.551
0.000000,0.000000,1726701841.958655,494735.000,12905,3,AY,1,100,0.551
0.000000,0.000000,1726701841.998656,494775.000,12905,3,AY,1,100,0.551
0.000000,0.000000,1726701842.038656,494815.000,12922,2,AY,1,100,0.555
0.000000,0.000000,1726701842.078657,494855.000,12922,2,AY,1,100,0.552
0.000000,0.000000,1726701842.118657,494895.000,12938,3,AY,1,100,0.549
0.000000,0.000000,1726701842.158658,494935.000,12938,3,AY,1,100,0.552
0.000000,0.000000,1726701842.198659,494975.000,12938,3,AY,1,100,0.549
0.000000,0.000000,1726701842.238659,495015.000,12953,2,AY,1,100,0.550
0.000000,0.000000,1726701842.278660,495055.000,12953,2,AY,1,100,0.551
0.000000,0.000000,1726701842.318327,495094.667,12973,3,AY,1,100,0.551
0.000000,0.000000,1726701842.357994,495134.333,12973,3,AY,1,100,0.549
0.000000,0.000000,1726701842.397661,495174.000,12973,3,AY,1,100,0.553
0.000000,0.000000,1726701842.438162,495214.500,12989,2,AY,1,100,0.549
0.000000,0.000000,1726701842.478663,495255.000,12989,2,AY,1,100,0.551
0.000000,0.000000,1726701842.518663,495295.000,13006,3,AY,1,100,0.552
0.000000,0.000000,1726701842.558664,495335.000,13006,3,AY,1,100,0.553
0.000000,0.000000,1726701842.598664,495375.000,13006,3,AY,1,100,0.551
0.000000,0.000000,1726701842.638165,495414.500,13021,2,AY,1,100,0.551
0.000000,0.000000,1726701842.677665,495454.000,13021,2,AY,1,100,0.552
0.000000,0.000000,1726701842.717999,495494.333,13038,3,AY,1,100,0.551
0.000000,0.000000,1726701842.758333,495534.667,13038,3,AY,1,100,0.543
0.000000,0.000000,1726701842.798667,495575.000,13038,3,AY,1,100,0.553
0.000000,0.000000,1726701842.838334,495614.667,13054,3,AY,1,100,0.551
0.000000,0.000000,1726701842.878001,495654.333,13054,3,AY,1,100,0.551
0.000000,0.000000,1726701842.917669,495694.000,13054,3,AY,1,100,0.552
0.000000,0.000000,1726701842.957669,495734.000,13072,2,AY,1,100,0.546
0.000000,0.000000,1726701842.997670,495774.000,13072,2,AY,1,100,0.548
0.000000,0.000000,1726701843.037670,495814.000,13086,3,AY,1,100,0.547
0.000000,0.000000,1726701843.077671,495854.000,13086,3,AY,1,100,0.551
0.000000,0.000000,1726701843.117672,495894.000,13086,3,AY,1,100,0.549
0.000000,0.000000,1726701843.157672,495934.000,13103,2,AY,1,100,0.551
0.000000,0.000000,1726701843.197673,495974.000,13103,2,AY,1,100,0.551
0.000000,0.000000,1726701843.238007,496014.333,13119,3,AY,1,100,0.550
0.000000,0.000000,1726701843.278340,496054.667,13119,3,AY,1,100,0.551
0.000000,0.000000,1726701843.318674,496095.000,13119,3,AY,1,100,0.553
0.000000,0.000000,1726701843.358675,496135.000,13141,2,AY,1,100,0.549
0.000000,0.000000,1726701843.398676,496175.000,13141,2,AY,1,100,0.551
0.000000,0.000000,1726701843.438676,496215.000,13155,3,AY,1,100,0.550
0.000000,0.000000,1726701843.478677,496255.000,13155,3,AY,1,100,0.551
0.000000,0.000000,1726701843.518677,496295.000,13155,3,AY,1,100,0.551
0.000000,0.000000,1726701843.558678,496335.000,13172,2,AY,1,100,0.550
0.000000,0.000000,1726701843.598678,496375.000,13172,2,AY,1,100,0.551
0.000000,0.000000,1726701843.638346,496414.667,13189,3,AY,1,100,0.550
0.000000,0.000000,1726701843.678013,496454.333,13189,3,AY,1,100,0.552
0.000000,0.000000,1726701843.717680,496494.000,13189,3,AY,1,100,0.550
0.000000,0.000000,1726701843.757681,496534.000,13206,2,AY,1,100,0.548
0.000000,0.000000,1726701843.797681,496574.000,13206,2,AY,1,100,0.552
0.000000,0.000000,1726701843.837682,496614.000,13220,3,AY,1,100,0.554
0.000000,0.000000,1726701843.877682,496654.000,13220,3,AY,1,100,0.550
0.000000,0.000000,1726701843.917683,496694.000,13220,3,AY,1,100,0.551
0.000000,0.000000,1726701843.958017,496734.333,13238,3,AY,1,100,0.549
0.000000,0.000000,1726701843.998351,496774.667,13238,3,AY,1,100,0.553
0.000000,0.000000,1726701844.038685,496815.000,13238,3,AY,1,100,0.546
0.000000,0.000000,1726701844.078185,496854.500,13254,2,AY,1,100,0.551
0.000000,0.000000,1726701844.117686,496894.000,13254,2,AY,1,100,0.553
0.000000,0.000000,1726701844.157686,496934.000,13271,3,AY,1,100,0.550
0.000000,0.000000,1726701844.197687,496974.000,13271,3,AY,1,100,0.551
0.000000,0.000000,1726701844.237687,497014.000,13271,3,AY,1,100,0.551
0.000000,0.000000,1726701844.277688,497054.000,13286,2,AY,1,100,0.547
0.000000,0.000000,1726701844.317688,497094.000,13286,2,AY,1,100,0.551
0.000000,0.000000,1726701844.357689,497134.000,13308,3,AY,1,100,0.553
0.000000,0.000000,1726701844.397690,497174.000,13308,3,AY,1,100,0.551
0.000000,0.000000,1726701844.437690,497214.000,13308,3,AY,1,100,0.552
0.000000,0.000000,1726701844.477691,497254.000,13324,2,AY,1,100,0.553
0.000000,0.000000,1726701844.517691,497294.000,13324,2,AY,1,100,0.550
0.000000,0.000000,1726701844.557692,497334.000,13341,3,AY,1,100,0.552
0.000000,0.000000,1726701844.597692,497374.000,13341,3,AY,1,100,0.552
0.000000,0.000000,1726701844.637693,497414.000,13341,3,AY,1,100,0.551
0.000000,0.000000,1726701844.677694,497454.000,13358,2,AY,1,100,0.553
0.000000,0.000000,1726701844.717694,497494.000,13358,2,AY,1,100,0.551
0.000000,0.000000,1726701844.757695,497534.000,13375,3,AY,1,100,0.554
0.000000,0.000000,1726701844.797695,497574.000,13375,3,AY,1,100,0.552
0.000000,0.000000,1726701844.837696,497614.000,13375,3,AY,1,100,0.551
0.000000,0.000000,1726701844.877696,497654.000,13391,2,AY,1,100,0.552
0.000000,0.000000,1726701844.917697,497694.000,13391,2,AY,1,100,0.552
0.000000,0.000000,1726701844.957697,497734.000,13409,3,AY,1,100,0.551
0.000000,0.000000,1726701844.997698,497774.000,13409,3,AY,1,100,0.553
0.000000,0.000000,1726701845.037699,497814.000,13409,3,AY,1,100,0.552
0.000000,0.000000,1726701845.077699,497854.000,13425,2,AY,1,100,0.554
0.000000,0.000000,1726701845.117700,497894.000,13425,2,AY,1,100,0.552
0.000000,0.000000,1726701845.157700,497934.000,13440,3,AY,1,100,0.551
0.000000,0.000000,1726701845.197701,497974.000,13440,3,AY,1,100,0.551
0.000000,0.000000,1726701845.237701,498014.000,13440,3,AY,1,100,0.552
0.000000,0.000000,1726701845.277702,498054.000,13457,2,AY,1,100,0.552
0.000000,0.000000,1726701845.317703,498094.000,13457,2,AY,1,100,0.552
0.000000,0.000000,1726701845.357703,498134.000,13474,3,AY,1,100,0.552
0.000000,0.000000,1726701845.397704,498174.000,13474,3,AY,1,100,0.550
0.000000,0.000000,1726701845.437704,498214.000,13474,3,AY,1,100,0.550
0.000000,0.000000,1726701845.477705,498254.000,13490,3,AY,1,100,0.553
0.000000,0.000000,1726701845.517705,498294.000,13490,3,AY,1,100,0.552
0.000000,0.000000,1726701845.557706,498334.000,13490,3,AY,1,100,0.551
0.000000,0.000000,1726701845.597707,498374.000,13505,2,AY,1,100,0.553
0.000000,0.000000,1726701845.637707,498414.000,13505,2,AY,1,100,0.548
0.000000,0.000000,1726701845.677708,498454.000,13522,3,AY,1,100,0.550
0.000000,0.000000,1726701845.717708,498494.000,13522,3,AY,1,100,0.552
0.000000,0.000000,1726701845.757709,498534.000,13522,3,AY,1,100,0.551
0.000000,0.000000,1726701845.797709,498574.000,13539,2,AY,1,100,0.552
0.000000,0.000000,1726701845.837710,498614.000,13539,2,AY,1,100,0.553
0.000000,0.000000,1726701845.877710,498654.000,13555,3,AY,1,100,0.552
0.000000,0.000000,1726701845.917711,498694.000,13555,3,AY,1,100,0.550
0.000000,0.000000,1726701845.957712,498734.000,13555,3,AY,1,100,0.550
0.000000,0.000000,1726701845.997712,498774.000,13571,2,AY,1,100,0.550
0.000000,0.000000,1726701846.037713,498814.000,13571,2,AY,1,100,0.550
0.000000,0.000000,1726701846.077713,498854.000,13589,3,AY,1,100,0.552
0.000000,0.000000,1726701846.117714,498894.000,13589,3,AY,1,100,0.551
0.000000,0.000000,1726701846.157714,498934.000,13589,3,AY,1,100,0.552
0.000000,0.000000,1726701846.197715,498974.000,13606,2,AY,1,100,0.552
0.000000,0.000000,1726701846.237716,499014.000,13606,2,AY,1,100,0.551
0.000000,0.000000,1726701846.277716,499054.000,13623,3,AY,1,100,0.548
0.000000,0.000000,1726701846.317717,499094.000,13623,3,AY,1,100,0.551
0.000000,0.000000,1726701846.357717,499134.000,13623,3,AY,1,100,0.553
0.000000,0.000000,1726701846.397718,499174.000,13638,2,AY,1,100,0.550
0.000000,0.000000,1726701846.437718,499214.000,13638,2,AY,1,100,0.552
0.000000,0.000000,1726701846.477719,499254.000,13654,3,AY,1,100,0.550
0.000000,0.000000,1726701846.517719,499294.000,13654,3,AY,1,100,0.551
0.000000,0.000000,1726701846.557720,499334.000,13654,3,AY,1,100,0.551
0.000000,0.000000,1726701846.597721,499374.000,13671,2,AY,1,100,0.552
0.000000,0.000000,1726701846.637721,499414.000,13671,2,AY,1,100,0.551
0.000000,0.000000,1726701846.677722,499454.000,13688,3,AY,1,100,0.549
0.000000,0.000000,1726701846.717722,499494.000,13688,3,AY,1,100,0.550
0.000000,0.000000,1726701846.757723,499534.000,13688,3,AY,1,100,0.554
0.000000,0.000000,1726701846.797723,499574.000,13704,2,AY,1,100,0.547
0.000000,0.000000,1726701846.837724,499614.000,13704,2,AY,1,100,0.550
0.000000,0.000000,1726701846.877725,499654.000,13719,3,AY,1,100,0.552
0.000000,0.000000,1726701846.917725,499694.000,13719,3,AY,1,100,0.552
0.000000,0.000000,1726701846.957726,499734.000,13719,3,AY,1,100,0.551
0.000000,0.000000,1726701846.997726,499774.000,13737,3,AY,1,100,0.552
0.000000,0.000000,1726701847.037727,499814.000,13737,3,AY,1,100,0.549
0.000000,0.000000,1726701847.077727,499854.000,13737,3,AY,1,100,0.550
0.000000,0.000000,1726701847.117728,499894.000,13753,2,AY,1,100,0.552
0.000000,0.000000,1726701847.157729,499934.000,13753,2,AY,1,100,0.550
0.000000,0.000000,1726701847.197729,499974.000,13770,3,AY,1,100,0.550
0.000000,0.000000,1726701847.237730,500014.000,13770,3,AY,1,100,0.553
0.000000,0.000000,1726701847.277730,500054.000,13770,3,AY,1,100,0.551
0.000000,0.000000,1726701847.317731,500094.000,13785,2,AY,1,100,0.551
0.000000,0.000000,1726701847.357731,500134.000,13785,2,AY,1,100,0.554
0.000000,0.000000,1726701847.397732,500174.000,13802,3,AY,1,100,0.550
0.000000,0.000000,1726701847.437732,500214.000,13802,3,AY,1,100,0.551
0.000000,0.000000,1726701847.477733,500254.000,13802,3,AY,1,100,0.553
0.000000,0.000000,1726701847.517734,500294.000,13820,2,AY,1,100,0.553
0.000000,0.000000,1726701847.557734,500334.000,13820,2,AY,1,100,0.552
0.000000,0.000000,1726701847.597735,500374.000,13838,3,AY,1,100,0.552
0.000000,0.000000,1726701847.637735,500414.000,13838,3,AY,1,100,0.551
0.000000,0.000000,1726701847.677736,500454.000,13838,3,AY,1,100,0.553
0.000000,0.000000,1726701847.717736,500494.000,13852,2,AY,1,100,0.550
0.000000,0.000000,1726701847.757737,500534.000,13852,2,AY,1,100,0.552
0.000000,0.000000,1726701847.797738,500574.000,13869,3,AY,1,100,0.551
0.000000,0.000000,1726701847.837738,500614.000,13869,3,AY,1,100,0.552
0.000000,0.000000,1726701847.877739,500654.000,13869,3,AY,1,100,0.551
0.000000,0.000000,1726701847.917739,500694.000,13886,3,AY,1,100,0.551
0.000000,0.000000,1726701847.957740,500734.000,13886,3,AY,1,100,0.550
0.000000,0.000000,1726701847.997740,500774.000,13886,3,AY,1,100,0.553
0.000000,0.000000,1726701848.037741,500814.000,13903,3,AY,1,100,0.552
0.000000,0.000000,1726701848.077741,500854.000,13903,3,AY,1,100,0.551
0.000000,0.000000,1726701848.117742,500894.000,13903,3,AY,1,100,0.551
0.000000,0.000000,1726701848.157743,500934.000,13919,2,AY,1,100,0.551
0.000000,0.000000,1726701848.197743,500974.000,13919,2,AY,1,100,0.547
0.000000,0.000000,1726701848.237744,501014.000,13934,3,AY,1,100,0.553
0.000000,0.000000,1726701848.277744,501054.000,13934,3,AY,1,100,0.554
0.000000,0.000000,1726701848.317745,501094.000,13934,3,AY,1,100,0.551
0.000000,0.000000,1726701848.357745,501134.000,13953,2,AY,1,100,0.555
0.000000,0.000000,1726701848.397746,501174.000,13953,2,AY,1,100,0.549
0.000000,0.000000,1726701848.437747,501214.000,13970,3,AY,1,100,0.551
0.000000,0.000000,1726701848.477747,501254.000,13970,3,AY,1,100,0.551
0.000000,0.000000,1726701848.517748,501294.000,13970,3,AY,1,100,0.552
0.000000,0.000000,1726701848.557748,501334.000,13986,2,AY,1,100,0.550
0.000000,0.000000,1726701848.597749,501374.000,13986,2,AY,1,100,0.552
0.000000,0.000000,1726701848.637749,501414.000,14002,3,AY,1,100,0.552
0.000000,0.000000,1726701848.677750,501454.000,14002,3,AY,1,100,0.552
0.000000,0.000000,1726701848.717751,501494.000,14002,3,AY,1,100,0.552
0.000000,0.000000,1726701848.757751,501534.000,14018,3,AY,1,100,0.550
0.000000,0.000000,1726701848.797752,501574.000,14018,3,AY,1,100,0.550
0.000000,0.000000,1726701848.837752,501614.000,14018,3,AY,1,100,0.549
0.000000,0.000000,1726701848.877753,501654.000,14037,2,AY,1,100,0.550
0.000000,0.000000,1726701848.917753,501694.000,14037,2,AY,1,100,0.553
0.000000,0.000000,1726701848.957754,501734.000,14054,3,AY,1,100,0.551
0.000000,0.000000,1726701848.997754,501774.000,14054,3,AY,1,100,0.552
0.000000,0.000000,1726701849.037755,501814.000,14054,3,AY,1,100,0.550
0.000000,0.000000,1726701849.077756,501854.000,14070,2,AY,1,100,0.550
0.000000,0.000000,1726701849.117756,501894.000,14070,2,AY,1,100,0.550
0.000000,0.000000,1726701849.157757,501934.000,14085,3,AY,1,100,0.550
0.000000,0.000000,1726701849.197757,501974.000,14085,3,AY,1,100,0.550
0.000000,0.000000,1726701849.237758,502014.000,14085,3,AY,1,100,0.549
0.000000,0.000000,1726701849.277758,502054.000,14102,2,AY,1,100,0.551
0.000000,0.000000,1726701849.317759,502094.000,14102,2,AY,1,100,0.551
0.000000,0.000000,1726701849.357760,502134.000,14119,3,AY,1,100,0.551
0.000000,0.000000,1726701849.397760,502174.000,14119,3,AY,1,100,0.552
0.000000,0.000000,1726701849.437761,502214.000,14119,3,AY,1,100,0.550
0.000000,0.000000,1726701849.477761,502254.000,14141,2,AY,1,100,0.552
0.000000,0.000000,1726701849.517762,502294.000,14141,2,AY,1,100,0.548
0.000000,0.000000,1726701849.557762,502334.000,14155,3,AY,1,100,0.551
0.000000,0.000000,1726701849.597763,502374.000,14155,3,AY,1,100,0.552
0.000000,0.000000,1726701849.637763,502414.000,14155,3,AY,1,100,0.551
0.000000,0.000000,1726701849.677764,502454.000,14173,2,AY,1,100,0.549
0.000000,0.000000,1726701849.717765,502494.000,14173,2,AY,1,100,0.552
0.000000,0.000000,1726701849.757765,502534.000,14189,3,AY,1,100,0.549
0.000000,0.000000,1726701849.797766,502574.000,14189,3,AY,1,100,0.548
0.000000,0.000000,1726701849.837766,502614.000,14189,3,AY,1,100,0.551
0.000000,0.000000,1726701849.877767,502654.000,14206,2,AY,1,100,0.549
0.000000,0.000000,1726701849.917767,502694.000,14206,2,AY,1,100,0.549
0.000000,0.000000,1726701849.957768,502734.000,14221,3,AY,1,100,0.550
0.000000,0.000000,1726701849.997769,502774.000,14221,3,AY,1,100,0.551
0.000000,0.000000,1726701850.037769,502814.000,14221,3,AY,1,100,0.551
0.000000,0.000000,1726701850.077770,502854.000,14238,3,AY,1,100,0.549
0.000000,0.000000,1726701850.117770,502894.000,14238,3,AY,1,100,0.551
0.000000,0.000000,1726701850.157771,502934.000,14238,3,AY,1,100,0.552
0.000000,0.000000,1726701850.197771,502974.000,14254,2,AY,1,100,0.549
0.000000,0.000000,1726701850.237772,503014.000,14254,2,AY,1,100,0.551
0.000000,0.000000,1726701850.277773,503054.000,14274,3,AY,1,100,0.549
0.000000,0.000000,1726701850.317773,503094.000,14274,3,AY,1,100,0.551
0.000000,0.000000,1726701850.357774,503134.000,14274,3,AY,1,100,0.551
0.000000,0.000000,1726701850.397774,503174.000,14288,2,AY,1,100,0.547
0.000000,0.000000,1726701850.437775,503214.000,14288,2,AY,1,100,0.548
0.000000,0.000000,1726701850.477775,503254.000,14305,3,AY,1,100,0.551
0.000000,0.000000,1726701850.517776,503294.000,14305,3,AY,1,100,0.548
0.000000,0.000000,1726701850.557776,503334.000,14305,3,AY,1,100,0.550
0.000000,0.000000,1726701850.597777,503374.000,14321,2,AY,1,100,0.552
0.000000,0.000000,1726701850.637778,503414.000,14321,2,AY,1,100,0.549
0.000000,0.000000,1726701850.677778,503454.000,14339,3,AY,1,100,0.552
0.000000,0.000000,1726701850.717779,503494.000,14339,3,AY,1,100,0.551
0.000000,0.000000,1726701850.757779,503534.000,14339,3,AY,1,100,0.551
0.000000,0.000000,1726701850.797780,503574.000,14353,2,AY,1,100,0.549
0.000000,0.000000,1726701850.837780,503614.000,14353,2,AY,1,100,0.549
0.000000,0.000000,1726701850.877781,503654.000,14370,3,AY,1,100,0.549
0.000000,0.000000,1726701850.917782,503694.000,14370,3,AY,1,100,0.551
0.000000,0.000000,1726701850.957782,503734.000,14370,3,AY,1,100,0.549
0.000000,0.000000,1726701850.997783,503774.000,14387,2,AY,1,100,0.552
