LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AX
0.000000,0.000000,1726701841.918655,494695.000,12904,3,AX,1,100,-0.684
0.000000,0.000000,1726701841.958655,494735.000,12904,3,AX,1,100,-0.681
0.000000,0.000000,1726701841.998656,494775.000,12904,3,AX,1,100,-0.682
0.000000,0.000000,1726701842.038656,494815.000,12921,2,AX,1,100,-0.683
0.000000,0.000000,1726701842.078657,494855.000,12921,2,AX,1,100,-0.685
0.000000,0.000000,1726701842.118657,494895.000,12937,3,AX,1,100,-0.680
0.000000,0.000000,1726701842.158658,494935.000,12937,3,AX,1,100,-0.683
0.000000,0.000000,1726701842.198659,494975.000,12937,3,AX,1,100,-0.685
0.000000,0.000000,1726701842.238659,495015.000,12952,2,AX,1,100,-0.683
0.000000,0.000000,1726701842.278660,495055.000,12952,2,AX,1,100,-0.685
0.000000,0.000000,1726701842.318327,495094.667,12972,3,AX,1,100,-0.682
0.000000,0.000000,1726701842.357994,495134.333,12972,3,AX,1,100,-0.683
0.000000,0.000000,1726701842.397661,495174.000,12972,3,AX,1,100,-0.688
0.000000,0.000000,1726701842.438162,495214.500,12988,2,AX,1,100,-0.686
0.000000,0.000000,1726701842.478663,495255.000,12988,2,AX,1,100,-0.682
0.000000,0.000000,1726701842.518663,495295.000,13005,3,AX,1,100,-0.682
0.000000,0.000000,1726701842.558664,495335.000,13005,3,AX,1,100,-0.684
0.000000,0.000000,1726701842.598664,495375.000,13005,3,AX,1,100,-0.683
0.000000,0.000000,1726701842.638165,495414.500,13020,2,AX,1,100,-0.681
0.000000,0.000000,1726701842.677665,495454.000,13020,2,AX,1,100,-0.683
0.000000,0.000000,1726701842.717999,495494.333,13037,3,AX,1,100,-0.687
0.000000,0.000000,1726701842.758333,495534.667,13037,3,AX,1,100,-0.680
0.000000,0.000000,1726701842.798667,495575.000,13037,3,AX,1,100,-0.682
0.000000,0.000000,1726701842.838334,495614.667,13053,3,AX,1,100,-0.683
0.000000,0.000000,1726701842.878001,495654.333,13053,3,AX,1,100,-0.679
0.000000,0.000000,1726701842.917669,495694.000,13053,3,AX,1,100,-0.687
0.000000,0.000000,1726701842.957669,495734.000,13071,2,AX,1,100,-0.681
0.000000,0.000000,1726701842.997670,495774.000,13071,2,AX,1,100,-0.682
0.000000,0.000000,1726701843.037670,495814.000,13085,3,AX,1,100,-0.685
0.000000,0.000000,1726701843.077671,495854.000,13085,3,AX,1,100,-0.684
0.000000,0.000000,1726701843.117672,495894.000,13085,3,AX,1,100,-0.679
0.000000,0.000000,1726701843.157672,495934.000,13102,2,AX,1,100,-0.683
0.000000,0.000000,1726701843.197673,495974.000,13102,2,AX,1,100,-0.681
0.000000,0.000000,1726701843.238007,496014.333,13118,3,AX,1,100,-0.685
0.000000,0.000000,1726701843.278340,496054.667,13118,3,AX,1,100,-0.684
0.000000,0.000000,1726701843.318674,496095.000,13118,3,AX,1,100,-0.682
0.000000,0.000000,1726701843.358675,496135.000,13140,2,AX,1,100,-0.680
0.000000,0.000000,1726701843.398676,496175.000,13140,2,AX,1,100,-0.683
0.000000,0.000000,1726701843.438676,496215.000,13154,3,AX,1,100,-0.683
0.000000,0.000000,1726701843.478677,496255.000,13154,3,AX,1,100,-0.682
0.000000,0.000000,1726701843.518677,496295.000,13154,3,AX,1,100,-0.682
0.000000,0.000000,1726701843.558678,496335.000,13171,2,AX,1,100,-0.683
0.000000,0.000000,1726701843.598678,496375.000,13171,2,AX,1,100,-0.680
0.000000,0.000000,1726701843.638346,496414.667,13188,3,AX,1,100,-0.684
0.000000,0.000000,1726701843.678013,496454.333,13188,3,AX,1,100,-0.683
0.000000,0.000000,1726701843.717680,496494.000,13188,3,AX,1,100,-0.685
0.000000,0.000000,1726701843.757681,496534.000,13205,2,AX,1,100,-0.682
0.000000,0.000000,1726701843.797681,496574.000,13205,2,AX,1,100,-0.685
0.000000,0.000000,1726701843.837682,496614.000,13219,3,AX,1,100,-0.681
0.000000,0.000000,1726701843.877682,496654.000,13219,3,AX,1,100,-0.679
0.000000,0.000000,1726701843.917683,496694.000,13219,3,AX,1,100,-0.685
0.000000,0.000000,1726701843.958017,496734.333,13237,3,AX,1,100,-0.675
0.000000,0.000000,1726701843.998351,496774.667,13237,3,AX,1,100,-0.693
0.000000,0.000000,1726701844.038685,496815.000,13237,3,AX,1,100,-0.677
0.000000,0.000000,1726701844.078185,496854.500,13253,2,AX,1,100,-0.683
0.000000,0.000000,1726701844.117686,496894.000,13253,2,AX,1,100,-0.683
0.000000,0.000000,1726701844.157686,496934.000,13270,3,AX,1,100,-0.682
0.000000,0.000000,1726701844.197687,496974.000,13270,3,AX,1,100,-0.683
0.000000,0.000000,1726701844.237687,497014.000,13270,3,AX,1,100,-0.688
0.000000,0.000000,1726701844.277688,497054.000,13285,2,AX,1,100,-0.676
0.000000,0.000000,1726701844.317688,497094.000,13285,2,AX,1,100,-0.680
0.000000,0.000000,1726701844.357689,497134.000,13307,3,AX,1,100,-0.686
0.000000,0.000000,1726701844.397690,497174.000,13307,3,AX,1,100,-0.683
0.000000,0.000000,1726701844.437690,497214.000,13307,3,AX,1,100,-0.683
0.000000,0.000000,1726701844.477691,497254.000,13323,2,AX,1,100,-0.680
0.000000,0.000000,1726701844.517691,497294.000,13323,2,AX,1,100,-0.682
0.000000,0.000000,1726701844.557692,497334.000,13340,3,AX,1,100,-0.683
0.000000,0.000000,1726701844.597692,497374.000,13340,3,AX,1,100,-0.679
0.000000,0.000000,1726701844.637693,497414.000,13340,3,AX,1,100,-0.682
0.000000,0.000000,1726701844.677694,497454.000,13357,2,AX,1,100,-0.684
0.000000,0.000000,1726701844.717694,497494.000,13357,2,AX,1,100,-0.681
0.000000,0.000000,1726701844.757695,497534.000,13374,3,AX,1,100,-0.681
0.000000,0.000000,1726701844.797695,497574.000,13374,3,AX,1,100,-0.686
0.000000,0.000000,1726701844.837696,497614.000,13374,3,AX,1,100,-0.682
0.000000,0.000000,1726701844.877696,497654.000,13390,2,AX,1,100,-0.684
0.000000,0.000000,1726701844.917697,497694.000,13390,2,AX,1,100,-0.683
0.000000,0.000000,1726701844.957697,497734.000,13408,3,AX,1,100,-0.680
0.000000,0.000000,1726701844.997698,497774.000,13408,3,AX,1,100,-0.684
0.000000,0.000000,1726701845.037699,497814.000,13408,3,AX,1,100,-0.680
0.000000,0.000000,1726701845.077699,497854.000,13424,2,AX,1,100,-0.683
0.000000,0.000000,1726701845.117700,497894.000,13424,2,AX,1,100,-0.680
0.000000,0.000000,1726701845.157700,497934.000,13439,3,AX,1,100,-0.684
0.000000,0.000000,1726701845.197701,497974.000,13439,3,AX,1,100,-0.683
0.000000,0.000000,1726701845.237701,498014.000,13439,3,AX,1,100,-0.681
0.000000,0.000000,1726701845.277702,498054.000,13456,2,AX,1,100,-0.685
0.000000,0.000000,1726701845.317703,498094.000,13456,2,AX,1,100,-0.680
0.000000,0.000000,1726701845.357703,498134.000,13473,3,AX,1,100,-0.687
0.000000,0.000000,1726701845.397704,498174.000,13473,3,AX,1,100,-0.686
0.000000,0.000000,1726701845.437704,498214.000,13473,3,AX,1,100,-0.682
0.000000,0.000000,1726701845.477705,498254.000,13489,3,AX,1,100,-0.683
0.000000,0.000000,1726701845.517705,498294.000,13489,3,AX,1,100,-0.684
0.000000,0.000000,1726701845.557706,498334.000,13489,3,AX,1,100,-0.681
0.000000,0.000000,1726701845.597707,498374.000,13504,2,AX,1,100,-0.683
0.000000,0.000000,1726701845.637707,498414.000,13504,2,AX,1,100,-0.681
0.000000,0.000000,1726701845.677708,498454.000,13521,3,AX,1,100,-0.682
0.000000,0.000000,1726701845.717708,498494.000,13521,3,AX,1,100,-0.687
0.000000,0.000000,1726701845.757709,498534.000,13521,3,AX,1,100,-0.681
0.000000,0.000000,1726701845.797709,498574.000,13538,2,AX,1,100,-0.683
0.000000,0.000000,1726701845.837710,498614.000,13538,2,AX,1,100,-0.683
0.000000,0.000000,1726701845.877710,498654.000,13554,3,AX,1,100,-0.681
0.000000,0.000000,1726701845.917711,498694.000,13554,3,AX,1,100,-0.683
0.000000,0.000000,1726701845.957712,498734.000,13554,3,AX,1,100,-0.681
0.000000,0.000000,1726701845.997712,498774.000,13570,2,AX,1,100,-0.685
0.000000,0.000000,1726701846.037713,498814.000,13570,2,AX,1,100,-0.683
0.000000,0.000000,1726701846.077713,498854.000,13588,3,AX,1,100,-0.687
0.000000,0.000000,1726701846.117714,498894.000,13588,3,AX,1,100,-0.683
0.000000,0.000000,1726701846.157714,498934.000,13588,3,AX,1,100,-0.681
0.000000,0.000000,1726701846.197715,498974.000,13605,2,AX,1,100,-0.686
0.000000,0.000000,1726701846.237716,499014.000,13605,2,AX,1,100,-0.685
0.000000,0.000000,1726701846.277716,499054.000,13622,3,AX,1,100,-0.683
0.000000,0.000000,1726701846.317717,499094.000,13622,3,AX,1,100,-0.684
0.000000,0.000000,1726701846.357717,499134.000,13622,3,AX,1,100,-0.684
0.000000,0.000000,1726701846.397718,499174.000,13637,2,AX,1,100,-0.684
0.000000,0.000000,1726701846.437718,499214.000,13637,2,AX,1,100,-0.685
0.000000,0.000000,1726701846.477719,499254.000,13653,3,AX,1,100,-0.683
0.000000,0.000000,1726701846.517719,499294.000,13653,3,AX,1,100,-0.685
0.000000,0.000000,1726701846.557720,499334.000,13653,3,AX,1,100,-0.681
0.000000,0.000000,1726701846.597721,499374.000,13670,2,AX,1,100,-0.682
0.000000,0.000000,1726701846.637721,499414.000,13670,2,AX,1,100,-0.683
0.000000,0.000000,1726701846.677722,499454.000,13687,3,AX,1,100,-0.680
0.000000,0.000000,1726701846.717722,499494.000,13687,3,AX,1,100,-0.680
0.000000,0.000000,1726701846.757723,499534.000,13687,3,AX,1,100,-0.689
0.000000,0.000000,1726701846.797723,499574.000,13703,2,AX,1,100,-0.679
0.000000,0.000000,1726701846.837724,499614.000,13703,2,AX,1,100,-0.688
0.000000,0.000000,1726701846.877725,499654.000,13718,3,AX,1,100,-0.683
0.000000,0.000000,1726701846.917725,499694.000,13718,3,AX,1,100,-0.682
0.000000,0.000000,1726701846.957726,499734.000,13718,3,AX,1,100,-0.680
0.000000,0.000000,1726701846.997726,499774.000,13736,3,AX,1,100,-0.684
0.000000,0.000000,1726701847.037727,499814.000,13736,3,AX,1,100,-0.681
0.000000,0.000000,1726701847.077727,499854.000,13736,3,AX,1,100,-0.683
0.000000,0.000000,1726701847.117728,499894.000,13752,2,AX,1,100,-0.684
0.000000,0.000000,1726701847.157729,499934.000,13752,2,AX,1,100,-0.685
0.000000,0.000000,1726701847.197729,499974.000,13769,3,AX,1,100,-0.685
0.000000,0.000000,1726701847.237730,500014.000,13769,3,AX,1,100,-0.686
0.000000,0.000000,1726701847.277730,500054.000,13769,3,AX,1,100,-0.683
0.000000,0.000000,1726701847.317731,500094.000,13784,2,AX,1,100,-0.686
0.000000,0.000000,1726701847.357731,500134.000,13784,2,AX,1,100,-0.683
0.000000,0.000000,1726701847.397732,500174.000,13801,3,AX,1,100,-0.684
0.000000,0.000000,1726701847.437732,500214.000,13801,3,AX,1,100,-0.682
0.000000,0.000000,1726701847.477733,500254.000,13801,3,AX,1,100,-0.684
0.000000,0.000000,1726701847.517734,500294.000,13819,2,AX,1,100,-0.684
0.000000,0.000000,1726701847.557734,500334.000,13819,2,AX,1,100,-0.686
0.000000,0.000000,1726701847.597735,500374.000,13837,3,AX,1,100,-0.683
0.000000,0.000000,1726701847.637735,500414.000,13837,3,AX,1,100,-0.684
0.000000,0.000000,1726701847.677736,500454.000,13837,3,AX,1,100,-0.680
0.000000,0.000000,1726701847.717736,500494.000,13851,2,AX,1,100,-0.684
0.000000,0.000000,1726701847.757737,500534.000,13851,2,AX,1,100,-0.684
0.000000,0.000000,1726701847.797738,500574.000,13868,3,AX,1,100,-0.677
0.000000,0.000000,1726701847.837738,500614.000,13868,3,AX,1,100,-0.684
0.000000,0.000000,1726701847.877739,500654.000,13868,3,AX,1,100,-0.682
0.000000,0.000000,1726701847.917739,500694.000,13885,3,AX,1,100,-0.683
0.000000,0.000000,1726701847.957740,500734.000,13885,3,AX,1,100,-0.685
0.000000,0.000000,1726701847.997740,500774.000,13885,3,AX,1,100,-0.682
0.000000,0.000000,1726701848.037741,500814.000,13902,3,AX,1,100,-0.683
0.000000,0.000000,1726701848.077741,500854.000,13902,3,AX,1,100,-0.684
0.000000,0.000000,1726701848.117742,500894.000,13902,3,AX,1,100,-0.681
0.000000,0.000000,1726701848.157743,500934.000,13918,2,AX,1,100,-0.688
0.000000,0.000000,1726701848.197743,500974.000,13918,2,AX,1,100,-0.681
0.000000,0.000000,1726701848.237744,501014.000,13933,3,AX,1,100,-0.687
0.000000,0.000000,1726701848.277744,501054.000,13933,3,AX,1,100,-0.681
0.000000,0.000000,1726701848.317745,501094.000,13933,3,AX,1,100,-0.682
0.000000,0.000000,1726701848.357745,501134.000,13952,2,AX,1,100,-0.683
0.000000,0.000000,1726701848.397746,501174.000,13952,2,AX,1,100,-0.684
0.000000,0.000000,1726701848.437747,501214.000,13969,3,AX,1,100,-0.684
0.000000,0.000000,1726701848.477747,501254.000,13969,3,AX,1,100,-0.683
0.000000,0.000000,1726701848.517748,501294.000,13969,3,AX,1,100,-0.690
0.000000,0.000000,1726701848.557748,501334.000,13985,2,AX,1,100,-0.681
0.000000,0.000000,1726701848.597749,501374.000,13985,2,AX,1,100,-0.685
0.000000,0.000000,1726701848.637749,501414.000,14001,3,AX,1,100,-0.684
0.000000,0.000000,1726701848.677750,501454.000,14001,3,AX,1,100,-0.682
0.000000,0.000000,1726701848.717751,501494.000,14001,3,AX,1,100,-0.683
0.000000,0.000000,1726701848.757751,501534.000,14017,3,AX,1,100,-0.683
0.000000,0.000000,1726701848.797752,501574.000,14017,3,AX,1,100,-0.684
0.000000,0.000000,1726701848.837752,501614.000,14017,3,AX,1,100,-0.682
0.000000,0.000000,1726701848.877753,501654.000,14036,2,AX,1,100,-0.682
0.000000,0.000000,1726701848.917753,501694.000,14036,2,AX,1,100,-0.686
0.000000,0.000000,1726701848.957754,501734.000,14053,3,AX,1,100,-0.682
0.000000,0.000000,1726701848.997754,501774.000,14053,3,AX,1,100,-0.682
0.000000,0.000000,1726701849.037755,501814.000,14053,3,AX,1,100,-0.686
0.000000,0.000000,1726701849.077756,501854.000,14069,2,AX,1,100,-0.683
0.000000,0.000000,1726701849.117756,501894.000,14069,2,AX,1,100,-0.684
0.000000,0.000000,1726701849.157757,501934.000,14084,3,AX,1,100,-0.683
0.000000,0.000000,1726701849.197757,501974.000,14084,3,AX,1,100,-0.679
0.000000,0.000000,1726701849.237758,502014.000,14084,3,AX,1,100,-0.684
0.000000,0.000000,1726701849.277758,502054.000,14101,2,AX,1,100,-0.682
0.000000,0.000000,1726701849.317759,502094.000,14101,2,AX,1,100,-0.688
0.000000,0.000000,1726701849.357760,502134.000,14118,3,AX,1,100,-0.681
0.000000,0.000000,1726701849.397760,502174.000,14118,3,AX,1,100,-0.688
0.000000,0.000000,1726701849.437761,502214.000,14118,3,AX,1,100,-0.683
0.000000,0.000000,1726701849.477761,502254.000,14140,2,AX,1,100,-0.679
0.000000,0.000000,1726701849.517762,502294.000,14140,2,AX,1,100,-0.688
0.000000,0.000000,1726701849.557762,502334.000,14154,3,AX,1,100,-0.678
0.000000,0.000000,1726701849.597763,502374.000,14154,3,AX,1,100,-0.684
0.000000,0.000000,1726701849.637763,502414.000,14154,3,AX,1,100,-0.681
0.000000,0.000000,1726701849.677764,502454.000,14172,2,AX,1,100,-0.679
0.000000,0.000000,1726701849.717765,502494.000,14172,2,AX,1,100,-0.686
0.000000,0.000000,1726701849.757765,502534.000,14188,3,AX,1,100,-0.683
0.000000,0.000000,1726701849.797766,502574.000,14188,3,AX,1,100,-0.684
0.000000,0.000000,1726701849.837766,502614.000,14188,3,AX,1,100,-0.684
0.000000,0.000000,1726701849.877767,502654.000,14205,2,AX,1,100,-0.685
0.000000,0.000000,1726701849.917767,502694.000,14205,2,AX,1,100,-0.684
0.000000,0.000000,1726701849.957768,502734.000,14220,3,AX,1,100,-0.687
0.000000,0.000000,1726701849.997769,502774.000,14220,3,AX,1,100,-0.683
0.000000,0.000000,1726701850.037769,502814.000,14220,3,AX,1,100,-0.684
0.000000,0.000000,1726701850.077770,502854.000,14237,3,AX,1,100,-0.680
0.000000,0.000000,1726701850.117770,502894.000,14237,3,AX,1,100,-0.683
0.000000,0.000000,1726701850.157771,502934.000,14237,3,AX,1,100,-0.685
0.000000,0.000000,1726701850.197771,502974.000,14253,2,AX,1,100,-0.682
0.000000,0.000000,1726701850.237772,503014.000,14253,2,AX,1,100,-0.686
0.000000,0.000000,1726701850.277773,503054.000,14273,3,AX,1,100,-0.685
0.000000,0.000000,1726701850.317773,503094.000,14273,3,AX,1,100,-0.681
0.000000,0.000000,1726701850.357774,503134.000,14273,3,AX,1,100,-0.685
0.000000,0.000000,1726701850.397774,503174.000,14287,2,AX,1,100,-0.684
0.000000,0.000000,1726701850.437775,503214.000,14287,2,AX,1,100,-0.682
0.000000,0.000000,1726701850.477775,503254.000,14304,3,AX,1,100,-0.685
0.000000,0.000000,1726701850.517776,503294.000,14304,3,AX,1,100,-0.683
0.000000,0.000000,1726701850.557776,503334.000,14304,3,AX,1,100,-0.682
0.000000,0.000000,1726701850.597777,503374.000,14320,2,AX,1,100,-0.683
0.000000,0.000000,1726701850.637778,503414.000,14320,2,AX,1,100,-0.683
0.000000,0.000000,1726701850.677778,503454.000,14338,3,AX,1,100,-0.685
0.000000,0.000000,1726701850.717779,503494.000,14338,3,AX,1,100,-0.684
0.000000,0.000000,1726701850.757779,503534.000,14338,3,AX,1,100,-0.680
0.000000,0.000000,1726701850.797780,503574.000,14352,2,AX,1,100,-0.687
0.000000,0.000000,1726701850.837780,503614.000,14352,2,AX,1,100,-0.685
0.000000,0.000000,1726701850.877781,503654.000,14369,3,AX,1,100,-0.679
0.000000,0.000000,1726701850.917782,503694.000,14369,3,AX,1,100,-0.693
0.000000,0.000000,1726701850.957782,503734.000,14369,3,AX,1,100,-0.680
0.000000,0.000000,1726701850.997783,503774.000,14386,2,AX,1,100,-0.687
0.000000,0.000000,1726701851.037783,503814.000,14386,2,AX,1,100,-0.684
0.000000,0.000000,1726701851.077784,503854.000,14403,3,AX,1,100,-0.682
0.000000,0.000000,1726701851.117784,503894.000,14403,3,AX,1,100,-0.679
0.000000,0.000000,1726701851.157785,503934.000,14403,3,AX,1,100,-0.683
0.000000,0.000000,1726701851.197785,503974.000,14418,2,AX,1,100,-0.687
0.000000,0.000000,1726701851.237786,504014.000,14418,2,AX,1,100,-0.686
0.000000,0.000000,1726701851.277787,504054.000,14435,3,AX,1,100,-0.687
0.000000,0.000000,1726701851.317787,504094.000,14435,3,AX,1,100,-0.680
0.000000,0.000000,1726701851.357788,504134.000,14435,3,AX,1,100,-0.684
0.000000,0.000000,1726701851.397788,504174.000,14451,2,AX,1,100,-0.685
0.000000,0.000000,1726701851.437789,504214.000,14451,2,AX,1,100,-0.684
0.000000,0.000000,1726701851.477789,504254.000,14468,3,AX,1,100,-0.680
0.000000,0.000000,1726701851.517790,504294.000,14468,3,AX,1,100,-0.685
0.000000,0.000000,1726701851.557791,504334.000,14468,3,AX,1,100,-0.681
0.000000,0.000000,1726701851.597791,504374.000,14485,3,AX,1,100,-0.684
0.000000,0.000000,1726701851.637792,504414.000,14485,3,AX,1,100,-0.681
0.000000,0.000000,1726701851.677792,504454.000,14485,3,AX,1,100,-0.685
0.000000,0.000000,1726701851.717793,504494.000,14500,2,AX,1,100,-0.683
0.000000,0.000000,1726701851.757793,504534.000,14500,2,AX,1,100,-0.683
0.000000,0.000000,1726701851.797794,504574.000,14516,3,AX,1,100,-0.682
0.000000,0.000000,1726701851.837795,504614.000,14516,3,AX,1,100,-0.683
0.000000,0.000000,1726701851.877795,504654.000,14516,3,AX,1,100,-0.687
0.000000,0.000000,1726701851.917796,504694.000,14535,2,AX,1,100,-0.680
0.000000,0.000000,1726701851.957796,504734.000,14535,2,AX,1,100,-0.684
0.000000,0.000000,1726701851.997797,504774.000,14552,3,AX,1,100,-0.683
0.000000,0.000000,1726701852.037797,504814.000,14552,3,AX,1,100,-0.684
0.000000,0.000000,1726701852.077798,504854.000,14552,3,AX,1,100,-0.685
0.000000,0.000000,1726701852.117798,504894.000,14567,2,AX,1,100,-0.689
0.000000,0.000000,1726701852.157799,504934.000,14567,2,AX,1,100,-0.682
0.000000,0.000000,1726701852.197800,504974.000,14583,3,AX,1,100,-0.680
0.000000,0.000000,1726701852.237800,505014.000,14583,3,AX,1,100,-0.690
0.000000,0.000000,1726701852.277801,505054.000,14583,3,AX,1,100,-0.679
0.000000,0.000000,1726701852.317801,505094.000,14601,2,AX,1,100,-0.683
0.000000,0.000000,1726701852.357802,505134.000,14601,2,AX,1,100,-0.683
0.000000,0.000000,1726701852.397802,505174.000,14617,3,AX,1,100,-0.679
0.000000,0.000000,1726701852.437803,505214.000,14617,3,AX,1,100,-0.684
0.000000,0.000000,1726701852.477804,505254.000,14617,3,AX,1,100,-0.681
0.000000,0.000000,1726701852.517304,505293.500,14632,2,AX,1,100,-0.684
0.000000,0.000000,1726701852.556805,505333.000,14632,2,AX,1,100,-0.685
0.000000,0.000000,1726701852.597139,505373.333,14649,3,AX,1,100,-0.685
0.000000,0.000000,1726701852.637472,505413.667,14649,3,AX,1,100,-0.680
0.000000,0.000000,1726701852.677806,505454.000,14649,3,AX,1,100,-0.686
0.000000,0.000000,1726701852.717807,505494.000,14666,2,AX,1,100,-0.681
0.000000,0.000000,1726701852.757807,505534.000,14666,2,AX,1,100,-0.684
0.000000,0.000000,1726701852.797808,505574.000,14682,3,AX,1,100,-0.682
0.000000,0.000000,1726701852.837809,505614.000,14682,3,AX,1,100,-0.685
0.000000,0.000000,1726701852.877809,505654.000,14682,3,AX,1,100,-0.682
0.000000,0.000000,1726701852.917476,505693.667,14699,3,AX,1,100,-0.684
0.000000,0.000000,1726701852.957144,505733.333,14699,3,AX,1,100,-0.684
0.000000,0.000000,1726701852.996811,505773.000,14699,3,AX,1,100,-0.686
0.000000,0.000000,1726701853.036811,505813.000,14716,2,AX,1,100,-0.683
0.000000,0.000000,1726701853.076812,505853.000,14716,2,AX,1,100,-0.686
0.000000,0.000000,1726701853.116813,505893.000,14733,3,AX,1,100,-0.683
0.000000,0.000000,1726701853.156813,505933.000,14733,3,AX,1,100,-0.685
0.000000,0.000000,1726701853.196814,505973.000,14733,3,AX,1,100,-0.682
0.000000,0.000000,1726701853.237314,506013.500,14749,2,AX,1,100,-0.686
0.000000,0.000000,1726701853.277815,506054.000,14749,2,AX,1,100,-0.680
0.000000,0.000000,1726701853.317815,506094.000,14766,3,AX,1,100,-0.685
0.000000,0.000000,1726701853.357816,506134.000,14766,3,AX,1,100,-0.682
0.000000,0.000000,1726701853.397817,506174.000,14766,3,AX,1,100,-0.683
0.000000,0.000000,1726701853.437317,506213.500,14783,2,AX,1,100,-0.684
0.000000,0.000000,1726701853.476818,506253.000,14783,2,AX,1,100,-0.681
0.000000,0.000000,1726701853.517152,506293.333,14800,3,AX,1,100,-0.692
0.000000,0.000000,1726701853.557485,506333.667,14800,3,AX,1,100,-0.676
0.000000,0.000000,1726701853.597819,506374.000,14800,3,AX,1,100,-0.686
0.000000,0.000000,1726701853.637820,506414.000,14817,2,AX,1,100,-0.686
0.000000,0.000000,1726701853.677820,506454.000,14817,2,AX,1,100,-0.678
0.000000,0.000000,1726701853.717821,506494.000,14833,3,AX,1,100,-0.684
0.000000,0.000000,1726701853.757822,506534.000,14833,3,AX,1,100,-0.686
0.000000,0.000000,1726701853.797822,506574.000,14833,3,AX,1,100,-0.681
0.000000,0.000000,1726701853.837323,506613.500,14848,2,AX,1,100,-0.686
0.000000,0.000000,1726701853.876823,506653.000,14848,2,AX,1,100,-0.686
0.000000,0.000000,1726701853.916824,506693.000,14866,3,AX,1,100,-0.685
0.000000,0.000000,1726701853.956824,506733.000,14866,3,AX,1,100,-0.686
0.000000,0.000000,1726701853.996825,506773.000,14866,3,AX,1,100,-0.686
0.000000,0.000000,1726701854.036826,506813.000,14882,2,AX,1,100,-0.682
0.000000,0.000000,1726701854.076826,506853.000,14882,2,AX,1,100,-0.685
0.000000,0.000000,1726701854.116827,506893.000,14899,3,AX,1,100,-0.685
0.000000,0.000000,1726701854.156827,506933.000,14899,3,AX,1,100,-0.683
0.000000,0.000000,1726701854.196828,506973.000,14899,3,AX,1,100,-0.679
0.000000,0.000000,1726701854.236828,507013.000,14913,2,AX,1,100,-0.682
0.000000,0.000000,1726701854.276829,507053.000,14913,2,AX,1,100,-0.684
0.000000,0.000000,1726701854.317163,507093.333,14933,3,AX,1,100,-0.684
0.000000,0.000000,1726701854.357497,507133.667,14933,3,AX,1,100,-0.687
0.000000,0.000000,1726701854.397831,507174.000,14933,3,AX,1,100,-0.681
0.000000,0.000000,1726701854.437498,507213.667,14949,3,AX,1,100,-0.682
0.000000,0.000000,1726701854.477165,507253.333,14949,3,AX,1,100,-0.684
0.000000,0.000000,1726701854.516832,507293.000,14949,3,AX,1,100,-0.680
0.000000,0.000000,1726701854.557333,507333.500,14966,2,AX,1,100,-0.684
0.000000,0.000000,1726701854.597833,507374.000,14966,2,AX,1,100,-0.681
0.000000,0.000000,1726701854.637501,507413.667,14986,3,AX,1,100,-0.687
0.000000,0.000000,1726701854.677168,507453.333,14986,3,AX,1,100,-0.685
0.000000,0.000000,1726701854.716835,507493.000,14986,3,AX,1,100,-0.682
0.000000,0.000000,1726701854.756836,507533.000,15003,2,AX,1,100,-0.688
0.000000,0.000000,1726701854.796836,507573.000,15003,2,AX,1,100,-0.683
0.000000,0.000000,1726701854.836837,507613.000,15019,3,AX,1,100,-0.683
0.000000,0.000000,1726701854.876837,507653.000,15019,3,AX,1,100,-0.685
0.000000,0.000000,1726701854.916838,507693.000,15019,3,AX,1,100,-0.682
0.000000,0.000000,1726701854.956839,507733.000,15037,2,AX,1,100,-0.682
0.000000,0.000000,1726701854.996839,507773.000,15037,2,AX,1,100,-0.686
0.000000,0.000000,1726701855.036840,507813.000,15051,3,AX,1,100,-0.684
0.000000,0.000000,1726701855.076840,507853.000,15051,3,AX,1,100,-0.685
0.000000,0.000000,1726701855.116841,507893.000,15051,3,AX,1,100,-0.684
0.000000,0.000000,1726701855.156841,507933.000,15068,2,AX,1,100,-0.682
0.000000,0.000000,1726701855.196842,507973.000,15068,2,AX,1,100,-0.686
0.000000,0.000000,1726701855.236842,508013.000,15084,3,AX,1,100,-0.684
0.000000,0.000000,1726701855.276843,508053.000,15084,3,AX,1,100,-0.680
0.000000,0.000000,1726701855.316844,508093.000,15084,3,AX,1,100,-0.683
0.000000,0.000000,1726701855.356844,508133.000,15102,2,AX,1,100,-0.682
0.000000,0.000000,1726701855.396845,508173.000,15102,2,AX,1,100,-0.685
0.000000,0.000000,1726701855.436845,508213.000,15116,3,AX,1,100,-0.682
0.000000,0.000000,1726701855.476846,508253.000,15116,3,AX,1,100,-0.685
0.000000,0.000000,1726701855.516846,508293.000,15116,3,AX,1,100,-0.685
0.000000,0.000000,1726701855.556847,508333.000,15135,2,AX,1,100,-0.681
0.000000,0.000000,1726701855.596848,508373.000,15135,2,AX,1,100,-0.683
0.000000,0.000000,1726701855.636848,508413.000,15152,3,AX,1,100,-0.683
0.000000,0.000000,1726701855.676849,508453.000,15152,3,AX,1,100,-0.683
0.000000,0.000000,1726701855.716849,508493.000,15152,3,AX,1,100,-0.682
0.000000,0.000000,1726701855.756850,508533.000,15169,2,AX,1,100,-0.683
