LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
0.000000,0.000000,1726701853.151813,505928.000,14732,1,TH,1,100,30.220
0.000000,0.000000,1726701853.284815,506061.000,14748,1,TH,1,100,30.220
0.000000,0.000000,1726701853.417817,506194.000,14782,1,TH,1,100,30.244
0.000000,0.000000,1726701853.551819,506328.000,14799,1,TH,1,100,30.244
0.000000,0.000000,1726701853.684821,506461.000,14816,1,TH,1,100,30.249
0.000000,0.000000,1726701853.817822,506594.000,14847,1,TH,1,100,30.249
0.000000,0.000000,1726701853.951824,506728.000,14865,1,TH,1,100,30.152
0.000000,0.000000,1726701854.084826,506861.000,14881,1,TH,1,100,30.152
0.000000,0.000000,1726701854.217828,506994.000,14898,1,TH,1,100,30.103
0.000000,0.000000,1726701854.350830,507127.000,14932,1,TH,1,100,30.103
0.000000,0.000000,1726701854.484832,507261.000,14948,1,TH,1,100,30.193
0.000000,0.000000,1726701854.617834,507394.000,14965,1,TH,1,100,30.200
0.000000,0.000000,1726701854.750836,507527.000,15002,1,TH,1,100,30.278
0.000000,0.000000,1726701854.884837,507661.000,15018,1,TH,1,100,30.278
0.000000,0.000000,1726701855.017839,507794.000,15036,1,TH,1,100,30.168
0.000000,0.000000,1726701855.150841,507927.000,15067,1,TH,1,100,30.168
0.000000,0.000000,1726701855.284843,508061.000,15083,1,TH,1,100,30.220
0.000000,0.000000,1726701855.417845,508194.000,15101,1,TH,1,100,30.220
0.000000,0.000000,1726701855.550847,508327.000,15134,1,TH,1,100,30.298
0.000000,0.000000,1726701855.684849,508461.000,15151,1,TH,1,100,30.298
0.000000,0.000000,1726701855.817851,508594.000,15168,1,TH,1,100,30.112
0.000000,0.000000,1726701855.950853,508727.000,15200,1,TH,1,100,30.112
0.000000,0.000000,1726701856.084854,508861.000,15216,1,TH,1,100,30.264
0.000000,0.000000,1726701856.217856,508994.000,15233,1,TH,1,100,30.271
0.000000,0.000000,1726701856.350858,509127.000,15265,1,TH,1,100,30.251
0.000000,0.000000,1726701856.484860,509261.000,15281,1,TH,1,100,30.251
0.000000,0.000000,1726701856.617862,509394.000,15298,1,TH,1,100,30.312
0.000000,0.000000,1726701856.750864,509527.000,15315,1,TH,1,100,30.312
0.000000,0.000000,1726701856.884866,509661.000,15348,1,TH,1,100,30.253
0.000000,0.000000,1726701857.017868,509794.000,15366,1,TH,1,100,30.253
0.000000,0.000000,1726701857.150869,509927.000,15382,1,TH,1,100,30.190
0.000000,0.000000,1726701857.284871,510061.000,15414,1,TH,1,100,30.190
0.000000,0.000000,1726701857.417873,510194.000,15431,1,TH,1,100,30.141
0.000000,0.000000,1726701857.550875,510327.000,15447,1,TH,1,100,30.141
0.000000,0.000000,1726701857.684877,510461.000,15479,1,TH,1,100,30.236
0.000000,0.000000,1726701857.817879,510594.000,15496,1,TH,1,100,30.236
0.000000,0.000000,1726701857.950881,510727.000,15512,1,TH,1,100,30.204
0.000000,0.000000,1726701858.083883,510860.000,15544,1,TH,1,100,30.212
0.000000,0.000000,1726701858.217885,510994.000,15563,1,TH,1,100,30.282
0.000000,0.000000,1726701858.350886,511127.000,15580,1,TH,1,100,30.275
0.000000,0.000000,1726701858.483888,511260.000,15613,1,TH,1,100,30.217
0.000000,0.000000,1726701858.617890,511394.000,15631,1,TH,1,100,30.224
0.000000,0.000000,1726701858.750892,511527.000,15647,1,TH,1,100,30.239
0.000000,0.000000,1726701858.883894,511660.000,15664,1,TH,1,100,30.239
0.000000,0.000000,1726701859.017896,511794.000,15696,1,TH,1,100,30.287
0.000000,0.000000,1726701859.150898,511927.000,15712,1,TH,1,100,30.287
0.000000,0.000000,1726701859.283900,512060.000,15729,1,TH,1,100,30.309
0.000000,0.000000,1726701859.417901,512194.000,15763,1,TH,1,100,30.309
0.000000,0.000000,1726701859.550903,512327.000,15779,1,TH,1,100,30.212
0.000000,0.000000,1726701859.683905,512460.000,15797,1,TH,1,100,30.219
0.000000,0.000000,1726701859.817907,512594.000,15833,1,TH,1,100,30.233
0.000000,0.000000,1726701859.950909,512727.000,15849,1,TH,1,100,30.233
0.000000,0.000000,1726701860.083911,512860.000,15867,1,TH,1,100,30.279
0.000000,0.000000,1726701860.217913,512994.000,15898,1,TH,1,100,30.279
0.000000,0.000000,1726701860.350915,513127.000,15915,1,TH,1,100,30.260
0.000000,0.000000,1726701860.483916,513260.000,15932,1,TH,1,100,30.260
0.000000,0.000000,1726701860.616918,513393.000,15966,1,TH,1,100,30.211
0.000000,0.000000,1726701860.750920,513527.000,15982,1,TH,1,100,30.211
0.000000,0.000000,1726701860.883922,513660.000,15999,1,TH,1,100,30.231
0.000000,0.000000,1726701861.016924,513793.000,16016,1,TH,1,100,30.231
0.000000,0.000000,1726701861.150926,513927.000,16047,1,TH,1,100,30.189
0.000000,0.000000,1726701861.283928,514060.000,16064,1,TH,1,100,30.196
0.000000,0.000000,1726701861.416930,514193.000,16081,1,TH,1,100,30.175
0.000000,0.000000,1726701861.550932,514327.000,16112,1,TH,1,100,30.175
0.000000,0.000000,1726701861.683933,514460.000,16130,1,TH,1,100,30.255
0.000000,0.000000,1726701861.816935,514593.000,16146,1,TH,1,100,30.255
0.000000,0.000000,1726701861.950937,514727.000,16180,1,TH,1,100,30.274
0.000000,0.000000,1726701862.083939,514860.000,16197,1,TH,1,100,30.274
0.000000,0.000000,1726701862.216941,514993.000,16213,1,TH,1,100,30.294
0.000000,0.000000,1726701862.350943,515127.000,16245,1,TH,1,100,30.294
0.000000,0.000000,1726701862.483945,515260.000,16262,1,TH,1,100,30.265
0.000000,0.000000,1726701862.616947,515393.000,16278,1,TH,1,100,30.265
0.000000,0.000000,1726701862.750948,515527.000,16310,1,TH,1,100,30.313
0.000000,0.000000,1726701862.883950,515660.000,16327,1,TH,1,100,30.313
0.000000,0.000000,1726701863.016952,515793.000,16344,1,TH,1,100,30.379
0.000000,0.000000,1726701863.150954,515927.000,16361,1,TH,1,100,30.386
0.000000,0.000000,1726701863.283956,516060.000,16393,1,TH,1,100,30.247
0.000000,0.000000,1726701863.416958,516193.000,16413,1,TH,1,100,30.247
0.000000,0.000000,1726701863.550960,516327.000,16430,1,TH,1,100,30.316
0.000000,0.000000,1726701863.683962,516460.000,16462,1,TH,1,100,30.315
0.000000,0.000000,1726701863.816963,516593.000,16478,1,TH,1,100,30.240
0.000000,0.000000,1726701863.949965,516726.000,16495,1,TH,1,100,30.240
0.000000,0.000000,1726701864.083967,516860.000,16527,1,TH,1,100,30.269
0.000000,0.000000,1726701864.216969,516993.000,16543,1,TH,1,100,30.269
0.000000,0.000000,1726701864.350971,517127.000,16561,1,TH,1,100,30.303
0.000000,0.000000,1726701864.483973,517260.000,16592,1,TH,1,100,30.303
0.000000,0.000000,1726701864.616975,517393.000,16608,1,TH,1,100,30.310
0.000000,0.000000,1726701864.750977,517527.000,16628,1,TH,1,100,30.317
0.000000,0.000000,1726701864.883979,517660.000,16649,1,TH,1,100,30.313
0.000000,0.000000,1726701865.016980,517793.000,16681,1,TH,1,100,30.313
0.000000,0.000000,1726701865.149982,517926.000,16698,1,TH,1,100,30.313
0.000000,0.000000,1726701865.283984,518060.000,16714,1,TH,1,100,30.313
0.000000,0.000000,1726701865.416986,518193.000,16746,1,TH,1,100,30.249
0.000000,0.000000,1726701865.549988,518326.000,16763,1,TH,1,100,30.249
0.000000,0.000000,1726701865.683990,518460.000,16780,1,TH,1,100,30.364
0.000000,0.000000,1726701865.816992,518593.000,16811,1,TH,1,100,30.364
0.000000,0.000000,1726701865.949994,518726.000,16830,1,TH,1,100,30.400
0.000000,0.000000,1726701866.083995,518860.000,16847,1,TH,1,100,30.400
0.000000,0.000000,1726701866.216997,518993.000,16878,1,TH,1,100,30.274
0.000000,0.000000,1726701866.349999,519126.000,16896,1,TH,1,100,30.274
0.000000,0.000000,1726701866.484001,519260.000,16912,1,TH,1,100,30.310
0.000000,0.000000,1726701866.617003,519393.000,16929,1,TH,1,100,30.317
0.000000,0.000000,1726701866.750005,519526.000,16961,1,TH,1,100,30.210
0.000000,0.000000,1726701866.884007,519660.000,16977,1,TH,1,100,30.210
0.000000,0.000000,1726701867.017009,519793.000,16995,1,TH,1,100,30.290
0.000000,0.000000,1726701867.150010,519926.000,17026,1,TH,1,100,30.290
0.000000,0.000000,1726701867.283012,520059.000,17044,1,TH,1,100,30.332
0.000000,0.000000,1726701867.417014,520193.000,17062,1,TH,1,100,30.332
0.000000,0.000000,1726701867.550016,520326.000,17093,1,TH,1,100,30.298
0.000000,0.000000,1726701867.684018,520460.000,17110,1,TH,1,100,30.298
0.000000,0.000000,1726701867.817020,520593.000,17127,1,TH,1,100,30.276
0.000000,0.000000,1726701867.950022,520726.000,17159,1,TH,1,100,30.276
0.000000,0.000000,1726701868.083024,520859.000,17175,1,TH,1,100,30.268
0.000000,0.000000,1726701868.217026,520993.000,17192,1,TH,1,100,30.275
0.000000,0.000000,1726701868.350027,521126.000,17226,1,TH,1,100,30.307
0.000000,0.000000,1726701868.483029,521259.000,17244,1,TH,1,100,30.307
0.000000,0.000000,1726701868.617031,521393.000,17261,1,TH,1,100,30.261
0.000000,0.000000,1726701868.750033,521526.000,17293,1,TH,1,100,30.261
0.000000,0.000000,1726701868.883035,521659.000,17309,1,TH,1,100,30.300
0.000000,0.000000,1726701869.017037,521793.000,17327,1,TH,1,100,30.300
0.000000,0.000000,1726701869.150039,521926.000,17343,1,TH,1,100,30.324
0.000000,0.000000,1726701869.283041,522059.000,17375,1,TH,1,100,30.324
0.000000,0.000000,1726701869.417042,522193.000,17392,1,TH,1,100,30.307
0.000000,0.000000,1726701869.550044,522326.000,17408,1,TH,1,100,30.307
0.000000,0.000000,1726701869.683046,522459.000,17440,1,TH,1,100,30.339
0.000000,0.000000,1726701869.817048,522593.000,17459,1,TH,1,100,30.339
0.000000,0.000000,1726701869.950050,522726.000,17475,1,TH,1,100,30.324
0.000000,0.000000,1726701870.083052,522859.000,17496,1,TH,1,100,30.324
0.000000,0.000000,1726701870.216054,522992.000,17527,1,TH,1,100,30.317
0.000000,0.000000,1726701870.350056,523126.000,17544,1,TH,1,100,30.324
0.000000,0.000000,1726701870.483057,523259.000,17561,1,TH,1,100,30.334
0.000000,0.000000,1726701870.616059,523392.000,17577,1,TH,1,100,30.334
0.000000,0.000000,1726701870.750061,523526.000,17609,1,TH,1,100,30.295
0.000000,0.000000,1726701870.883063,523659.000,17626,1,TH,1,100,30.295
0.000000,0.000000,1726701871.017065,523793.000,17645,1,TH,1,100,30.241
0.000000,0.000000,1726701871.150067,523926.000,17676,1,TH,1,100,30.241
0.000000,0.000000,1726701871.283069,524059.000,17693,1,TH,1,100,30.290
0.000000,0.000000,1726701871.417071,524193.000,17710,1,TH,1,100,30.290
0.000000,0.000000,1726701871.550073,524326.000,17741,1,TH,1,100,30.341
0.000000,0.000000,1726701871.683074,524459.000,17759,1,TH,1,100,30.341
0.000000,0.000000,1726701871.816076,524592.000,17775,1,TH,1,100,30.295
0.000000,0.000000,1726701871.950078,524726.000,17807,1,TH,1,100,30.295
0.000000,0.000000,1726701872.083080,524859.000,17824,1,TH,1,100,30.294
0.000000,0.000000,1726701872.217082,524993.000,17840,1,TH,1,100,30.294
0.000000,0.000000,1726701872.350084,525126.000,17874,1,TH,1,100,30.273
0.000000,0.000000,1726701872.483086,525259.000,17891,1,TH,1,100,30.273
0.000000,0.000000,1726701872.616088,525392.000,17907,1,TH,1,100,30.380
0.000000,0.000000,1726701872.750089,525526.000,17925,1,TH,1,100,30.387
0.000000,0.000000,1726701872.883091,525659.000,17956,1,TH,1,100,30.336
0.000000,0.000000,1726701873.016093,525792.000,17973,1,TH,1,100,30.336
0.000000,0.000000,1726701873.150095,525926.000,17990,1,TH,1,100,30.396
0.000000,0.000000,1726701873.283097,526059.000,18022,1,TH,1,100,30.396
0.000000,0.000000,1726701873.416099,526192.000,18040,1,TH,1,100,30.396
0.000000,0.000000,1726701873.550101,526326.000,18059,1,TH,1,100,30.396
0.000000,0.000000,1726701873.683103,526459.000,18091,1,TH,1,100,30.326
0.000000,0.000000,1726701873.816104,526592.000,18107,1,TH,1,100,30.326
0.000000,0.000000,1726701873.950106,526726.000,18124,1,TH,1,100,30.338
0.000000,0.000000,1726701874.083108,526859.000,18156,1,TH,1,100,30.338
0.000000,0.000000,1726701874.216110,526992.000,18172,1,TH,1,100,30.391
0.000000,0.000000,1726701874.349112,527125.000,18190,1,TH,1,100,30.398
0.000000,0.000000,1726701874.483114,527259.000,18221,1,TH,1,100,30.367
0.000000,0.000000,1726701874.616116,527392.000,18237,1,TH,1,100,30.367
0.000000,0.000000,1726701874.750118,527526.000,18255,1,TH,1,100,30.440
0.000000,0.000000,1726701874.883120,527659.000,18271,1,TH,1,100,30.440
0.000000,0.000000,1726701875.016121,527792.000,18305,1,TH,1,100,30.367
0.000000,0.000000,1726701875.149123,527925.000,18323,1,TH,1,100,30.367
0.000000,0.000000,1726701875.283125,528059.000,18339,1,TH,1,100,30.372
0.000000,0.000000,1726701875.416127,528192.000,18357,1,TH,1,100,30.372
0.000000,0.000000,1726701875.549129,528325.000,18388,1,TH,1,100,30.399
0.000000,0.000000,1726701875.683131,528459.000,18405,1,TH,1,100,30.398
0.000000,0.000000,1726701875.816133,528592.000,18422,1,TH,1,100,30.403
0.000000,0.000000,1726701875.949135,528725.000,18456,1,TH,1,100,30.410
0.000000,0.000000,1726701876.083136,528859.000,18472,1,TH,1,100,30.406
0.000000,0.000000,1726701876.216138,528992.000,18489,1,TH,1,100,30.406
0.000000,0.000000,1726701876.349140,529125.000,18521,1,TH,1,100,30.342
0.000000,0.000000,1726701876.483142,529259.000,18537,1,TH,1,100,30.342
0.000000,0.000000,1726701876.616144,529392.000,18554,1,TH,1,100,30.393
0.000000,0.000000,1726701876.749146,529525.000,18586,1,TH,1,100,30.393
0.000000,0.000000,1726701876.883148,529659.000,18602,1,TH,1,100,30.386
0.000000,0.000000,1726701877.016150,529792.000,18620,1,TH,1,100,30.386
0.000000,0.000000,1726701877.149152,529925.000,18653,1,TH,1,100,30.432
0.000000,0.000000,1726701877.283153,530059.000,18670,1,TH,1,100,30.432
0.000000,0.000000,1726701877.416155,530192.000,18687,1,TH,1,100,30.338
0.000000,0.000000,1726701877.549157,530325.000,18703,1,TH,1,100,30.338
0.000000,0.000000,1726701877.683159,530459.000,18735,1,TH,1,100,30.391
0.000000,0.000000,1726701877.816161,530592.000,18752,1,TH,1,100,30.391
0.000000,0.000000,1726701877.949163,530725.000,18768,1,TH,1,100,30.398
0.000000,0.000000,1726701878.083165,530859.000,18800,1,TH,1,100,30.405
0.000000,0.000000,1726701878.216167,530992.000,18817,1,TH,1,100,30.396
0.000000,0.000000,1726701878.349168,531125.000,18836,1,TH,1,100,30.396
0.000000,0.000000,1726701878.482170,531258.000,18869,1,TH,1,100,30.573
0.000000,0.000000,1726701878.616172,531392.000,18886,1,TH,1,100,30.573
0.000000,0.000000,1726701878.749174,531525.000,18903,1,TH,1,100,30.437
0.000000,0.000000,1726701878.882176,531658.000,18934,1,TH,1,100,30.437
0.000000,0.000000,1726701879.016178,531792.000,18952,1,TH,1,100,30.335
0.000000,0.000000,1726701879.149180,531925.000,18969,2,TH,1,100,30.335
0.000000,0.000000,1726701879.282182,532058.000,18969,2,TH,1,100,30.449
0.000000,0.000000,1726701879.416183,532192.000,19001,1,TH,1,100,30.449
0.000000,0.000000,1726701879.549185,532325.000,19019,1,TH,1,100,30.456
0.000000,0.000000,1726701879.682187,532458.000,19037,1,TH,1,100,30.456
0.000000,0.000000,1726701879.816189,532592.000,19053,1,TH,1,100,30.354
0.000000,0.000000,1726701879.949191,532725.000,19085,1,TH,1,100,30.361
0.000000,0.000000,1726701880.082193,532858.000,19102,1,TH,1,100,30.500
0.000000,0.000000,1726701880.215195,532991.000,19118,1,TH,1,100,30.500
0.000000,0.000000,1726701880.349197,533125.000,19150,1,TH,1,100,30.502
0.000000,0.000000,1726701880.482199,533258.000,19167,1,TH,1,100,30.502
0.000000,0.000000,1726701880.615200,533391.000,19183,1,TH,1,100,30.471
0.000000,0.000000,1726701880.749202,533525.000,19215,1,TH,1,100,30.471
0.000000,0.000000,1726701880.882204,533658.000,19232,1,TH,1,100,30.492
0.000000,0.000000,1726701881.015206,533791.000,19251,1,TH,1,100,30.492
0.000000,0.000000,1726701881.149208,533925.000,19282,1,TH,1,100,30.378
0.000000,0.000000,1726701881.282210,534058.000,19299,1,TH,1,100,30.378
0.000000,0.000000,1726701881.415212,534191.000,19316,1,TH,1,100,30.437
0.000000,0.000000,1726701881.549214,534325.000,19347,1,TH,1,100,30.437
0.000000,0.000000,1726701881.682215,534458.000,19365,1,TH,1,100,30.473
0.000000,0.000000,1726701881.815217,534591.000,19381,1,TH,1,100,30.473
0.000000,0.000000,1726701881.949219,534725.000,19413,1,TH,1,100,30.485
0.000000,0.000000,1726701882.082221,534858.000,19430,1,TH,1,100,30.492
0.000000,0.000000,1726701882.215223,534991.000,19446,1,TH,1,100,30.358
0.000000,0.000000,1726701882.349225,535125.000,19464,1,TH,1,100,30.358
0.000000,0.000000,1726701882.482227,535258.000,19497,1,TH,1,100,30.368
0.000000,0.000000,1726701882.615229,535391.000,19514,1,TH,1,100,30.368
0.000000,0.000000,1726701882.749230,535525.000,19531,1,TH,1,100,30.393
0.000000,0.000000,1726701882.882232,535658.000,19547,1,TH,1,100,30.393
0.000000,0.000000,1726701883.015234,535791.000,19579,1,TH,1,100,30.378
0.000000,0.000000,1726701883.149236,535925.000,19596,1,TH,1,100,30.378
0.000000,0.000000,1726701883.282238,536058.000,19612,1,TH,1,100,30.441
0.000000,0.000000,1726701883.415240,536191.000,19646,1,TH,1,100,30.441
0.000000,0.000000,1726701883.548242,536324.000,19663,1,TH,1,100,30.380
0.000000,0.000000,1726701883.682244,536458.000,19680,1,TH,1,100,30.380
0.000000,0.000000,1726701883.815246,536591.000,19713,1,TH,1,100,30.409
0.000000,0.000000,1726701883.948247,536724.000,19730,1,TH,1,100,30.409
0.000000,0.000000,1726701884.082249,536858.000,19747,1,TH,1,100,30.443
0.000000,0.000000,1726701884.215251,536991.000,19778,1,TH,1,100,30.451
0.000000,0.000000,1726701884.348253,537124.000,19796,1,TH,1,100,30.509
0.000000,0.000000,1726701884.482255,537258.000,19812,1,TH,1,100,30.509
0.000000,0.000000,1726701884.615257,537391.000,19844,1,TH,1,100,30.429
0.000000,0.000000,1726701884.748259,537524.000,19861,1,TH,1,100,30.429
0.000000,0.000000,1726701884.882261,537658.000,19877,1,TH,1,100,30.475
0.000000,0.000000,1726701885.015262,537791.000,19911,1,TH,1,100,30.475
0.000000,0.000000,1726701885.148264,537924.000,19928,1,TH,1,100,30.472
0.000000,0.000000,1726701885.282266,538058.000,19944,1,TH,1,100,30.472
0.000000,0.000000,1726701885.415268,538191.000,19962,1,TH,1,100,30.513
0.000000,0.000000,1726701885.548270,538324.000,19993,1,TH,1,100,30.513
0.000000,0.000000,1726701885.682272,538458.000,20010,1,TH,1,100,30.465
0.000000,0.000000,1726701885.815274,538591.000,20027,1,TH,1,100,30.465
0.000000,0.000000,1726701885.948276,538724.000,20059,1,TH,1,100,30.475
0.000000,0.000000,1726701886.082277,538858.000,20075,1,TH,1,100,30.482
0.000000,0.000000,1726701886.215279,538991.000,20092,1,TH,1,100,30.428
0.000000,0.000000,1726701886.348281,539124.000,20126,1,TH,1,100,30.428
0.000000,0.000000,1726701886.481283,539257.000,20142,1,TH,1,100,30.477
0.000000,0.000000,1726701886.615285,539391.000,20159,1,TH,1,100,30.477
0.000000,0.000000,1726701886.748287,539524.000,20191,1,TH,1,100,30.477
0.000000,0.000000,1726701886.881289,539657.000,20207,1,TH,1,100,30.477
0.000000,0.000000,1726701887.015291,539791.000,20225,1,TH,1,100,30.428
0.000000,0.000000,1726701887.148293,539924.000,20256,1,TH,1,100,30.428
0.000000,0.000000,1726701887.281294,540057.000,20272,1,TH,1,100,30.445
0.000000,0.000000,1726701887.415296,540191.000,20292,1,TH,1,100,30.453
0.000000,0.000000,1726701887.548298,540324.000,20323,1,TH,1,100,30.523
0.000000,0.000000,1726701887.681300,540457.000,20340,1,TH,1,100,30.516
0.000000,0.000000,1726701887.815302,540591.000,20357,1,TH,1,100,30.494
0.000000,0.000000,1726701887.948304,540724.000,20373,1,TH,1,100,30.501
0.000000,0.000000,1726701888.081306,540857.000,20405,1,TH,1,100,30.496
0.000000,0.000000,1726701888.215308,540991.000,20422,1,TH,1,100,30.496
0.000000,0.000000,1726701888.348309,541124.000,20439,1,TH,1,100,30.477
0.000000,0.000000,1726701888.481311,541257.000,20472,1,TH,1,100,30.477
0.000000,0.000000,1726701888.615313,541391.000,20491,1,TH,1,100,30.499
0.000000,0.000000,1726701888.748315,541524.000,20508,1,TH,1,100,30.499
0.000000,0.000000,1726701888.881317,541657.000,20539,1,TH,1,100,30.469
0.000000,0.000000,1726701889.015319,541791.000,20557,1,TH,1,100,30.469
0.000000,0.000000,1726701889.148321,541924.000,20573,1,TH,1,100,30.501
0.000000,0.000000,1726701889.281323,542057.000,20605,1,TH,1,100,30.501
0.000000,0.000000,1726701889.415325,542191.000,20622,1,TH,1,100,30.438
0.000000,0.000000,1726701889.548326,542324.000,20638,1,TH,1,100,30.445
0.000000,0.000000,1726701889.681328,542457.000,20670,1,TH,1,100,30.510
0.000000,0.000000,1726701889.815330,542591.000,20687,1,TH,1,100,30.510
0.000000,0.000000,1726701889.948332,542724.000,20705,1,TH,1,100,30.491
0.000000,0.000000,1726701890.081334,542857.000,20737,1,TH,1,100,30.491
0.000000,0.000000,1726701890.214336,542990.000,20754,1,TH,1,100,30.467
0.000000,0.000000,1726701890.348338,543124.000,20771,1,TH,1,100,30.467
0.000000,0.000000,1726701890.481340,543257.000,20788,1,TH,1,100,30.496
0.000000,0.000000,1726701890.614341,543390.000,20820,1,TH,1,100,30.496
0.000000,0.000000,1726701890.748343,543524.000,20836,1,TH,1,100,30.471
0.000000,0.000000,1726701890.881345,543657.000,20853,1,TH,1,100,30.471
0.000000,0.000000,1726701891.014347,543790.000,20887,1,TH,1,100,30.452
0.000000,0.000000,1726701891.148349,543924.000,20903,1,TH,1,100,30.459
0.000000,0.000000,1726701891.281351,544057.000,20920,1,TH,1,100,30.496
0.000000,0.000000,1726701891.414353,544190.000,20952,1,TH,1,100,30.496
0.000000,0.000000,1726701891.548355,544324.000,20968,1,TH,1,100,30.454
0.000000,0.000000,1726701891.681356,544457.000,20986,1,TH,1,100,30.454
0.000000,0.000000,1726701891.814358,544590.000,21017,1,TH,1,100,30.478
0.000000,0.000000,1726701891.948360,544724.000,21033,1,TH,1,100,30.478
0.000000,0.000000,1726701892.081362,544857.000,21051,1,TH,1,100,30.571
0.000000,0.000000,1726701892.214364,544990.000,21082,1,TH,1,100,30.571
0.000000,0.000000,1726701892.348366,545124.000,21099,1,TH,1,100,30.568
0.000000,0.000000,1726701892.481368,545257.000,21118,1,TH,1,100,30.568
0.000000,0.000000,1726701892.614370,545390.000,21150,1,TH,1,100,30.491
0.000000,0.000000,1726701892.748372,545524.000,21166,1,TH,1,100,30.498
0.000000,0.000000,1726701892.881373,545657.000,21183,1,TH,1,100,30.456
0.000000,0.000000,1726701893.014375,545790.000,21200,1,TH,1,100,30.456
0.000000,0.000000,1726701893.148377,545924.000,21231,1,TH,1,100,30.556
0.000000,0.000000,1726701893.281379,546057.000,21248,1,TH,1,100,30.556
0.000000,0.000000,1726701893.414381,546190.000,21267,1,TH,1,100,30.575
0.000000,0.000000,1726701893.547383,546323.000,21300,1,TH,1,100,30.575
0.000000,0.000000,1726701893.681385,546457.000,21318,1,TH,1,100,30.510
0.000000,0.000000,1726701893.814387,546590.000,21334,1,TH,1,100,30.510
0.000000,0.000000,1726701893.947388,546723.000,21366,1,TH,1,100,30.498
0.000000,0.000000,1726701894.081390,546857.000,21383,1,TH,1,100,30.498
0.000000,0.000000,1726701894.214392,546990.000,21399,1,TH,1,100,30.471
0.000000,0.000000,1726701894.347394,547123.000,21431,1,TH,1,100,30.471
0.000000,0.000000,1726701894.481396,547257.000,21448,1,TH,1,100,30.459
0.000000,0.000000,1726701894.614398,547390.000,21464,1,TH,1,100,30.466
0.000000,0.000000,1726701894.747400,547523.000,21498,1,TH,1,100,30.493
0.000000,0.000000,1726701894.881402,547657.000,21515,1,TH,1,100,30.493
0.000000,0.000000,1726701895.014403,547790.000,21532,1,TH,1,100,30.534
0.000000,0.000000,1726701895.147405,547923.000,21563,1,TH,1,100,30.534
0.000000,0.000000,1726701895.281407,548057.000,21581,1,TH,1,100,30.578
0.000000,0.000000,1726701895.414409,548190.000,21597,1,TH,1,100,30.578
0.000000,0.000000,1726701895.547411,548323.000,21614,1,TH,1,100,30.558
0.000000,0.000000,1726701895.681413,548457.000,21646,1,TH,1,100,30.558
0.000000,0.000000,1726701895.814415,548590.000,21662,1,TH,1,100,30.522
0.000000,0.000000,1726701895.947417,548723.000,21679,1,TH,1,100,30.522
0.000000,0.000000,1726701896.081419,548857.000,21713,1,TH,1,100,30.534
0.000000,0.000000,1726701896.214420,548990.000,21729,1,TH,1,100,30.534
0.000000,0.000000,1726701896.347422,549123.000,21747,1,TH,1,100,30.517
0.000000,0.000000,1726701896.481424,549257.000,21778,1,TH,1,100,30.524
0.000000,0.000000,1726701896.614426,549390.000,21794,1,TH,1,100,30.553
0.000000,0.000000,1726701896.747428,549523.000,21812,1,TH,1,100,30.553
0.000000,0.000000,1726701896.880430,549656.000,21843,1,TH,1,100,30.536
0.000000,0.000000,1726701897.014432,549790.000,21860,1,TH,1,100,30.536
0.000000,0.000000,1726701897.147434,549923.000,21877,1,TH,1,100,30.490
0.000000,0.000000,1726701897.280435,550056.000,21909,1,TH,1,100,30.490
0.000000,0.000000,1726701897.414437,550190.000,21927,1,TH,1,100,30.514
0.000000,0.000000,1726701897.547439,550323.000,21944,1,TH,1,100,30.514
0.000000,0.000000,1726701897.680441,550456.000,21976,1,TH,1,100,30.553
0.000000,0.000000,1726701897.814443,550590.000,21992,1,TH,1,100,30.553
0.000000,0.000000,1726701897.947445,550723.000,22009,1,TH,1,100,30.572
0.000000,0.000000,1726701898.080447,550856.000,22026,1,TH,1,100,30.572
0.000000,0.000000,1726701898.214449,550990.000,22057,1,TH,1,100,30.550
0.000000,0.000000,1726701898.347450,551123.000,22075,1,TH,1,100,30.558
0.000000,0.000000,1726701898.480452,551256.000,22093,1,TH,1,100,30.519
0.000000,0.000000,1726701898.614454,551390.000,22125,1,TH,1,100,30.519
0.000000,0.000000,1726701898.747456,551523.000,22144,1,TH,1,100,30.560
0.000000,0.000000,1726701898.880458,551656.000,22160,1,TH,1,100,30.560
0.000000,0.000000,1726701899.014460,551790.000,22192,1,TH,1,100,30.613
0.000000,0.000000,1726701899.147462,551923.000,22209,1,TH,1,100,30.613
0.000000,0.000000,1726701899.280464,552056.000,22225,1,TH,1,100,30.579
0.000000,0.000000,1726701899.420466,552196.000,22243,1,TH,1,100,30.579
0.000000,0.000000,1726701899.554467,552330.000,22274,1,TH,1,100,30.625
0.000000,0.000000,1726701899.687469,552463.000,22291,1,TH,1,100,30.625
0.000000,0.000000,1726701899.820471,552596.000,22308,1,TH,1,100,30.579
0.000000,0.000000,1726701899.954473,552730.000,22342,1,TH,1,100,30.579
0.000000,0.000000,1726701900.087475,552863.000,22358,1,TH,1,100,30.582
0.000000,0.000000,1726701900.220477,552996.000,22375,1,TH,1,100,30.589
0.000000,0.000000,1726701900.353479,553129.000,22407,1,TH,1,100,30.533
0.000000,0.000000,1726701900.487481,553263.000,22423,1,TH,1,100,30.533
